timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.08178466 -0.05798949  0.03983354 -0.1302528 ]
 [ 0.00349525 -0.00348527  0.          0.        ]]","[ 0.87149577  1.61624758  0.12654957  0.8105143   0.3453144  -1.13000025
  0.73624133  0.33948509  1.11405443  1.57683523  0.        ]",-0.220736284298,[-3.00809489 -2.98762744],-2.17943,[-3.13131499 -2.65719938],[-0.52410573 -0.36251131]
1,"[[ 0.04217874 -0.09777091  0.03983354 -0.1302528 ]
 [-3.95093048 -3.96147026  0.          0.        ]]","[ 0.87513261  1.61244185  0.0622552   0.69666551  0.34531421 -1.12999894
  0.61681365 -0.25308292  1.11508862  1.45587877  0.        ]",-0.212945110765,[-2.34821786 -1.51213315],-2.17414,[-2.13065434 -1.8307178 ],[-0.52410573 -0.36251131]
2,"[[-0.0757319  -0.21592602  0.03983354 -0.1302528 ]
 [-7.82726428 -7.84110981  0.          0.        ]]","[ 0.87220037  1.5897738  -0.12939798  0.36183175  0.34531401 -1.12999764
  0.49974449 -0.83392116  1.06972558  1.09997727  0.        ]",-0.188666733832,[-0.26910679 -1.37933925],-1.93781,[-0.54599541 -0.70296323],[-0.52410573 -0.36251131]
3,"[[ -0.24139326  -0.41091424   0.03983354  -0.1302528 ]
 [ -8.73593277 -11.64502549   0.           0.        ]]","[ 0.83345563  1.51601909 -0.39517516 -0.16981613  0.34531382 -1.12999634
  0.47230156 -1.40342113  0.87019109  0.60872873  0.        ]",-0.149999125083,[-0.52201383  1.8885951 ],-1.66312,[ 0.73642999  0.38087714],[-0.52410573 -0.36251131]
4,"[[ -0.43511939  -0.60176505   0.03983354  -0.1302528 ]
 [-10.63035532  -7.45400695   0.           0.        ]]","[ 0.73827585  1.40245859 -0.69196584 -0.64822639  0.34531362 -1.12999503
  0.41508797 -0.77596374  0.50264744  0.16823343  0.        ]",-0.107030402639,[ 1.61984693 -0.04063075],-1.04242,[ 1.44587064  0.2840609 ],[-0.52410573 -0.36251131]
5,"[[-0.60592768 -0.75099085  0.03983354 -0.1302528 ]
 [-6.4643052  -7.46853214  0.          0.        ]]","[ 0.61246103  1.28778492 -0.9327094  -0.98199219  0.34531342 -1.12999373
  0.54090631 -0.77813774  0.10343057 -0.09516692  0.        ]",-0.0740738370612,[ 0.64059624  0.43042942],-0.831242,[ 1.31892645  0.6018647 ],[-0.52410573 -0.36251131]
6,"[[-0.70851168 -0.88178559  0.03983354 -0.1302528 ]
 [-3.80289638 -5.61711255  0.          0.        ]]","[ 0.51956978  1.17075907 -1.06475354 -1.23895604  0.34531323 -1.12999243
  0.62128299 -0.50095273 -0.20489227 -0.19632891  0.        ]",-0.0562098182769,[ 1.74177423  1.3787298 ],-0.688523,[ 1.09858334  0.58510101],[-0.52410573 -0.36251131]
7,"[[-0.74413146 -0.95329632  0.03983354 -0.1302528 ]
 [ 0.22756715 -1.54751854  0.          0.        ]]","[ 0.48449278  1.1009957  -1.10806615 -1.36369673  0.34531303 -1.12999112
  0.74300633  0.10832541 -0.34193103 -0.21353191  0.        ]",-0.0506469509493,[ 0.57450675  0.70287348],-0.738078,[ 0.51822382  0.05658154],[-0.52410573 -0.36251131]
8,"[[-0.71682699 -0.95602235  0.03983354 -0.1302528 ]
 [ 2.49532718  1.26554594  0.          0.        ]]","[ 0.51150683  1.09826081 -1.07498477 -1.36821713  0.34531284 -1.12998982
  0.81149423  0.52948249 -0.29814814 -0.19706744  0.        ]",-0.0510540506911,[ 0.38702288 -1.33529432],-0.80201,[ 0.12695408 -0.43576658],[-0.52410573 -0.36251131]
9,"[[-0.6520399  -0.97069476  0.03983354 -0.1302528 ]
 [ 3.97845099 -2.71949775  0.          0.        ]]","[ 0.57223488  1.08345623 -0.99335077 -1.39225584  0.34531264 -1.12998851
  0.85628528 -0.06713776 -0.20499336 -0.15322775  0.        ]",-0.0526737090658,[-0.13004969 -0.29426951],-0.797665,[-0.1079679   0.01264603],[-0.52410573 -0.36251131]
10,"[[-0.57841959 -1.03623296  0.03983354 -0.1302528 ]
 [ 3.3855482  -3.83062292  0.          0.        ]]","[ 0.63522668  1.01555377 -0.89557963 -1.4933403   0.34531244 -1.12998721
  0.83837831 -0.23348968 -0.15512682 -0.096275    0.        ]",-0.0520031045497,[ 0.79944027 -0.7925738 ],-0.778108,[-0.13146524  0.19166349],[-0.52410573 -0.36251131]
11,"[[-0.47963407 -1.14357957  0.03983354 -0.1302528 ]
 [ 6.48271696 -6.89379591  0.          0.        ]]","[ 0.70912644  0.89866758 -0.7569181  -1.63581556  0.34531225 -1.12998591
  0.93191501 -0.69209215 -0.11588857 -0.01451688  0.        ]",-0.0502188553177,[ 0.00455787 -0.41291669],-0.811081,[-0.68602961  0.50484753],[-0.52410573 -0.36251131]
12,"[[-0.35108022 -1.29648845  0.03983354 -0.1302528 ]
 [ 6.37302105 -8.3920979   0.          0.        ]]","[ 0.7859945   0.72239348 -0.56572541 -1.78649766  0.34531205 -1.1299846
  0.9286012  -0.91640966 -0.09150221  0.09929706  0.        ]",-0.0476760025677,[-1.30316567  1.8298583 ],-0.908153,[-0.92644191  0.75728858],[-0.52410573 -0.36251131]
13,"[[-0.26459705 -1.42292544  0.03983354 -0.1302528 ]
 [ 2.28885973 -4.26540122  0.          0.        ]]","[ 0.82483927  0.57058425 -0.43170763 -1.86249338  0.34531186 -1.1299833
  0.80525478 -0.29858083 -0.1085393   0.18197789  0.        ]",-0.0441770251571,[ 0.3447176  -0.02155419],-0.817095,[-0.57588661  0.46954608],[-0.52410573 -0.36251131]
14,"[[-0.20558679 -1.50824478  0.03983354 -0.1302528 ]
 [ 3.60778957 -4.26651836  0.          0.        ]]","[ 0.84521817  0.46635976 -0.33837604 -1.8882029   0.34531166 -1.129982
  0.84508705 -0.29874792 -0.12306691  0.24028208  0.        ]",-0.0423905081525,[-0.97562719 -0.63070507],-0.909351,[-0.8942107   0.49662465],[-0.52410573 -0.36251131]
15,"[[-0.17288258 -1.6177769   0.03983354 -0.1302528 ]
 [-0.32435742 -6.6786816   0.          0.        ]]","[ 0.85433947  0.33184409 -0.28613163 -1.8906453   0.34531146 -1.12998069
  0.72633168 -0.65988495 -0.19774101  0.28548963  0.        ]",-0.0351534188195,[ 0.16886789  1.09215495],-0.833489,[-0.33471149  1.08103096],[-0.52410573 -0.36251131]
16,"[[-0.17260733 -1.71029708  0.03983354 -0.1302528 ]
 [ 0.34968905 -2.58697081  0.          0.        ]]","[ 0.85440888  0.21869456 -0.28569043 -1.8659211   0.34531127 -1.12997939
  0.74668798 -0.04729343 -0.29276365  0.31118313  0.        ]",-0.0262773339337,[ 0.43747716 -0.20989014],-0.810376,[-0.43264502  0.69590193],[-0.52410573 -0.36251131]
17,"[[-0.1483096  -1.76986344  0.03983354 -0.1302528 ]
 [ 2.07434904 -3.3670579   0.          0.        ]]","[ 0.86016457  0.14655956 -0.24667657 -1.83711214  0.34531107 -1.12997808
  0.79877381 -0.16408434 -0.324614    0.34604456  0.        ]",-0.0247498824607,[-0.92562082  1.40111226],-0.916595,[-0.71528107  0.83769941],[-0.52410573 -0.36251131]
18,"[[-0.14399728 -1.79680321  0.03983354 -0.1302528 ]
 [-1.63077563  0.65965501  0.          0.        ]]","[ 0.86109508  0.11420321 -0.23973686 -1.82079531  0.34531088 -1.12997678
  0.68687472  0.43877632 -0.34662555  0.35847257  0.        ]",-0.0235104035134,[-0.14265082  0.66151653],-0.861073,[-0.23033021  0.45004207],[-0.52410573 -0.36251131]
19,"[[-0.181957   -1.75745972  0.03983354 -0.1302528 ]
 [-2.1634219   3.2660101   0.          0.        ]]","[ 0.85196158  0.16151778 -0.30065969 -1.84392893  0.34531068 -1.12997548
  0.67078776  0.82898726 -0.35123579  0.32220096  0.        ]",-0.0211553331825,[-0.02124257  1.7266411 ],-0.846593,[-0.10217915  0.08624075],[-0.52410573 -0.36251131]
20,"[[-0.22564489 -1.65306017  0.03983354 -0.1302528 ]
 [-2.20525685  7.16096353  0.          0.        ]]","[ 0.83885019  0.28858248 -0.37024554 -1.88408378  0.34531049 -1.12997417
  0.66952381  1.41211995 -0.29867251  0.26023893  0.        ]",-0.0244835855595,[ 0.05940041 -1.04447448],-0.835003,[-0.13784866 -0.58090073],[-0.52410573 -0.36251131]
21,"[[-0.26694722 -1.55099145  0.03983354 -0.1302528 ]
 [-1.92588021  3.05957603  0.          0.        ]]","[ 0.82391797  0.41388328 -0.43539522 -1.89322443  0.34531029 -1.12997287
  0.67796077  0.79807839 -0.24601118  0.2045403   0.        ]",-0.0298465969099,[-0.7288474 -0.2652458],-0.859342,[-0.06764376 -0.17284554],[-0.52410573 -0.36251131]
22,"[[-0.33402053 -1.5009398   0.03983354 -0.1302528 ]
 [-4.77194939  1.94930658  0.          0.        ]]","[ 0.79448416  0.47531561 -0.53958774 -1.88678149  0.34531009 -1.12997157
  0.59200606  0.63185347 -0.28286534  0.14794987  0.        ]",-0.0273464539436,[ 0.66472725 -0.16209756],-0.769142,[ 0.42782193  0.04750095],[-0.52410573 -0.36251131]
23,"[[-0.4021165  -1.46878518  0.03983354 -0.1302528 ]
 [-2.0467397   1.26840956  0.          0.        ]]","[ 0.75815749  0.5146777  -0.64291311 -1.87885507  0.3453099  -1.12997026
  0.67430981  0.5299123  -0.3435486   0.09782718  0.        ]",-0.0241253413413,[ 0.53090544  0.89780864],-0.73992,[ 0.23757511  0.09318994],[-0.52410573 -0.36251131]
24,"[[-0.42157198 -1.4080051   0.03983354 -0.1302528 ]
 [ 0.09402618  4.79783004  0.          0.        ]]","[ 0.74660846  0.58869567 -0.67191218 -1.85582042  0.3453097  -1.12996896
  0.73896268  1.05832024 -0.30870563  0.06885958  0.        ]",-0.028811867013,[-0.28479815  1.03914719],-0.766517,[-0.08410311 -0.51482862],[-0.52410573 -0.36251131]
25,"[[-0.43102762 -1.27327125  0.03983354 -0.1302528 ]
 [-1.03585408  8.66267933  0.          0.        ]]","[ 0.74080995  0.7497616  -0.68591556 -1.76764712  0.34530951 -1.12996766
  0.70483853  1.63694513 -0.1813396   0.03504338  0.        ]",-0.0417797300223,[-0.0372144  -0.60031266],-0.802812,[-0.09119029 -1.28188694],[-0.52410573 -0.36251131]
26,"[[-0.45301208 -1.12558717  0.03983354 -0.1302528 ]
 [-1.16213458  6.11422226  0.          0.        ]]","[ 0.72686446  0.91870355 -0.71823723 -1.61393544  0.34530931 -1.12996635
  0.70102419  1.25540022 -0.05662492  0.00677049  0.        ]",-0.054549598212,[ 0.15629386 -1.51650168],-0.822407,[-0.04849742 -1.1554935 ],[-0.52410573 -0.36251131]
27,"[[-0.46980867 -1.04424681  0.03983354 -0.1302528 ]
 [-0.5196474   2.03341296  0.          0.        ]]","[ 0.71577508  1.00705766 -0.74270049 -1.50492078  0.34530911 -1.12996505
  0.72042746  0.64443995  0.00501604 -0.00592464  0.        ]",-0.0608713171121,[-0.57328388 -0.52020718],-0.8613,[-0.02182473 -0.67187279],[-0.52410573 -0.36251131]
28,"[[-0.50285124 -1.02464269  0.03983354 -0.1302528 ]
 [-2.77708828 -0.06600058  0.          0.        ]]","[ 0.69287477  1.02776225 -0.79021279 -1.47616108  0.34530892 -1.12996374
  0.65224977  0.33012523 -0.02430177 -0.03449081  0.        ]",-0.0594687363582,[ 0.86574523 -0.64515141],-0.774477,[ 0.38851035 -0.2759845 ],[-0.52410573 -0.36251131]
29,"[[-0.52346553 -1.05158985  0.03983354 -0.1302528 ]
 [ 0.70406545 -2.62020135  0.          0.        ]]","[ 0.67786758  0.9992384  -0.81942381 -1.51544242  0.34530872 -1.12996244
  0.7573839  -0.0522781  -0.08494295 -0.05262148  0.        ]",-0.0550315503223,[ 0.19331602  0.47111442],-0.788388,[ 0.07049875  0.05376537],[-0.52410573 -0.36251131]
30,"[[-0.50185479 -1.0847591   0.03983354 -0.1302528 ]
 [ 1.45451788 -0.70310977  0.          0.        ]]","[ 0.6935852   0.96352311 -0.78879087 -1.5613065   0.34530853 -1.12996114
  0.78004777  0.23474018 -0.0869974  -0.03452119  0.        ]",-0.0538488658385,[-0.2147243  -0.92413449],-0.82761,[-0.10947676 -0.21831723],[-0.52410573 -0.36251131]
