timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ 0.10938351 -1.8800979   0.0806359  -0.10390399]
 [ 3.42386912 -6.62824866  0.          0.        ]]",[-0.07181504  0.80518204],-0.00765743547958,[-0.01515073  1.17815259],-0.101777,"[ 0.95865546  0.26113064  0.12345024 -2.02100544  0.69457804 -0.91093388
  0.84767323 -0.57048438 -0.34045642  0.21414461  0.        ]",[-0.29773059 -0.24671932]
11,"[[ 0.1765756  -1.97161781  0.0806359  -0.10390399]
 [ 3.2957856  -2.53737784  0.          0.        ]]",[-0.29082763  0.52868038],-0.0157037034764,[-0.08645917 -0.52730801],-0.20788,"[  9.44833753e-01   1.46592838e-01   2.27247178e-01  -1.92543829e+00
   6.94576924e-01  -9.10932071e-01   8.42921099e-01  -4.03269071e-04
  -3.70423851e-01   2.75446117e-01   0.00000000e+00]",[-0.29773059 -0.24671932]
12,"[[ 0.23840522 -2.04280942  0.0806359  -0.10390399]
 [ 2.8885231  -4.57499477  0.          0.        ]]",[-0.31076562  0.71811205],-0.0223658852311,[-1.08069242  1.93832036],-0.203395,"[ 0.92644636  0.06046346  0.32167786 -1.83503899  0.69457581 -0.91093027
  0.82781437 -0.28435426 -0.3894858   0.32883626  0.        ]",[-0.29773059 -0.24671932]
13,"[[ 0.25588337 -2.09366982  0.0806359  -0.10390399]
 [-1.12733806 -0.5245567   0.          0.        ]]",[-0.03805898  0.51788372],-0.0264758592506,[ 0.9573392   0.98850581],-0.121852,"[  9.20271729e-01   7.89940830e-04   3.48131587e-01  -1.76212348e+00
   6.94574694e-01  -9.10928460e-01   6.78866384e-01   2.80093216e-01
  -4.22908979e-01   3.50981593e-01   0.00000000e+00]",[-0.29773059 -0.24671932]
14,"[[ 0.27157982 -2.06478797  0.0806359  -0.10390399]
 [ 2.68425572  3.3996646   0.          0.        ]]",[-0.57385385  0.10734683],-0.0249551309004,[ 0.44377353  0.23090377],-0.175792,"[ 0.91436267  0.03447467  0.37178596 -1.80435527  0.69457358 -0.91092665
  0.82023568  0.82695115 -0.38647625  0.35374388  0.        ]",[-0.29773059 -0.24671932]
15,"[[ 0.34235453 -1.98829751  0.0806359  -0.10390399]
 [ 4.38751185  4.24656297  0.          0.        ]]",[-1.02377677 -0.12818262],-0.0282857001541,[-1.86417124 -0.0197282 ],-0.303023,"[ 0.88349295  0.12616032  0.47707881 -1.90546657  0.69457246 -0.91092485
  0.88340722  0.94496869 -0.2701897   0.39067985  0.        ]",[-0.29773059 -0.24671932]
16,"[[ 0.38951765 -1.90498952  0.0806359  -0.10390399]
 [ 0.34232443  4.08477299  0.          0.        ]]",[-0.83199489 -0.17837198],-0.0367362038602,[-0.51744314 -0.41215906],-0.277234,"[ 0.8591299   0.22960119  0.5458192  -1.99730035  0.69457135 -0.91092304
  0.73337121  0.9224206  -0.16408149  0.426914    0.        ]",[-0.29773059 -0.24671932]
17,"[[ 0.37574833 -1.84047745  0.0806359  -0.10390399]
 [-1.71238399  2.3721472   0.          0.        ]]",[-0.58211076 -0.04286158],-0.0393997700877,[-0.26714242 -0.72128538],-0.279063,"[ 0.86655013  0.31182861  0.52587891 -2.05491444  0.69457023 -0.91092124
  0.65716164  0.68375658 -0.11312928  0.41987553  0.        ]",[-0.29773059 -0.24671932]
18,"[[ 0.33123537 -1.82215944  0.0806359  -0.10390399]
 [-2.73550569 -0.53066859  0.          0.        ]]",[-0.27668551  0.25025195],-0.0351078345207,[ 0.25088854  0.65863687],-0.188884,"[ 0.88879273  0.3354614   0.46069471 -2.0690783   0.69456912 -0.91091943
  0.61921339  0.27923419 -0.12426225  0.38211146  0.        ]",[-0.29773059 -0.24671932]
19,"[[ 0.28702865 -1.80650218  0.0806359  -0.10390399]
 [-1.68865136  2.08766505  0.          0.        ]]",[-0.33542481  0.02179909],-0.030615806967,[ 0.25128729 -0.97939453],-0.245168,"[ 0.90820559  0.35575002  0.39496336 -2.0804091   0.694568   -0.91091763
  0.65803995  0.6441116  -0.13928666  0.34456813  0.        ]",[-0.29773059 -0.24671932]
20,"[[ 0.26357481 -1.80407399  0.0806359  -0.10390399]
 [-0.660166   -1.83178416  0.          0.        ]]",[-0.26549408  0.35124719],-0.0277603593937,[ 0.78391135  0.12678947],-0.152507,"[ 0.91740794  0.35890307  0.35973062 -2.08209208  0.69456689 -0.91091582
  0.69618514  0.09791552 -0.15329067  0.32458613  0.        ]",[-0.29773059 -0.24671932]
21,"[[ 0.28163248 -1.83531243  0.0806359  -0.10390399]
 [ 2.45556861 -1.29384435  0.          0.        ]]",[-0.61555779  0.26593792],-0.0277645247701,[ 0.08035556 -0.89129853],-0.239745,"[ 0.91038726  0.31847884  0.38687719 -2.05896269  0.69456577 -0.91091402
  0.81174568  0.17288017 -0.16954252  0.33906511  0.        ]",[-0.29773059 -0.24671932]
22,"[[ 0.33345157 -1.8963417   0.0806359  -0.10390399]
 [ 2.72543228 -4.79740488  0.          0.        ]]",[-0.62277699  0.55546194],-0.030437971365,[-1.17845177  0.96138034],-0.256268,"[ 0.88774171  0.24052271  0.46396313 -2.00564718  0.69456466 -0.91091221
  0.82175339 -0.31536018 -0.19116253  0.3809337   0.        ]",[-0.29773059 -0.24671932]
23,"[[ 0.34770149 -1.95313926  0.0806359  -0.10390399]
 [-1.28708294 -0.89536885  0.          0.        ]]",[-0.35056648  0.37720817],-0.0296330670263,[ 0.44868656  1.48581921],-0.163683,"[ 0.88086826  0.16939455  0.48492904 -1.94650216  0.69456354 -0.91091041
  0.67292879  0.2284106  -0.23440413  0.39289347  0.        ]",[-0.29773059 -0.24671932]
24,"[[ 0.34003095 -1.93114256  0.0806359  -0.10390399]
 [ 0.51401713  3.08178225  0.          0.        ]]",[-0.64326823 -0.01238941],-0.029564628315,[-0.85623709 -0.62001908],-0.278856,"[ 0.88459987  0.19676283  0.47365554 -1.97047128  0.69456243 -0.9109086
  0.7397301   0.78264856 -0.21904407  0.38636898  0.        ]",[-0.29773059 -0.24671932]
25,"[[ 0.31620735 -1.8947477   0.0806359  -0.10390399]
 [-2.88503229  0.56609721  0.          0.        ]]",[-0.18704036  0.25177175],-0.0284435715161,[-0.76778756  0.64089695],-0.22518,"[ 0.8956817   0.24253928  0.43845067 -2.00714342  0.69456131 -0.91090679
  0.61365886  0.4320724  -0.20097475  0.36705499  0.        ]",[-0.29773059 -0.24671932]
26,"[[ 0.22858609 -1.85807299  0.0806359  -0.10390399]
 [-5.8671363   3.09297322  0.          0.        ]]",[ 0.27251828  0.11599392],-0.0196729788977,[ 1.08177378  1.26238874],-0.0804037,"[ 0.92970191  0.28923698  0.30675683 -2.04028127  0.69456019 -0.91090499
  0.50305224  0.78420647 -0.22819125  0.29693977  0.        ]",[-0.29773059 -0.24671932]
27,"[[ 0.15211674 -1.75710392  0.0806359  -0.10390399]
 [-1.79344762  6.99090794  0.          0.        ]]",[-0.12749103 -0.37737507],-0.0170835605229,[-1.82393112 -0.03241629],-0.238142,"[ 0.95058254  0.42023751  0.18957072 -2.11139724  0.69455908 -0.91090318
  0.65414406  1.32740349 -0.19352099  0.23205546  0.        ]",[-0.29773059 -0.24671932]
28,"[[ 0.07689389 -1.61995624  0.0806359  -0.10390399]
 [-5.71569036  6.72478612  0.          0.        ]]",[ 0.37073666 -0.3818517 ],-0.0221807396365,[ 0.01680614  0.68839245],-0.126365,"[ 0.96298552  0.60195279  0.07294227 -2.15974351  0.69455796 -0.91090138
  0.50866756  1.29031409 -0.12917043  0.16840247  0.        ]",[-0.29773059 -0.24671932]
29,"[[-0.03562105 -1.4594469   0.0806359  -0.10390399]
 [-5.53642833  9.31750446  0.          0.        ]]",[ 0.42566583 -0.73185158],-0.0291586704513,[ 0.22652008 -0.60073391],-0.169946,"[ 0.96633359  0.815938   -0.10256659 -2.14475484  0.69455685 -0.91089957
  0.51531568  1.65161799 -0.08305019  0.07515723  0.        ]",[-0.29773059 -0.24671932]
30,"[[-0.13625051 -1.29881444  0.0806359  -0.10390399]
 [-4.52986936  6.75427186  0.          0.        ]]",[ 0.52693284 -0.63813502],-0.0381952250874,[ 1.36867843 -0.60614973],-0.106534,"[ 0.95386772  1.0262665  -0.25900616 -2.05291386  0.69455573 -0.91089777
  0.55264819  1.29441336 -0.03525046 -0.00409281  0.        ]",[-0.29773059 -0.24671932]
31,"[[-0.18624002 -1.18916091  0.0806359  -0.10390399]
 [-0.48260461  4.21950199  0.          0.        ]]",[ 0.23431015 -0.58809286],-0.0450276188659,[-0.35749498 -1.1342354 ],-0.194703,"[ 0.94228042  1.16485952 -0.33602066 -1.94720449  0.69455462 -0.91089596
  0.70276027  0.94117725  0.01227352 -0.03684225  0.        ]",[-0.29773059 -0.24671932]
32,"[[-0.20997896 -1.14533321  0.0806359  -0.10390399]
 [-1.88659796  0.17674515  0.          0.        ]]",[ 0.53995633 -0.21675642],-0.0474428299993,[ 0.08214606  0.37426397],-0.117681,"[ 0.93553348  1.21867208 -0.37235179 -1.89549527  0.6945535  -0.91089416
  0.65068506  0.37779621  0.02652376 -0.05276577  0.        ]",[-0.29773059 -0.24671932]
33,"[[-0.244079   -1.12696554  0.0806359  -0.10390399]
 [-1.52461032  1.65509348  0.          0.        ]]",[ 0.51929438 -0.35820517],-0.0474284939645,[ 1.11204171 -1.35136905],-0.157248,"[ 0.92445134  1.24091337 -0.42421412 -1.87225063  0.69455239 -0.91089235
  0.66411018  0.58381159  0.00586203 -0.08404405  0.        ]",[-0.29773059 -0.24671932]
34,"[[-0.23455762 -1.13393088  0.0806359  -0.10390399]
 [ 2.4634663  -2.33831143  0.          0.        ]]",[ 0.23983017 -0.05125202],-0.0472653156782,[ 1.52221819  0.35402255],-0.0676328,"[ 0.92770779  1.2324968  -0.40977404 -1.88116083  0.69455127 -0.91089055
  0.81202691  0.02730754  0.01006829 -0.0757169   0.        ]",[-0.29773059 -0.24671932]
35,"[[-0.14608005 -1.16617772  0.0806359  -0.10390399]
 [ 6.37128987 -0.89116449  0.          0.        ]]",[-0.41406712 -0.30398315],-0.0494343436928,[-1.38223931  0.22640862],-0.20238,"[ 0.95186162  1.19319305 -0.27419504 -1.920717    0.69455016 -0.91088874
  0.95696657  0.22897577  0.07456139  0.01009231  0.        ]",[-0.29773059 -0.24671932]
36,"[[-0.05962213 -1.17481772  0.0806359  -0.10390399]
 [ 2.28809328  0.02408587  0.          0.        ]]",[-0.26111671 -0.38300401],-0.0558049273634,[-0.5726198  -0.41456811],-0.22039,"[ 0.96467068  1.1825655  -0.13998576 -1.930822    0.69454904 -0.91088694
  0.80551887  0.35652103  0.15063676  0.10451001  0.        ]",[-0.29773059 -0.24671932]
37,"[[-0.03704388 -1.19080466  0.0806359  -0.10390399]
 [-0.02257989 -1.61731653  0.          0.        ]]",[-0.01480688 -0.18100198],-0.0563884992455,[-0.03672192 -0.52515938],-0.210992,"[ 0.96624347  1.16280285 -0.104782   -1.94898163  0.69454793 -0.91088513
  0.71981449  0.12778129  0.15728522  0.12572281  0.        ]",[-0.29773059 -0.24671932]
38,"[[-0.03894404 -1.24369282  0.0806359  -0.10390399]
 [-0.16696856 -3.66467576  0.          0.        ]]",[ 0.12802048  0.08862892],-0.0508432711801,[-1.02652954  0.45990207],-0.220194,"[ 0.96613724  1.09655698 -0.10774596 -2.00397461  0.69454681 -0.91088333
  0.71445793 -0.15753103  0.10918868  0.10820542  0.        ]",[-0.29773059 -0.24671932]
39,"[[-0.08195804 -1.29797793  0.0806359  -0.10390399]
 [-4.12127404 -1.77014807  0.          0.        ]]",[ 0.64432716  0.10668647],-0.0417449911518,[ 0.77247757 -0.48285498],-0.145993,"[ 0.96238387  1.02731576 -0.17476469 -2.05214465  0.6945457  -0.91088152
  0.56779122  0.10648358  0.01986939  0.05016284  0.        ]",[-0.29773059 -0.24671932]
40,"[[-0.13289201 -1.35221879  0.0806359  -0.10390399]
 [-0.98257138 -3.64768355  0.          0.        ]]",[ 0.54637825  0.31329703],-0.0337199015203,[ 0.82928393  1.20102677],-0.0592337,"[ 0.95449868  0.95707257 -0.25380773 -2.09176179  0.69454458 -0.91087972
  0.68420526 -0.15516328 -0.08075509 -0.00644185  0.        ]",[-0.29773059 -0.24671932]
41,"[[-0.11943124 -1.38472715  0.0806359  -0.10390399]
 [ 2.3176843   0.38342224  0.          0.        ]]",[ 0.0919848 -0.0627216],-0.0314691133974,[ 0.51880508  0.14936492],-0.104348,"[ 0.95694189  0.91455136 -0.23296174 -2.11137268  0.69454347 -0.91087791
  0.80661104  0.40659816 -0.09687431  0.00354991  0.        ]",[-0.29773059 -0.24671932]
42,"[[-0.05294019 -1.37120482  0.0806359  -0.10390399]
 [ 4.32472871  0.96687672  0.          0.        ]]",[-0.32350972 -0.23880412],-0.0367430841622,[-0.07139513  0.37877965],-0.136572,"[ 0.96520128  0.93227034 -0.12957015 -2.10357554  0.69454235 -0.91087611
  0.88105111  0.48790592 -0.01870056  0.06780193  0.        ]",[-0.29773059 -0.24671932]
43,"[[ 0.02985732 -1.33700969  0.0806359  -0.10390399]
 [ 3.95623805  2.44769833  0.          0.        ]]",[-0.60643291 -0.49912974],-0.0479900317899,[-0.76680949 -0.72338105],-0.249379,"[  9.66578421e-01   9.76857267e-01  -3.64623706e-04  -2.08147883e+00
   6.94541236e-01  -9.10874300e-01   8.67382052e-01   6.94267708e-01
   8.76844562e-02   1.60418534e-01   0.00000000e+00]",[-0.29773059 -0.24671932]
44,"[[ 0.07775768 -1.31727291  0.0806359  -0.10390399]
 [ 0.84418553 -0.46432549  0.          0.        ]]",[-0.35028514 -0.23590679],-0.0553741901455,[-0.97751505  0.49007973],-0.261501,"[ 0.9628576   1.00242974  0.07429488 -2.06716318  0.69454012 -0.91087249
  0.75195394  0.28845615  0.14517995  0.21961119  0.        ]",[-0.29773059 -0.24671932]
45,"[[ 0.05565873 -1.30698851  0.0806359  -0.10390399]
 [-3.04113179  1.48626898  0.          0.        ]]",[ 0.03352726 -0.34144625],-0.0539918618215,[-0.22939903  0.43527684],-0.211324,"[ 0.96498222  1.01570282  0.03987462 -2.05924882  0.69453901 -0.91087069
  0.60784555  0.56028483  0.13607541  0.19733911  0.        ]",[-0.29773059 -0.24671932]
46,"[[-0.01367157 -1.26026332  0.0806359  -0.10390399]
 [-3.88906674  3.18060751  0.          0.        ]]",[ 0.21566772 -0.48743623],-0.0515997983886,[ 0.64572771 -0.67522786],-0.181736,"[ 0.96708089  1.0755296  -0.0683082  -2.01948413  0.69453789 -0.91086888
  0.57639455  0.79640195  0.11741995  0.13201942  0.        ]",[-0.29773059 -0.24671932]
47,"[[-0.06503707 -1.2241143   0.0806359  -0.10390399]
 [-1.25626753  0.44340646  0.          0.        ]]",[ 0.15278548 -0.27983093],-0.0504073657889,[-0.35179773 -0.94157508],-0.224107,"[ 0.9641616   1.12120953 -0.14842161 -1.98442939  0.69453678 -0.91086708
  0.67404488  0.41495218  0.10227751  0.08433584  0.        ]",[-0.29773059 -0.24671932]
48,"[[-0.10387111 -1.25273751  0.0806359  -0.10390399]
 [-2.62261503 -3.29327251  0.          0.        ]]",[ 0.55400705  0.17241746],-0.0444538638684,[ 0.33120386  0.09289036],-0.138556,"[ 0.95943068  1.08508085 -0.20882372 -2.01247323  0.69453566 -0.91086527
  0.62336563 -0.10578205  0.03924929  0.0359989   0.        ]",[-0.29773059 -0.24671932]
49,"[[-0.1426551  -1.31426147  0.0806359  -0.10390399]
 [-1.26030582 -2.86056546  0.          0.        ]]",[ 0.54608834  0.21461743],-0.036548012119,[ 1.25496709 -0.26238922],-0.106082,"[ 0.95254485  1.00630851 -0.26890442 -2.06482417  0.69453455 -0.91086347
  0.67389313 -0.04548095 -0.05600914 -0.01203099  0.        ]",[-0.29773059 -0.24671932]
