timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[  9.73531696e-02   2.17099719e-02  -6.18852911e-02   7.04548557e-02]
 [ -2.27481418e-05  -2.74069750e-05   0.00000000e+00   0.00000000e+00]]","[ 0.87409029  1.63788878  0.14133626  1.02478241 -0.52366809  0.59998715
  0.73453151  0.34025385  2.06462033 -0.2233623   0.        ]",-0.274799118167,[-0.50289768 -0.34657612],-2.19478,[-1.54999352 -2.4074924 ],[-1.96783909 -0.99116464]
1,"[[ 0.05767753 -0.01765196 -0.06188529  0.07045486]
 [-3.95438051 -3.92309618  0.          0.        ]]","[ 0.87862447  1.6379839   0.07704053  0.91136062 -0.52366773  0.59998671
  0.61294235 -0.24317621  2.07419528 -0.34155853  0.        ]",-0.27823965087,[-0.50289768 -0.34657612],-2.20971,[-1.51663673 -2.16773438],[-1.70237607 -1.61027388]
2,"[[-0.06030094 -0.13504724 -0.06188529  0.07045486]
 [-7.83058567 -7.80350056  0.          0.        ]]","[ 0.87839533  1.62695795 -0.11462456  0.57424385 -0.52366738  0.59998627
  0.4937563  -0.82026101  2.05480459 -0.69334743  0.        ]",-0.28681185295,[-0.50289768 -0.34657612],-2.29492,[-1.59134936 -1.98501551],[ 0.1255464  -2.40397399]
3,"[[ -0.21036282  -0.32929705  -0.06188529   0.07045486]
 [ -7.17783704 -11.60879008   0.           0.        ]]","[ 0.84853609  1.57199047 -0.35609619  0.0303532  -0.52366702  0.59998583
  0.5138267  -1.38617355  1.90533598 -1.162123    0.        ]",-0.293943513157,[-0.50289768 -0.34657612],-2.25472,[-1.88897324 -1.92918956],[-2.91856975 -1.36042845]
4,"[[ -0.39218003  -0.59887926  -0.06188529   0.07045486]
 [-10.99140305 -15.33698905   0.           0.        ]]","[ 0.76900457  1.42381277 -0.63794366 -0.66222737 -0.52366666  0.59998539
  0.39656668 -1.94061826  1.52605586 -1.65722843  0.        ]",-0.293792101456,[-0.50289768 -0.34657612],-2.23761,[-1.91653085 -1.87088072],[-1.94726976 -2.13181562]
5,"[[ -0.64952833  -0.94228342  -0.06188529   0.07045486]
 [-14.73138154 -18.99120649   0.           0.        ]]","[ 0.58048647  1.13063675 -0.9997955  -1.36877233 -0.5236663   0.59998495
  0.28156936 -2.48405518  0.80252754 -2.03400319  0.        ]",-0.278242122641,[-0.50289768 -0.34657612],-2.14076,[-1.94498396 -1.82757282],[-1.97866723 -0.42376507]
6,"[[ -0.98096574  -1.33515051  -0.06188529   0.07045486]
 [-18.40053274 -20.29110886   0.           0.        ]]","[ 0.22599     0.69403562 -1.36752592 -1.8398106  -0.52366594  0.59998451
  0.16874985 -2.67736125 -0.1223609  -1.97294706  0.        ]",-0.238289724084,[-0.50289768 -0.34657612],-1.77503,[-1.79803383 -1.75481129],[-1.85095832 -1.04602652]
7,"[[ -1.38507883  -1.77664638  -0.06188529   0.07045486]
 [-21.99930087 -23.84658147   0.           0.        ]]","[-0.32250174  0.15471292 -1.61422688 -1.85860569 -0.52366558  0.59998407
  0.0580945  -3.20609996 -0.81893377 -1.3370035   0.        ]",-0.169138599668,[-0.50289768 -0.34657612],-1.25254,[-1.84496713 -1.66047013],[-1.64865385 -0.29153486]
8,"[[ -1.86047797  -2.26039821  -0.06188529   0.07045486]
 [-25.528865   -24.52637061   0.           0.        ]]","[-1.01673402 -0.3771708  -1.5744488  -1.26097874 -0.52366522  0.59998363
 -0.05043296 -3.30717419 -0.80348716 -0.47924324  0.        ]",-0.0800427441818,[-0.50289768 -0.34657612],-0.754925,[-1.87334013 -1.52140737],[-1.50013528 -0.72685205]
9,"[[ -2.40576157  -2.77490972  -0.06188529   0.07045486]
 [-28.98762707 -26.91699653   0.           0.        ]]","[-1.68930453 -0.74334309 -1.10770963 -0.07090974 -0.52366486  0.59998319
 -0.15678339 -3.66266809 -0.17519683 -0.14603342  0.        ]",-0.0543404399545,[-0.50289768 -0.34657612],-0.625202,[-2.16093779 -1.64366174],[-1.82264011 -2.50866343]
