timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ 0.74424654 -0.35474279  0.04121533  0.13084957]
 [ 3.41176898 -2.81144772  0.          0.        ]]",[-0.72128338 -0.12050968],-0.135791613436,[-0.09063184 -0.58642281],-1.43071,"[ 0.45881721  1.45188123  1.10799737  0.01115484  0.34279429  1.13772436
  0.81808805 -0.0951476   0.77991545  0.04464092  0.        ]",[-0.66691929 -0.46333548]
11,"[[ 0.80821615 -0.43370883  0.04121533  0.13084957]
 [ 2.98659969 -5.07760442  0.          0.        ]]",[-0.71221143  0.29489315],-0.131518535408,[-1.99502197  0.66323608],-1.40703,"[ 0.39131542  1.41519113  1.18266786 -0.19521823  0.34279414  1.1377233
  0.80565839 -0.44207139  0.74044775  0.0749107   0.        ]",[-0.66691929 -0.46333548]
12,"[[ 0.82765303 -0.50788854  0.04121533  0.13084957]
 [-1.02954698 -2.34947182  0.          0.        ]]",[ 0.07791509  0.09843954],-0.132811035315,[-0.0662567   0.51112538],-1.47949,"[ 0.36994879  1.37448704  1.20441022 -0.38235071  0.34279398  1.13772224
  0.68825257 -0.02442374  0.74687016  0.03168128  0.        ]",[-0.66691929 -0.46333548]
13,"[[ 0.80462888 -0.53410447  0.04121533  0.13084957]
 [-1.27205348 -0.27902165  0.          0.        ]]",[ 0.27166152 -0.22892648],-0.137305915723,[ 0.0282494   0.51774039],-1.50736,"[ 0.39521572  1.35869762  1.17860344 -0.44672589  0.34279383  1.13772118
  0.68116289  0.29253983  0.7800903  -0.0357834   0.        ]",[-0.66691929 -0.46333548]
14,"[[ 0.78055419 -0.51906123  0.04121533  0.13084957]
 [-1.13586737  1.7764951   0.          0.        ]]",[ 0.28834215 -0.5756079 ],-0.139819766629,[ 0.13447088 -0.54220497],-1.49531,"[ 0.42104316  1.36784364  1.15095111 -0.40990405  0.34279367  1.13772012
  0.68514366  0.60721716  0.80025982 -0.06221319  0.        ]",[-0.66691929 -0.46333548]
15,"[[ 0.7634077  -0.50542684  0.04121533  0.13084957]
 [-0.58063292 -0.40578227  0.          0.        ]]",[ 0.26614293 -0.25461426],-0.141452651265,[ 0.450123   -0.59965368],-1.50141,"[ 0.43906054  1.3759276   1.13084847 -0.37625588  0.34279352  1.13771905
  0.7013746   0.27313359  0.81347864 -0.07818185  0.        ]",[-0.66691929 -0.46333548]
16,"[[ 0.76978542 -0.53729132  0.04121533  0.13084957]
 [ 1.21243224 -2.77277351  0.          0.        ]]",[ 0.02499175  0.05687794],-0.142238428415,[-0.41886974  0.32721247],-1.52122,"[ 0.43239569  1.35672465  1.13836346 -0.45448426  0.34279336  1.13771799
  0.75379146 -0.08922769  0.81591508 -0.1007427   0.        ]",[-0.66691929 -0.46333548]
17,"[[ 0.77716233 -0.57919053  0.04121533  0.13084957]
 [-0.46914273 -1.4216547   0.          0.        ]]",[ 0.38280696 -0.07955611],-0.143358000665,[ 0.37462855  0.66724307],-1.54449,"[ 0.42463184  1.32987199  1.14699817 -0.55509667  0.34279321  1.13771693
  0.70463292  0.11761434  0.81892244 -0.13248194  0.        ]",[-0.66691929 -0.46333548]
18,"[[ 0.78273338 -0.58083838  0.04121533  0.13084957]
 [ 1.02128709  1.2479745   0.          0.        ]]",[ 0.09130503 -0.5537371 ],-0.142678898625,[-1.05335915 -0.58407964],-1.49808,"[ 0.41872977  1.32877783  1.15347746 -0.5589989   0.34279305  1.13771587
  0.74820275  0.52630638  0.81406121 -0.1243392   0.        ]",[-0.66691929 -0.46333548]
19,"[[ 0.76327141 -0.57931687  0.04121533  0.13084957]
 [-2.95425001 -1.08803894  0.          0.        ]]",[ 0.87106276 -0.04182492],-0.145267441411,[ 0.73160852 -0.25785976],-1.53926,"[ 0.43920167  1.32978533  1.13068308 -0.55539541  0.34279289  1.13771481
  0.63198397  0.16868698  0.83177081 -0.15750158  0.        ]",[-0.66691929 -0.46333548]
20,"[[  7.33816111e-01  -6.11116071e-01   4.12153262e-02   1.30849565e-01]
 [ -1.10986045e-03  -2.08854527e+00   0.00000000e+00   0.00000000e+00]]",[ 0.55407637 -0.07810408],-0.150893106542,[ 0.87807554 -0.151415  ],-1.57099,"[ 0.46939892  1.30821231  1.09537287 -0.62994192  0.34279274  1.13771375
  0.71831384  0.01551981  0.8627643  -0.24552622  0.        ]",[-0.66691929 -0.46333548]
21,"[[ 0.76865022 -0.65849957  0.04121533  0.13084957]
 [ 3.47296506 -2.64792786  0.          0.        ]]",[-0.09876284 -0.16561091],-0.148411801642,[ 0.65261257 -0.19735001],-1.56569,"[ 0.43358413  1.27421553  1.13702376 -0.73795285  0.34279258  1.13771269
  0.81987231 -0.07011588  0.84013272 -0.23381117  0.        ]",[-0.66691929 -0.46333548]
22,"[[ 0.86332819 -0.71878052  0.04121533  0.13084957]
 [ 5.98647625 -3.37771652  0.          0.        ]]",[-0.79850954 -0.12989092],-0.138246180592,[-0.03112821 -0.04041787],-1.52708,"[ 0.32973369  1.22787131  1.24311795 -0.86971146  0.34279243  1.13771163
  0.89335015 -0.18183898  0.76484893 -0.1316541   0.        ]",[-0.66691929 -0.46333548]
23,"[[ 0.98063506 -0.78726779  0.04121533  0.13084957]
 [ 5.74501447 -3.47070144  0.          0.        ]]",[-1.07116938 -0.03826343],-0.125246905011,[-0.54551508 -0.49360462],-1.46243,"[ 0.18900802  1.17121402  1.35902376 -1.01116334  0.34279227  1.13771057
  0.88629076 -0.19607395  0.66025608 -0.00813575  0.        ]",[-0.66691929 -0.46333548]
24,"[[ 1.07274718 -0.87559414  0.04121533  0.13084957]
 [ 3.47373386 -5.35566934  0.          0.        ]]",[-0.84746724  0.3210665 ],-0.116416807849,[-1.17985618  1.13043531],-1.43611,"[ 0.07032773  1.09227346  1.43700985 -1.17961548  0.34279212  1.13770951
  0.81989292 -0.48464323  0.57899468  0.04352234  0.        ]",[-0.66691929 -0.46333548]
25,"[[ 1.10182287 -0.94190329  0.04121533  0.13084957]
 [-0.55276563 -1.28881834  0.          0.        ]]",[-0.10956115 -0.08101816],-0.115133524916,[-0.16092155  0.07175885],-1.47697,"[ 0.03154948  1.02900412  1.4591232  -1.29500391  0.34279196  1.13770845
  0.70218417  0.13795068  0.56013759  0.01677831  0.        ]",[-0.66691929 -0.46333548]
26,"[[ 1.08448802 -0.96457093  0.04121533  0.13084957]
 [-1.17863563 -0.97897858  0.          0.        ]]",[ 0.10178865 -0.14256957],-0.118409171535,[-0.41133929  0.16679477],-1.50305,"[ 0.05474034  1.00664321  1.4460837  -1.33216429  0.3427918   1.13770739
  0.68388744  0.18538397  0.58212986 -0.03465173  0.        ]",[-0.66691929 -0.46333548]
27,"[[ 1.0448178  -0.97732479  0.04121533  0.13084957]
 [-2.78304337 -0.29867288  0.          0.        ]]",[ 0.54408598 -0.22923419],-0.124354970911,[ 0.82117488 -0.27735293],-1.55392,"[ 0.10700466  0.99390513  1.41461677 -1.35254736  0.34279165  1.13770633
  0.63698474  0.28953188  0.62305101 -0.11111695  0.        ]",[-0.66691929 -0.46333548]
28,"[[ 1.02231158 -0.99426713  0.04121533  0.13084957]
 [ 0.52141989 -1.39191727  0.          0.        ]]",[ 0.08292338 -0.26570332],-0.128114153565,[ 0.50608519 -0.5609993 ],-1.58662,"[ 0.13613198  0.97681419  1.39577063 -1.37903384  0.34279149  1.13770526
  0.73358509  0.12216692  0.64492283 -0.16588027  0.        ]",[-0.66691929 -0.46333548]
29,"[[ 1.05273368 -1.04412197  0.04121533  0.13084957]
 [ 2.5141577  -3.58624481  0.          0.        ]]",[-0.2837165  -0.06768784],-0.125881961371,[-0.16924232  0.11593873],-1.5694,"[ 0.09666804  0.92544413  1.42107143 -1.4529965   0.34279134  1.1377042
  0.79183915 -0.21376298  0.61857429 -0.17176055  0.        ]",[-0.66691929 -0.46333548]
30,"[[ 1.09579764 -1.11052631  0.04121533  0.13084957]
 [ 1.79463065 -3.05596035  0.          0.        ]]",[-0.18208517 -0.11034043],-0.122504741881,[ 0.08836644  0.97697371],-1.55607,"[ 0.03963343  0.85469724  1.45463224 -1.54203621  0.34279118  1.13770314
  0.77080439 -0.13258155  0.57983357 -0.17690436  0.        ]",[-0.66691929 -0.46333548]
31,"[[ 1.13483182 -1.13222613  0.04121533  0.13084957]
 [ 2.10774794  0.87288638  0.          0.        ]]",[-0.31023967 -0.60770231],-0.117971877037,[-0.00799585 -0.93327477],-1.58051,"[-0.01317072  0.83104893  1.48272282 -1.56872511  0.34279103  1.13770208
  0.77995738  0.46888653  0.5441719  -0.14076883  0.        ]",[-0.66691929 -0.46333548]
32,"[[ 1.1762608  -1.15201841  0.04121533  0.13084957]
 [ 2.0353904  -2.83974206  0.          0.        ]]",[-0.41126078 -0.08331781],-0.113030806126,[ 0.10658595  0.79487858],-1.51636,"[-0.07027281  0.80926816  1.51006425 -1.59201544  0.34279087  1.13770102
  0.77784161 -0.099481    0.50514763 -0.10031014  0.        ]",[-0.66691929 -0.46333548]
33,"[[ 1.22078802 -1.17667116  0.04121533  0.13084957]
 [ 2.41606597  0.3637926   0.          0.        ]]",[-0.55929303 -0.48223343],-0.107844949857,[-0.87695671 -0.07579793],-1.50315,"[-0.13275043  0.78187022  1.53655908 -1.61960767  0.34279071  1.13769996
  0.78896956  0.39094925  0.46204903 -0.06238441  0.        ]",[-0.66691929 -0.46333548]
34,"[[ 1.23381436 -1.17246975  0.04121533  0.13084957]
 [-1.10171436  0.05736426  0.          0.        ]]",[-0.00242133 -0.27794325],-0.105898546704,[-0.05341596 -1.08980078],-1.53135,"[-0.15122726  0.78655929  1.54373472 -1.61501438  0.34279056  1.1376989
  0.68613225  0.34403783  0.44849056 -0.03908509  0.        ]",[-0.66691929 -0.46333548]
35,"[[ 1.20988799 -1.21106116  0.04121533  0.13084957]
 [-1.29032071 -3.90330534  0.          0.        ]]",[ 0.15036885  0.18578801],-0.110618077591,[ 0.20891553 -0.40964065],-1.53928,"[-0.11735665  0.74318248  1.53034829 -1.65543911  0.3427904   1.13769784
  0.68061823 -0.26230301  0.47356914 -0.11582752  0.        ]",[-0.66691929 -0.46333548]
36,"[[ 1.1926347  -1.30462808  0.04121533  0.13084957]
 [-0.43785541 -5.44823581  0.          0.        ]]",[ 0.21970692  0.27453101],-0.116402297591,[ 0.28320562 -0.49824092],-1.57795,"[-0.09312041  0.63551008  1.52015059 -1.73696554  0.34279025  1.13769678
  0.70553832 -0.49881705  0.48296317 -0.24344155  0.        ]",[-0.66691929 -0.46333548]
37,"[[ 1.1952114  -1.43230709  0.04121533  0.13084957]
 [ 0.69175707 -7.31344317  0.          0.        ]]",[ 0.21075179  0.40003139],-0.120564605037,[ 0.13697418  1.06545539],-1.53879,"[-0.0967296   0.48428032  1.52170004 -1.80955613  0.34279009  1.13769572
  0.73856036 -0.78436228  0.45613844 -0.37763256  0.        ]",[-0.66691929 -0.46333548]
38,"[[ 1.21433886 -1.53739637  0.04121533  0.13084957]
 [ 1.2192829  -3.20916003  0.          0.        ]]",[ 0.27710509 -0.13346785],-0.121632485281,[ 0.17452239 -0.11465519],-1.55697,"[-0.12363479  0.35765632  1.53289848 -1.83508143  0.34278994  1.13769466
  0.7539813  -0.15603487  0.41121996 -0.46147092  0.        ]",[-0.66691929 -0.46333548]
39,"[[ 1.24541291 -1.60549818  0.04121533  0.13084957]
 [ 1.88590663 -3.599716    0.          0.        ]]",[ 0.16829401 -0.08779871],-0.119927548384,[ 0.7181649  -0.04353605],-1.52286,"[-0.16775004  0.27527319  1.54989482 -1.83495268  0.34278978  1.1376936
  0.77346854 -0.21582526  0.36740447 -0.48937667  0.        ]",[-0.66691929 -0.46333548]
40,"[[ 1.31127453 -1.67851116  0.04121533  0.13084957]
 [ 4.69094005 -3.70122117  0.          0.        ]]",[-0.3827157  -0.12730025],-0.114102663424,[-0.18266976 -0.04736066],-1.45385,"[-0.26273658  0.18717537  1.5809541  -1.82024499  0.34278962  1.13769254
  0.85546887 -0.23136467  0.30018391 -0.47778176  0.        ]",[-0.66691929 -0.46333548]
41,"[[ 1.3969091  -1.7536799   0.04121533  0.13084957]
 [ 3.87522586 -3.81528038  0.          0.        ]]",[-0.38722801 -0.01262766],-0.106184714044,[-0.31734294 -0.20219107],-1.38093,"[-0.38868413  0.09720532  1.61106805 -1.78943477  0.34278947  1.13769147
  0.83162211 -0.24882598  0.21898717 -0.4486531   0.        ]",[-0.66691929 -0.46333548]
42,"[[ 1.46104346 -1.83725806  0.04121533  0.13084957]
 [ 2.54262941 -4.54013065  0.          0.        ]]",[-0.23304503  0.18076819],-0.101759207659,[-0.07083772 -0.59200577],-1.32114,"[ -4.84312179e-01  -1.34891818e-03   1.62589487e+00  -1.73672850e+00
   3.42789313e-01   1.13769041e+00   7.92665128e-01  -3.59793782e-01
   1.46359318e-01  -4.59528215e-01   0.00000000e+00]",[-0.66691929 -0.46333548]
43,"[[ 1.50858032 -1.95067733  0.04121533  0.13084957]
 [ 2.21213335 -6.79428658  0.          0.        ]]",[-0.18629842  0.4673472 ],-0.101247409685,[-0.76531844  0.63590826],-1.2369,"[-0.55565214 -0.13140559  1.63257119 -1.6348006   0.34278916  1.13768935
  0.78300306 -0.7048842   0.06859331 -0.52178486  0.        ]",[-0.66691929 -0.46333548]
44,"[[ 1.52198624 -2.05994756  0.04121533  0.13084957]
 [-0.86131816 -4.14159119  0.          0.        ]]",[ 0.45425153  0.37775272],-0.104906048847,[ 0.39007204 -0.42797363],-1.22833,"[-0.57581581 -0.25127045  1.63378574 -1.50462586  0.342789    1.13768829
  0.69315486 -0.29878036  0.00426673 -0.61385326  0.        ]",[-0.66691929 -0.46333548]
45,"[[ 1.52042324 -2.15896015  0.04121533  0.13084957]
 [ 0.69982067 -5.75428903  0.          0.        ]]",[ 0.28236729  0.4794029 ],-0.109722604174,[ 0.5156      0.81044565],-1.22664,"[-0.57346382 -0.35406383  1.63365653 -1.36087746  0.34278885  1.13768723
  0.73879197 -0.54566964 -0.05676569 -0.70573     0.        ]",[-0.66691929 -0.46333548]
46,"[[ 1.55475729 -2.2407065   0.04121533  0.13084957]
 [ 2.72686793 -2.43141101  0.          0.        ]]",[ 0.10738865  0.2093932 ],-0.110358916874,[-0.80667433  1.06652439],-1.21573,"[-0.62515471 -0.43401803  1.63551902 -1.22473912  0.34278869  1.13768617
  0.79804918 -0.03696667 -0.12454325 -0.74564654  0.        ]",[-0.66691929 -0.46333548]
47,"[[ 1.57671183 -2.24912266  0.04121533  0.13084957]
 [-0.52059786  1.5764334   0.          0.        ]]",[ 0.66029286 -0.1342847 ],-0.108773807118,[ 0.37362174  0.28632874],-1.21058,"[-0.65822652 -0.44197338  1.63569839 -1.20986407  0.34278853  1.13768511
  0.70311387  0.57659844 -0.13741409 -0.73395685  0.        ]",[-0.66691929 -0.46333548]
48,"[[ 1.58124237 -2.20653246  0.04121533  0.13084957]
 [ 0.96867784  2.6789103   0.          0.        ]]",[ 0.36183929 -0.36317009],-0.106175868201,[ 0.32238095 -0.4572145 ],-1.20837,"[-0.6650509  -0.40117305  1.63563531 -1.28350623  0.34278838  1.13768405
  0.74665019  0.74537745 -0.11005216 -0.69279491  0.        ]",[-0.66691929 -0.46333548]
49,"[[ 1.61322831 -2.17165104  0.04121533  0.13084957]
 [ 2.2257318   0.81544418  0.          0.        ]]",[ 0.04636355 -0.19911429],-0.101236067551,[ 0.15678508  0.74086767],-1.19694,"[-0.71321661 -0.36678353  1.63424945 -1.34074696  0.34278822  1.13768299
  0.78339781  0.46009696 -0.10080061 -0.63272766  0.        ]",[-0.66691929 -0.46333548]
