timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.03968039 -0.08485178 -0.0966515  -0.16894744]
 [ 0.00272608  0.00478824  0.          0.        ]]","[ 0.90139751  1.72948971 -0.08971469  0.6880452  -0.83175454 -1.4672636
  0.74295817  0.34590859  2.35474101  1.57578075  0.        ]",-0.341119058111,[-4.09603787 -3.05293056],-2.57293,[-3.04281759 -2.86804771],[-0.41653606 -0.34497216]
1,"[[-0.0793016  -0.12446939 -0.0966515  -0.16894744]
 [-3.95169198 -3.95336189  0.          0.        ]]","[ 0.89795274  1.72428622 -0.15341685  0.57351648 -0.83175361 -1.46726055
  0.61698197 -0.23208626  2.33944692  1.46146637  0.        ]",-0.334232229717,[-1.52517923 -1.69306417],-2.56569,[-2.20100927 -2.32419872],[-0.41653606 -0.34497216]
2,"[[-0.19722752 -0.24246394 -0.0966515  -0.16894744]
 [-7.82803372 -7.8331615   0.          0.        ]]","[ 0.8742044   1.69725505 -0.34144254  0.23646561 -0.83175268 -1.46725751
  0.49349316 -0.7986395   2.24903944  1.13131517  0.        ]",-0.31160465902,[-1.18597927 -1.78007415],-2.3215,[-1.00165379 -1.72221375],[-0.41653606 -0.34497216]
3,"[[ -0.39191482  -0.43728347  -0.0966515   -0.16894744]
 [-11.62816745 -11.6361       0.           0.        ]]","[ 0.79169978  1.61579279 -0.64105118 -0.29662307 -0.83175176 -1.46725446
  0.37243216 -1.35396744  1.96450861  0.64941472  0.        ]",-0.268011637818,[-0.62711403 -0.92215659],-1.93896,[-0.16800129 -1.27032971],[-0.41653606 -0.34497216]
4,"[[ -0.64706048  -0.70431789  -0.0966515   -0.16894744]
 [-13.87912743 -15.05591015   0.           0.        ]]","[ 0.60702619  1.43507998 -0.99683783 -0.9478759  -0.83175083 -1.46725141
  0.30072315 -1.85334526  1.38407761  0.208981    0.        ]",-0.200387508586,[ 0.15594195 -0.35138085],-1.47071,[ 0.05911151 -0.91960317],[-0.41653606 -0.34497216]
5,"[[ -0.9157151   -1.01640211  -0.0966515   -0.16894744]
 [-12.98941026 -16.14884716   0.           0.        ]]","[ 0.33125079  1.13908127 -1.30312517 -1.53712512 -0.8317499  -1.46724836
  0.32906663 -2.01293617  0.63129146  0.0763998   0.        ]",-0.119424839299,[-0.05180158 -1.19242508],-1.16406,[ 0.46040654 -0.45306778],[-0.41653606 -0.34497216]
6,"[[ -1.17500135  -1.37589264  -0.0966515   -0.16894744]
 [-12.9396529  -19.78806058   0.           0.        ]]","[ 0.00423982  0.72106542 -1.51202161 -1.91748302 -0.83174898 -1.46724532
  0.33065151 -2.54434367 -0.05833747  0.33755373  0.        ]",-0.0464761605313,[ 0.9915765  -0.15758779],-0.94333,[ 0.75845778  0.17784369],[-0.41653606 -0.34497216]
7,"[[ -1.39188966  -1.77398577  -0.0966515   -0.16894744]
 [ -8.76286314 -20.0204803    0.           0.        ]]","[-0.29924285  0.22427251 -1.61083405 -1.9127145  -0.83174805 -1.46724227
  0.46371129 -2.57826989 -0.4210956   0.86419223  0.        ]",-0.0733526711678,[ 1.1070143  -0.24059489],-1.13795,[ 0.70099199  0.66589981],[-0.41653606 -0.34497216]
8,"[[ -1.5257218   -2.1799787   -0.0966515   -0.16894744]
 [ -4.63383221 -20.57694378   0.           0.        ]]","[-0.49352743 -0.24103534 -1.63490329 -1.44960336 -0.83174712 -1.46723922
  0.59524952 -2.65951333 -0.38680185  1.36208259  0.        ]",-0.128125748109,[ 0.39301104  0.8551363 ],-1.37211,[ 0.11867535  0.74971336],[-0.41653606 -0.34497216]
9,"[[ -1.60188617  -2.55345736  -0.0966515   -0.16894744]
 [ -2.98780985 -16.78355759   0.           0.        ]]","[-0.60484573 -0.56737567 -1.63575694 -0.67837884 -0.83174619 -1.46723617
  0.64768636 -2.1055788  -0.13625669  1.67644772  0.        ]",-0.166179392632,[ 0.50444432  0.54668309],-1.60711,[-0.15718919  0.52630633],[-0.41653606 -0.34497216]
10,"[[ -1.64101708  -2.86407556  -0.0966515   -0.16894744]
 [ -0.93199201 -14.28657857   0.           0.        ]]","[-0.6619755  -0.73038483 -1.6325618   0.13800862 -0.83174527 -1.46723312
  0.713178   -1.7409551   0.15498823  1.80829726  0.        ]",-0.189105080959,[ 0.05259597  0.89403778],-1.78603,[-0.52275074  0.12068418],[-0.41653606 -0.34497216]
11,"[[-1.65738122 -3.08394223 -0.0966515  -0.16894744]
 [-0.70496816 -4.18841479  0.          0.        ]]","[-0.68582465 -0.77636182 -1.63049345  0.7669224  -0.83174434 -1.46723008
  0.7204096  -0.26638178  0.34962266  1.83091111  0.        ]",-0.199803388812,[-1.2103976   0.22400668],-1.87274,[-0.71095932 -0.57927036],[-0.41653606 -0.34497216]
12,"[[-1.71106214 -3.09214313 -0.0966515  -0.16894744]
 [-4.65005833  1.54811347  0.          0.        ]]","[-0.76378909 -0.77691241 -1.6207044   0.79072678 -0.83174341 -1.46722703
  0.59472994  0.57128839  0.39429872  1.83204005  0.        ]",-0.202099111482,[-1.62589896 -0.78714271],-1.87293,[-1.14107633 -1.13925433],[-0.41653606 -0.34497216]
