timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ -0.94815564  -2.87653593  -0.0544182   -0.07539802]
 [ -0.9047635  -24.33253451   0.           0.        ]]",[-0.18615007 -0.64521492],-0.0692557193478,[ 0.60388479 -0.10009895],-0.688613,"[ 0.53485091 -0.61259333 -1.16685984 -0.09772049 -0.4806071  -0.66092975
  0.69260675 -3.01200662 -0.0142925   0.60022865  0.        ]",[-0.08415905 -0.19978055]
11,"[[-0.94207897 -3.22807211 -0.0544182  -0.07539802]
 [ 1.50482971 -4.2136519   0.          0.        ]]",[-0.46818095 -0.93188101],-0.107135665853,[-0.71221785 -2.41959734],-0.834199,"[ 0.5416838  -0.65381282 -1.16148745  0.89060622 -0.48060545 -0.66092711
  0.83147216 -0.23899665  0.21457053  0.80922435  0.        ]",[-0.08415905 -0.19978055]
12,"[[-0.94056903 -3.19953591 -0.0544182  -0.07539802]
 [-1.34447342  4.09930487  0.          0.        ]]",[-0.54847169 -1.0164361 ],-0.102827806822,[ 0.03267245 -0.33670547],-0.931467,"[ 0.54337551 -0.65653158 -1.16013983  0.80985057 -0.48060381 -0.66092446
  0.66725871  0.90678638  0.184058    0.78944486  0.        ]",[-0.08415905 -0.19978055]
13,"[[-0.9658935  -3.11693533 -0.0544182  -0.07539802]
 [-1.18851727  3.65573135  0.          0.        ]]",[-0.52989566 -0.99842584],-0.0944149285595,[-1.64992381 -1.58351624],-0.782997,"[ 0.5147241  -0.65834552 -1.18223723  0.57558496 -0.48060216 -0.66092182
  0.67624403  0.84564389  0.12763855  0.74761204  0.        ]",[-0.08415905 -0.19978055]
14,"[[-1.02915349 -3.06019324 -0.0544182  -0.07539802]
 [-5.12436038  2.07492754  0.          0.        ]]",[-0.47423726 -0.95133877],-0.0894047195385,[-2.02055683 -0.3268984 ],-0.80047,"[ 0.44098631 -0.65436795 -1.23394323  0.41483688 -0.48060051 -0.66091917
  0.4494117   0.62775655  0.09198816  0.72315113  0.        ]",[-0.08415905 -0.19978055]
15,"[[-1.1703482  -3.02937026 -0.0544182  -0.07539802]
 [-8.98224954  1.08214278  0.          0.        ]]",[-0.46730101 -0.9281323 ],-0.0884414299704,[-0.33032933 -0.68961602],-0.807864,"[ 0.26653977 -0.65042729 -1.33044659  0.32779443 -0.48059886 -0.66091653
  0.22707237  0.49091739  0.07462719  0.7241165   0.        ]",[-0.08415905 -0.19978055]
16,"[[ -1.36133161  -3.01438192  -0.0544182   -0.07539802]
 [-10.11232237   0.48927401   0.           0.        ]]",[-0.49253625 -0.92943895],-0.0902050052771,[ 0.13788026 -1.80557473],-0.763038,"[ 0.01413339 -0.64805854 -1.41674627  0.28557165 -0.48059721 -0.66091388
  0.16194314  0.40919963  0.07037876  0.74196161  0.        ]",[-0.08415905 -0.19978055]
17,"[[-1.55609234 -3.00804262 -0.0544182  -0.07539802]
 [-9.3662357   0.19099103  0.          0.        ]]",[-0.54123706 -0.93995112],-0.0930622387307,[-1.00736709 -1.47780595],-0.749125,"[-0.25400639 -0.64696654 -1.4495204   0.26773688 -0.48059557 -0.66091124
  0.2049414   0.36808536  0.076079    0.76422192  0.        ]",[-0.08415905 -0.19978055]
18,"[[ -1.78128158  -3.00557061  -0.0544182   -0.07539802]
 [-13.14011116   0.07437645   0.           0.        ]]",[-0.58508438 -0.94860017],-0.0967503938576,[ 0.83861623 -0.41611134],-0.885044,"[-0.56433735 -0.64652489 -1.41640134  0.26078583 -0.48059392 -0.66090859
 -0.01255709  0.35201093  0.09141168  0.788889    0.        ]",[-0.08415905 -0.19978055]
19,"[[-2.00815994 -3.00398952 -0.0544182  -0.07539802]
 [-9.55965805  0.07169647  0.          0.        ]]",[-0.61671251 -0.95607531],-0.100336454414,[ 0.93215236 -1.18429913],-0.887869,"[-0.86215054 -0.64623729 -1.30776698  0.25634087 -0.48059227 -0.66090595
  0.193794    0.35164044  0.11244331  0.80962135  0.        ]",[-0.08415905 -0.19978055]
20,"[[ -2.16042476e+00  -3.00346657e+00  -5.44182022e-02  -7.53980192e-02]
 [ -5.67975258e+00  -6.64373181e-05   0.00000000e+00   0.00000000e+00]]",[-0.65318537 -0.96775925],-0.102564556085,[-0.12017099 -1.46882045],-0.837274,"[-1.04600898 -0.64613974 -1.19511587  0.25487043 -0.48059062 -0.6609033
  0.41740317  0.34174804  0.12914897  0.8204193   0.        ]",[-0.08415905 -0.19978055]
21,"[[-2.27766546 -3.00360833 -0.0544182  -0.07539802]
 [-6.04310587 -0.00976145  0.          0.        ]]",[-0.66163743 -0.96960664],-0.104137627023,[ 0.04378981 -0.97092627],-0.876675,"[-1.17561434 -0.64616298 -1.08845957  0.25526805 -0.48058898 -0.66090066
  0.39646071  0.34041068  0.14337716  0.82655861  0.        ]",[-0.08415905 -0.19978055]
22,"[[ -2.39558772e+00  -3.00375271e+00  -5.44182022e-02  -7.53980192e-02]
 [ -5.75009716e+00  -5.04777787e-03   0.00000000e+00   0.00000000e+00]]",[-0.67992705 -0.97524905],-0.105569127844,[-0.23960959 -0.86530176],-0.873494,"[-1.2934864  -0.64618666 -0.96531265  0.25567307 -0.48058733 -0.66089801
  0.41334641  0.34105933  0.15824706  0.83087972  0.        ]",[-0.08415905 -0.19978055]
23,"[[ -2.51896600e+00  -3.00371225e+00  -5.44182022e-02  -7.53980192e-02]
 [ -6.58494894e+00   5.34430933e-03   0.00000000e+00   0.00000000e+00]]",[-0.68696237 -0.97646487],-0.106896293296,[-0.57628554  0.1922148 ],-0.912242,"[-1.40163338 -0.64617676 -0.82128818  0.2555586  -0.48058568 -0.66089537
  0.36522992  0.34249065  0.17407687  0.83346387  0.        ]",[-0.08415905 -0.19978055]
24,"[[-2.67224954 -2.99597076 -0.0544182  -0.07539802]
 [-8.73623464  0.76627261  0.          0.        ]]",[-0.69546992 -0.98407865],-0.108629034925,[-0.67127894 -1.00975269],-0.851205,"[-1.51196038 -0.64472851 -0.62400501  0.23381276 -0.48058403 -0.66089273
  0.24124303  0.44737165  0.19036837  0.83925326  0.        ]",[-0.08415905 -0.19978055]
25,"[[ -2.87190676  -3.00979136  -0.0544182   -0.07539802]
 [-11.22116322  -1.06533856   0.           0.        ]]",[-0.67054379 -0.95681226],-0.109868942417,[-0.73756939 -0.30728656],-0.87871,"[-1.61183974 -0.64725194 -0.34381074  0.27264932 -0.48058239 -0.66089008
  0.09802719  0.19491054  0.21815874  0.83254836  0.        ]",[-0.08415905 -0.19978055]
26,"[[ -3.12340044  -3.01532897  -0.0544182   -0.07539802]
 [-13.91922702   0.15526523   0.           0.        ]]",[-0.68024313 -0.96652269],-0.109500569473,[-0.212652   -1.83126653],-0.813473,"[-1.66174957 -0.64819128  0.03039666  0.28823019 -0.48058074 -0.66088744
 -0.05747242  0.36315205  0.2511824   0.80518955  0.        ]",[-0.08415905 -0.19978055]
27,"[[ -3.40746778  -3.01118658  -0.0544182   -0.07539802]
 [-14.4856214    0.20783457   0.           0.        ]]",[-0.70269072 -0.97215283],-0.109609703604,[ 0.49698965 -1.07717265],-0.884145,"[-1.61320554 -0.64748792  0.45390891  0.27657241 -0.48057909 -0.66088479
 -0.09011574  0.37039682  0.27800399  0.78493564  0.        ]",[-0.08415905 -0.19978055]
28,"[[ -3.67456018  -3.00775733  -0.0544182   -0.07539802]
 [-12.23113161   0.1320147    0.           0.        ]]",[-0.75391978 -0.98844159],-0.10869773878,[-0.43994387 -1.88985874],-0.800075,"[-1.46948991 -0.64688819  0.82374317  0.26692626 -0.48057744 -0.66088215
  0.03981977  0.35994496  0.29811998  0.75826589  0.        ]",[-0.08415905 -0.19978055]
29,"[[ -3.93423013  -3.0057932   -0.0544182   -0.07539802]
 [-13.73086534   0.06906132   0.           0.        ]]",[-0.72237033 -0.97114825],-0.106775657418,[-1.47536522 -1.57600114],-0.759991,"[-1.24838548 -0.64653667  1.13143349  0.261403   -0.4805758  -0.6608795
 -0.04661623  0.35126658  0.31063993  0.72636863  0.        ]",[-0.08415905 -0.19978055]
30,"[[ -4.245845    -3.00481134  -0.0544182   -0.07539802]
 [-17.4183335    0.03297533   0.           0.        ]]",[-0.62697339 -0.93082869],-0.103237644289,[-3.90668131  0.02549282],-0.708969,"[-0.8984682  -0.64635777  1.40415395  0.2586421  -0.48057415 -0.66087686
 -0.25914075  0.34629152  0.31446526  0.68401538  0.        ]",[-0.08415905 -0.19978055]
31,"[[ -4.63047674  -3.00299313  -0.0544182   -0.07539802]
 [-21.03279515   0.14122775   0.           0.        ]]",[-0.51195216 -0.88192505],-0.0976138707032,[ 0.61834138 -0.61312102],-0.893932,"[-0.38784689 -0.64602533  1.56018979  0.25353113 -0.4805725  -0.66087421
 -0.4674573   0.3612116   0.30296322  0.63302543  0.        ]",[-0.08415905 -0.19978055]
32,"[[ -5.02239156e+00  -3.00181445e+00  -5.44182022e-02  -7.53980192e-02]
 [ -1.81682325e+01   1.01358596e-02   0.00000000e+00   0.00000000e+00]]",[-0.48525977 -0.86647081],-0.0909198950818,[-1.41738245  1.15718016],-0.907163,"[ 0.14900029 -0.64580662  1.49337455  0.25021832 -0.48057085 -0.66087157
 -0.30235803  0.34314114  0.27335761  0.58918827  0.        ]",[-0.08415905 -0.19978055]
33,"[[ -5.42187033  -2.96188507  -0.0544182   -0.07539802]
 [-21.76762894   3.96963487   0.           0.        ]]",[-0.43768331 -0.86428899],-0.0852508453982,[-0.18208409 -1.31371016],-0.819635,"[ 0.62964438 -0.63740891  1.20147441  0.13837049 -0.48056921 -0.66086893
 -0.50980708  0.88890591  0.25617674  0.54243938  0.        ]",[-0.08415905 -0.19978055]
34,"[[ -5.86013335  -2.92300474  -0.0544182   -0.07539802]
 [-22.05772599  -0.06812925   0.           0.        ]]",[-0.33670872 -0.80561256],-0.0765891809595,[-1.88401544 -0.76895398],-0.783489,"[ 0.9909784  -0.62723933  0.67664668  0.03023661 -0.48056756 -0.66086628
 -0.52652496  0.33234746  0.20812986  0.49680156  0.        ]",[-0.08415905 -0.19978055]
35,"[[ -6.33663303  -2.95489915  -0.0544182   -0.07539802]
 [-25.58052735  -3.11115818   0.           0.        ]]",[-0.23756757 -0.76752001],-0.0715632784828,[ 0.41575664 -1.19257377],-0.699096,"[ 1.11132339 -0.63572167 -0.02276131  0.11887984 -0.48056591 -0.66086364
 -0.72955896 -0.08709843  0.1176339   0.53521436  0.        ]",[-0.08415905 -0.19978055]
36,"[[ -6.82664908  -3.03499733  -0.0544182   -0.07539802]
 [-23.42810456  -1.95103907   0.           0.        ]]",[-0.29527801 -0.8207435 ],-0.0787069884935,[ 0.14878909 -2.26415089],-0.677454,"[ 0.91337392 -0.65118628 -0.7217371   0.34365524 -0.48056426 -0.66086099
 -0.60550133  0.07281073  0.07428158  0.63630613  0.        ]",[-0.08415905 -0.19978055]
37,"[[ -7.28464583  -3.04107698  -0.0544182   -0.07539802]
 [-22.37510569   0.5650116    0.           0.        ]]",[-0.44084555 -0.90932894],-0.0872664519565,[-0.73107145  0.00460777],-0.821847,"[ 0.47370088 -0.65201444 -1.21188643  0.3608125  -0.48056262 -0.66085835
 -0.54480945  0.41961958  0.07979758  0.71072064  0.        ]",[-0.08415905 -0.19978055]
38,"[[ -7.75674512  -3.02589603  -0.0544182   -0.07539802]
 [-24.82665851   0.80292586   0.           0.        ]]",[-0.55770129 -0.95446599],-0.0928739686512,[-0.71570837 -1.66100027],-0.740579,"[-0.13961909 -0.64984667 -1.44254031  0.31798776 -0.48056097 -0.66085571
 -0.68610291  0.45241203  0.08536527  0.75768522  0.        ]",[-0.08415905 -0.19978055]
39,"[[ -8.27677856  -3.01420454  -0.0544182   -0.07539802]
 [-27.16887941   0.40244888   0.           0.        ]]",[-0.61924672 -0.96905243],-0.100305798403,[-0.76387685 -1.37117888],-0.780023,"[-0.84369799 -0.64797031 -1.31691242  0.28505738 -0.48055932 -0.66085306
 -0.82109417  0.39720911  0.11878129  0.80586022  0.        ]",[-0.08415905 -0.19978055]
40,"[[ -8.84510465  -3.00854858  -0.0544182   -0.07539802]
 [-29.65544317   0.18761378   0.           0.        ]]",[-0.60118991 -0.95357835],-0.107143122474,[ 0.49523756  0.49173648],-0.955338,"[-1.43527723 -0.64699692 -0.76790548  0.2691437  -0.48055767 -0.66085042
 -0.96440347  0.36759506  0.182196    0.83064441  0.        ]",[-0.08415905 -0.19978055]
41,"[[ -9.41264886  -2.98529189  -0.0544182   -0.07539802]
 [-27.1074586    2.13157419   0.           0.        ]]",[-0.59792674 -0.95093304],-0.111945299353,[ 0.74224932  0.13212139],-0.964169,"[-1.66183982 -0.64256231  0.03951688  0.20384307 -0.48055603 -0.66084777
 -0.81754514  0.63554886  0.24800338  0.83119776  0.        ]",[-0.08415905 -0.19978055]
42,"[[ -9.91992713  -2.93782847  -0.0544182   -0.07539802]
 [-23.6319485    2.6131601    0.           0.        ]]",[-0.62684041 -0.9640646 ],-0.116155692559,[-1.21823823 -1.3517954 ],-0.819079,"[-1.49527106 -0.63132617  0.77408276  0.07135407 -0.48055438 -0.66084513
 -0.61722958  0.70192805  0.31402648  0.82075882  0.        ]",[-0.08415905 -0.19978055]
43,"[[-10.42759796  -2.9258079   -0.0544182   -0.07539802]
 [-27.12352682  -1.39770179   0.           0.        ]]",[-0.49776977 -0.88062251],-0.113214363276,[-1.68745604 -0.37700543],-0.8463,"[-1.02073821 -0.62801481  1.32855712  0.0379933  -0.48055273 -0.66084249
 -0.81846541  0.14906711  0.36204452  0.74494349  0.        ]",[-0.08415905 -0.19978055]
44,"[[-11.00440735  -2.96845629  -0.0544182   -0.07539802]
 [-30.54602003  -2.86225434   0.           0.        ]]",[-0.35452351 -0.80508339],-0.099219270122,[ 0.80505204 -0.66462494],-0.893063,"[-0.26203935 -0.6389057   1.56516628  0.15671886 -0.48055109 -0.66083984
 -1.01571771 -0.05280843  0.32514388  0.62621598  0.        ]",[-0.08415905 -0.19978055]
45,"[[-11.57728121  -3.02307356  -0.0544182   -0.07539802]
 [-26.75390549  -0.97449156   0.           0.        ]]",[-0.31705114 -0.78542644],-0.0852939175083,[ 0.48526362 -0.81838021],-0.843927,"[ 0.48813593 -0.64939322  1.31727949  0.31003224 -0.48054944 -0.6608372
 -0.79715264  0.20740318  0.22636656  0.57685549  0.        ]",[-0.08415905 -0.19978055]
46,"[[-12.08776761  -3.02496508  -0.0544182   -0.07539802]
 [-24.30291524   0.36133181   0.           0.        ]]",[-0.30455211 -0.78575873],-0.0793127024877,[-1.92948415 -2.08900173],-0.723711,"[ 0.9574115  -0.64968395  0.75200588  0.31536148 -0.48054779 -0.66083455
 -0.65588517  0.39153443  0.16799473  0.57017885  0.        ]",[-0.08415905 -0.19978055]
47,"[[-12.60872349  -3.01675705  -0.0544182   -0.07539802]
 [-27.78108461   0.38471619   0.           0.        ]]",[-0.27520767 -0.80064982],-0.0765277996741,[ 0.48299383 -2.07424049],-0.704023,"[ 1.1120757  -0.64837459 -0.0060573   0.29223952 -0.48054614 -0.66083191
 -0.85634853  0.39475651  0.1135594   0.58830951  0.        ]",[-0.08415905 -0.19978055]
48,"[[-13.13964029  -3.01055414  -0.0544182   -0.07539802]
 [-25.31880156   0.23435898   0.           0.        ]]",[-0.33896416 -0.85202366],-0.0786016745095,[-0.56995996 -0.97081784],-0.735224,"[ 0.8914779  -0.64732584 -0.75984092  0.27478147 -0.4805445  -0.66082927
 -0.71442947  0.3740297   0.07147037  0.6370344   0.        ]",[-0.08415905 -0.19978055]
49,"[[-13.66362896  -3.00706722  -0.0544182   -0.07539802]
 [-27.07421587   0.12260784   0.           0.        ]]",[-0.46438402 -0.91491532],-0.0852224497112,[-0.8070568  -0.70916056],-0.760259,"[ 0.35849537 -0.64671304 -1.28378869  0.26497344 -0.48054285 -0.66082662
 -0.81560082  0.35862446  0.05790292  0.70428693  0.        ]",[-0.08415905 -0.19978055]
