timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
13,"[[ 0.1037493  -1.3871093   0.08008356 -0.04980435]
 [ 0.30221486 -2.39451987  0.          0.        ]]",[ 0.32636565 -0.0464728 ],-0.0679050686898,[-0.21579899  0.69274548],-1.52477,"[ 0.83588007  0.43706301  0.21433739 -1.66523764  0.69000145 -0.43667627
  0.69720135 -0.0531721  -0.12471307 -0.15474948  0.        ]",[-0.85479081 -0.67998153]
14,"[[ 0.1011594  -1.40700096  0.08008356 -0.04980435]
 [-0.55833234  0.39605197  0.          0.        ]]",[ 0.51422685 -0.53404331],-0.0668131006684,[-0.2720386   0.10041181],-1.52872,"[ 0.83629149  0.4135231   0.21013955 -1.67467488  0.69000117 -0.43667613
  0.67306751  0.39086362 -0.15032325 -0.16475431  0.        ]",[-0.85479081 -0.67998153]
15,"[[ 0.07930156 -1.39516719  0.08008356 -0.04980435]
 [-1.62390064  0.78602708  0.          0.        ]]",[ 0.70655543 -0.58303958],-0.0679317999441,[ 0.36041194  0.09854691],-1.4911,"[ 0.83935314  0.42753697  0.17467052 -1.66918661  0.69000088 -0.43667598
  0.64318398  0.45291633 -0.15976241 -0.191157    0.        ]",[-0.85479081 -0.67998153]
16,"[[ 0.06145521 -1.37569076  0.08008356 -0.04980435]
 [-0.16559591  1.16036688  0.          0.        ]]",[ 0.48303944 -0.7378118 ],-0.0693917037458,[ 1.25141318 -0.99446415],-1.48684,"[ 0.84130382  0.45053665  0.14566448 -1.65933129  0.69000059 -0.43667584
  0.68408105  0.51248114 -0.1565206  -0.20979214  0.        ]",[-0.85479081 -0.67998153]
17,"[[ 0.0978891  -1.39223024  0.08008356 -0.04980435]
 [ 3.79580057 -2.80109703  0.          0.        ]]",[-0.27427959 -0.10017252],-0.0677148406122,[-0.04609733 -0.53206643],-1.54956,"[ 0.83679547  0.43101025  0.20483725 -1.66776277  0.69000031 -0.43667569
  0.79517588 -0.11786748 -0.13669428 -0.16463499  0.        ]",[-0.85479081 -0.67998153]
18,"[[ 0.17122606 -1.4688325   0.08008356 -0.04980435]
 [ 3.53874118 -4.85229497  0.          0.        ]]",[-0.5001961  0.3837938],-0.061998738406,[-1.08759921  1.25280586],-1.54539,"[ 0.82150278  0.33989807  0.32322382 -1.6971514   0.69000002 -0.43667554
  0.78796643 -0.4442543  -0.15114951 -0.08767249  0.        ]",[-0.85479081 -0.67998153]
19,"[[ 0.20158442 -1.52517884  0.08008356 -0.04980435]
 [-0.48950211 -0.79587842  0.          0.        ]]",[ 0.25472111 -0.170779  ],-0.0579998669217,[ 0.34515179  0.16900791],-1.4647,"[ 0.81275553  0.27239052  0.37183006 -1.70855102  0.68999973 -0.4366754
  0.67499625  0.20120349 -0.18734369 -0.06353345  0.        ]",[-0.85479081 -0.67998153]
20,"[[ 0.20559525 -1.53422649  0.08008356 -0.04980435]
 [ 0.88600599 -0.11116662  0.          0.        ]]",[ 0.0150291  -0.35042405],-0.0573592854114,[ 0.01339236  0.02980832],-1.48718,"[ 0.81149438  0.26152883  0.37823011 -1.70956945  0.68999945 -0.43667525
  0.71357134  0.31015491 -0.19407999 -0.0607841   0.        ]",[-0.85479081 -0.67998153]
21,"[[ 0.22367102 -1.53524355  0.08008356 -0.04980435]
 [ 0.92145353  0.00906008  0.          0.        ]]",[-0.07112785 -0.39150369],-0.0571010937057,[-0.02400128 -0.13334887],-1.50094,"[ 0.80550853  0.26030754  0.40700601 -1.70966822  0.68999916 -0.4366751
  0.71456514  0.32928531 -0.17848157 -0.03682342  0.        ]",[-0.85479081 -0.67998153]
22,"[[ 0.24096509 -1.54036157  0.08008356 -0.04980435]
 [ 0.80832998 -0.51910235  0.          0.        ]]",[-0.13561372 -0.2885018 ],-0.0566338635236,[-0.97609065 -0.44817862],-1.58228,"[ 0.79931786  0.25416146  0.43442705 -1.71012978  0.68999888 -0.43667496
  0.71139235  0.24524386 -0.16874652 -0.01498859  0.        ]",[-0.85479081 -0.67998153]
23,"[[ 0.21821624 -1.56843874  0.08008356 -0.04980435]
 [-3.07031984 -2.28273619  0.          0.        ]]",[ 0.67031765  0.3036516 ],-0.0549460491406,[ 1.29378682  0.50594484],-1.37972,"[ 0.80736632  0.22043204  0.39833391 -1.71139148  0.68999859 -0.43667481
  0.60261743 -0.03538621 -0.22208967 -0.0533545   0.        ]",[-0.85479081 -0.67998153]
24,"[[ 0.19712345 -1.5935466   0.08008356 -0.04980435]
 [ 0.94768032 -0.23487541  0.          0.        ]]",[ 0.1175296 -0.1961998],-0.0537609736003,[-0.60033419 -0.28862882],-1.51394,"[ 0.81412715  0.19026699  0.36470475 -1.71068687  0.6899983  -0.43667466
  0.71529984  0.29047017 -0.27162671 -0.08625444  0.        ]",[-0.85479081 -0.67998153]
25,"[[ 0.19205258 -1.60966005  0.08008356 -0.04980435]
 [-1.44679903 -1.37267909  0.          0.        ]]",[ 0.56799471  0.1709002 ],-0.0529250135452,[ 0.39366145  0.48979781],-1.41135,"[ 0.81565118  0.17091586  0.35659823 -1.70932257  0.68999802 -0.43667452
  0.64814765  0.10942229 -0.29553422 -0.09563653  0.        ]",[-0.85479081 -0.67998153]
26,"[[ 0.17903226 -1.61738489  0.08008356 -0.04980435]
 [ 0.1394895   0.5936413   0.          0.        ]]",[ 0.39185989 -0.25368297],-0.0528650827472,[-0.36060226 -0.54503582],-1.49548,"[ 0.81938517  0.16164282  0.33574739 -1.70841496  0.68999773 -0.43667437
  0.69263401  0.42230405 -0.31752939 -0.1128805   0.        ]",[-0.85479081 -0.67998153]
27,"[[ 0.16747886 -1.62728075  0.08008356 -0.04980435]
 [-1.29007541 -1.57599638  0.          0.        ]]",[ 0.66569346  0.27209023],-0.0527129777949,[ 1.01632963  0.5430277 ],-1.35426,"[ 0.82248128  0.14976863  0.31720437 -1.70701376  0.68999744 -0.43667423
  0.65254233  0.0770701  -0.34081163 -0.12815279  0.        ]",[-0.85479081 -0.67998153]
28,"[[ 0.18163878 -1.63692058  0.08008356 -0.04980435]
 [ 2.69280708  0.60475272  0.          0.        ]]",[-0.05657917 -0.32165343],-0.0516886686754,[ 0.47108125 -0.17191701],-1.41336,"[ 0.81865756  0.13820802  0.33992532 -1.7053907   0.68999716 -0.43667408
  0.76423991  0.42407204 -0.33815606 -0.11261159  0.        ]",[-0.85479081 -0.67998153]
29,"[[ 0.25366736 -1.63177794  0.08008356 -0.04980435]
 [ 4.50401949 -0.08816878  0.          0.        ]]",[-0.73115826 -0.35222375],-0.0502063132116,[-0.90943284 -0.01309987],-1.5151,"[ 0.79448076  0.14437444  0.45449327 -1.70628537  0.68999687 -0.43667393
  0.81503407  0.31381384 -0.26380168 -0.02314621  0.        ]",[-0.85479081 -0.67998153]
30,"[[ 0.30674112 -1.63403787  0.08008356 -0.04980435]
 [ 0.81564202 -0.13767614  0.          0.        ]]",[-0.30747581 -0.23442197],-0.0496040220184,[-0.01950593  0.42842865],-1.45833,"[ 0.77166351  0.1416643   0.53758787 -1.70589843  0.68999658 -0.43667379
  0.71159507  0.3059361  -0.22038098  0.04460098  0.        ]",[-0.85479081 -0.67998153]
31,"[[ 0.32211472 -1.61974333  0.08008356 -0.04980435]
 [ 0.72202624  1.5614676   0.          0.        ]]",[-0.34223783 -0.60993695],-0.0507342661777,[-1.12026233 -1.03836223],-1.60332,"[ 0.76427114  0.15881217  0.56140876 -1.70809644  0.6899963  -0.43667364
  0.70896936  0.57630483 -0.19124447  0.0692195   0.        ]",[-0.85479081 -0.67998153]
32,"[[ 0.29670975 -1.62854547  0.08008356 -0.04980435]
 [-3.24931314 -2.42838108  0.          0.        ]]",[ 0.41631913  0.38869974],-0.0500390875029,[ 0.96217121  0.1030038 ],-1.41307,"[ 0.77629742  0.14825132  0.521981   -1.70680618  0.68999601 -0.43667349
  0.59759487 -0.0585628  -0.22239233  0.03304606  0.        ]",[-0.85479081 -0.67998153]
33,"[[ 0.27057414 -1.67254446  0.08008356 -0.04980435]
 [ 0.62288229 -1.97303438  0.          0.        ]]",[-0.09836884  0.25758463],-0.04718218187,[-0.55495677 -0.07421246],-1.4862,"[ 0.78766817  0.09555819  0.48109876 -1.69718346  0.68999572 -0.43667335
  0.70618841  0.01389232 -0.29667408 -0.01069511  0.        ]",[-0.85479081 -0.67998153]
34,"[[ 0.26087111 -1.71455826  0.08008356 -0.04980435]
 [-1.58584336 -2.22750055  0.          0.        ]]",[ 0.38696724  0.50860822],-0.0446745723216,[ 0.64173126  0.70811894],-1.35304,"[ 0.79162934  0.04546157  0.46584361 -1.6830611   0.68999544 -0.4366732
  0.64424551 -0.02659854 -0.35513798 -0.02941209  0.        ]",[-0.85479081 -0.67998153]
35,"[[ 0.25494835 -1.73053731  0.08008356 -0.04980435]
 [ 0.98501674  0.62010755  0.          0.        ]]",[ 0.04678069 -0.10716565],-0.0438786268914,[ 0.11083832  0.17756315],-1.39063,"[ 0.79397761  0.02648336  0.45651223 -1.67642869  0.68999515 -0.43667306
  0.71634375  0.42651519 -0.37959452 -0.03832364  0.        ]",[-0.85479081 -0.67998153]
36,"[[ 0.27885346 -1.71120466  0.08008356 -0.04980435]
 [ 1.40409539  1.3108556   0.          0.        ]]",[-0.13994788 -0.33240867],-0.0444435784639,[ 0.07359959 -0.72368133],-1.44852,"[ 0.78417529  0.04945035  0.49408257 -1.68436107  0.68999486 -0.43667291
  0.72809629  0.53642745 -0.33503989 -0.00761305  0.        ]",[-0.85479081 -0.67998153]
37,"[[ 0.30958329 -1.71399851  0.08008356 -0.04980435]
 [ 1.66801255 -1.58060326  0.          0.        ]]",[-0.40585029  0.19012657],-0.0437051048235,[-0.48361682  0.71471712],-1.4441,"[ 0.77032078  0.04612718  0.5419995  -1.68327538  0.68999458 -0.43667276
  0.73549741  0.07633579 -0.31166907  0.02896335  0.        ]",[-0.85479081 -0.67998153]
38,"[[ 0.32340383 -1.71689966  0.08008356 -0.04980435]
 [-0.27947281  1.28094827  0.          0.        ]]",[-0.03421976 -0.29028952],-0.0433295420627,[ 0.18087138  0.13419256],-1.41569,"[ 0.76363295  0.0426778   0.56339959 -1.68212561  0.68999429 -0.43667262
  0.68088081  0.53166848 -0.30349296  0.04527173  0.        ]",[-0.85479081 -0.67998153]
39,"[[ 0.32505147 -1.68620499  0.08008356 -0.04980435]
 [ 0.44182957  1.78683255  0.          0.        ]]",[-0.19993062 -0.49325392],-0.0456063904538,[-0.62684248 -0.53200721],-1.50886,"[ 0.76281654  0.07924164  0.56594414 -1.69310906  0.689994   -0.43667247
  0.70110911  0.61216506 -0.26607416  0.05427784  0.        ]",[-0.85479081 -0.67998153]
40,"[[ 0.30891182 -1.67195504  0.08008356 -0.04980435]
 [-2.04749696 -0.35469718  0.          0.        ]]",[ 0.24365167  0.00935635],-0.0467613529916,[-0.31510614  0.07865187],-1.47453,"[ 0.77063747  0.09626273  0.5409567  -1.69733453  0.68999372 -0.43667232
  0.63129684  0.27140254 -0.26278864  0.03737501  0.        ]",[-0.85479081 -0.67998153]
41,"[[ 0.25585517 -1.67585178  0.08008356 -0.04980435]
 [-3.25414826 -0.03603555  0.          0.        ]]",[ 0.7148782   0.06065303],-0.0472542480133,[ 0.93418209  0.04523798],-1.37626,"[ 0.79361936  0.09160556  0.45794063 -1.69623175  0.68999343 -0.43667218
  0.59745662  0.32210822 -0.31378749 -0.02931018  0.        ]",[-0.85479081 -0.67998153]
42,"[[ 0.22851399 -1.67477354  0.08008356 -0.04980435]
 [ 0.50749936  0.14325595  0.          0.        ]]",[ 0.16187081 -0.10522418],-0.0480212321305,[-0.53181536  0.21681711],-1.45438,"[ 0.80381307  0.09289399  0.4146927  -1.69653867  0.68999314 -0.43667203
  0.70295005  0.35063718 -0.33780803 -0.06207959  0.        ]",[-0.85479081 -0.67998153]
43,"[[ 0.21744382 -1.66332002  0.08008356 -0.04980435]
 [-1.60746756  0.99924548  0.          0.        ]]",[ 0.59797889 -0.20007987],-0.0490284346001,[ 0.33936976 -0.01271   ],-1.41235,"[ 0.80761864  0.10658912  0.39710167 -1.69962081  0.68999286 -0.43667188
  0.64363648  0.48684306 -0.33466903 -0.07358229  0.        ]",[-0.85479081 -0.67998153]
44,"[[ 0.1990899  -1.64404059  0.08008356 -0.04980435]
 [-0.23250865  0.92892967  0.          0.        ]]",[ 0.40791231 -0.26731017],-0.0507146885073,[ 0.05116371  0.34653515],-1.41857,"[ 0.81351824  0.12967376  0.36784263 -1.70400023  0.68999257 -0.43667174
  0.68219632  0.47565416 -0.32945001 -0.09273679  0.        ]",[-0.85479081 -0.67998153]
45,"[[ 0.19651533 -1.61187975  0.08008356 -0.04980435]
 [-0.02564195  2.28264229  0.          0.        ]]",[ 0.36143246 -0.61788774],-0.0526723217838,[ 0.23851005 -1.71364065],-1.52495,"[ 0.81430445  0.16825074  0.36372935 -1.70904187  0.68999228 -0.43667159
  0.68799752  0.69105829 -0.29383994 -0.09054508  0.        ]",[-0.85479081 -0.67998153]
46,"[[ 0.20548494 -1.60640972  0.08008356 -0.04980435]
 [ 0.9194571  -1.72229076  0.          0.        ]]",[ 0.06829375  0.11841503],-0.0527786182317,[-0.14102002  0.13817136],-1.46562,"[ 0.81151993  0.17481819  0.37804989 -1.70961565  0.689992   -0.43667145
  0.71450211  0.0537883  -0.2787099  -0.07835007  0.        ]",[-0.85479081 -0.67998153]
47,"[[ 0.21809089 -1.63502321  0.08008356 -0.04980435]
 [ 0.34305662 -1.14099724  0.          0.        ]]",[ 0.16293731  0.07687765],-0.0507151297389,[ 0.57408074 -0.35392415],-1.42808,"[ 0.80739977  0.14048252  0.39813063 -1.70569462  0.68999171 -0.4366713
  0.69833691  0.14628444 -0.30051901 -0.06816363  0.        ]",[-0.85479081 -0.67998153]
48,"[[ 0.24768229 -1.67168062  0.08008356 -0.04980435]
 [ 2.6085463  -2.5201386   0.          0.        ]]",[-0.36656827  0.3047277 ],-0.047708389648,[-0.27807542  0.91516057],-1.4228,"[ 0.79678213  0.0965904   0.44504294 -1.69739559  0.68999142 -0.43667115
  0.76187127 -0.07316636 -0.3163131  -0.0385226   0.        ]",[-0.85479081 -0.67998153]
49,"[[ 0.28828774 -1.68522353  0.08008356 -0.04980435]
 [ 1.45583267  1.15360031  0.          0.        ]]",[-0.23269476 -0.37819809],-0.046028033133,[-0.10753726 -0.49733647],-1.46511,"[ 0.78006678  0.08041266  0.50883874 -1.69339939  0.68999114 -0.43667101
  0.72954359  0.51140389 -0.29604805  0.00861698  0.        ]",[-0.85479081 -0.67998153]
