timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
37,"[[ 0.39260057 -1.76575879  0.09509443 -0.03358802]
 [ 2.65599355  0.82582357  0.          0.        ]]",[-0.33405566 -0.12076123],-0.0406691190103,[-0.40216124  0.24281559],-1.59991,"[ 0.72591822 -0.02887483  0.67307717 -1.64251852  0.82170816 -0.29962496
  0.75802262  0.45906972 -0.47948831 -0.04486571  0.        ]",[-0.88947165 -0.7488215 ]
38,"[[ 0.42922137 -1.73975746  0.09509443 -0.03358802]
 [ 1.01156606  1.77115521  0.          0.        ]]",[-0.210456   -0.33274475],-0.0393625960075,[ 0.01099547 -0.24295396],-1.61502,"[ 0.70306887  0.00184539  0.72765584 -1.65537521  0.82170779 -0.29962488
  0.71213206  0.6104088  -0.42191487  0.00856264  0.        ]",[-0.88947165 -0.7488215 ]
39,"[[ 0.44968964 -1.7143382   0.09509443 -0.03358802]
 [ 1.03518542  0.77409378  0.          0.        ]]",[-0.38230163 -0.20790468],-0.0395598224084,[-0.72816032  0.15331348],-1.66683,"[ 0.68946584  0.03201006  0.75777042 -1.66618358  0.82170742 -0.29962479
  0.71279091  0.45078784 -0.37827629  0.04397023  0.        ]",[-0.88947165 -0.7488215 ]
40,"[[ 0.4412716  -1.69291513  0.09509443 -0.03358802]
 [-1.86731142  1.36624326  0.          0.        ]]",[ 0.16501534 -0.25471359],-0.0410209205919,[-0.15138701  0.27540971],-1.62673,"[ 0.69513169  0.05751954  0.74541981 -1.67393566  0.82170706 -0.2996247
  0.63179201  0.54558562 -0.35935344  0.04051499  0.        ]",[-0.88947165 -0.7488215 ]
41,"[[ 0.39828321 -1.6549192   0.09509443 -0.03358802]
 [-2.42965272  2.42980683  0.          0.        ]]",[ 0.44558489 -0.49696547],-0.0447777592302,[ 0.97729683 -0.61611527],-1.60618,"[ 0.72249762  0.10292086  0.68160179 -1.6846222   0.82170669 -0.29962462
  0.61609878  0.71585263 -0.3458612  -0.00396165  0.        ]",[-0.88947165 -0.7488215 ]
42,"[[ 0.38898398 -1.63128869  0.09509443 -0.03358802]
 [ 1.48667444 -0.05846681  0.          0.        ]]",[-0.33083916 -0.20910308],-0.0463372060104,[-0.79466001 -0.63119203],-1.72356,"[ 0.72806882  0.13123461  0.66763914 -1.68928586  0.82170633 -0.29962453
  0.72538968  0.31750149 -0.32552528 -0.0078996   0.        ]",[-0.88947165 -0.7488215 ]
43,"[[ 0.38687115 -1.65751725  0.09509443 -0.03358802]
 [-1.68740542 -2.55606986  0.          0.        ]]",[ 0.23222113  0.49146622],-0.0451921465518,[ 0.42892315  0.62730721],-1.5683,"[ 0.72931699  0.09981099  0.66445908 -1.68401298  0.82170596 -0.29962444
  0.6368118  -0.08234319 -0.35716737 -0.02044368  0.        ]",[-0.88947165 -0.7488215 ]
44,"[[ 0.37048623 -1.6832119   0.09509443 -0.03358802]
 [ 0.04316665 -0.02184076  0.          0.        ]]",[ 0.08953337 -0.03418203],-0.0449772707391,[-0.30577979  0.38984595],-1.61167,"[ 0.73877883  0.0690963   0.63970773 -1.67703132  0.82170559 -0.29962436
  0.68510585  0.32336504 -0.3993948  -0.05084329  0.        ]",[-0.88947165 -0.7488215 ]
45,"[[ 0.35919631 -1.66815484  0.09509443 -0.03358802]
 [-1.16812183  1.52240187  0.          0.        ]]",[ 0.38794708 -0.32263803],-0.0462154334174,[ 0.39769391  0.05321333],-1.58292,"[ 0.74507103  0.08708559  0.62256054 -1.68133766  0.82170523 -0.29962427
  0.6513027   0.57058488 -0.39056328 -0.06111749  0.        ]",[-0.88947165 -0.7488215 ]
46,"[[ 0.35185762 -1.63589758  0.09509443 -0.03358802]
 [ 0.42892507  1.70272054  0.          0.        ]]",[ 0.09199254 -0.49141032],-0.0479218008573,[ 0.18158424  0.60832701],-1.57603,"[ 0.74906107  0.12570854  0.61137522 -1.68848855  0.82170486 -0.29962418
  0.69587053  0.59945215 -0.35880108 -0.06054025  0.        ]",[-0.88947165 -0.7488215 ]
47,"[[ 0.36755714 -1.57801501  0.09509443 -0.03358802]
 [ 1.13864094  4.07762163  0.          0.        ]]",[-0.11455408 -1.08925283],-0.0498626830797,[-0.48190539 -0.74683658],-1.71629,"[ 0.74042831  0.19519091  0.63526551 -1.69420474  0.82170449 -0.2996241
  0.71567598  0.97965313 -0.28066087 -0.01666375  0.        ]",[-0.88947165 -0.7488215 ]
48,"[[ 0.37097339 -1.52693935  0.09509443 -0.03358802]
 [-0.79055964  1.04006999  0.          0.        ]]",[ 0.05225991 -0.5158574 ],-0.0524540574521,[-0.90763783 -1.40296607],-1.8077,"[ 0.7385019   0.25653394  0.64044503 -1.69164638  0.82170413 -0.29962401
  0.66183834  0.49336674 -0.22107604  0.01140845  0.        ]",[-0.88947165 -0.7488215 ]
49,"[[ 0.31928667 -1.54606567  0.09509443 -0.03358802]
 [-4.36623753 -2.93943106  0.          0.        ]]",[ 0.88249004  0.50074756],-0.0534197102339,[ 0.33051511 -0.22721246],-1.64045,"[ 0.76581436  0.2335702   0.56137646 -1.69343679  0.82170376 -0.29962392
  0.56205319 -0.14371768 -0.28127459 -0.07267912  0.        ]",[-0.88947165 -0.7488215 ]
