timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.03747504  0.00403737 -0.02738663  0.0181148 ]
 [ 0.00022689  0.00319283  0.          0.        ]]","[ 0.88644771  1.66859976 -0.08302804  0.96270742 -0.22412212  0.14873836
  0.73625881  0.34221087  1.73078201 -0.02257293  0.        ]",-0.238625513798,[-0.47729138 -0.35054809],-1.80786,[-1.03770566 -2.25954056],[-0.59584777 -3.19379102]
1,"[[-0.0611046  -0.03561804 -0.02738663  0.0181148 ]
 [-2.35534589 -3.95554401  0.          0.        ]]","[ 0.88473482  1.66782055 -0.12130465  0.84808687 -0.22412199  0.14873827
  0.66289766 -0.24280353  1.72538919 -0.10880975  0.        ]",-0.23923673825,[-0.47729138 -0.35054809],-1.87361,[-0.76134086 -1.90759635],[-0.50616583 -1.98352571]
2,"[[-0.12781918 -0.15366338 -0.02738663  0.0181148 ]
 [-4.30962613 -7.83605872  0.          0.        ]]","[ 0.87548218  1.65400663 -0.2290047   0.50854858 -0.22412185  0.14873818
  0.60203419 -0.81625809  1.68328133 -0.35518091  0.        ]",-0.240225639484,[-0.47729138 -0.35054809],-1.90058,[-0.72050184 -1.67095447],[-0.80117088 -0.95973825]
3,"[[ -0.24494332  -0.34694417  -0.02738663   0.0181148 ]
 [ -7.39260415 -11.47987417   0.           0.        ]]","[ 0.84358387  1.59479081 -0.41556842 -0.03196043 -0.22412171  0.14873809
  0.50601926 -1.35473234  1.52645295 -0.74752666  0.        ]",-0.239339592634,[-0.47729138 -0.35054809],-1.83074,[-0.80153078 -1.52288485],[-1.54117441 -1.95159891]
4,"[[ -0.43101366  -0.61397362  -0.02738663   0.0181148 ]
 [-11.20196561 -15.21061989   0.           0.        ]]","[ 0.75298638  1.44236082 -0.69986721 -0.71449544 -0.22412158  0.14873801
  0.3873823  -1.90604986  1.12624903 -1.22312397  0.        ]",-0.232640267939,[-0.47729138 -0.35054809],-1.82379,[-1.01752579 -1.52387142],[-1.42026434 -1.08996094]
5,"[[ -6.92531948e-01  -9.54875376e-01  -2.73866276e-02   1.81148032e-02]
 [ -1.49378309e+01  -1.88673248e+01   0.00000000e+00   0.00000000e+00]]","[ 0.54871361  1.14549102 -1.0578071  -1.40867241 -0.22412144  0.14873792
  0.2710343  -2.44642018  0.39172941 -1.56252233  0.        ]",-0.214311588346,[-0.47729138 -0.35054809],-1.65091,[-1.16429937 -1.4736253 ],[-0.99419031 -1.80803297]
6,"[[ -1.02782324e+00  -1.36818188e+00  -2.73866276e-02   1.81148032e-02]
 [ -1.85797330e+01  -2.24513193e+01   0.00000000e+00   0.00000000e+00]]","[ 0.17674598  0.67913283 -1.41086804 -1.88076476 -0.22412131  0.14873783
  0.15761266 -2.97603697 -0.53393167 -1.43938399  0.        ]",-0.178367129956,[-0.47729138 -0.35054809],-1.53808,[-1.02498639 -1.37879848],[-1.13606544 -1.64338233]
7,"[[ -1.43549421e+00  -1.85245289e+00  -2.73866276e-02   1.81148032e-02]
 [ -2.21759029e+01  -2.59640407e+01   0.00000000e+00   0.00000000e+00]]","[-0.38469336  0.08555857 -1.62930556 -1.82598411 -0.22412117  0.14873774
  0.04561528 -3.49510914 -1.16109816 -0.72368372  0.        ]",-0.121863293949,[-0.47729138 -0.35054809],-1.45196,[-0.95276898 -1.16655552],[ 0.24770072 -1.87939874]
8,"[[ -1.86484219e+00  -2.40628691e+00  -2.73866276e-02   1.81148032e-02]
 [ -2.07633568e+01  -2.94079934e+01   0.00000000e+00   0.00000000e+00]]","[-1.00925073 -0.48881533 -1.57451311 -0.98824046 -0.22412104  0.14873766
  0.0896069  -4.00400293 -0.97754882  0.08108126  0.        ]",-0.0506540573368,[-0.47729138 -0.35054809],-0.699651,[-1.41521263 -1.1322372 ],[-1.21659688 -1.18339957]
9,"[[ -2.31575740e+00  -3.02832316e+00  -2.73866276e-02   1.81148032e-02]
 [ -2.43153640e+01  -2.69378184e+01   0.00000000e+00   0.00000000e+00]]","[-1.57998456 -0.80093383 -1.21451309  0.62428446 -0.2241209   0.14873757
 -0.02101519 -3.63894404 -0.28468805  0.18776732  0.        ]",-0.0247121534044,[-0.47729138 -0.35054809],-0.540946,[-1.83834982 -1.42055166],[-2.60648292 -1.82481709]
10,"[[ -2.83694622e+00  -3.21930815e+00  -2.73866276e-02   1.81148032e-02]
 [ -2.77921627e+01   4.04580492e-01   0.00000000e+00   0.00000000e+00]]","[-1.98585951 -0.80513213 -0.50874219  1.17548272 -0.22412077  0.14873748
 -0.12929501  0.40153856 -0.14341528 -0.0141593   0.        ]",-0.046514176939,[-0.47729138 -0.35054809],-0.525479,[-1.53531826 -1.49056387],[-1.72689075 -1.63171452]
11,"[[ -3.42699223e+00  -3.15924766e+00  -2.73866276e-02   1.81148032e-02]
 [ -3.12011545e+01   3.94576447e+00   0.00000000e+00   0.00000000e+00]]","[ -1.99408311e+00  -8.08677221e-01   4.34370407e-01   1.00207390e+00
  -2.24120631e-01   1.48737394e-01  -2.35463083e-01   9.24831096e-01
  -1.73048399e-01   2.82517860e-04   0.00000000e+00]",-0.043037667203,[-0.47729138 -0.35054809],-0.580519,[-1.62110293 -1.54675722],[-0.03936602 -2.14219575]
12,"[[ -4.04638215e+00  -3.08915944e+00  -2.73866276e-02   1.81148032e-02]
 [ -3.07393763e+01   2.85067464e+00   0.00000000e+00   0.00000000e+00]]","[-1.49160497 -0.8071671   1.25301526  0.79952462 -0.2241205   0.14873731
 -0.22108152  0.76300502 -0.15748782  0.00722043  0.        ]",-0.0440486588178,[-0.47729138 -0.35054809],-0.549328,[-1.42113066 -1.38009965],[-1.50620854 -1.87437745]
13,"[[ -4.69478921e+00  -3.04568333e+00  -2.73866276e-02   1.81148032e-02]
 [ -3.40901587e+01   1.56476312e+00   0.00000000e+00   0.00000000e+00]]","[-0.60891961 -0.80317579  1.59936264  0.67419275 -0.22412036  0.14873722
 -0.32543678  0.57298074 -0.15632612 -0.04001892  0.        ]",-0.0469370488085,[-0.47729138 -0.35054809],-0.638015,[-0.98586315 -1.21023345],[-0.66837159 -2.61391872]
14,"[[ -5.39637225e+00  -3.02316089e+00  -2.73866276e-02   1.81148032e-02]
 [ -3.60615737e+01   7.66183228e-01   0.00000000e+00   0.00000000e+00]]","[ 0.34616206 -0.80019083  1.2347917   0.60945621 -0.22412022  0.14873713
 -0.38683355  0.45497131 -0.21749543 -0.09625656  0.        ]",-0.0460692712987,[-0.47729138 -0.35054809],-0.724304,[-0.51910233 -1.03958511],[ 0.51984775 -1.22495583]
15,"[[ -6.08979011e+00  -3.01246386e+00  -2.73866276e-02   1.81148032e-02]
 [ -3.32894512e+01   3.52285014e-01   0.00000000e+00   0.00000000e+00]]","[ 0.86006842 -0.79855409  0.28945246  0.57876805 -0.22412009  0.14873704
 -0.30049936  0.39380774 -0.31643587 -0.09886516  0.        ]",-0.0398698254829,[-0.47729138 -0.35054809],-0.710305,[-0.54502815 -0.96468574],[-1.23727735 -1.3327131 ]
16,"[[ -6.78869188e+00  -3.00763710e+00  -2.73866276e-02   1.81148032e-02]
 [ -3.65897280e+01   1.55646294e-01   0.00000000e+00   0.00000000e+00]]","[ 0.70356268 -0.7977691  -0.80764897  0.56493431 -0.22411995  0.14873696
 -0.4032818   0.36474945 -0.39993535 -0.03246984  0.        ]",-0.0293479668251,[-0.47729138 -0.35054809],-0.662959,[-0.73891485 -0.99548852],[-0.55018884 -0.95379104]
17,"[[ -7.53507499e+00  -3.00548245e+00  -2.73866276e-02   1.81148032e-02]
 [ -3.80437376e+01   7.02939391e-02   0.00000000e+00   0.00000000e+00]]","[-0.12199118 -0.79740904 -1.56234779  0.55876164 -0.22411982  0.14873687
 -0.44856469  0.35213637 -0.41877738  0.08195107  0.        ]",-0.0176514331528,[-0.47729138 -0.35054809],-0.555482,[-0.89394563 -1.03691411],[-1.56023871 -1.61220102]
18,"[[ -8.32811818e+00  -3.00457374e+00  -2.73866276e-02   1.81148032e-02]
 [ -4.12498962e+01   2.72985007e-02   0.00000000e+00   0.00000000e+00]]","[-1.2544398  -0.79725504 -1.46520895  0.55615865 -0.22411968  0.14873678
 -0.5484159   0.34578254 -0.34565235  0.18384777  0.        ]",-0.0184065499885,[-0.47729138 -0.35054809],-0.594108,[-1.20651317 -1.27616453],[-1.03634205 -0.5925472 ]
19,"[[ -9.18464768e+00  -3.00378897e+00  -2.73866276e-02   1.81148032e-02]
 [ -4.43925818e+01   4.04437115e-02   0.00000000e+00   0.00000000e+00]]","[-2.01136724 -0.79712113 -0.40798072  0.55391088 -0.22411955  0.14873669
 -0.64629024  0.34772483 -0.20939006  0.20207112  0.        ]",-0.0325199965209,[-0.47729138 -0.35054809],-0.582209,[-1.41620553 -1.44810057],[-1.36224239 -2.68907712]
20,"[[ -1.01034067e+01  -3.00354803e+00  -2.73866276e-02   1.81148032e-02]
 [ -4.74730572e+01  -3.77083788e-03   0.00000000e+00   0.00000000e+00]]","[-1.72773942 -0.79707934  0.99583555  0.55322053 -0.22411941  0.14873661
 -0.74222703  0.34119085 -0.10169796  0.10341802  0.        ]",-0.0454580287529,[-0.47729138 -0.35054809],-0.592942,[-1.31735599 -1.41956306],[-2.18549613 -0.10202396]
21,"[[ -1.10831634e+01  -3.00274266e+00  -2.73866276e-02   1.81148032e-02]
 [ -5.04925437e+01   5.75541292e-02   0.00000000e+00   0.00000000e+00]]","[-0.4543981  -0.79694091  1.59339425  0.55091412 -0.22411928  0.14873652
 -0.83626426  0.35025287 -0.12153242 -0.04866368  0.        ]",-0.0504809142231,[-0.47729138 -0.35054809],-0.634742,[-0.69995278 -1.15772378],[-1.04106147 -2.21559383]
22,"[[ -1.21227101e+01  -3.00265367e+00  -2.73866276e-02   1.81148032e-02]
 [ -5.34522632e+01  -2.29096008e-02   0.00000000e+00   0.00000000e+00]]","[ 0.74511964 -0.7969249   0.67392771  0.55065892 -0.22411914  0.14873643
 -0.92843997  0.33836218 -0.27230127 -0.11691553  0.        ]",-0.0440911033751,[-0.47729138 -0.35054809],-0.704886,[-0.51272601 -1.0616436 ],[-0.41581883 -1.83756473]
23,"[[ -1.31976568e+01  -3.00317796e+00  -2.73866276e-02   1.81148032e-02]
 [ -5.40404472e+01  -2.46597017e-02   0.00000000e+00   0.00000000e+00]]","[ 0.60407061 -0.79701393 -0.97945542  0.55215965 -0.22411901  0.14873634
 -0.94675718  0.33810334 -0.41110092 -0.01837385  0.        ]",-0.027475545703,[-0.47729138 -0.35054809],-0.632742,[-0.92843932 -1.16629291],[-1.60038921 -1.33119926]
24,"[[ -1.43074568e+01  -3.00357605e+00  -2.73866276e-02   1.81148032e-02]
 [ -5.69299287e+01  -1.50548883e-02   0.00000000e+00   0.00000000e+00]]","[-0.83224286 -0.79708112 -1.6206611   0.55329912 -0.22411887  0.14873626
 -1.03674518  0.33952247 -0.38472595  0.1518544   0.        ]",-0.015521946011,[-0.47729138 -0.35054809],-0.57042,[-1.25713575 -1.32594752],[-1.30244858 -1.28128719]
25,"[[ -1.54744726e+01  -3.00379813e+00  -2.73866276e-02   1.81148032e-02]
 [ -5.97622083e+01  -7.74236789e-03   0.00000000e+00   0.00000000e+00]]","[-2.01365028 -0.79711819 -0.39751265  0.55393462 -0.22411873  0.14873617
 -1.12495147  0.34060286 -0.20833565  0.20176129  0.        ]",-0.0326324338954,[-0.47729138 -0.35054809],-0.591796,[-1.54069567 -1.52185428],[-1.55434927 -1.08797153]
26,"[[ -1.66975714e+01  -3.00390766e+00  -2.73866276e-02   1.81148032e-02]
 [ -6.25384186e+01  -3.65833428e-03   0.00000000e+00   0.00000000e+00]]","[-1.39037193 -0.79713607  1.33331902  0.55424787 -0.2241186   0.14873608
 -1.21141128  0.34120616 -0.09160782  0.05368952  0.        ]",-0.0481448551014,[-0.47729138 -0.35054809],-0.564722,[-1.03700876 -1.31350994],[-1.17990567 -2.3577811 ]
27,"[[ -1.79756429e+01  -3.00395817e+00  -2.73866276e-02   1.81148032e-02]
 [ -6.52596697e+01  -1.64119119e-03   0.00000000e+00   0.00000000e+00]]","[ 0.36079369 -0.7971439   1.22146588  0.55439207 -0.22411846  0.14873599
 -1.29615916  0.34150402 -0.20260665 -0.10724269  0.        ]",-0.048010551493,[-0.47729138 -0.35054809],-0.729295,[-0.5164088  -1.12262249],[-0.80262494 -0.53277252]
28,"[[ -1.92997583e+01  -3.00348492e+00  -2.73866276e-02   1.81148032e-02]
 [ -6.71455812e+01   3.35296210e-02   0.00000000e+00   0.00000000e+00]]","[ 0.74096411 -0.79706258 -0.72800695  0.55303652 -0.22411833  0.14873591
 -1.35489122  0.34670115 -0.39658685 -0.04400533  0.        ]",-0.0306256455351,[-0.47729138 -0.35054809],-0.676866,[-0.9440704  -1.27149284],[-0.56192258 -0.61875697]
29,"[[ -2.06516554e+01  -3.00297054e+00  -2.73866276e-02   1.81148032e-02]
 [ -6.80411499e+01   1.86137247e-02   0.00000000e+00   0.00000000e+00]]","[-0.92014299 -0.79697395 -1.6009259   0.55156326 -0.22411819  0.14873582
 -1.38278022  0.34449674 -0.37853678  0.15929031  0.        ]",-0.0157951171991,[-0.47729138 -0.35054809],-0.547758,[-1.37483013 -1.4165293 ],[-2.43792027 -1.42696084]
30,"[[ -2.20386887e+01  -3.00310619e+00  -2.73866276e-02   1.81148032e-02]
 [ -7.06534685e+01  -1.87698532e-02   0.00000000e+00   0.00000000e+00]]","[-2.05188502 -0.79699641  0.05482109  0.55195123 -0.22411806  0.14873573
 -1.46413477  0.33897217 -0.16626574  0.18296919  0.        ]",-0.0371975770528,[-0.47729138 -0.35054809],-0.571796,[-1.56624746 -1.55380356],[-1.34718997 -1.86542054]
31,"[[ -2.34774494e+01  -3.00347980e+00  -2.73866276e-02   1.81148032e-02]
 [ -7.32140717e+01  -1.63374494e-02   0.00000000e+00   0.00000000e+00]]","[-0.70713194 -0.79705946  1.5938231   0.55302061 -0.22411792  0.14873564
 -1.54387831  0.3393314  -0.10763033 -0.0245898   0.        ]",-0.0503239635054,[-0.47729138 -0.35054809],-0.642034,[-0.74662817 -1.19491136],[-0.94126643 -1.06643554]
32,"[[ -2.49645804e+01  -3.00373646e+00  -2.73866276e-02   1.81148032e-02]
 [ -7.54914403e+01  -9.48398796e-03   0.00000000e+00   0.00000000e+00]]","[ 0.86674749 -0.79710244  0.24919495  0.55375512 -0.22411779  0.14873556
 -1.61480048  0.34034395 -0.31747287 -0.10580471  0.        ]",-0.040448266271,[-0.47729138 -0.35054809],-0.716378,[-0.71319032 -1.24406993],[-0.14163358 -1.38362241]
33,"[[ -2.64650412e+01  -3.00387476e+00  -2.73866276e-02   1.81148032e-02]
 [ -7.45577467e+01  -4.76840000e-03   0.00000000e+00   0.00000000e+00]]","[-0.23563043 -0.79712522 -1.5982099   0.55415074 -0.22411765  0.14873547
 -1.58571869  0.34104058 -0.41686966  0.09389516  0.        ]",-0.0167540877966,[-0.47729138 -0.35054809],-0.562591,[-1.2559005  -1.39302361],[-0.91435928 -1.18591245]
34,"[[ -2.79777099e+01  -3.00394186e+00  -2.73866276e-02   1.81148032e-02]
 [ -7.67019815e+01  -2.22738355e-03   0.00000000e+00   0.00000000e+00]]","[-1.98932322 -0.79713588 -0.49631341  0.55434246 -0.22411752  0.14873538
 -1.65249428  0.34141586 -0.21839569  0.20437162  0.        ]",-0.0315607683661,[-0.47729138 -0.35054809],-0.599521,[-1.65759861 -1.59777474],[-1.18636715 -1.42543764]
35,"[[ -2.95362395e+01  -3.00397248e+00  -2.73866276e-02   1.81148032e-02]
 [ -7.91428444e+01  -9.90326364e-04   0.00000000e+00   0.00000000e+00]]","[-1.03006434 -0.79714033  1.52284803  0.55442975 -0.22411738  0.14873529
 -1.72850743  0.34159844 -0.09574767  0.00965837  0.        ]",-0.0496573177718,[-0.47729138 -0.35054809],-0.608542,[-0.85298687 -1.2466526 ],[-0.81977777 -1.77577148]
36,"[[ -3.11359423e+01  -3.00398586e+00  -2.73866276e-02   1.81148032e-02]
 [ -8.08218348e+01  -4.23323904e-04   0.00000000e+00   0.00000000e+00]]","[ 0.83022987 -0.79714186  0.42593135  0.55446764 -0.22411724  0.14873521
 -1.7807928   0.34168201 -0.29986245 -0.1111406   0.        ]",-0.0419279540705,[-0.47729138 -0.35054809],-0.721238,[-0.68357396 -1.25062037],[-1.04071976 -0.85914689]
37,"[[ -3.27760506e+01  -3.00384211e+00  -2.73866276e-02   1.81148032e-02]
 [ -8.31811380e+01   1.01478056e-02   0.00000000e+00   0.00000000e+00]]","[-0.27551442 -0.79711667 -1.60825798  0.55405559 -0.22411711  0.14873512
 -1.85426495  0.34324394 -0.41547927  0.09819637  0.        ]",-0.0164925531178,[-0.47729138 -0.35054809],-0.558208,[-1.2985642  -1.44706237],[-1.29394193 -1.49215719]
38,"[[ -3.44628764e+01  -3.00380832e+00  -2.73866276e-02   1.81148032e-02]
 [ -8.54937369e+01  -2.78734693e-03   0.00000000e+00   0.00000000e+00]]","[-2.04695631 -0.79711017 -0.17552202  0.55395841 -0.22411697  0.14873503
 -1.92628198  0.34133223 -0.18681304  0.1935666   0.        ]",-0.0349469799841,[-0.47729138 -0.35054809],-0.600991,[-1.64857662 -1.61110294],[-0.69843898 -2.06008147]
