timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
10,"[[ 0.47233232  0.06999506  0.1764997   0.11854958]
 [ 2.93521408  2.61048238  0.          0.        ]]",[-1.11875129 -0.52656215],-0.0176294097622,[-0.72710732 -0.54913023],-1.36123,"[ 0.67652647  1.44543586  0.77711152  1.21656026  1.52276766  1.02798715
  0.78218933  0.74038483 -0.5791728   0.13946704  0.        ]",[-0.81126511 -0.61255783]
11,"[[ 0.50160351  0.09988182  0.1764997   0.11854958]
 [ 0.00166754  0.38560537  0.          0.        ]]",[-0.76017231 -0.10822688],-0.00842889389201,[-1.25296459 -0.09948877],-1.37682,"[ 0.65543524  1.44238631  0.81939321  1.29910656  1.52276608  1.02798649
  0.69920624  0.39056473 -0.63149316  0.22410291  0.        ]",[-0.81126511 -0.61255783]
12,"[[ 0.4619475   0.10358025  0.1764997   0.11854958]
 [-3.95409797 -0.01443591  0.          0.        ]]",[ 0.25157729  0.21204631],-0.0161454198995,[ 0.29558115  0.67433528],-1.38103,"[ 0.68372708  1.44193337  0.76195487  1.30930485  1.52276451  1.02798583
  0.58730718  0.32766566 -0.58854539  0.15255326  0.        ]",[-0.81126511 -0.61255783]
13,"[[ 0.39537163  0.13007937  0.1764997   0.11854958]
 [-2.70763579  2.65545225  0.          0.        ]]",[ 0.24364734 -0.29940522],-0.0271638572892,[ 0.3292453   0.38936948],-1.35839,"[ 0.72632968  1.43821854  0.6629967   1.38225893  1.52276294  1.02798518
  0.62256625  0.74745509 -0.53447533  0.04936627  0.        ]",[-0.81126511 -0.61255783]
14,"[[ 0.35481843  0.19812445  0.1764997   0.11854958]
 [-1.35219184  4.14409758  0.          0.        ]]",[-0.04264894 -0.76740313],-0.0282196959436,[-0.20033104 -0.30582911],-1.34386,"[ 0.74920519  1.42485525  0.60132292  1.56831494  1.52276136  1.02798452
  0.66090812  0.98151606 -0.53519454  0.03700048  0.        ]",[-0.81126511 -0.61255783]
15,"[[ 0.32009661  0.26803622  0.1764997   0.11854958]
 [-2.11744738  2.85138498  0.          0.        ]]",[ 0.17952317 -0.62583137],-0.0278846860776,[ 0.94754562  0.1521459 ],-1.36686,"[ 0.76690586  1.40544412  0.54777161  1.75683607  1.52275979  1.02798386
  0.63926065  0.77826085 -0.54527177  0.03683423  0.        ]",[-0.81126511 -0.61255783]
16,"[[ 0.31577509  0.33052747  0.1764997   0.11854958]
 [ 1.67268803  3.3959333   0.          0.        ]]",[-0.72232312 -1.06655335],-0.0221859193006,[-0.29518641 -0.77651501],-1.35249,"[ 0.76898569  1.38329561  0.54106165  1.92233768  1.52275822  1.0279832
  0.74647392  0.8638804  -0.58339514  0.08725999  0.        ]",[-0.81126511 -0.61255783]
17,"[[ 0.33719252  0.36692681  0.1764997   0.11854958]
 [ 0.47303739  0.25446911  0.          0.        ]]",[-0.68117434 -0.69487196],-0.0143556908048,[-0.13873738 -0.93490354],-1.37768,"[ 0.75840859  1.36834201  0.57421952  2.01715819  1.52275664  1.02798254
  0.7125384   0.36994382 -0.63327343  0.16072869  0.        ]",[-0.81126511 -0.61255783]
18,"[[ 0.34106664  0.33482605  0.1764997   0.11854958]
 [-0.08377164 -3.45219281  0.          0.        ]]",[-0.44136959 -0.13205104],-0.0166668389853,[ 0.04372567  0.65604326],-1.36796,"[ 0.75642371  1.38160542  0.58019107  1.93359444  1.52275507  1.02798188
  0.69678732 -0.21285948 -0.6135172   0.13942004  0.        ]",[-0.81126511 -0.61255783]
19,"[[ 0.34113335  0.29253045  0.1764997   0.11854958]
 [ 0.08986361 -0.78625147  0.          0.        ]]",[-0.33347905 -0.30058032],-0.0209598253362,[-0.33964009 -0.47649447],-1.34723,"[ 0.75638897  1.39729312  0.58029359  1.82207422  1.5227535   1.02798123
  0.70169871  0.20631007 -0.5832729   0.10077324  0.        ]",[-0.81126511 -0.61255783]
20,"[[ 0.32943924  0.25803664  0.1764997   0.11854958]
 [-1.25479512 -2.65689705  0.          0.        ]]",[ 0.14690572  0.11919312],-0.0270209161946,[-0.55081375 -0.42245297],-1.33104,"[ 0.76231357  1.40856363  0.56224315  1.73005704  1.52275193  1.02798057
  0.66366129 -0.08781416 -0.54803361  0.04550619  0.        ]",[-0.81126511 -0.61255783]
21,"[[ 0.28273647  0.18865155  0.1764997   0.11854958]
 [-3.40830602 -4.27621755  0.          0.        ]]",[ 1.14516711  0.72860861],-0.04431104984,[ 1.24965875  0.90755062],-1.35316,"[ 0.78398124  1.42703496  0.48945941  1.54252901  1.52275035  1.02797991
  0.60274345 -0.34242218 -0.46406703 -0.11689499  0.        ]",[-0.81126511 -0.61255783]
22,"[[ 0.25492343  0.14001603  0.1764997   0.11854958]
 [ 0.61360533 -0.59958266  0.          0.        ]]",[ 0.78500372  0.36475921],-0.0554782792018,[ 0.32221335  0.40013329],-1.36601,"[ 0.79535559  1.43659835  0.4456315   1.40953542  1.52274878  1.02797925
  0.71651323  0.2356606  -0.41840462 -0.22524497  0.        ]",[-0.81126511 -0.61255783]
23,"[[ 0.27985643  0.144035    0.1764997   0.11854958]
 [ 1.87549627  0.99616274  0.          0.        ]]",[ 0.27139574 -0.04469694],-0.049821345396,[ 1.19394397 -0.55796166],-1.37022,"[ 0.78521154  1.43591305  0.4849365   1.42056282  1.52274721  1.02797859
  0.7522087   0.48656195 -0.43901511 -0.16929004  0.        ]",[-0.81126511 -0.61255783]
24,"[[ 0.35669349  0.14157848  0.1764997   0.11854958]
 [ 5.7951541  -1.23437841  0.          0.        ]]",[-0.87269288  0.00727002],-0.0340044395466,[-0.69934197 -0.28425754],-1.33062,"[ 0.74819573  1.436332    0.60419386  1.41382117  1.52274563  1.02797794
  0.86308588  0.13585036 -0.50363062 -0.01577271  0.        ]",[-0.81126511 -0.61255783]
25,"[[ 0.44369338  0.10585423  0.1764997   0.11854958]
 [ 2.91442607 -2.33438143  0.          0.        ]]",[-0.79522181  0.26501292],-0.0196993034079,[-1.33197102  0.59828551],-1.33686,"[ 0.69601943  1.44163032  0.73512236  1.31555164  1.52274406  1.02797728
  0.78159665 -0.03710491 -0.5700552   0.1196528   0.        ]",[-0.81126511 -0.61255783]
26,"[[ 0.46170353  0.08341451  0.1764997   0.11854958]
 [-1.1000397   0.08235075  0.          0.        ]]",[-0.20402233  0.11776246],-0.0183834885126,[-0.45656454  0.41750495],-1.36027,"[ 0.68388919  1.44417812  0.76159495  1.25362555  1.52274249  1.02797662
  0.66803679  0.34288186 -0.57576297  0.13228365  0.        ]",[-0.81126511 -0.61255783]
27,"[[ 0.4217933   0.10163868  0.1764997   0.11854958]
 [-2.88503831  1.73455672  0.          0.        ]]",[ 0.24410041 -0.08103512],-0.0247394908651,[ 0.22861374  0.38602881],-1.36115,"[ 0.71016046  1.44215241  0.70262513  1.30392652  1.52274091  1.02797596
  0.61754321  0.60266082 -0.54452291  0.07283431  0.        ]",[-0.81126511 -0.61255783]
28,"[[ 0.37373307  0.15131758  0.1764997   0.11854958]
 [-1.92418181  3.22835676  0.          0.        ]]",[ 0.14495298 -0.46772772],-0.0293697256072,[ 0.77124775 -0.24360486],-1.36342,"[ 0.73882364  1.4346179   0.63020745  1.44052495  1.52273934  1.0279753
  0.64472325  0.8375332  -0.52556046  0.02791344  0.        ]",[-0.81126511 -0.61255783]
29,"[[ 0.3662467   0.20555357  0.1764997   0.11854958]
 [ 1.16526049  2.19867925  0.          0.        ]]",[-0.49604905 -0.57258439],-0.025034219337,[-1.05582504 -0.49830846],-1.33085,"[ 0.74299178  1.42304477  0.61879834  1.5884644   1.52273777  1.02797464
  0.73211582  0.67563486 -0.55132709  0.06664938  0.        ]",[-0.81126511 -0.61255783]
30,"[[ 0.34963754  0.22930902  0.1764997   0.11854958]
 [-2.81293628  0.18357411  0.          0.        ]]",[ 0.36149561 -0.08487521],-0.0259170067037,[ 0.83504954  0.45445323],-1.36181,"[ 0.75195158  1.41688261  0.5933704   1.6527624   1.52273619  1.02797399
  0.61958188  0.35879611 -0.54971133  0.05730222  0.        ]",[-0.81126511 -0.61255783]
31,"[[ 0.32707407  0.25098553  0.1764997   0.11854958]
 [ 0.54541228  1.97810265  0.          0.        ]]",[-0.24928589 -0.56259936],-0.0282754258432,[ 0.65743053  0.04382825],-1.35645,"[ 0.76348377  1.41068306  0.55858064  1.71112373  1.52273462  1.02797333
  0.71458121  0.64095287 -0.54109158  0.03402197  0.        ]",[-0.81126511 -0.61255783]
32,"[[ 0.36396781  0.29188591  0.1764997   0.11854958]
 [ 3.13534356  2.11149338  0.          0.        ]]",[-1.12600815 -0.88558233],-0.0163993431058,[-0.8017244  -0.52996388],-1.35405,"[ 0.7442436   1.39749892  0.61531818  1.82034143  1.52273305  1.02797267
  0.7878438   0.66192585 -0.60738281  0.14374755  0.        ]",[-0.81126511 -0.61255783]
33,"[[ 0.39423924  0.31265428  0.1764997   0.11854958]
 [-0.09744576 -0.0275308   0.          0.        ]]",[-0.76368439 -0.54704934],-0.00870982752878,[-0.77315752 -1.16868318],-1.3794,"[ 0.726993    1.39006494  0.66128337  1.87529911  1.52273147  1.02797201
  0.69639556  0.32560289 -0.65720416  0.21910846  0.        ]",[-0.81126511 -0.61255783]
34,"[[ 0.36163717  0.27239289  0.1764997   0.11854958]
 [-3.15258115 -3.98542185  0.          0.        ]]",[ 0.21493371  0.24506642],-0.018867707593,[-0.03914444  0.52376402],-1.35506,"[ 0.74551655  1.4040209   0.61175601  1.76843784  1.5227299   1.02797135
  0.60997277 -0.29670394 -0.59110485  0.12137836  0.        ]",[-0.81126511 -0.61255783]
35,"[[ 0.2976496   0.21428437  0.1764997   0.11854958]
 [-3.245869   -1.83260424  0.          0.        ]]",[ 0.90058535  0.33356363],-0.0383902591426,[ 0.74809491  0.02112651],-1.34624,"[ 0.77740555  1.42084965  0.51281243  1.61212286  1.52272833  1.0279707
  0.60733362  0.04178785 -0.49112288 -0.06064679  0.        ]",[-0.81126511 -0.61255783]
36,"[[ 0.26306853  0.17882391  0.1764997   0.11854958]
 [-0.22230782 -1.71383354  0.          0.        ]]",[ 0.74081987  0.37970454],-0.0495060044756,[ 0.85050865  0.44985202],-1.36111,"[ 0.7921385   1.4291735   0.45849699  1.51572028  1.52272675  1.02797004
  0.6928627   0.06046239 -0.4430776  -0.1674084   0.        ]",[-0.81126511 -0.61255783]
37,"[[ 0.2924168   0.16274626  0.1764997   0.11854958]
 [ 3.14592058  0.10002689  0.          0.        ]]",[-0.06580043 -0.02697225],-0.0451386955187,[ 0.4825588   0.58919848],-1.35162,"[ 0.77974769  1.43245721  0.50462832  1.47179941  1.52272518  1.02796938
  0.78814154  0.34565935 -0.45844449 -0.12397491  0.        ]",[-0.81126511 -0.61255783]
38,"[[ 0.37385505  0.18812726  0.1764997   0.11854958]
 [ 4.99176611  2.43030675  0.          0.        ]]",[-1.2038461  -0.76363486],-0.0253366422447,[-0.48725922 -1.99481314],-1.34321,"[ 0.73875133  1.42713014  0.63039078  1.54107372  1.52272361  1.02796872
  0.84035572  0.71205389 -0.54806255  0.06452796  0.        ]",[-0.81126511 -0.61255783]
39,"[[ 0.45337557  0.19653046  0.1764997   0.11854958]
 [ 2.96701733 -1.57663277  0.          0.        ]]",[-1.25247264 -0.18751636],-0.00824149116416,[-1.58323609  0.28389762],-1.36629,"[ 0.68954913  1.42519773  0.74937962  1.56393669  1.52272204  1.02796806
  0.78307994  0.08203411 -0.64114407  0.22445903  0.        ]",[-0.81126511 -0.61255783]
40,"[[ 0.47243181  0.17660512  0.1764997   0.11854958]
 [-1.04802127 -0.41976067  0.          0.        ]]",[-0.60118359 -0.11177137],-0.00655802205586,[-1.08830596 -0.6291819 ],-1.38043,"[ 0.67644574  1.42963965  0.77724936  1.50966025  1.52272046  1.0279674
  0.66950363  0.26393158 -0.64961914  0.24155749  0.        ]",[-0.81126511 -0.61255783]
41,"[[ 0.4119983   0.14331244  0.1764997   0.11854958]
 [-4.98222847 -2.90124367  0.          0.        ]]",[ 0.70568895  0.59747106],-0.022239322605,[ 1.41814607  0.29466462],-1.38224,"[ 0.71626272  1.43601318  0.68798243  1.41855197  1.52271889  1.02796675
  0.5582139  -0.12623755 -0.55955562  0.09505531  0.        ]",[-0.81126511 -0.61255783]
42,"[[ 0.35302849  0.09755442  0.1764997   0.11854958]
 [-0.92825399 -1.67862637  0.          0.        ]]",[ 0.56843531  0.55894715],-0.0396100206136,[-0.05071113  0.04616348],-1.34414,"[ 0.75015031  1.4426205   0.59857132  1.29263666  1.52271732  1.02796609
  0.67289106  0.06599736 -0.47663536 -0.0683895   0.        ]",[-0.81126511 -0.61255783]
43,"[[ 0.33263405  0.06615002  0.1764997   0.11854958]
 [-1.11058258 -1.46253447  0.          0.        ]]",[ 0.86513168  0.69245768],-0.0473358103291,[ 0.55353492  0.18374806],-1.36193,"[ 0.76070641  1.4457059   0.56717552  1.20587588  1.52271574  1.02796543
  0.66773311  0.09997397 -0.44422206 -0.14302148  0.        ]",[-0.81126511 -0.61255783]
44,"[[ 0.33260995  0.04448113  0.1764997   0.11854958]
 [ 1.1008099  -0.70686987  0.          0.        ]]",[ 0.49602306  0.52008152],-0.0497254217297,[ 0.10293308  1.07636972],-1.36281,"[ 0.76071815  1.44714478  0.56713806  1.14590066  1.52271417  1.02796477
  0.7302879   0.21878886 -0.43455299 -0.16626084  0.        ]",[-0.81126511 -0.61255783]
45,"[[ 0.35847767  0.07021048  0.1764997   0.11854958]
 [ 1.48469064  3.26656287  0.          0.        ]]",[-0.08584122 -0.36880243],-0.0414726829975,[ 0.11006982 -1.08169794],-1.34876,"[ 0.7472267   1.44537055  0.60691993  1.21710379  1.5227126   1.02796411
  0.74114664  0.84354096 -0.46771204 -0.0858897   0.        ]",[-0.81126511 -0.61255783]
46,"[[ 0.39226128  0.09516343  0.1764997   0.11854958]
 [ 1.89230617 -0.75785453  0.          0.        ]]",[-0.25551969  0.212045  ],-0.0316383489423,[ 0.5677007  -0.53653781],-1.35534,"[ 0.7281554   1.4428915   0.65829378  1.28603567  1.52271102  1.02796346
  0.75267677  0.21077184 -0.5115176   0.00798175  0.        ]",[-0.81126511 -0.61255783]
47,"[[ 0.45227242  0.05883276  0.1764997   0.11854958]
 [ 4.10144891 -2.86817722  0.          0.        ]]",[-0.87063593  0.44078761],-0.0230432896863,[-0.31349431  0.00110496],-1.35123,"[ 0.69028949  1.44624973  0.74775599  1.18562796  1.52270945  1.0279628
  0.81516788 -0.12103945 -0.55113426  0.08943635  0.        ]",[-0.81126511 -0.61255783]
48,"[[  5.21044445e-01   2.08798084e-03   1.76499701e-01   1.18549582e-01]
 [  2.78015365e+00  -2.80650749e+00   0.00000000e+00   0.00000000e+00]]",[-0.88225502  0.59304535],-0.0148757431088,[-0.0108751  0.7012216],-1.38343,"[ 0.64077321  1.44832575  0.8470974   1.02842155  1.52270788  1.02796214
  0.7777911  -0.11134292 -0.59252228  0.1653429   0.        ]",[-0.81126511 -0.61255783]
49,"[[ 0.57565311 -0.02562628  0.1764997   0.11854958]
 [ 2.68104632  0.02564271  0.          0.        ]]",[-1.3001399   0.08475952],-0.00671531784589,[-1.00335262  0.09679031],-1.39713,"[ 0.59694482  1.44793224  0.92326196  0.95160324  1.5227063   1.02796148
  0.7749872   0.33396331 -0.63911388  0.24094237  0.        ]",[-0.81126511 -0.61255783]
