timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
0,"[[ 0.03756332 -0.08338641  0.18901666 -0.19433063]
 [ 0.00486942 -0.00146145  0.          0.        ]]",[-4.26281929 -2.41527939],-0.194164339878,[-3.85335572 -1.59088729],-2.68233,"[ 0.84442977  1.44763872  0.09283313  0.78965631  1.63004336 -1.69048857
  0.70066218  0.32994061 -0.42555574  2.32721339  0.        ]",[-0.79004091 -0.5888949 ]
1,"[[ -2.01545418e-03  -1.23127767e-01   1.89016662e-01  -1.94330633e-01]
 [ -3.94959066e+00  -3.95948775e+00   0.00000000e+00   0.00000000e+00]]",[-2.9292829  -1.24318194],-0.181523369457,[-3.31502064 -0.85811804],-2.59968,"[ 0.84551081  1.44271334  0.02813331  0.67989938  1.63004147 -1.6904865
  0.58859083 -0.29136427 -0.43274332  2.19489516  0.        ]",[-0.79004091 -0.5888949 ]
2,"[[-0.11990188 -0.23560695  0.18901666 -0.19433063]
 [-7.82618047 -7.27737208  0.          0.        ]]",[-1.12020218  0.23051766],-0.14470712148,[-1.46616237  0.52906575],-2.36829,"[ 0.83447439  1.41860134 -0.16415043  0.37274591  1.63003959 -1.69048444
  0.4787264  -0.81218369 -0.50457172  1.81480389  0.        ]",[-0.79004091 -0.5888949 ]
3,"[[ -0.31457399  -0.35867464   0.18901666  -0.19433063]
 [-11.62838226  -5.0368494    0.           0.        ]]",[ 0.59303552  0.77848744],-0.0951340247541,[ 1.62494798  0.07132056],-2.069,"[ 0.77006241  1.37531124 -0.47448209  0.04619972  1.6300377  -1.69048238
  0.37097018 -0.46048083 -0.73187639  1.29902824  0.        ]",[-0.79004091 -0.5888949 ]
4,"[[-0.50514555 -0.45559162  0.18901666 -0.19433063]
 [-7.44269107 -4.65612319  0.          0.        ]]",[ 1.08233714  1.4320519 ],-0.0677671757219,[ 0.60768048  0.91026912],-1.90467,"[ 0.65347784  1.32919374 -0.75984083 -0.20082     1.63003581 -1.69048032
  0.48959436 -0.40071675 -1.05783121  0.8905939   0.        ]",[-0.79004091 -0.5888949 ]
5,"[[-0.62841662 -0.51163462  0.18901666 -0.19433063]
 [-4.89286747 -0.96049754  0.          0.        ]]",[ 0.89175928  1.00172818],-0.0716568779284,[ 1.78093797  0.49893841],-1.86482,"[ 0.55177616  1.29787039 -0.92977344 -0.33857304  1.63003393 -1.69047825
  0.5618573   0.17939877 -1.31064976  0.67932774  0.        ]",[-0.79004091 -0.5888949 ]
6,"[[-0.68561747 -0.51084643  0.18901666 -0.19433063]
 [-0.84070397  1.03267087  0.          0.        ]]",[ 0.24476489  0.53147697],-0.076922515412,[ 0.5224654   0.61756163],-1.92236,"[ 0.4980673   1.29833287 -1.00381964 -0.33666415  1.63003204 -1.69047619
  0.67669718  0.49227345 -1.4087893   0.6064915   0.        ]",[-0.79004091 -0.5888949 ]
7,"[[-0.68153557 -0.46587132  0.18901666 -0.19433063]
 [ 1.24194954  3.45676203  0.          0.        ]]",[-0.45450255 -0.31905061],-0.0730852068469,[ 0.24462315 -0.70357451],-1.94201,"[ 0.50203094  1.32369617 -0.99864437 -0.22638728  1.63003016 -1.69047413
  0.7357202   0.87279144 -1.35299747  0.6317426   0.        ]",[-0.79004091 -0.5888949 ]
8,"[[-0.64722317 -0.42537766  0.18901666 -0.19433063]
 [ 2.18614899  0.60211947  0.          0.        ]]",[-0.45943132  0.1159341 ],-0.0679074228686,[ 0.26140173  0.25204168],-1.91089,"[ 0.53455779  1.34467516 -0.95447578 -0.12493418  1.63002827 -1.69047206
  0.76247887  0.42468754 -1.25181609  0.69831375  0.        ]",[-0.79004091 -0.5888949 ]
9,"[[-0.59356226 -0.40344537  0.18901666 -0.19433063]
 [ 3.17664171  1.58782667  0.          0.        ]]",[-1.01315653 -0.37006965],-0.0653562481872,[-1.10995352 -0.86209262],-1.95313,"[ 0.58251759  1.35528985 -0.88309442 -0.06918979  1.63002639 -1.69047
  0.7905495   0.57941742 -1.14233801  0.78842384  0.        ]",[-0.79004091 -0.5888949 ]
10,"[[-0.57033893 -0.40623824  0.18901666 -0.19433063]
 [-0.84093427 -1.85564572  0.          0.        ]]",[-0.05162573  0.54051828],-0.0655097609812,[-0.79561728 -0.02433372],-1.94187,"[ 0.60214357  1.35396625 -0.85137322 -0.07631799  1.6300245  -1.69046794
  0.67668916  0.03888264 -1.10867813  0.82173827  0.        ]",[-0.79004091 -0.5888949 ]
11,"[[-0.61857032 -0.44393757  0.18901666 -0.19433063]
 [-3.97178787 -1.91409324  0.          0.        ]]",[ 0.73371363  0.91266513],-0.0673582460677,[ 0.9977707   1.15819724],-1.87408,"[ 0.56061423  1.33527633 -0.91669993 -0.17167759  1.63002261 -1.69046588
  0.587959    0.0297079  -1.22335095  0.72811162  0.        ]",[-0.79004091 -0.5888949 ]
12,"[[-0.65762895 -0.44212608  0.18901666 -0.19433063]
 [ 0.05253477  2.08192472  0.          0.        ]]",[-0.22635975 -0.08711831],-0.0695174525031,[-1.02395314 -0.52195153],-1.95467,"[ 0.52484328  1.33620867 -0.96799339 -0.16713309  1.63002073 -1.69046381
  0.70200995  0.65697792 -1.28678855  0.6750634   0.        ]",[-0.79004091 -0.5888949 ]
13,"[[-0.69627295 -0.42162244  0.18901666 -0.19433063]
 [-3.90375998 -0.02453977  0.          0.        ]]",[ 0.81718874  0.55347419],-0.0713782660732,[ 1.01039353  0.50843704],-1.91182,"[ 0.4876251   1.34652433 -1.01724223 -0.11542787  1.63001884 -1.69046175
  0.58988634  0.32631791 -1.3315689   0.63428985  0.        ]",[-0.79004091 -0.5888949 ]
14,"[[-0.73388887 -0.40192411  0.18901666 -0.19433063]
 [ 0.12873939  1.98766573  0.          0.        ]]",[ 0.05713291 -0.040906  ],-0.0737654519062,[-0.5550387  -0.02394082],-1.96682,"[ 0.44970478  1.35600053 -1.06367747 -0.06530324  1.63001696 -1.69045969
  0.70416906  0.64218141 -1.37692922  0.59565688  0.        ]",[-0.79004091 -0.5888949 ]
15,"[[-0.75336963 -0.36350851  0.18901666 -0.19433063]
 [-2.06949165  1.85433856  0.          0.        ]]",[ 0.46958122 -0.04797658],-0.0730401964922,[ 0.44991436  0.45995825],-1.94504,"[ 0.42942792  1.37324398 -1.08712035  0.03364418  1.63001507 -1.69045762
  0.6418698   0.62125224 -1.37088156  0.59006067  0.        ]",[-0.79004091 -0.5888949 ]
16,"[[-0.77649768 -0.30852377  0.18901666 -0.19433063]
 [-0.24937897  3.6381903   0.          0.        ]]",[-0.01500666 -0.68914473],-0.0715994288725,[ 0.62477576  0.83918486],-1.93819,"[ 0.40480281  1.39503464 -1.11440058  0.17776675  1.63001319 -1.69045556
  0.6934524   0.90127003 -1.35467791  0.58917637  0.        ]",[-0.79004091 -0.5888949 ]
17,"[[-0.75665043 -0.2031531   0.18901666 -0.19433063]
 [ 2.22584918  6.88804729  0.          0.        ]]",[-1.03750515 -1.97308052],-0.0640023431322,[-0.86329169 -1.766017  ],-1.98636,"[ 0.42597068  1.42707297 -1.09102548  0.46070113  1.6300113  -1.6904535
  0.76360126  1.41141172 -1.21472684  0.67922613  0.        ]",[-0.79004091 -0.5888949 ]
18,"[[-0.74682435 -0.10647482  0.18901666 -0.19433063]
 [-1.23171664  2.79342428  0.          0.        ]]",[-0.07372075 -1.25453973],-0.0613953585927,[ 0.95357163 -1.92593195],-1.979,"[ 0.43628803  1.44498527 -1.07928822  0.72583912  1.63000942 -1.69045143
  0.66561174  0.76866222 -1.10916758  0.76234522  0.        ]",[-0.79004091 -0.5888949 ]
19,"[[-0.73335082 -0.09090384  0.18901666 -0.19433063]
 [ 2.5664183  -1.22293605  0.          0.        ]]",[-0.26111349 -0.48953965],-0.0614646655824,[-0.30436416 -0.96799895],-1.98645,"[ 0.45025793  1.44682814 -1.06302028  0.76886476  1.63000753 -1.69044937
  0.77325249  0.13819819 -1.07418206  0.79505746  0.        ]",[-0.79004091 -0.5888949 ]
20,"[[-0.69459734 -0.15357124  0.18901666 -0.19433063]
 [ 1.3130946  -5.03111476  0.          0.        ]]",[ 0.2665804   0.56871212],-0.0619800835175,[ 0.70842248  0.82641196],-1.95711,"[ 0.48927474  1.43764247 -1.01513362  0.5961789   1.63000564 -1.69044731
  0.73773227 -0.45958672 -1.06790439  0.80728686  0.        ]",[-0.79004091 -0.5888949 ]
21,"[[-0.64049121 -0.22037329  0.18901666 -0.19433063]
 [ 4.08828942 -1.6603169   0.          0.        ]]",[-0.74653625 -0.18216611],-0.0632088006058,[-1.07311639 -0.29336421],-1.9732,"[ 0.54076885  1.42271646 -0.94566396  0.41395225  1.63000376 -1.69044525
  0.81638234  0.06954105 -1.04347229  0.84210555  0.        ]",[-0.79004091 -0.5888949 ]
22,"[[-0.59922333 -0.26488895  0.18901666 -0.19433063]
 [ 0.05192994 -2.78750155  0.          0.        ]]",[-0.10712387  0.27371833],-0.0645890620799,[-0.7189093   0.45418965],-1.96879,"[ 0.57762651  1.40985915 -0.89074438  0.29397335  1.63000187 -1.69044318
  0.70198942 -0.10739771 -1.02074006  0.87488431  0.        ]",[-0.79004091 -0.5888949 ]
23,"[[-0.62673656 -0.30203042  0.18901666 -0.19433063]
 [-2.79377692 -0.9328294   0.          0.        ]]",[ 0.30440354  0.11477062],-0.0635684244221,[ 0.67209482 -0.59575152],-1.92902,"[ 0.55328958  1.39737122 -0.9275386   0.19496166  1.62999999 -1.69044112
  0.62134028  0.18373781 -1.09687407  0.80484854  0.        ]",[-0.79004091 -0.5888949 ]
24,"[[-0.65537256 -0.34417989  0.18901666 -0.19433063]
 [-0.07886503 -3.27431118  0.          0.        ]]",[ 0.31939697  0.82546937],-0.0647671196055,[-0.44591426  0.44322632],-1.936,"[ 0.52695867  1.38128307 -0.96506298  0.08398708  1.6299981  -1.69043906
  0.69828203 -0.18381435 -1.18336719  0.73435846  0.        ]",[-0.79004091 -0.5888949 ]
25,"[[-0.67464027 -0.39140064  0.18901666 -0.19433063]
 [-1.84203344 -1.45383349  0.          0.        ]]",[ 0.52673215  0.66777468],-0.067815604928,[-0.33443778  1.29218513],-1.91901,"[ 0.50867798  1.36087349 -0.98985303 -0.03835356  1.62999622 -1.69043699
  0.64831258  0.10195372 -1.26300179  0.67929215  0.        ]",[-0.79004091 -0.5888949 ]
26,"[[-0.72440472 -0.38045578  0.18901666 -0.19433063]
 [-3.13011331  2.53502557  0.          0.        ]]",[ 0.45718551 -0.18323991],-0.0712362714419,[ 0.19599343  0.02360136],-1.9432,"[ 0.45941775  1.36582482 -1.05210514 -0.01019771  1.62999433 -1.69043493
  0.61180741  0.7281017  -1.33746029  0.61859136  0.        ]",[-0.79004091 -0.5888949 ]
27,"[[-0.77860653 -0.32932422  0.18901666 -0.19433063]
 [-2.29285788  2.57798674  0.          0.        ]]",[ 0.48545644 -0.29004458],-0.0733520135303,[ 0.02262887 -0.65950466],-1.98102,"[ 0.40252575  1.38718009 -1.11685067  0.12292053  1.62999244 -1.69043287
  0.63553542  0.73484514 -1.38013937  0.57556318  0.        ]",[-0.79004091 -0.5888949 ]
28,"[[-0.82310033 -0.30447771  0.18901666 -0.19433063]
 [-2.15697829 -0.08446304  0.          0.        ]]",[ 0.92863059  0.34934762],-0.076950828275,[ 0.76859981 -0.66153176],-1.99712,"[ 0.35341308  1.39648632 -1.167487    0.18847625  1.62999056 -1.69043081
  0.63938604  0.31690874 -1.43490987  0.53326115  0.        ]",[-0.79004091 -0.5888949 ]
29,"[[-0.83529518 -0.33244312  0.18901666 -0.19433063]
 [ 0.92722095 -2.7033456   0.          0.        ]]",[ 0.817083    1.02208829],-0.0810340193912,[ 0.83313648  0.80288636],-1.98985,"[ 0.33958667  1.38595944 -1.18095452  0.11472973  1.62998867 -1.69042874
  0.72679366 -0.09418871 -1.48747722  0.50564238  0.        ]",[-0.79004091 -0.5888949 ]
30,"[[-0.78387849 -0.35408841  0.18901666 -0.19433063]
 [ 4.20354525  0.528057    0.          0.        ]]",[-0.27210006  0.12153301],-0.0759139427622,[-0.05416317  0.07767175],-1.97904,"[ 0.39681746  1.37720083 -1.12296868  0.05813333  1.62998679 -1.69042668
  0.81964614  0.41305873 -1.41588759  0.55665354  0.        ]",[-0.79004091 -0.5888949 ]
31,"[[-0.70279283 -0.34054505  0.18901666 -0.19433063]
 [ 3.90601102  0.82528648  0.          0.        ]]",[-0.61125517 -0.18392372],-0.0669986246985,[-1.26725182 -0.85566355],-1.9737,"[ 0.48116754  1.38274111 -1.02538644  0.09349426  1.6299849  -1.69042462
  0.81121342  0.459716   -1.25891524  0.66943696  0.        ]",[-0.79004091 -0.5888949 ]
32,"[[-0.66512643 -0.35818158  0.18901666 -0.19433063]
 [-0.12595312 -2.57760729  0.          0.        ]]",[ 0.30343324  0.73607337],-0.065678755914,[-0.12510836  0.55450046],-1.92486,"[ 0.51775956  1.37548274 -0.97765367  0.04748068  1.62998302 -1.69042255
  0.69694489 -0.07445157 -1.2133073   0.71182507  0.        ]",[-0.79004091 -0.5888949 ]
33,"[[-0.67259476 -0.38719075  0.18901666 -0.19433063]
 [-0.61923211 -0.33079891  0.          0.        ]]",[ 0.1808548   0.33917239],-0.067459897841,[ 0.84875577  0.21815877],-1.9075,"[ 0.51063881  1.36278417 -0.98723313 -0.02753882  1.62998113 -1.69042049
  0.68296475  0.27824009 -1.2552301   0.68445716  0.        ]",[-0.79004091 -0.5888949 ]
34,"[[-0.65117114 -0.38508664  0.18901666 -0.19433063]
 [ 2.75037423  0.53831962  0.          0.        ]]",[-0.57020903 -0.03269327],-0.0661961218971,[-0.49270193  0.14427629],-1.9314,"[ 0.53088344  1.36373555 -0.95960074 -0.02212637  1.62997925 -1.69041843
  0.77846099  0.41466948 -1.2172935   0.71564648  0.        ]",[-0.79004091 -0.5888949 ]
35,"[[-0.61626784 -0.36868781  0.18901666 -0.19433063]
 [ 0.74662927  1.09968852  0.          0.        ]]",[-0.49155757 -0.25704265],-0.0646887442786,[-0.13164423 -0.25526692],-1.9294,"[ 0.56265988  1.37098931 -0.91361415  0.02021302  1.62997736 -1.69041637
  0.72167332  0.50278997 -1.1442336   0.77649124  0.        ]",[-0.79004091 -0.5888949 ]
36,"[[-0.60670475 -0.35705166  0.18901666 -0.19433063]
 [ 0.21146191  0.06736578  0.          0.        ]]",[-0.33691907 -0.05728983],-0.0644363003191,[-0.26737808 -1.10233848],-1.94818,"[ 0.57110092  1.37595322 -0.90081068  0.05041974  1.62997547 -1.6904143
  0.70650602  0.34074131 -1.11780584  0.79838884  0.        ]",[-0.79004091 -0.5888949 ]
37,"[[-0.61311531 -0.39544157  0.18901666 -0.19433063]
 [-0.84900127 -3.89315917  0.          0.        ]]",[ 0.38150504  1.0935899 ],-0.0653657033739,[ 0.74929774  1.65276229],-1.88087,"[ 0.56545484  1.35899625 -0.90940203 -0.0487176   1.62997359 -1.69041224
  0.67645155 -0.28096093 -1.16552955  0.76443767  0.        ]",[-0.79004091 -0.5888949 ]
38,"[[-0.60020088 -0.43281466  0.18901666 -0.19433063]
 [ 2.13053955  0.14240754  0.          0.        ]]",[-0.60398853  0.14239913],-0.0663066051166,[-1.24764474 -0.53417744],-1.95236,"[ 0.57677541  1.34091782 -0.89205357 -0.14371616  1.6299717  -1.69041018
  0.76089316  0.35252112 -1.18219799  0.76077917  0.        ]",[-0.79004091 -0.5888949 ]
39,"[[-0.59769721 -0.45120169  0.18901666 -0.19433063]
 [-1.86687064 -1.97406312  0.          0.        ]]",[ 0.31165379  0.84246767],-0.0669107762486,[-0.09670815  1.19088825],-1.9001,"[ 0.57894546  1.3314619  -0.88867196 -0.18986527  1.62996982 -1.69040812
  0.64760382  0.02028852 -1.19669701  0.75375896  0.        ]",[-0.79004091 -0.5888949 ]
40,"[[-0.63851746 -0.45056164  0.18901666 -0.19433063]
 [-2.21398841  2.02474148  0.          0.        ]]",[ 0.07145937 -0.02088508],-0.0687256757533,[ 0.10213994  0.0066875 ],-1.91684,"[ 0.54257637  1.33179601 -0.94306261 -0.18826554  1.62996793 -1.69040605
  0.63776601  0.64800005 -1.26329601  0.69666029  0.        ]",[-0.79004091 -0.5888949 ]
41,"[[-0.67830356 -0.4102049   0.18901666 -0.19433063]
 [-1.76611401  2.01097785  0.          0.        ]]",[ 0.13323781 -0.09122993],-0.0691447893861,[-0.45281302 -0.05699822],-1.94126,"[ 0.50514867  1.3520343  -0.99451354 -0.08643012  1.62996605 -1.69040399
  0.65045875  0.64583922 -1.28865038  0.6640364   0.        ]",[-0.79004091 -0.5888949 ]
42,"[[-0.73124724 -0.37264256  0.18901666 -0.19433063]
 [-3.52240313  1.74613954  0.          0.        ]]",[ 0.63652074  0.00481188],-0.0713704368302,[ 0.59280404 -0.43595016],-1.94634,"[ 0.45241552  1.36925872 -1.06044814  0.00997776  1.62996416 -1.69040193
  0.60068416  0.60426599 -1.3412585   0.61375383  0.        ]",[-0.79004091 -0.5888949 ]
43,"[[-0.7774602  -0.35539494  0.18901666 -0.19433063]
 [-1.10694058 -0.01550726  0.          0.        ]]",[ 0.625844    0.39766392],-0.0752231476586,[ 1.10460693  0.73651374],-1.94298,"[ 0.40375941  1.37663925 -1.11550535  0.05473176  1.62996228 -1.69039986
  0.66913959  0.32773144 -1.40559097  0.56391737  0.        ]",[-0.79004091 -0.5888949 ]
44,"[[-0.75969881 -0.3264569   0.18901666 -0.19433063]
 [ 2.86983123  2.89960188  0.          0.        ]]",[-0.46620354 -0.57407355],-0.0710701632823,[-0.38533256 -0.00472762],-1.96518,"[ 0.42274219  1.38826896 -1.09462717  0.13045888  1.62996039 -1.6903978
  0.78184344  0.7853303  -1.34340031  0.60118806  0.        ]",[-0.79004091 -0.5888949 ]
45,"[[-0.71816608 -0.26922257  0.18901666 -0.19433063]
 [ 1.2887118   2.82408029  0.          0.        ]]",[-0.43531457 -0.82327807],-0.0645784217458,[-0.13140955  0.14228521],-1.94054,"[ 0.46574836  1.4084554  -1.04443243  0.28236808  1.62995851 -1.69039574
  0.73703314  0.77347491 -1.21382164  0.69120428  0.        ]",[-0.79004091 -0.5888949 ]
46,"[[-0.69786549 -0.20764714  0.18901666 -0.19433063]
 [ 0.74316532  3.33176936  0.          0.        ]]",[-0.57340395 -1.20113134],-0.0622466261513,[-0.80513927 -0.08161408],-1.96305,"[ 0.48604695  1.42593373 -1.019217    0.44848588  1.62995662 -1.69039368
  0.72157166  0.85316895 -1.12184148  0.76241962  0.        ]",[-0.79004091 -0.5888949 ]
47,"[[-0.71510485 -0.14490355  0.18901666 -0.19433063]
 [-2.45644323  2.94388042  0.          0.        ]]",[-0.00543095 -1.19470239],-0.0616746023924,[ 0.1243946  -1.22603137],-1.9755,"[ 0.4688397   1.43915705 -1.04065696  0.6199829   1.62995473 -1.69039161
  0.63089239  0.79227966 -1.09252052  0.78197853  0.        ]",[-0.79004091 -0.5888949 ]
48,"[[-0.7587933  -0.12634063  0.18901666 -0.19433063]
 [-1.91421351 -1.07419631  0.          0.        ]]",[ 0.58507359 -0.21618065],-0.0618158164267,[ 0.0457113   0.06197004],-1.97427,"[ 0.42369986  1.44217272 -1.09355043  0.67105375  1.62995285 -1.69038955
  0.64625925  0.16154172 -1.14641784  0.72951503  0.        ]",[-0.79004091 -0.5888949 ]
49,"[[-0.79488444 -0.14515007  0.18901666 -0.19433063]
 [-1.69562757 -0.8076361   0.          0.        ]]",[ 0.68260944 -0.14264402],-0.0639655772852,[ 0.62499537 -0.98506942],-1.98569,"[ 0.38479975  1.43911142 -1.13563056  0.61930497  1.62995096 -1.69038749
  0.65245382  0.20338497 -1.22435701  0.66391268  0.        ]",[-0.79004091 -0.5888949 ]
