timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
20,"[[ 0.90775651 -2.41164738  0.05422127  0.0407249 ]
 [ 1.1765391   1.5749684   0.          0.        ]]",[-0.23769109 -0.11639582],-0.0731554517898,[-0.58046462  0.08798849],-1.05961,"[ 0.26304943 -0.62385547  1.30834486 -0.85539432  0.45885935  0.35125559
  0.74222322  0.57703909 -0.47408619 -0.44891452  0.        ]",[-0.78151083 -0.55396986]
21,"[[ 0.90799714 -2.376965    0.05422127  0.0407249 ]
 [-1.14473396  1.89221504  0.          0.        ]]",[ 0.13963494 -0.15758142],-0.0736855305696,[-0.09789121 -0.20834681],-1.03471,"[ 0.26276005 -0.59548688  1.30858589 -0.92651637  0.45885916  0.35125545
  0.6758569   0.62639629 -0.43409771 -0.44542381  0.        ]",[-0.78151083 -0.55396986]
22,"[[ 0.88144175 -2.34777362  0.05422127  0.0407249 ]
 [-1.50958776  1.02979743  0.          0.        ]]",[ 0.27069813 -0.06020463],-0.0758810707937,[ 0.17986709 -0.39009229],-1.03101,"[ 0.29435288 -0.57079858  1.28140356 -0.98457726  0.45885896  0.35125532
  0.66542527  0.49222039 -0.40932205 -0.46220763  0.        ]",[-0.78151083 -0.55396986]
23,"[[ 0.85869443 -2.34287985  0.05422127  0.0407249 ]
 [-0.76761866 -0.53520568  0.          0.        ]]",[ 0.19883355  0.15092592],-0.0774151602999,[ 0.43778198 -0.74685926],-1.03995,"[ 0.32087213 -0.56658856  1.25741056 -0.99414535  0.45885877  0.35125518
  0.68663808  0.24873568 -0.41158979 -0.47921786  0.        ]",[-0.78151083 -0.55396986]
24,"[[ 0.86088362 -2.38314908  0.05422127  0.0407249 ]
 [ 0.98071101 -3.48189437  0.          0.        ]]",[-0.14098914  0.60817778],-0.0765089098111,[-0.27945132  0.32061684],-1.07139,"[ 0.318342   -0.60062186  1.25974647 -0.91400094  0.45885858  0.35125505
  0.73662306 -0.20971292 -0.45719614 -0.48065948  0.        ]",[-0.78151083 -0.55396986]
25,"[[ 0.86920282 -2.43935778  0.05422127  0.0407249 ]
 [-0.14504164 -2.14343817  0.          0.        ]]",[ 0.02731337  0.55356663],-0.0750659701481,[ 0.53055253  1.01839872],-1.05738,"[ 0.30868422 -0.64574609  1.26857201 -0.79695039  0.45885839  0.35125491
  0.70443702 -0.00147454 -0.5191385  -0.47643473  0.        ]",[-0.78151083 -0.55396986]
26,"[[ 0.88740463 -2.44207302  0.05422127  0.0407249 ]
 [ 1.95821269  1.85857828  0.          0.        ]]",[-0.2917031 -0.1098752],-0.0739449093069,[-0.112196   -0.01661363],-1.06631,"[ 0.28731713 -0.64785321  1.28758057 -0.79114821  0.4588582   0.35125478
  0.76456941  0.62116317 -0.51597968 -0.46434785  0.        ]",[-0.78151083 -0.55396986]
27,"[[ 0.92172319 -2.40593054  0.05422127  0.0407249 ]
 [ 1.47525408  1.75601145  0.          0.        ]]",[-0.32823616 -0.1719715 ],-0.0723796117712,[ 0.36720221 -0.24440542],-1.02706,"[ 0.24616856 -0.61925077  1.32227308 -0.86727051  0.45885801  0.35125464
  0.75076104  0.60520543 -0.46303581 -0.43844177  0.        ]",[-0.78151083 -0.55396986]
28,"[[ 0.96552061 -2.38086887  0.05422127  0.0407249 ]
 [ 2.8997418   0.75349812  0.          0.        ]]",[-0.72338253 -0.14153315],-0.0699962699493,[-0.48184079 -0.46144365],-1.025,"[ 0.19208438 -0.59873084  1.36431369 -0.91862156  0.45885782  0.3512545
  0.79148723  0.44923308 -0.42133964 -0.40261957  0.        ]",[-0.78151083 -0.55396986]
29,"[[ 1.00380096 -2.3842803   0.05422127  0.0407249 ]
 [ 0.93484334 -1.08850568  0.          0.        ]]",[-0.567536    0.18043967],-0.0675100301661,[-0.76444419 -0.31159207],-1.03132,"[ 0.14344626 -0.6015562   1.39894796 -0.9117014   0.45885763  0.35125437
  0.73530966  0.16265189 -0.41514511 -0.37405227  0.        ]",[-0.78151083 -0.55396986]
30,"[[ 0.99194821 -2.41821268  0.05422127  0.0407249 ]
 [-2.10998684 -2.30069304  0.          0.        ]]",[-0.07174762  0.52286774],-0.0678614763648,[ 0.2590048   0.99358306],-1.03643,"[ 0.15863767 -0.6291023   1.38843608 -0.84167033  0.45885743  0.35125423
  0.64825649 -0.0259417  -0.45681781 -0.38928575  0.        ]",[-0.78151083 -0.55396986]
31,"[[ 0.96045493 -2.42429662  0.05422127  0.0407249 ]
 [-1.04288833  1.67903419  0.          0.        ]]",[-0.06121781 -0.06906911],-0.0697473431717,[-0.38195765 -0.90223823],-1.03669,"[ 0.19842681 -0.63393204  1.35957737 -0.82888603  0.45885724  0.3512541
  0.6787649   0.59322911 -0.47250894 -0.41277003  0.        ]",[-0.78151083 -0.55396986]
32,"[[ 0.92463297 -2.42689322  0.05422127  0.0407249 ]
 [-2.5343447  -1.92667571  0.          0.        ]]",[ 0.22648972  0.53668034],-0.0719097723162,[ 0.36704129 -0.11969431],-1.04013,"[ 0.24262881 -0.63598298  1.32513797 -0.82340871  0.45885705  0.35125396
  0.63612328  0.03224798 -0.48623673 -0.43821412  0.        ]",[-0.78151083 -0.55396986]
33,"[[ 0.8890283  -2.46979919  0.05422127  0.0407249 ]
 [-1.03112706 -2.36246927  0.          0.        ]]",[ 0.09384311  0.66287094],-0.0734782229638,[-0.2018989  -0.00286485],-1.08581,"[ 0.28539515 -0.66897949  1.28924692 -0.73114917  0.45885686  0.35125382
  0.67910052 -0.03555337 -0.54741997 -0.4633823   0.        ]",[-0.78151083 -0.55396986]
34,"[[ 0.86059053 -2.51669307  0.05422127  0.0407249 ]
 [-1.81005703 -2.32703664  0.          0.        ]]",[ 0.30118793  0.79867792],-0.0745192437957,[ 0.21976812  1.23660285],-1.11821,"[ 0.31868039 -0.70305768  1.25942151 -0.62665762  0.45885667  0.35125369
  0.65683028 -0.0300407  -0.6113803  -0.4780665   0.        ]",[-0.78151083 -0.55396986]
35,"[[ 0.83347857 -2.52304361  0.05422127  0.0407249 ]
 [-0.90415118  1.67863118  0.          0.        ]]",[ 0.31221297  0.20680676],-0.075922523836,[-0.18188221  0.02817463],-1.12705,"[ 0.3496654  -0.70750897  1.2300523  -0.61222507  0.45885648  0.35125355
  0.68273015  0.59316676 -0.62851385 -0.49267325  0.        ]",[-0.78151083 -0.55396986]
36,"[[ 0.80835048 -2.48868511  0.05422127  0.0407249 ]
 [-1.60631618  1.75695964  0.          0.        ]]",[ 0.52833545  0.17006762],-0.0778018086281,[ 0.47616635 -0.8798857 ],-1.13262,"[ 0.37771062 -0.68295654  1.20203689 -0.68951311  0.45885629  0.35125342
  0.66265464  0.60535294 -0.59859967 -0.51146998  0.        ]",[-0.78151083 -0.55396986]
37,"[[ 0.79545719 -2.48885084  0.05422127  0.0407249 ]
 [ 0.3105975  -1.76180669  0.          0.        ]]",[ 0.19320925  0.63990217],-0.0785159633278,[ 1.05427748  0.34298466],-1.09938,"[ 0.39184352 -0.68307735  1.18737057 -0.68914469  0.4588561   0.35125328
  0.71745963  0.0578978  -0.60383757 -0.51898606  0.        ]",[-0.78151083 -0.55396986]
38,"[[ 0.84132908 -2.51011079  0.05422127  0.0407249 ]
 [ 4.26342629 -0.36882164  0.          0.        ]]",[-0.55463493  0.32913947],-0.0756634576338,[-0.89312589 -0.06712235],-1.13475,"[ 0.34076944 -0.69840063  1.23864553 -0.64154556  0.45885591  0.35125315
  0.83047219  0.27462054 -0.61076904 -0.48982072  0.        ]",[-0.78151083 -0.55396986]
39,"[[ 0.89027443 -2.52008048  0.05422127  0.0407249 ]
 [ 0.64316908 -0.62729394  0.          0.        ]]",[-0.15971445  0.45597041],-0.0728417380911,[-0.81716966  0.83593623],-1.13004,"[ 0.28391773 -0.70543536  1.29052399 -0.61896593  0.45885571  0.35125301
  0.72696711  0.23440691 -0.60501289 -0.46064898  0.        ]",[-0.78151083 -0.55396986]
40,"[[ 0.87055083 -2.49929195  0.05422127  0.0407249 ]
 [-2.60470176  2.69507845  0.          0.        ]]",[ 0.47673088  0.02776398],-0.0741708828249,[ 0.36101154  0.23381443],-1.09042,"[ 0.30711151 -0.6906564   1.26997631 -0.66586178  0.45885552  0.35125287
  0.63410878  0.75130687 -0.58783878 -0.47363409  0.        ]",[-0.78151083 -0.55396986]
41,"[[ 0.83331407 -2.43663667  0.05422127  0.0407249 ]
 [-1.12391978  3.56753732  0.          0.        ]]",[ 0.40753287 -0.24304454],-0.0772302488727,[-0.10108512 -0.69039398],-1.08527,"[ 0.34985036 -0.64362205  1.22986491 -0.80274487  0.45885533  0.35125274
  0.67644464  0.88704498 -0.529096   -0.50015961  0.        ]",[-0.78151083 -0.55396986]
42,"[[ 0.80704394 -2.39342236  0.05422127  0.0407249 ]
 [-1.50182656  0.763241    0.          0.        ]]",[ 0.5191409   0.11629952],-0.0795940767698,[ 0.19175879  0.54373664],-1.07159,"[ 0.37915008 -0.60907371  1.20055327 -0.8930434   0.45885514  0.3512526
  0.66563979  0.45074749 -0.48934795 -0.51903972  0.        ]",[-0.78151083 -0.55396986]
43,"[[ 0.78492213 -2.35670773  0.05422127  0.0407249 ]
 [-0.71298995  2.90109536  0.          0.        ]]",[ 0.47728664 -0.29057133],-0.0817134297794,[ 0.50889902 -0.44751464],-1.05438,"[ 0.40325926 -0.57842487  1.17523692 -0.96697653  0.45885495  0.35125247
  0.68819263  0.78335825 -0.45592921 -0.5350924   0.        ]",[-0.78151083 -0.55396986]
44,"[[ 0.79101749 -2.31704129  0.05422127  0.0407249 ]
 [ 1.31576434  1.07164415  0.          0.        ]]",[ 0.12823582 -0.15409155],-0.0822386862943,[-0.2006865   0.03025139],-1.08235,"[ 0.3966683  -0.54402349  1.18226825 -1.04385791  0.45885476  0.35125233
  0.74619524  0.49872872 -0.40762125 -0.52954263  0.        ]",[-0.78151083 -0.55396986]
45,"[[ 0.80910019 -2.29461921  0.05422127  0.0407249 ]
 [ 0.49524155  1.17023488  0.          0.        ]]",[ 0.20344949 -0.2006754 ],-0.0816170205726,[ 0.16723509  0.75853122],-1.05278,"[ 0.3768822  -0.52400525  1.20287423 -1.08589478  0.45885457  0.35125219
  0.72273574  0.51406742 -0.37457219 -0.5136035   0.        ]",[-0.78151083 -0.55396986]
46,"[[ 0.82554791 -2.24131234  0.05422127  0.0407249 ]
 [ 1.14733705  4.1505192   0.          0.        ]]",[ 0.06481671 -0.77671772],-0.0818411190782,[ 0.30932398 -1.07097237],-1.0182,"[ 0.35858601 -0.47482388  1.22128097 -1.1815694   0.45885438  0.35125206
  0.74137905  0.97774501 -0.30722748 -0.49258455  0.        ]",[-0.78151083 -0.55396986]
47,"[[ 0.86055364 -2.19885465  0.05422127  0.0407249 ]
 [ 2.34924761  0.10872151  0.          0.        ]]",[-0.37000322 -0.35453051],-0.0805960184663,[-0.20136485 -1.17770743],-1.03558,"[ 0.31872111 -0.43412499  1.25936842 -1.25333215  0.45885418  0.35125192
  0.77574181  0.34891437 -0.24687625 -0.45177141  0.        ]",[-0.78151083 -0.55396986]
48,"[[ 0.89907604 -2.23642914  0.05422127  0.0407249 ]
 [ 1.50579475 -3.85296993  0.          0.        ]]",[-0.41239023  0.29860961],-0.0771038448148,[ 0.53304981 -0.27652945],-1.00797,"[ 0.27344505 -0.47020985  1.29952406 -1.19002456  0.45885399  0.35125179
  0.75162669 -0.26745314 -0.2769711  -0.4262739   0.        ]",[-0.78151083 -0.55396986]
49,"[[ 0.95006534 -2.32370962  0.05422127  0.0407249 ]
 [ 3.58621897 -4.87167246  0.          0.        ]]",[-0.91683269  0.53001183],-0.0719175009723,[-1.40637446  0.77654828],-1.06472,"[ 0.211362   -0.54989708  1.34974425 -1.0311513   0.4588538   0.35125165
  0.81110654 -0.42594472 -0.3606566  -0.40348782  0.        ]",[-0.78151083 -0.55396986]
