timestep,human_obs,avg_action_dist,original_rewards,actions,rewards,obs,logstd_action_dist
12,"[[  0.42095503  -2.44353141   0.09415012   0.11713946]
 [  9.76530572 -26.71990125   0.           0.        ]]",[-0.20798114 -0.61488986],-0.182484176535,[-1.3484304  -2.73738259],-0.941756,"[ 0.99664595 -0.35952418  0.68042442 -1.16273881  0.83358493  1.0422391
  1.32027328 -3.34433594 -0.59339733 -1.30604853  0.        ]",[-0.08054859 -0.19412109]
13,"[[  0.57459227  -3.01234872   0.09415012   0.11713946]
 [  5.61242969 -24.80510271   0.           0.        ]]",[-0.1518203  -0.56892449],-0.163703091547,[ 1.24429817 -1.96872073],-0.951647,"[ 0.89508965 -0.65627256  0.88374915  0.27606978  0.8335808   1.04223274
  1.07508405 -3.08029962 -0.91199326 -0.97820843  0.        ]",[-0.08054859 -0.19412109]
14,"[[ 0.72546489 -3.1919384   0.09415012  0.11713946]
 [ 9.46172149  0.11514142  0.          0.        ]]",[-0.06171983 -0.58246243],-0.159032669946,[ 0.76689451 -1.39681463],-0.835732,"[ 0.76867793 -0.66557513  1.0646531   0.77786344  0.83357666  1.04222638
  1.30233276  0.3546986  -0.99955814 -0.85615871  0.        ]",[-0.08054859 -0.19412109]
15,"[[  0.94328713  -3.14125704   0.09415012   0.11713946]
 [ 12.3109382    3.44382865   0.           0.        ]]",[-0.20601445 -0.63847232],-0.160285431791,[-0.21900855 -0.00933266],-0.746775,"[ 0.54549274 -0.66723916  1.28478162  0.63600888  0.83357253  1.04222002
  1.4705342   0.81352112 -0.95733447 -0.907634    0.        ]",[-0.08054859 -0.19412109]
16,"[[  1.1783604   -3.07298004   0.09415012   0.11713946]
 [ 11.20008561   3.361219     0.           0.        ]]",[-0.31086209 -0.66403657],-0.157833449053,[-1.82940255 -0.4659734 ],-0.725584,"[ 0.26185083 -0.66414101  1.45738161  0.44497716  0.8335684   1.04221366
  1.40493853  0.80213033 -0.88865152 -0.93884086  0.        ]",[-0.08054859 -0.19412109]
17,"[[ 1.36041148 -3.02493697  0.09415012  0.11713946]
 [ 7.01896105  1.4615946   0.          0.        ]]",[-0.32116422 -0.6484161 ],-0.15358268333,[-0.31571179  1.32287169],-0.752011,"[ 0.0212852  -0.65829233  1.53873743  0.31104117  0.83356427  1.0422073
  1.15808253  0.5402834  -0.83442204 -0.93754218  0.        ]",[-0.08054859 -0.19412109]
18,"[[ 1.48685641 -2.95626793  0.09415012  0.11713946]
 [ 5.63015003  5.39221005  0.          0.        ]]",[-0.36712566 -0.68029082],-0.147243717693,[-0.21266228  1.1406702 ],-0.749616,"[-0.15192208 -0.64470378  1.56665683  0.12098624  0.83356014  1.04220094
  1.07608226  1.08207506 -0.76853651 -0.9221662   0.        ]",[-0.08054859 -0.19412109]
19,"[[ 1.5898936  -2.8097671   0.09415012  0.11713946]
 [ 4.67671437  9.24503439  0.          0.        ]]",[-0.45206946 -0.74208999],-0.133798311093,[ 0.53867653 -0.18264813],-0.750075,"[-0.29456392 -0.59546306  1.57167434 -0.27523767  0.83355601  1.04219458
  1.01978668  1.61313355 -0.64758174 -0.87073875  0.        ]",[-0.08054859 -0.19412109]
20,"[[ 1.70389404 -2.63395798  0.09415012  0.11713946]
 [ 6.71650027  8.33890368  0.          0.        ]]",[-0.5941214  -0.80918878],-0.11408645462,[-1.50002643 -0.14587457],-0.694437,"[-0.45199323 -0.50132845  1.55859908 -0.72420925  0.83355187  1.04218823
  1.14020508  1.48821857 -0.525181   -0.75753783  0.        ]",[-0.08054859 -0.19412109]
21,"[[ 1.79716415 -2.47463144  0.09415012  0.11713946]
 [ 2.6241963   7.59622511  0.          0.        ]]",[-0.61018485 -0.8280642 ],-0.0938667489165,[-0.07787675 -1.31248318],-0.689408,"[-0.57911002 -0.38530394  1.53345489 -1.09518802  0.83354774  1.04218187
  0.89859671  1.38583635 -0.44563048 -0.61796853  0.        ]",[-0.08054859 -0.19412109]
22,"[[ 1.84603187 -2.36394348  0.09415012  0.11713946]
 [ 2.26381942  3.48626889  0.          0.        ]]",[-0.64067721 -0.83190393],-0.0796376977711,[-0.25460162 -0.09362148],-0.680072,"[-0.64469976 -0.28908095  1.51515711 -1.32760031  0.83354361  1.04217551
  0.87731603  0.81931985 -0.40773631 -0.51245201  0.        ]",[-0.08054859 -0.19412109]
23,"[[ 1.88074529 -2.29862966  0.09415012  0.11713946]
 [ 1.21104054  3.04657838  0.          0.        ]]",[-0.64695954 -0.83833361],-0.0707804534789,[-2.51415176 -1.16614388],-0.620495,"[-0.69075361 -0.22683808  1.50004806 -1.45362333  0.83353948  1.04216915
  0.81515747  0.75870977 -0.39566158 -0.44242518  0.        ]",[-0.08054859 -0.19412109]
24,"[[ 1.86500757 -2.27802989  0.09415012  0.11713946]
 [-2.77153116 -0.97319961  0.          0.        ]]",[-0.58421224 -0.79964745],-0.0693044431447,[-1.22076972  1.15992256],-0.676331,"[-0.66993014 -0.20641921  1.50709253 -1.49153567  0.83353535  1.04216279
  0.58002949  0.20462551 -0.382977   -0.43479706  0.        ]",[-0.08054859 -0.19412109]
25,"[[ 1.77040731 -2.25757096  0.09415012  0.11713946]
 [-6.67546353  3.00585474  0.          0.        ]]",[-0.52067977 -0.7991128 ],-0.0725844147899,[-0.41687481 -0.85324952],-0.674366,"[-0.54285997 -0.18578092  1.54192299 -1.52829381  0.83353122  1.04215643
  0.34954495  0.75309391 -0.34148775 -0.47478727  0.        ]",[-0.08054859 -0.19412109]
26,"[[ 1.62166809 -2.23194639  0.09415012  0.11713946]
 [-8.19341758 -0.43192582  0.          0.        ]]",[-0.45694938 -0.77024704],-0.0808203921705,[-0.4359324   0.01071772],-0.686191,"[-0.33854761 -0.15944041  1.56989272 -1.57305525  0.83352709  1.04215008
  0.25992575  0.27922962 -0.28475056 -0.55176199  0.        ]",[-0.08054859 -0.19412109]
27,"[[ 1.44211209 -2.24007011  0.09415012  0.11713946]
 [-9.75697406 -0.38060268  0.          0.        ]]",[-0.36556578 -0.74838907],-0.096823741072,[-1.08078664  1.44220772],-0.713642,"[-0.09025065 -0.16784873  1.55936176 -1.55899966  0.83352295  1.04214372
  0.1676143   0.28630311 -0.25100328 -0.68214264  0.        ]",[-0.08054859 -0.19412109]
28,"[[  1.20919109  -2.20787312   0.09415012   0.11713946]
 [-13.52252182   3.58713398   0.           0.        ]]",[-0.23112088 -0.74662745],-0.11609195672,[ 0.15731796 -0.28398615],-0.755641,"[ 0.22216129 -0.1342104   1.47431558 -1.61376736  0.83351882  1.04213736
 -0.05470069  0.83321444 -0.21188485 -0.83604227  0.        ]",[-0.08054859 -0.19412109]
29,"[[  0.94767756  -2.14811935   0.09415012   0.11713946]
 [-12.63181575   2.39221445   0.           0.        ]]",[-0.16946223 -0.74806082],-0.138533672756,[-0.07726506  0.68453821],-0.820456,"[ 0.54059767 -0.06965928  1.28846415 -1.70919719  0.83351469  1.042131
 -0.00211391  0.66850296 -0.1879675  -1.01389349  0.        ]",[-0.08054859 -0.19412109]
30,"[[  0.69448214  -2.07354909   0.09415012   0.11713946]
 [-12.687514     5.05593963   0.           0.        ]]",[-0.11042724 -0.770818  ],-0.161166588963,[ 0.16472475 -3.02080544],-0.924607,"[ 0.79670178  0.01446531  1.02903439 -1.81650695  0.83351056  1.04212465
 -0.00540229  1.03566726 -0.19071979 -1.19383998  0.        ]",[-0.08054859 -0.19412109]
31,"[[  0.4497994   -2.01315717   0.09415012   0.11713946]
 [-11.78381885   0.99676763   0.           0.        ]]",[-0.01562668 -0.75198829],-0.183687496439,[-0.89660716 -2.14036145],-0.961415,"[ 0.97982276  0.08519953  0.71966331 -1.893437    0.83350643  1.04211829
  0.04795153  0.4761453  -0.24183546 -1.37285343  0.        ]",[-0.08054859 -0.19412109]
32,"[[  0.18085683  -2.03313847   0.09415012   0.11713946]
 [-15.09947836  -2.98158484   0.           0.        ]]",[ 0.0622944  -0.71931815],-0.206508593859,[ 0.47539074 -0.82699129],-1.06224,"[ 1.0950492   0.0615559   0.33535045 -1.86895933  0.8335023   1.04211193
 -0.1478044  -0.07223574 -0.41202377 -1.54098908  0.        ]",[-0.08054859 -0.19412109]
33,"[[ -0.09925659  -2.12502607   0.09415012   0.11713946]
 [-12.91918477  -6.19649905   0.           0.        ]]",[ 0.07091579 -0.69779408],-0.223038160313,[ 0.73935034 -0.21268781],-1.12878,"[ 1.11082318 -0.04401354 -0.08522622 -1.74376882  0.83349817  1.04210558
 -0.01907955 -0.51538305 -0.67171294 -1.61695775  0.        ]",[-0.08054859 -0.19412109]
34,"[[-0.32571622 -2.25617132  0.09415012  0.11713946]
 [-9.73733708 -6.91566565  0.          0.        ]]",[ 0.04751412 -0.68511432],-0.227272364006,[-1.66311568 -0.85293671],-1.06885,"[ 1.04477678 -0.18435747 -0.41825106 -1.5306101   0.83349404  1.04209922
  0.16877715 -0.61451194 -0.9013125  -1.56255794  0.        ]",[-0.08054859 -0.19412109]
35,"[[ -0.55825538  -2.42699137   0.09415012   0.11713946]
 [-13.50415462 -10.1555248    0.           0.        ]]",[ 0.01164451 -0.66564953],-0.221314878459,[ 0.00795502 -0.97429724],-1.1696,"[ 0.90724785 -0.34537817 -0.73442867 -1.1977864   0.83348991  1.04209286
 -0.05361733 -1.06109478 -1.08852717 -1.40125327  0.        ]",[-0.08054859 -0.19412109]
36,"[[ -0.82535175  -2.66678662   0.09415012   0.11713946]
 [-13.20649493 -13.81184312   0.           0.        ]]",[-0.03376893 -0.63872468],-0.200413849614,[ 0.4162972 -0.3158392],-1.10046,"[ 0.67183    -0.52170669 -1.04360721 -0.64297691  0.83348578  1.04208651
 -0.0360432  -1.56507392 -1.17445213 -1.12797685  0.        ]",[-0.08054859 -0.19412109]
37,"[[ -1.07033096  -2.95282438   0.09415012   0.11713946]
 [-11.29766757 -14.78871075   0.           0.        ]]",[-0.04640216 -0.61113942],-0.166974483749,[-0.3137381  -1.43195262],-0.962042,"[ 0.3968046  -0.64386723 -1.25854587  0.11165166  0.83348165  1.04208015
  0.07665527 -1.6997076  -1.07472506 -0.86690649  0.        ]",[-0.08054859 -0.19412109]
38,"[[ -1.30649862  -3.0946536    0.09415012   0.11713946]
 [-12.31570389  -0.88909924   0.           0.        ]]",[-0.03994313 -0.62964326],-0.148411313432,[-1.26513215 -0.63814399],-0.80259,"[ 0.09387342 -0.66578622 -1.39108034  0.50567821  0.83347752  1.04207379
  0.01654936  0.21622593 -0.96320992 -0.77748185  0.        ]",[-0.08054859 -0.19412109]
39,"[[ -1.59008982  -3.07674676   0.09415012   0.11713946]
 [-16.03107728   1.68623734   0.           0.        ]]",[-0.14834455 -0.6675728 ],-0.147243377416,[-0.66740448 -0.97585241],-0.862704,"[-0.29486581 -0.66446735 -1.44313738  0.45561735  0.83347339  1.04206744
 -0.20280992  0.57121128 -0.96244336 -0.7655408   0.        ]",[-0.08054859 -0.19412109]
40,"[[ -1.93403973  -3.04507116   0.09415012   0.11713946]
 [-18.35617007   1.33731096   0.           0.        ]]",[-0.29061395 -0.69684607],-0.145104296501,[-0.92469003 -0.84561858],-0.853846,"[-0.76050239 -0.66110596 -1.34503338  0.36721813  0.83346926  1.04206108
 -0.34008534  0.52311279 -0.96059343 -0.7439628   0.        ]",[-0.08054859 -0.19412109]
41,"[[ -2.33425044  -3.02421451   0.09415012   0.11713946]
 [-21.65391042   0.76592377   0.           0.        ]]",[-0.40687808 -0.71535367],-0.140482266835,[-1.06812219 -0.63462648],-0.840448,"[-1.22626928 -0.65817415 -1.02496334  0.30915405  0.83346512  1.04205472
 -0.53478675  0.4443502  -0.93406234 -0.72046384  0.        ]",[-0.08054859 -0.19412109]
42,"[[ -2.80275255  -3.01285267   0.09415012   0.11713946]
 [-25.18453446   0.39835414   0.           0.        ]]",[-0.41984296 -0.70915645],-0.135310640488,[-0.18241479 -2.02789146],-0.926478,"[-1.57507883 -0.65633654 -0.43690103  0.27758112  0.83346099  1.04204837
 -0.74323702  0.3936823  -0.88391334 -0.71443035  0.        ]",[-0.08054859 -0.19412109]
43,"[[ -3.30868741  -3.0075852    0.09415012   0.11713946]
 [-25.40820594   0.16283658   0.           0.        ]]",[-0.36902395 -0.6733591 ],-0.133056574381,[-0.90576409  0.4980115 ],-0.776076,"[-1.63455386 -0.65542598  0.314968    0.26295862  0.83345686  1.04204201
 -0.75643948  0.36121678 -0.82887479 -0.74100856  0.        ]",[-0.08054859 -0.19412109]
44,"[[ -3.84778506  -2.98457303   0.09415012   0.11713946]
 [-28.49127126   2.13184787   0.           0.        ]]",[-0.26980913 -0.64879358],-0.133658299749,[ 1.11445374  0.40673137],-0.812444,"[-1.32242404 -0.65103332  1.04257831  0.1992067   0.83345273  1.04203566
 -0.93846386  0.63262824 -0.78157207 -0.78488407  0.        ]",[-0.08054859 -0.19412109]
45,"[[ -4.37222501  -2.92619362   0.09415012   0.11713946]
 [-23.96779055   3.70085929   0.           0.        ]]",[-0.15809244 -0.6189034 ],-0.135506258869,[-0.4798332  -1.30596275],-0.760149,"[-0.73043165 -0.63681301  1.48544297  0.03859329  0.8334486   1.0420293
 -0.67138675  0.84890129 -0.73055904 -0.83781598  0.        ]",[-0.08054859 -0.19412109]
46,"[[ -4.86588196  -2.89263396   0.09415012   0.11713946]
 [-25.39318138  -0.3314275    0.           0.        ]]",[-0.07309388 -0.601533  ],-0.144953049471,[-0.23366669 -1.65578144],-0.780618,"[-0.05621636 -0.62665139  1.55408927 -0.05284792  0.83344447  1.04202295
 -0.755541    0.29307719 -0.72225438 -0.92907651  0.        ]",[-0.08054859 -0.19412109]
47,"[[ -5.37798668  -2.93891794   0.09415012   0.11713946]
 [-25.81591581  -4.28381626   0.           0.        ]]",[ 0.03914257 -0.57872546],-0.159339138167,[-0.21397169 -1.16197135],-0.805766,"[ 0.58765825 -0.64028185  1.25000077  0.07344587  0.83344034  1.04201659
 -0.78049638 -0.25173325 -0.81926796 -1.00132312  0.        ]",[-0.08054859 -0.19412109]
48,"[[ -5.89768004  -3.03928452   0.09415012   0.11713946]
 [-26.15212925  -2.41310428   0.           0.        ]]",[ 0.17269111 -0.57012826],-0.165169790469,[ 0.6289292   0.49152522],-0.792815,"[ 1.01596237 -0.66032898  0.63109167  0.35109505  0.83343621  1.04201023
 -0.80034325  0.00613299 -0.93651801 -0.97338892  0.        ]",[-0.08054859 -0.19412109]
49,"[[ -6.39054233  -3.04560368   0.09415012   0.11713946]
 [-23.14414986   0.93820114   0.           0.        ]]",[ 0.22260442 -0.59288466],-0.16423776963,[-0.42694105 -0.63475118],-0.816227,"[ 1.10968003 -0.66114916 -0.09735584  0.36870069  0.83343208  1.04200388
 -0.62274343  0.46808971 -0.99050238 -0.91880778  0.        ]",[-0.08054859 -0.19412109]
