timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ -5.26484685e-02   1.55808050e-04  -1.61010238e-01  -1.73945595e-01]
 [ -2.27508028e-03   3.76298413e-03   0.00000000e+00   0.00000000e+00]]","[ 0.90586383  1.75812342 -0.11152123  0.92902891 -1.38988839 -1.508346
  0.74278151  0.3466929   2.93997843  1.6647534   0.        ]",-0.40493658628,[-3.44779435 -2.74641531],-2.96223,[-3.35530114 -3.06970429],[-0.40029734 -0.33007663]
1,"[[-0.09236858 -0.03948208 -0.16101024 -0.17394559]
 [-3.95657633 -3.95436477  0.          0.        ]]","[ 0.90166305  1.75713401 -0.17516302  0.81370044 -1.38988558 -1.5083426
  0.61521793 -0.22888554  2.9299934   1.55040502  0.        ]",-0.399006171052,[-1.52353929 -1.55251633],-2.98159,[-2.69635916 -2.66299105],[-0.40029734 -0.33007663]
2,"[[-0.21039065 -0.15749651 -0.16101024 -0.17394559]
 [-7.83275343 -7.83414815  0.          0.        ]]","[ 0.8756998   1.74247851 -0.36249829  0.47210752 -1.38988277 -1.50833919
  0.49017469 -0.79307103  2.85518278  1.21802181  0.        ]",-0.378849749484,[-0.9346711  -3.07950998],-2.72459,[-2.08750248 -2.3238163 ],[-0.40029734 -0.33007663]
3,"[[ -0.402577    -0.3523367   -0.16101024  -0.17394559]
 [-11.37419273 -11.63718245   0.           0.        ]]","[ 0.79119752  1.68050679 -0.6564208  -0.07574082 -1.38987996 -1.50833579
  0.37592993 -1.34609432  2.59640727  0.7287657   0.        ]",-0.33838840207,[-2.98336605 -2.18355593],-2.35811,[-1.89521015 -2.08518863],[-0.40029734 -0.33007663]
4,"[[ -0.66749111  -0.6224798   -0.16101024  -0.17394559]
 [-15.10504721 -15.36466228   0.           0.        ]]","[ 0.59462704  1.52116591 -1.02147951 -0.76827072 -1.38987715 -1.50833238
  0.2555748  -1.88812707  2.01971739  0.2491795   0.        ]",-0.270113311329,[-1.59080865 -3.44287372],-1.80637,[-1.70051479 -1.82124233],[-0.40029734 -0.33007663]
5,"[[ -1.00630073  -0.96642882  -0.16101024  -0.17394559]
 [-18.76417951 -19.01798556   0.           0.        ]]","[ 0.22917038  1.21268901 -1.3843104  -1.46618342 -1.38987434 -1.50832897
  0.13753339 -2.41936978  1.11893649  0.08525449  0.        ]",-0.171885462232,[-1.32595813 -2.62976958],-1.31223,[-1.36192906 -1.42804599],[-0.40029734 -0.33007663]
6,"[[ -1.417597    -1.38271346  -0.16101024  -0.17394559]
 [-22.35409194 -22.59845079   0.           0.        ]]","[-0.32895089  0.73105815 -1.61473822 -1.93037566 -1.38987153 -1.50832557
  0.02172498 -2.94000785  0.21534279  0.5379994   0.        ]",-0.0820969630638,[-2.08484448  0.28401951],-0.893399,[-1.07954633 -0.8282153 ],[-0.40029734 -0.33007663]
7,"[[ -1.90001654  -1.81887971  -0.16101024  -0.17394559]
 [-25.87620632 -21.02336521   0.           0.        ]]","[-1.02356553  0.18467843 -1.54726895 -1.8925952  -1.38986873 -1.50832216
 -0.0918963  -2.7109505  -0.11468608  1.45169648  0.        ]",-0.144052077847,[-0.37712372  0.05037724],-1.26228,[-1.02177978 -0.4005242 ],[-0.40029734 -0.33007663]
8,"[[ -2.42744119  -2.23314118  -0.16101024  -0.17394559]
 [-26.86277666 -20.40491528   0.           0.        ]]","[-1.65459584 -0.2819892  -1.07923996 -1.36632069 -1.38986592 -1.50831876
 -0.12372242 -2.62100452  0.28053016  2.16555306  0.        ]",-0.232410929551,[-0.66397947  0.12169125],-1.83805,[-1.59598958 -0.67991573],[-0.40029734 -0.33007663]
9,"[[ -2.98578095  -2.63232847  -0.16101024  -0.17394559]
 [-28.96389575 -19.51690983   0.           0.        ]]","[-1.9935532  -0.60807665 -0.27627793 -0.49027771 -1.38986311 -1.50831535
 -0.19150325 -2.49186353  0.91142383  2.23796911  0.        ]",-0.270833631931,[-2.92437926 -0.88695256],-2.03692,[-2.27105308 -1.38605499],[-0.40029734 -0.33007663]
