timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.0528033   1.19108818  0.10596537 -0.04499451 -0.80742602  1.36277961
  0.25301741 -0.10006606  1.58695106 -0.89714923  0.        ]",[ 0.44495596  1.11077589],-0.336389014835,-0.336389014835,[-0.04317203  0.17248225],"[[ 0.05223854  0.0641437  -0.09925373  0.15239532]
 [-0.0005314  -0.00297326  0.          0.        ]]",[ 0.02147971  0.05587419]
1,"[ 1.05127481  1.18685903  0.13316034  0.02145658 -0.80739981  1.36270312
  0.41105781  0.41707281  1.58068473 -0.84242152  0.        ]",[-0.31793315  1.1410213 ],-0.332334698503,-0.332334698503,[-0.04314534  0.17427199],"[[ 0.06987315  0.1038058  -0.09925373  0.15239532]
 [ 1.75814527  3.95599161  0.          0.        ]]",[ 0.02147971  0.05587419]
2,"[ 1.04875595  1.1628075   0.16731722  0.21724246 -0.80737361  1.36262664
  0.29476448  0.92411138  1.55698346 -0.72487498  0.        ]",[ 0.67078658 -0.56443028],-0.32251719523,-0.32251719523,[-0.04344385  0.17666584],"[[ 0.09205337  0.22187267 -0.09925373  0.15239532]
 [ 0.46419927  7.83775594  0.          0.        ]]",[ 0.02147971  0.05587419]
3,"[ 1.04328727  1.11544721  0.22233537  0.43111319 -0.80734741  1.36255017
  0.53249813  0.61174765  1.51105527 -0.58364211  0.        ]",[-0.2515761  -0.33933801],-0.308860104684,-0.308860104684,[-0.0439719   0.17542553],"[[ 0.12787943  0.35463717 -0.09925373  0.15239532]
 [ 3.10960474  5.44666705  0.          0.        ]]",[ 0.02147971  0.05587419]
4,"[ 1.03234671  1.06911835  0.30111013  0.57709993 -0.80732122  1.36247372
  0.43757022  0.42217992  1.45500524 -0.45543489  0.        ]",[ 1.37994073 -0.83410229],-0.295021123378,-0.295021123378,[-0.0444527   0.17461587],"[[ 0.17947517  0.44901125 -0.09925373  0.15239532]
 [ 2.05347318  3.99557557  0.          0.        ]]",[ 0.02147971  0.05587419]
5,"[ 1.00814545  1.04286111  0.42227526  0.64592076 -0.80729502  1.36239728
  0.78955827 -0.01978704  1.39076296 -0.32857504  0.        ]",[-1.05741114  1.2553787 ],-0.280754301739,-0.280754301739,[-0.04519112  0.17132723],"[[ 0.25984238  0.49497739 -0.09925373  0.15239532]
 [ 5.97019785  0.61231123  0.          0.        ]]",[ 0.02147971  0.05587419]
6,"[ 0.97618855  1.01044428  0.53817276  0.72154207 -0.80726883  1.36232086
  0.42325754  0.49606869  1.31331053 -0.21029177  0.        ]",[ 1.00570107 -0.52773084],-0.265422071716,-0.265422071716,[-0.04647338  0.17268255],"[[ 0.33835493  0.54684416 -0.09925373  0.15239532]
 [ 1.89464047  4.56120725  0.          0.        ]]",[ 0.02147971  0.05587419]
7,"[ 0.93693572  0.9626398   0.6490783   0.81893124 -0.80724264  1.36224444
  0.77550791  0.21110166  1.21634653 -0.0978219   0.        ]",[-0.17594133  1.16144267],-0.247835348652,-0.247835348652,[-0.04728658  0.16980556],"[[ 0.41557363  0.61618247 -0.09925373  0.15239532]
 [ 5.81418291  2.37989017  0.          0.        ]]",[ 0.02147971  0.05587419]
8,"[ 0.86939995  0.89586077  0.7979939   0.93428045 -0.80721646  1.36216804
  0.70248541  0.72223299  1.06960221  0.0307938   0.        ]",[-0.45515086 -0.84423619],-0.22295849712,-0.22295849712,[-0.04908     0.17011367],"[[ 0.52370741  0.70303739 -0.09925373  0.15239532]
 [ 5.00194253  6.29256251  0.          0.        ]]",[ 0.02147971  0.05587419]
9,"[ 0.8096174   0.81811039  0.90369818  1.04640035 -0.80719027  1.36209165
  0.53185053  0.269315    0.93279603  0.1106479   0.        ]",[ 0.13823657 -0.57924108],-0.200754741796,-0.200754741796,[-0.04988141  0.16771118],"[[ 0.60469995  0.79410479 -0.09925373  0.15239532]
 [ 3.10357708  2.82573133  0.          0.        ]]",[ 0.02147971  0.05587419]
10,"[ 0.75455884  0.78814197  0.9867459   1.084522   -0.80716409  1.36201528
  0.57554569 -0.03765712  0.84271713  0.15658995  0.        ]",[ 0.40067112  0.30405505],-0.186484031365,-0.186484031365,[-0.0507514   0.16583352],"[[ 0.67165104  0.82704421 -0.09925373  0.15239532]
 [ 3.58989796  0.47604104  0.          0.        ]]",[ 0.02147971  0.05587419]
11,"[ 0.67584247  0.76807404  1.08816035  1.10866486 -0.80713791  1.36193892
  0.71159243  0.1183282   0.73607993  0.20298172  0.        ]",[ 1.49154992  1.11861734],-0.169883190171,-0.169883190171,[-0.05203403  0.1649504 ],"[[ 0.75863802  0.84854454 -0.09925373  0.15239532]
 [ 5.10377166  1.67000828  0.          0.        ]]",[ 0.02147971  0.05587419]
12,"[ 0.53273191  0.69741126  1.23492814  1.1861081  -0.80711174  1.36186257
  1.05800068  0.63112948  0.5330086   0.24512117  0.        ]",[ 1.36180156  0.53944282],-0.138135119824,-0.138135119824,[-0.05393904  0.16508213],"[[ 0.89938637  0.92132734 -0.09925373  0.15239532]
 [ 8.95832009  5.5951695   0.          0.        ]]",[ 0.02147971  0.05587419]
13,"[ 0.2798316   0.55907427  1.41350834  1.30841212 -0.80708556  1.36178623
  1.39762694  0.89549101  0.21145077  0.21647252  0.        ]",[ 1.64931537  0.36390261],-0.0858984764332,-0.0858984764332,[-0.05606207  0.16418481],"[[  1.11647255   1.05353521  -0.09925373   0.15239532]
 [ 12.73783458   7.61883577   0.           0.        ]]",[ 0.02147971  0.05587419]
14,"[-0.10272544  0.37118548  1.54983606  1.42523546 -0.80705939  1.36170991
  1.73056136  1.06375773 -0.16024893  0.02555446  0.        ]",[-0.06593323  1.17208125],-0.0196604732306,-0.0196604732306,[-0.05744465  0.16386764],"[[  1.40840862   1.21883795  -0.09925373   0.15239532]
 [ 16.44357483   8.90708541   0.           0.        ]]",[ 0.02147971  0.05587419]
15,"[-0.54658219  0.10862767  1.55017394  1.51272104 -0.80703322  1.3616336
  1.67784476  1.55781128 -0.44068875 -0.36332585  0.        ]",[ 0.66810467  1.24628941],-0.0624050676977,-0.0624050676977,[-0.05800987  0.16647312],"[[  1.73140738   1.43492857  -0.09925373   0.15239532]
 [ 15.85842532  12.6893698    0.           0.        ]]",[ 0.02147971  0.05587419]
16,"[-0.98896323 -0.2551108   1.37994172  1.50793317 -0.80700706  1.3615573
  1.88732343  2.04187522 -0.49655363 -0.87951431  0.        ]",[-1.58785862  1.45635398],-0.136623724622,-0.136623724622,[-0.05792929  0.17006065],"[[  2.07197767   1.72590693  -0.09925373   0.15239532]
 [ 18.19114148  16.39608168   0.           0.        ]]",[ 0.02147971  0.05587419]
17,"[-1.33650321 -0.68409709  1.07695906  1.30621361 -0.80698089  1.36148101
  1.49946341  2.51630169 -0.27314221 -1.28746246  0.        ]",[ 0.35583724  0.52893424],-0.191416142753,-0.191416142753,[-0.05870761  0.17345586],"[[  2.39250945   2.09029265  -0.09925373   0.15239532]
 [ 13.87633332  20.0304391    0.           0.        ]]",[ 0.02147971  0.05587419]
18,"[-1.56230275 -1.07224668  0.71089298  0.84216078 -0.80695473  1.36140474
  1.60155398  2.73752916  0.08479026 -1.38524775  0.        ]",[ 0.66451118  2.03094737],-0.214324911952,-0.214324911952,[-0.0595494   0.17385745],"[[  2.68144753   2.50792861  -0.09925373   0.15239532]
 [ 15.01361089  21.72753809   0.           0.        ]]",[ 0.02147971  0.05587419]
19,"[-1.69290307 -1.29896496  0.23485257  0.12060324 -0.80692858  1.36132848
  1.81131763  3.19774958  0.35767763 -1.14976778  0.        ]",[-0.47385752  0.46342769],-0.201073231865,-0.201073231865,[-0.06037759  0.17256643],"[[  3.00515955   2.97788678  -0.09925373   0.15239532]
 [ 17.34955737  25.25659486   0.           0.        ]]",[ 0.02147971  0.05587419]
20,"[-1.68121218 -1.3133708  -0.2645348  -0.2551452  -0.80690242  1.36125224
  1.61166308 -0.05332671  0.36995593 -0.95402521  0.        ]",[-1.26050316  0.28645979],-0.178560027831,-0.178560027831,[-0.06374298  0.15950616],"[[  3.32987052   3.20211924  -0.09925373   0.15239532]
 [ 15.12896639   0.36033913   0.           0.        ]]",[ 0.02147971  0.05587419]
21,"[-1.56922767 -1.31553642 -0.64482522 -0.17002989 -0.80687627  1.361176
  1.22890581 -0.58118254  0.3720998  -0.98188987  0.        ]",[ 0.3998039   0.54126163],-0.182044810987,-0.182044810987,[-0.06353942  0.16031867],"[[  3.58971736   3.15146633  -0.09925373   0.15239532]
 [ 10.86998879  -3.68193829   0.           0.        ]]",[ 0.02147971  0.05587419]
22,"[-1.39910493 -1.31351098 -0.94601902 -0.05812662 -0.80685012  1.36109978
  1.35173464 -0.45833515  0.39104897 -1.01081771  0.        ]",[-0.58465884  1.11575778],-0.187310397867,-0.187310397867,[-0.0622197   0.16262573],"[[  3.82084057   3.08488874  -0.09925373   0.15239532]
 [ 12.23778207  -2.74130569   0.           0.        ]]",[ 0.02147971  0.05587419]
23,"[-1.18495238 -1.30940793 -1.18408068  0.0115149  -0.80682397  1.36102357
  1.12192228 -0.29444146  0.40806825 -1.01542204  0.        ]",[ 1.03883815  0.51596984],-0.189531448322,-0.189531448322,[-0.06113687  0.16517821],"[[ 4.03994039  3.04334672 -0.09925373  0.15239532]
 [ 9.68071922 -1.48634116  0.          0.        ]]",[ 0.02147971  0.05587419]
24,"[-0.91439862 -1.30635339 -1.37254886  0.04802312 -0.80679782  1.36094738
  1.4603716  -0.19941312  0.41718824 -1.00158457  0.        ]",[ 0.90127343  0.74226735],-0.188837857731,-0.188837857731,[-0.05925083  0.16652082],"[[  4.27135709   3.0215055   -0.09925373   0.15239532]
 [ 13.4483913   -0.75870779   0.           0.        ]]",[ 0.02147971  0.05587419]
25,"[-0.51641214 -1.30464144 -1.50542696  0.06550116 -0.80677168  1.3608712
  1.75693739 -0.14483497  0.41470733 -0.97215195  0.        ]",[ 0.36419642  0.20606548],-0.185198894088,-0.185198894088,[-0.05721426  0.16726892],"[[  4.57345682   3.01102912  -0.09925373   0.15239532]
 [ 16.75057556  -0.34081429   0.           0.        ]]",[ 0.02147971  0.05587419]
26,"[-0.04137376 -1.30370558 -1.48716475  0.07417385 -0.80674554  1.36079503
  1.85653886 -0.12481128  0.39821383 -0.93879438  0.        ]",[-0.9309789   0.44920987],-0.179691678384,-0.179691678384,[-0.05542013  0.16746096],"[[  4.91960893   3.00582501  -0.09925373   0.15239532]
 [ 17.86093456  -0.18751096   0.           0.        ]]",[ 0.02147971  0.05587419]
27,"[ 0.36507947 -1.30321811 -1.31289578  0.07824171 -0.8067194   1.36071887
  1.49351209 -0.10999836  0.3735476  -0.91497725  0.        ]",[-0.54981271  0.8939572 ],-0.174437706988,-0.174437706988,[-0.05438627  0.16755174],"[[  5.23629704   3.00338233  -0.09925373   0.15239532]
 [ 13.82133895  -0.07410659   0.           0.        ]]",[ 0.02147971  0.05587419]
