timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
12,[-0.25376561 -0.3550536 ],[ 0.68108052  1.08751566],-0.215105019059,-0.215105019059,"[-0.34491731 -0.66084306  1.53549854 -0.6515239  -1.49144344  1.10590928
  0.41250674  0.01972403  1.00484409 -1.30568851  0.        ]","[[ 1.4931825   3.08382454 -0.17234571  0.12705439]
 [-0.40563645  2.68355585  0.          0.        ]]",[-0.20064639 -0.09840267]
13,[-0.29550382 -0.35851356],[-0.64309181 -1.15403496],-0.214530305538,-0.214530305538,"[-0.37256728 -0.66072377  1.5374661  -0.6470921  -1.49143772  1.10590636
  0.63080958 -0.55298038  0.99913535 -1.30576876  0.        ]","[[ 1.51220375  3.08232519 -0.17234571  0.12705439]
 [ 2.29881176 -1.45855885  0.          0.        ]]",[-0.20064639 -0.09840267]
14,[-0.02828129 -0.11451247],[ 0.01959714  0.16164961],-0.208198822381,-0.208198822381,"[-0.40163099 -0.65208529  1.53893952 -0.44492224 -1.49143201  1.10590344
  0.42159211 -1.09646973  0.94199659 -1.29801041  0.        ]","[[ 1.53217484  3.01371473 -0.17234571  0.12705439]
 [-0.29306064 -5.38938573  0.          0.        ]]",[-0.20064639 -0.09840267]
15,[-0.09511799 -0.17134035],[-0.53479488 -1.36733883],-0.198441584749,-0.198441584749,"[-0.39431638 -0.62815963  1.53861835 -0.15284761 -1.4914263   1.10590051
  0.42832718 -0.99321622  0.86003537 -1.27607541  0.        ]","[[ 1.52715085  2.91341958 -0.17234571  0.12705439]
 [-0.2096162  -4.64261783  0.          0.        ]]",[-0.20064639 -0.09840267]
16,[ 0.22153622  0.1523758 ],[ 0.89153239  0.21902358],-0.184489419414,-0.184489419414,"[-0.35737198 -0.57678106  1.53643158  0.21989095 -1.49142058  1.10589759
  0.25774114 -1.52798138  0.75630484 -1.22532199  0.        ]","[[ 1.50175486  2.78176078 -0.17234571  0.12705439]
 [-2.32290428 -8.51037053  0.          0.        ]]",[-0.20064639 -0.09840267]
17,[-0.10596281 -0.08021642],[ 0.8560792  -0.75814005],-0.167200679372,-0.167200679372,"[-0.34199817 -0.48519549  1.53522739  0.64750433 -1.49141487  1.10589467
  0.54638436 -1.38476068  0.64062209 -1.14515279  0.        ]","[[ 1.4911747   2.62194613 -0.17234571  0.12705439]
 [ 1.25293678 -7.47455456  0.          0.        ]]",[-0.20064639 -0.09840267]
18,[-0.27858493 -0.10593745],[-1.08765172  0.26456028],-0.149932282173,-0.149932282173,"[-0.42757568 -0.34811786  1.53972198  1.07950372 -1.49140915  1.10589175
  0.81796414 -1.77934851  0.51739578 -1.07204612  0.        ]","[[  1.54999036   2.44382072  -0.17234571   0.12705439]
 [  4.6173957  -10.32849711   0.           0.        ]]",[-0.20064639 -0.09840267]
19,[-0.11545041  0.0565855 ],[ 0.0003505  -0.03619155],-0.130873288621,-0.130873288621,"[-0.50291291 -0.16181454  1.53931769  1.4811289  -1.49140344  1.10588883
  0.49103873 -1.60622357  0.39461647 -0.97475329  0.        ]","[[ 1.6017019   2.2498131  -0.17234571  0.12705439]
 [ 0.56732368 -9.07640738  0.          0.        ]]",[-0.20064639 -0.09840267]
20,[-0.12350017  0.12237512],[ 0.81339427 -0.0774045 ],-0.111577816129,-0.111577816129,"[-0.51929354  0.04098323  1.53868501  1.77837606 -1.49139773  1.10588591
  0.49026433 -1.60118541  0.30323016 -0.84215843  0.        ]","[[ 1.61295216  2.06865006 -0.17234571  0.12705439]
 [ 0.55773904 -9.04001749  0.          0.        ]]",[-0.20064639 -0.09840267]
21,[-0.36211929  0.02324049],[ 1.19438843  1.09508596],-0.0941576682725,-0.0941576682725,"[-0.58232341  0.2660218   1.53446285  1.99134016 -1.49139201  1.10588299
  0.74927809 -1.61885027  0.21795815 -0.72522941  0.        ]","[[ 1.65630234  1.8865676  -0.17234571  0.12705439]
 [ 3.7665151  -9.16783073  0.          0.        ]]",[-0.20064639 -0.09840267]
22,[-0.87137938 -0.35989323],[ 0.46506472 -1.69547587],-0.085429883021,-0.085429883021,"[-0.7470686   0.45127422  1.50969529  2.09300847 -1.4913863   1.10588007
  1.06270211 -1.04637414  0.12349296 -0.71485302  0.        ]","[[ 1.7705915   1.7447543  -0.17234571  0.12705439]
 [ 7.6493599  -5.02734942  0.          0.        ]]",[-0.20064639 -0.09840267]
23,[-0.90415835 -0.27875525],[-0.85364846  0.19567981],-0.0847024007124,-0.0847024007124,"[-0.98442221  0.63779943  1.43698211  2.13589077 -1.49138059  1.10587715
  1.19907816 -1.5801463   0.00961631 -0.78416276  0.        ]","[[ 1.94053044  1.60547276 -0.17234571  0.12705439]
 [ 9.3388796  -8.8879665   0.          0.        ]]",[-0.20064639 -0.09840267]
24,[-0.75934923 -0.1340338 ],[-0.98157692 -1.37004427],-0.0844350133945,-0.0844350133945,"[-1.18282773  0.86394461  1.33789575  2.11130201 -1.49137487  1.10587423
  0.91142516 -1.44862956 -0.09923895 -0.82590993  0.        ]","[[ 2.09155323  1.43725628 -0.17234571  0.12705439]
 [ 5.77535106 -7.93679321  0.          0.        ]]",[-0.20064639 -0.09840267]
25,[-0.17920946  0.42033201],[-0.65194887  1.19165838],-0.0738845854434,-0.0738845854434,"[-1.27596897  1.12173517  1.27699004  1.97752203 -1.49136916  1.1058713
  0.58873199 -1.97424129 -0.18022968 -0.74992405  0.        ]","[[  2.16694912   1.24037681  -0.17234571   0.12705439]
 [  1.77771985 -11.73843636   0.           0.        ]]",[-0.20064639 -0.09840267]
26,[-0.16294122  0.44239354],[-1.05189434 -0.02894187],-0.0541894886785,-0.0541894886785,"[-1.28715609  1.35776119  1.26896008  1.74176403 -1.49136345  1.10586838
  0.37759627 -1.39455146 -0.21252526 -0.5802781   0.        ]","[[ 2.17626033  1.04767432 -0.17234571  0.12705439]
 [-0.83789953 -7.54576976  0.          0.        ]]",[-0.20064639 -0.09840267]
27,[ 0.17334348  0.76925802],[ 0.51785685 -0.56136745],-0.030177031296,-0.030177031296,"[-1.21843966  1.52523216  1.3157916   1.49094804 -1.49135773  1.10586546
  0.05957898 -1.38958092 -0.17312029 -0.35392857  0.        ]","[[ 2.11997341  0.89711926 -0.17234571  0.12705439]
 [-4.77760809 -7.50985445  0.          0.        ]]",[-0.20064639 -0.09840267]
28,[ 0.19820836  0.94874215],[-0.48973853  0.25954811],-0.0240795051209,-0.0240795051209,"[-1.12442411  1.69219656  1.37109676  1.14292479 -1.49135202  1.10586254
  0.23268177 -1.67644266 -0.07426913 -0.09309857  0.        ]","[[ 2.04593741  0.72610466 -0.17234571  0.12705439]
 [-2.63314907 -9.5846886   0.          0.        ]]",[-0.20064639 -0.09840267]
29,[ 0.32075492  1.1130594 ],[-0.61698161  0.6739707 ],-0.0522865970603,-0.0522865970603,"[-1.0300493   1.83572536  1.41750678  0.71623169 -1.49134631  1.10585962
  0.08048398 -1.50802395  0.07413645  0.14645297  0.        ]","[[ 1.97435693  0.54663227 -0.17234571  0.12705439]
 [-4.518623   -8.36660972  0.          0.        ]]",[-0.20064639 -0.09840267]
30,[ 0.35012797  1.19833386],[-0.37207257  1.78387424],-0.0903926538747,-0.0903926538747,"[-0.87393957  1.92160714  1.47649975  0.351334   -1.49134059  1.1058567
 -0.10939012 -1.1160405   0.29842322  0.35916708  0.        ]","[[ 1.86038411  0.40774539 -0.17234571  0.12705439]
 [-6.87084316 -5.53152993  0.          0.        ]]",[-0.20064639 -0.09840267]
31,[ 0.3011876   1.17095554],[ 0.05302838  0.44444365],-0.128585563067,-0.128585563067,"[-0.65938527  1.95585269  1.52532891  0.15895484 -1.49133488  1.10585378
 -0.21734877 -0.55338578  0.5631454   0.50510298  0.        ]","[[ 1.70954866  0.33794557 -0.17234571  0.12705439]
 [-8.20826975 -1.46201823  0.          0.        ]]",[-0.20064639 -0.09840267]
32,[ 0.36219534  1.22406185],[ 0.92998785  0.17069323],-0.161488734352,-0.161488734352,"[-0.42626528  1.96080695  1.53961837  0.12734826 -1.49132917  1.10585086
 -0.18736225 -0.30610183  0.81688189  0.57645195  0.        ]","[[ 1.54911047  0.32665007 -0.17234571  0.12705439]
 [-7.83679127  0.3265102   0.          0.        ]]",[-0.20064639 -0.09840267]
33,[ 0.27219775  1.17192709],[ 0.43159446  0.70118671],-0.182782412561,-0.182782412561,"[-0.25459861  1.95496285  1.5250617   0.16435925 -1.49132346  1.10584794
  0.12210433 -0.2137545   0.99112716  0.59340123  0.        ]","[[ 1.43083984  0.33988156 -0.17234571  0.12705439]
 [-4.00303589  0.99442836  0.          0.        ]]",[-0.20064639 -0.09840267]
34,[ 0.13379323  1.02109933],[-0.54998807  0.9144189 ],-0.189425046518,-0.189425046518,"[-0.16538233  1.9321668   1.50893075  0.29586885 -1.49131774  1.10584502
  0.26623417  0.16729865  1.04953566  0.58681473  0.        ]","[[ 1.36869369  0.38742231 -0.17234571  0.12705439]
 [-2.21751531  3.75046804  0.          0.        ]]",[-0.20064639 -0.09840267]
35,[ 0.21308553  0.97677195],[-0.75995016  2.70605612],-0.189806575283,-0.189806575283,"[-0.0722239   1.86833945  1.48558665  0.59154044 -1.49131203  1.1058421
  0.09403641  0.65774275  1.06139781  0.56443996  0.        ]","[[ 1.3029401   0.49802234 -0.17234571  0.12705439]
 [-4.35074033  7.29770071  0.          0.        ]]",[-0.20064639 -0.09840267]
36,[ 0.41441032  0.9949261 ],[ 1.34992254  2.42751716],-0.191120183036,-0.191120183036,"[ 0.08825894  1.73036356  1.42880394  1.04402813 -1.49130632  1.10583918
 -0.14181838  1.18535214  1.09025273  0.51461893  0.        ]","[[  1.18660994   0.68226436  -0.17234571   0.12705439]
 [ -7.27256363  11.11375183   0.           0.        ]]",[-0.20064639 -0.09840267]
37,[ 0.14322391  0.64376283],[ 0.18488054  0.5720837 ],-0.18134441067,-0.18134441067,"[ 0.22596222  1.47699856  1.36160129  1.57154264 -1.49130061  1.10583626
  0.18907695  1.702187    1.04143113  0.42086053  0.        ]","[[  1.08228543   0.94204504  -0.17234571   0.12705439]
 [ -3.17336114  14.85190856   0.           0.        ]]",[-0.20064639 -0.09840267]
38,[ 0.07066205  0.41233817],[-0.31124909  0.31626801],-0.15758351302,-0.15758351302,"[ 0.2962784   1.09801623  1.31983089  1.99475942 -1.49129489  1.10583333
  0.25320391  1.97467903  0.89661827  0.25798368  0.        ]","[[  1.02678782   1.25885813  -0.17234571   0.12705439]
 [ -2.37894009  16.82284308   0.           0.        ]]",[-0.20064639 -0.09840267]
39,[ 0.15463579  0.30691954],[ 1.61761611  0.30138838],-0.137250255256,-0.137250255256,"[ 0.36903029  0.63897677  1.27062649  2.13591243 -1.49128918  1.10583041
  0.15762869  2.1017869   0.77880199  0.02119439  0.        ]","[[  0.96732979   1.60454018  -0.17234571   0.12705439]
 [ -3.56294052  17.74227637   0.           0.        ]]",[-0.20064639 -0.09840267]
40,[-0.17464174 -0.0622104 ],[-0.71479094 -0.40602445],-0.126388795273,-0.126388795273,"[ 0.40562043  0.16335623  1.2433515   1.90733015 -1.49128347  1.10582749
  0.48289889  2.21812981  0.68943399 -0.28849824  0.        ]","[[  0.93649808   1.96782904  -0.17234571   0.12705439]
 [  0.46656876  18.58386808   0.           0.        ]]",[-0.20064639 -0.09840267]
41,[ 0.02030227 -0.06615971],[ 1.51926705 -0.22807434],-0.136625357984,-0.136625357984,"[ 0.42792109 -0.2330222   1.22583171  1.34560207 -1.49127776  1.10582457
  0.25383845  1.94499224  0.68144385 -0.61772137  0.        ]","[[  0.91736081   2.31968626  -0.17234571   0.12705439]
 [ -2.37106289  16.60840371   0.           0.        ]]",[-0.20064639 -0.09840267]
42,[-0.21475945 -0.32243562],[ 0.49642732 -1.44933657],-0.161360697789,-0.161360697789,"[ 0.43625387 -0.49680707  1.2191013   0.60209633 -1.49127204  1.10582165
  0.57725262  1.77466237  0.75051038 -0.91282009  0.        ]","[[  0.91013773   2.63949398  -0.17234571   0.12705439]
 [  1.63544806  15.37650411   0.           0.        ]]",[-0.20064639 -0.09840267]
43,[-0.2889235  -0.42532554],[ 0.22089043 -0.0164765 ],-0.188601559099,-0.188601559099,"[ 0.37511745 -0.62535124  1.26619543 -0.12648806 -1.49126633  1.10581873
  0.73331397  1.18512978  0.85999668 -1.14289033  0.        ]","[[  0.96224503   2.90424229  -0.17234571   0.12705439]
 [  3.56877278  11.11254321   0.           0.        ]]",[-0.20064639 -0.09840267]
44,[-0.13268194 -0.33826301],[-0.90428246 -0.98764749],-0.208278987569,-0.208278987569,"[  2.77618417e-01  -6.59511530e-01   1.33141880e+00  -6.05698514e-01
  -1.49126062e+00   1.10581581e+00   7.98184068e-01   1.25644606e-03
   9.66584209e-01  -1.26511071e+00   0.00000000e+00]","[[ 1.04168526  3.06829102 -0.17234571  0.12705439]
 [ 4.37241078  2.54979174  0.          0.        ]]",[-0.20064639 -0.09840267]
45,[ 0.236949   -0.01752959],[-0.10724587 -1.02240303],-0.207426915947,-0.207426915947,"[ 0.21298636 -0.65901202  1.36869531 -0.5912723  -1.49125491  1.10581289
  0.50216542 -0.67611819  0.95936777 -1.26349045  0.        ]","[[ 1.09233992  3.06340372 -0.17234571  0.12705439]
 [ 0.70530643 -2.34954475  0.          0.        ]]",[-0.20064639 -0.09840267]
46,[ 0.37960091  0.16937889],[-0.06563721 -0.98735532],-0.198099013917,-0.198099013917,"[ 0.20040286 -0.64494921  1.37543909 -0.33791414 -1.4912492   1.10580997
  0.46674824 -1.2171337   0.89991749 -1.21816908  0.        ]","[[ 1.10204393  2.9771515  -0.17234571  0.12705439]
 [ 0.26656298 -6.26263533  0.          0.        ]]",[-0.20064639 -0.09840267]
47,[ 0.51567388  0.37590659],[ 0.57285964  0.77188503],-0.180199629309,-0.180199629309,"[ 0.19692963 -0.59142649  1.37726863  0.13019779 -1.49124349  1.10580705
  0.44533773 -1.74050956  0.79689828 -1.11571255  0.        ]","[[  1.10471382e+00   2.81391720e+00  -1.72345712e-01   1.27054394e-01]
 [  1.33544588e-03  -1.00481781e+01   0.00000000e+00   0.00000000e+00]]",[-0.20064639 -0.09840267]
48,[ 0.17261136  0.09006134],[ 0.75695636  1.10126227],-0.162249790612,-0.162249790612,"[ 0.16710387 -0.5007485   1.39252108  0.58619153 -1.49123777  1.10580413
  0.62843126 -1.290428    0.70279062 -0.99987043  0.        ]","[[ 1.1274984   2.64561557 -0.17234571  0.12705439]
 [ 2.26952609 -6.79284165  0.          0.        ]]",[-0.20064639 -0.09840267]
49,[-0.28027621 -0.30143276],[ 1.07850218 -1.89912014],-0.152936505119,-0.152936505119,"[ 0.06670835 -0.43473708  1.43765237  0.82624733 -1.49123206  1.10580121
  0.86671795 -0.72438678  0.64090588 -0.95834264  0.        ]","[[ 1.20250697  2.5508361  -0.17234571  0.12705439]
 [ 5.22146159 -2.69876474  0.          0.        ]]",[-0.20064639 -0.09840267]
