timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05563227  1.72342819 -0.01162171 -0.54750236 -1.53808912  1.262236
  0.28392083 -0.31101088  2.40444701 -1.16018643  0.        ]",[ 0.18798664 -0.72483454],-0.413383783057,-0.413383783057,[ 0.94118166  1.60800827],"[[-0.00860166  0.02523239 -0.17711333  0.14603485]
 [ 0.00268744 -0.00477551  0.          0.        ]]",[-0.02851153 -0.07969531]
1,"[  1.05567490e+00   1.72379528e+00  -6.58324401e-05  -6.18345041e-01
  -1.53807065e+00   1.26222433e+00   3.48587059e-01  -7.06606917e-01
   2.40450950e+00  -1.17244319e+00   0.00000000e+00]",[ 2.152413    1.51706804],-0.413963442678,-0.413963442678,[ 0.95332551  1.62439895],"[[ -1.07596849e-03  -3.66118762e-03  -1.77113333e-01   1.46034851e-01]
 [  7.47398672e-01  -2.87501543e+00   0.00000000e+00   0.00000000e+00]]",[-0.02851153 -0.07969531]
2,"[ 1.05368773  1.72350547  0.08354323 -0.66055668 -1.53805218  1.26221265
  0.69067773 -0.15322819  2.40308752 -1.09918987  0.        ]",[ 3.02175372  0.66237985],-0.410493780016,-0.410493780016,[ 0.86311913  1.55312049],"[[ 0.05339852 -0.02087795 -0.17711333  0.14603485]
 [ 4.68693828  1.13996434  0.          0.        ]]",[-0.02851153 -0.07969531]
3,"[ 1.03172883  1.72326259  0.28538432 -0.54072161 -1.53803371  1.26220097
  1.02604647  0.20494461  2.37545488 -0.84637289  0.        ]",[ 0.41324497  0.43588449],-0.39681303887,-0.39681303887,[ 0.74217916  1.47004735],"[[ 0.1858875   0.02799475 -0.17711333  0.14603485]
 [ 8.54910578  3.73864765  0.          0.        ]]",[-0.02851153 -0.07969531]
4,"[ 0.96085684  1.71479527  0.55910889 -0.31741885 -1.53801525  1.26218929
  1.15325618  0.43254179  2.26870128 -0.49048671  0.        ]",[-0.5452932   1.25630799],-0.371831136081,-0.371831136081,[ 0.60552633  1.37810564],"[[  0.37156875   0.11933589  -0.17711333   0.14603485]
 [ 10.01415396   5.38995808   0.           0.        ]]",[-0.02851153 -0.07969531]
5,"[ 0.85208302  1.67958702  0.80184752  0.03478941 -1.53799678  1.26217762
  0.94861752  0.96369253  2.0679562  -0.1530989   0.        ]",[ 1.50308503  1.7129663 ],-0.338271675781,-0.338271675781,[ 0.47818592  1.27816772],"[[ 0.54820768  0.26580078 -0.17711333  0.14603485]
 [ 7.65762136  9.24367933  0.          0.        ]]",[-0.02851153 -0.07969531]
6,"[ 0.6927871   1.57671075  1.03643827  0.54157259 -1.53797831  1.26216594
  1.27890231  1.48398472  1.72546977  0.14568781  0.        ]",[-0.34359731  1.57388465],-0.289042285686,-0.289042285686,[ 0.27700105  1.11581206],"[[  0.73952199   0.48855048  -0.17711333   0.14603485]
 [ 11.46129834  13.01869219   0.           0.        ]]",[-0.02851153 -0.07969531]
7,"[ 0.47133355  1.355098    1.25313493  1.12576723 -1.53795985  1.26215426
  1.14117508  1.99420733  1.23721092  0.29132348  0.        ]",[-0.64620234  2.07408763],-0.221053798273,-0.221053798273,[ 0.10622513  0.96260333],"[[  0.95283398   0.78606893  -0.17711333   0.14603485]
 [  9.87534473  16.72079674   0.           0.        ]]",[-0.02851153 -0.07969531]
8,"[ 0.26829359  0.97259371  1.38553174  1.63575497 -1.53794138  1.26214259
  0.902295    2.49433418  0.77291356  0.16595329  0.        ]",[ 0.5155487   1.22547447],-0.151366372615,-0.151366372615,[ -2.09376216e-04   8.39429498e-01],"[[  1.12273918   1.15689702  -0.17711333   0.14603485]
 [  7.12447506  20.34990076   0.           0.        ]]",[-0.02851153 -0.07969531]
9,"[ 0.05904426  0.43115775  1.47450337  1.84177605 -1.53792292  1.26213091
  1.06745076  2.98433735  0.43180873 -0.21554128  0.        ]",[-0.21463752  1.92069344],-0.101436538352,-0.101436538352,[-0.11159343  0.70544386],"[[  1.28430843   1.59957367  -0.17711333   0.14603485]
 [  9.02649711  23.9059184    0.           0.        ]]",[-0.02851153 -0.07969531]
