timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 0.95741451  2.36500049],[ 1.27660219  1.43926493],-0.404378763138,-0.404378763138,"[ 1.01845749  2.04805152  0.02451453 -0.76269478 -1.68695493 -0.15799851
  0.44575508 -0.35440523  2.75882708  0.08439778  0.        ]","[[ 0.00343646  0.00651301 -0.19392129 -0.01791782]
 [-0.0004694   0.00369979  0.          0.        ]]",[-0.1610631  -0.09064468]
1,[ 0.67027545  2.1786685 ],[ 0.27234549  1.18870834],-0.404660127016,-0.404660127016,"[ 1.01712897  2.04662038  0.08494871 -0.64388752 -1.68694584 -0.15799828
  0.76105218  0.19305003  2.7548958   0.1924323   0.        ]","[[ 0.04310223  0.04629867 -0.19392129 -0.01791782]
 [ 3.95388694  3.96167972  0.          0.        ]]",[-0.1610631  -0.09064468]
2,[ 0.3709574   2.00126505],[ 0.21669203  1.27496609],-0.403236331217,-0.403236331217,"[ 1.00592816  2.02985547  0.22016144 -0.29302805 -1.68693676 -0.15799806
  0.84060181  0.72982384  2.71671676  0.45820119  0.        ]","[[ 0.13219002  0.1644692  -0.19392129 -0.01791782]
 [ 4.95159249  7.84243927  0.          0.        ]]",[-0.1610631  -0.09064468]
3,[ 0.12891209  1.81939042],[ 0.33398964  4.01937136],-0.395757309167,-0.395757309167,"[ 0.97768574  1.96184975  0.37982266  0.26879116 -1.68692767 -0.15799783
  0.90104329  1.25597829  2.59606436  0.80119262  0.        ]","[[  0.23882706   0.35948482  -0.19392129  -0.01791782]
 [  5.70965416  11.64644231   0.           0.        ]]",[-0.1610631  -0.09064468]
4,[-0.01963887  1.60787177],[-0.57021285 -0.16496067],-0.376631153518,-0.376631153518,"[ 0.92375788  1.78932635  0.56349685  0.97742847 -1.68691859 -0.1579976
  0.99733917  1.77168213  2.33842387  1.16187566  0.        ]","[[  0.36513619   0.6298229   -0.19392129  -0.01791782]
 [  6.91739363  15.37493447   0.           0.        ]]",[-0.1610631  -0.09064468]
5,[ 0.02982268  1.51864409],[-0.5969707   1.86310445],-0.346582027886,-0.346582027886,"[ 0.85646482  1.50823234  0.72238612  1.6085197  -1.6869095  -0.15799738
  0.80666601  1.63931977  1.99235562  1.38922638  0.        ]","[[  0.47949161   0.92772092  -0.19392129  -0.01791782]
 [  4.52607048  14.41804397   0.           0.        ]]",[-0.1610631  -0.09064468]
6,[ 0.07473004  1.34875309],[-0.69131388  0.37165936],-0.310053819842,-0.310053819842,"[ 0.81003805  1.12107367  0.80994091  2.05558601 -1.68690042 -0.15799715
  0.61121813  2.14758281  1.65157251  1.42649337  0.        ]","[[  5.45418524e-01   1.25295210e+00  -1.93921291e-01  -1.79178161e-02]
 [  2.07485715e+00   1.80928083e+01   0.00000000e+00   0.00000000e+00]]",[-0.1610631  -0.09064468]
7,[ 0.21535757  1.25349164],[ 1.33089716  1.45029787],-0.268747535737,-0.268747535737,"[ 0.79974956  0.62532324  0.82765155  2.20065347 -1.68689134 -0.15799692
  0.38991622  2.30164161  1.36019628  1.28930059  0.        ]","[[  5.59069423e-01   1.62598543e+00  -1.93921291e-01  -1.79178161e-02]
 [ -7.00611265e-01   1.92067756e+01   0.00000000e+00   0.00000000e+00]]",[-0.1610631  -0.09064468]
8,[ 0.03361169  0.91462904],[ 0.08334333  2.21852872],-0.221321972943,-0.221321972943,"[ 0.77964683  0.08278285  0.86077798  1.87415008 -1.68688225 -0.1579967
  0.70674427  2.79661629  1.108373    1.00013757  0.        ]","[[  5.84921384e-01   2.04602828e+00  -1.93921291e-01  -1.79178161e-02]
 [  3.27292804e+00   2.27856352e+01   0.00000000e+00   0.00000000e+00]]",[-0.1610631  -0.09064468]
9,[-0.09893775  0.68601573],[-0.68765693  1.21357006],-0.179178066055,-0.179178066055,"[ 0.72286287 -0.40956305  0.94534691  0.91606744 -1.68687317 -0.15799647
  0.72807287  3.28182579  0.97595616  0.54424306  0.        ]","[[  6.53064125e-01   2.53694219e+00  -1.93921291e-01  -1.79178161e-02]
 [  3.54044146e+00   2.62940684e+01   0.00000000e+00   0.00000000e+00]]",[-0.1610631  -0.09064468]
10,[-0.01141834  0.66329992],[ 0.08269188  0.68974127],-0.183846584456,-0.183846584456,"[ 0.68446572 -0.64729692  0.99629646 -0.64997357 -1.68686408 -0.15799624
  0.50548695  2.97866344  1.12227348  0.04994943  0.        ]","[[  6.95870389e-01   3.09732752e+00  -1.93921291e-01  -1.79178161e-02]
 [  7.48879861e-01   2.41024864e+01   0.00000000e+00   0.00000000e+00]]",[-0.1610631  -0.09064468]
11,[ 0.4050279   0.99253899],[ 0.50276051 -0.42034619],-0.195504071231,-0.195504071231,"[ 0.66761852 -0.6408604   1.01730356 -1.10212495 -1.686855   -0.15799602
  0.53031711 -0.58953007  1.21336074 -0.06327133  0.        ]","[[ 0.71396928  3.24890398 -0.19392129 -0.01791782]
 [ 1.06030027 -1.69603203  0.          0.        ]]",[-0.1610631  -0.09064468]
12,[ 0.35574934  0.97376049],[ 2.48460995  0.9409125 ],-0.188932915843,-0.188932915843,"[ 0.62818343 -0.64813488  1.06363695 -0.86188537 -1.68684592 -0.15799579
  0.68734892 -1.06720831  1.16315536 -0.00458455  0.        ]","[[ 0.75493473  3.1682832  -0.19392129 -0.01791782]
 [ 3.02973649 -5.14972878  0.          0.        ]]",[-0.1610631  -0.09064468]
13,[ 0.09200555  0.75022322],[ 0.28557481  0.90989515],-0.18349968919,-0.18349968919,"[ 0.52499301 -0.64659862  1.1689529  -0.61889067 -1.68683683 -0.15799556
  0.99826713 -0.77297481  1.12020518  0.0425494   0.        ]","[[ 0.85465365  3.08691215 -0.19392129 -0.01791782]
 [ 6.92915721 -3.02239576  0.          0.        ]]",[-0.1610631  -0.09064468]
14,[-0.0227935   0.63092285],[-1.65587179  0.45932073],-0.180352528977,-0.180352528977,"[ 0.35423041 -0.64202184  1.30437286 -0.48714637 -1.68682775 -0.15799534
  1.07748562 -0.56662171  1.09595419  0.05401605  0.        ]","[[ 1.00320558  3.04267786 -0.19392129 -0.01791782]
 [ 7.92271803 -1.53044509  0.          0.        ]]",[-0.1610631  -0.09064468]
15,[ 0.08241531  0.67872643],[-0.11319561  2.45093983],-0.178625632585,-0.178625632585,"[ 0.20735953 -0.6387591   1.39133176 -0.42168146 -1.68681867 -0.15799511
  0.74928542 -0.45877077  1.08333628  0.05088733  0.        ]","[[ 1.12036171  3.0206306  -0.19392129 -0.01791782]
 [ 3.80660964 -0.75067592  0.          0.        ]]",[-0.1610631  -0.09064468]
16,[ 0.06373557  0.65297431],[-0.07443017 -1.16014327],-0.177841161575,-0.177841161575,"[ 0.1142057  -0.63707942  1.43487184 -0.39230404 -1.68680958 -0.15799488
  0.70754142 -0.39725085  1.07787225  0.04580901  0.        ]","[[ 1.19124134  3.01071841 -0.19392129 -0.01791782]
 [ 3.28309541 -0.30588491  0.          0.        ]]",[-0.1610631  -0.09064468]
17,[ 0.11348954  0.70764077],[ 0.09639543  1.57019889],-0.17371573618,-0.17371573618,"[ 0.03044413 -0.62762388  1.46715826 -0.25715258 -1.6868005  -0.15799466
  0.67884657 -0.94406698  1.04634418  0.05646477  0.        ]","[[ 1.25329265  2.96493342 -0.19392129 -0.01791782]
 [ 2.9232363  -4.25943794  0.          0.        ]]",[-0.1610631  -0.09064468]
18,[ 0.00471583  0.60337794],[ 1.8860763   0.46431887],-0.169560597859,-0.169560597859,"[-0.05457618 -0.61573358  1.49374149 -0.1265117  -1.68679142 -0.15799443
  0.70467495 -0.38474891  1.01476784  0.06386031  0.        ]","[[ 1.31500764  2.92031864 -0.19392129 -0.01791782]
 [ 3.2471813  -0.21551776  0.          0.        ]]",[-0.1610631  -0.09064468]
19,[-0.23345587  0.4202615 ],[ 0.22761948  1.41371359],-0.170962036768,-0.170962036768,"[-0.20084468 -0.61979622  1.52580414 -0.16790481 -1.68678234 -0.1579942
  1.01524665 -0.1298544   1.02732833  0.03685983  0.        ]","[[ 1.41903168  2.93449885 -0.19392129 -0.01791782]
 [ 7.14224747  1.62739103  0.          0.        ]]",[-0.1610631  -0.09064468]
20,[-0.36939657  0.30041814],[-1.09364812 -0.41316777],-0.179310492712,-0.179310492712,"[-0.41615345 -0.63631156  1.54331378 -0.37966806 -1.68677325 -0.15799397
  1.07584054  0.23901169  1.09169117 -0.00432278  0.        ]","[[ 1.56950219  3.00645112 -0.19392129 -0.01791782]
 [ 7.90222557  4.29432486  0.          0.        ]]",[-0.1610631  -0.09064468]
21,[-0.19645509  0.43078628],[-0.54257321 -0.22690757],-0.183819094693,-0.183819094693,"[-0.58348823 -0.64106239  1.53316141 -0.46663545 -1.68676417 -0.15799375
  0.74765507 -0.37724081  1.12570588 -0.01863759  0.        ]","[[ 1.68624996  3.03577654 -0.19392129 -0.01791782]
 [ 3.78631213 -0.16122832  0.          0.        ]]",[-0.1610631  -0.09064468]
22,[-0.13659452  0.48495069],[-0.68022012  0.45917994],-0.182708199996,-0.182708199996,"[-0.65943986 -0.63905169  1.52162012 -0.4272118  -1.68675509 -0.15799352
  0.57038575 -0.50858311  1.11763651 -0.02398405  0.        ]","[[ 1.73967003  3.0224961  -0.19392129 -0.01791782]
 [ 1.56310579 -1.11084773  0.          0.        ]]",[-0.1610631  -0.09064468]
23,[-0.06199248  0.54145867],[ 0.60832876 -0.18719987],-0.181230838778,-0.181230838778,"[-0.66500217 -0.63674432  1.52059468 -0.38684449 -1.68674601 -0.15799329
  0.35317759 -0.40753229  1.10670335 -0.02496864  0.        ]","[[ 1.74360039  3.00887583 -0.19392129 -0.01791782]
 [-1.16099636 -0.38024963  0.          0.        ]]",[-0.1610631  -0.09064468]
24,[-0.13196734  0.49068516],[-1.3163848   0.47141615],-0.179619282758,-0.179619282758,"[-0.66666495 -0.63392336  1.52027838 -0.34257533 -1.68673692 -0.15799307
  0.54705377 -0.508997    1.09476229 -0.02556013  0.        ]","[[ 1.74477651  2.99391039 -0.19392129 -0.01791782]
 [ 1.27050508 -1.11385061  0.          0.        ]]",[-0.1610631  -0.09064468]
25,[-0.0248491   0.56477821],[ 1.14580012  1.70060877],-0.179094549769,-0.179094549769,"[-0.64602993 -0.63325422  1.52395484 -0.33274005 -1.68672784 -0.15799284
  0.22935813 -0.24779564  1.09080972 -0.02379624  0.        ]","[[ 1.73021027  2.99058125 -0.19392129 -0.01791782]
 [-2.71385165  0.77464248  0.          0.        ]]",[-0.1610631  -0.09064468]
26,[-0.14028734  0.47085157],[-0.19316346 -0.66803024],-0.182335287473,-0.182335287473,"[-0.62613351 -0.63858523  1.52718996 -0.41876721 -1.68671876 -0.15799261
  0.54933694 -0.28166179  1.11478283 -0.02171618  0.        ]","[[ 1.71619768  3.01964942 -0.19392129 -0.01791782]
 [ 1.29915069  0.52978616  0.          0.        ]]",[-0.1610631  -0.09064468]
27,[-0.08714543  0.5317902 ],[ 0.85687741  0.5776237 ],-0.180571686803,-0.180571686803,"[-0.65175221 -0.63577944  1.5229515  -0.37122583 -1.68670968 -0.15799239
  0.48629493 -0.64896904  1.10177115 -0.02407629  0.        ]","[[ 1.73424808  3.00360016 -0.19392129 -0.01791782]
 [ 0.50852547 -2.12586162  0.          0.        ]]",[-0.1610631  -0.09064468]
28,[-0.25322834  0.38845995],[ 0.04895371 -0.16128513],-0.178954482668,-0.178954482668,"[-0.71402107 -0.63198267  1.51054599 -0.31465156 -1.6867006  -0.15799216
  0.75601239 -0.32678647  1.08995354 -0.03011558  0.        ]","[[ 1.77835788  2.98445439 -0.19392129 -0.01791782]
 [ 3.89118035  0.20351896  0.          0.        ]]",[-0.1610631  -0.09064468]
