timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.28432316  0.9005388 ],[-1.71055311  0.00261963],-0.0862712234805,-0.0862712234805,"[ 1.0491099   1.98530867  0.01146579 -0.7891268   1.09326179  0.22244093
  0.42008083 -0.34973952  0.35535613 -0.29729582  0.        ]","[[-0.00035268 -0.02394575  0.12857981  0.02590624]
 [ 0.00090259  0.00156924  0.          0.        ]]",[-0.10284839 -0.09623215]
1,[-0.09491161  0.99234748],[ 1.57110335  0.85948472],-0.0891230964328,-0.0891230964328,"[ 1.04797551  1.98529512 -0.04887777 -0.78868913  1.09325731  0.2224405
  0.10321358 -0.34809253  0.35340151 -0.36516071  0.        ]","[[-0.04002535 -0.02379516  0.12857981  0.02590624]
 [-3.95499828  0.01344541  0.          0.        ]]",[-0.10284839 -0.09623215]
2,[-0.2273922   0.85861945],[-2.84797976 -0.19627916],-0.0907705354025,-0.0907705354025,"[ 1.04473737  1.98557743 -0.10755604 -0.68924376  1.09325283  0.22244006
  0.42623894  0.12340439  0.35152562 -0.40054768  0.        ]","[[-0.0786632   0.01060081  0.12857981  0.02590624]
 [ 0.07778966  3.41482047  0.          0.        ]]",[-0.10284839 -0.09623215]
3,[-0.04665415  0.96559143],[ 1.38396932  1.18750557],-0.0912099322965,-0.0912099322965,"[ 1.03947998  1.9823483  -0.16531392 -0.51640439  1.09324835  0.22243963
  0.10927514  0.00651207  0.34983199 -0.41203099  0.        ]","[[-0.11681006  0.0704366   0.12857981  0.02590624]
 [-3.879303    2.57156224  0.          0.        ]]",[-0.10284839 -0.09623215]
4,[-0.19676922  0.81796354],[ 1.02759345  1.15566548],-0.0898599750171,-0.0898599750171,"[ 1.03240153  1.96846647 -0.22130138 -0.25619621  1.09324387  0.22243919
  0.43216766  0.54811549  0.34704983 -0.39410938  0.        ]","[[-0.15395089  0.16106914  0.12857981  0.02590624]
 [ 0.15181312  6.47867821  0.          0.        ]]",[-0.10284839 -0.09623215]
5,[-0.51383835  0.60341704],[ 1.04801573 -0.00788998],-0.0793175214587,-0.0793175214587,"[ 1.04036205  1.91450928 -0.15693553  0.21448094  1.09323939  0.22243875
  0.74868919  1.0790002   0.33242725 -0.17171885  0.        ]","[[ -0.11126779   0.32906836   0.12857981   0.02590624]
 [  4.10340088  10.30848668   0.           0.        ]]",[-0.10284839 -0.09623215]
6,[-0.90988183  0.41422811],[-0.72428502  0.54939904],-0.0729428791051,-0.0729428791051,"[ 1.04901946  1.80189522  0.026736    0.74891506  1.09323491  0.22243832
  1.05910419  1.04616746  0.24182521  0.1967952   0.        ]","[[  9.68225355e-03   5.32861981e-01   1.28579815e-01   2.59062385e-02]
 [  7.97877465e+00   1.00716623e+01   0.00000000e+00   0.00000000e+00]]",[-0.10284839 -0.09623215]
7,[-0.92629135  0.39545953],[-1.47164246  0.87003418],-0.0835249459229,-0.0835249459229,"[ 1.03548389  1.6263489   0.22269383  1.25968127  1.09323043  0.22243788
  0.81693747  1.32020311  0.05325572  0.53816863  0.        ]","[[  0.13892433   0.75413048   0.12857981   0.02590624]
 [  4.95551797  12.04859219   0.           0.        ]]",[-0.10284839 -0.09623215]
8,[-0.83948517  0.37509298],[-0.10385155  0.23895037],-0.0974158140077,-0.0974158140077,"[ 1.02168174  1.34583053  0.31032482  1.75479422  1.09322595  0.22243745
  0.49215738  1.76483485 -0.18168364  0.73056421  0.        ]","[[  0.19735326   1.02728602   0.12857981   0.02590624]
 [  0.900874    15.2562482    0.           0.        ]]",[-0.10284839 -0.09623215]
9,[-0.78159827  0.35770494],[-1.38931977  1.72705408],-0.108821488747,-0.108821488747,"[ 1.0177497   0.96519152  0.33077119  2.0940088   1.09322147  0.22243701
  0.45788397  1.85411938 -0.43588994  0.79464946  0.        ]","[[  0.21107757   1.33887459   0.12857981   0.02590624]
 [  0.47300733  15.90045714   0.           0.        ]]",[-0.10284839 -0.09623215]
10,[-0.69102448  0.33684775],[-1.31598798  0.20611344],-0.115743137365,-0.115743137365,"[ 1.02607961  0.49855596  0.28550081  2.14967222  1.09321699  0.22243657
  0.14017188  2.35942627 -0.68477823  0.72948739  0.        ]","[[  0.1807422    1.69346091   0.12857981   0.02590624]
 [ -3.49339685  19.54596346   0.           0.        ]]",[-0.10284839 -0.09623215]
11,[-0.59231311  0.31680772],[-0.33325073  1.21063499],-0.115703523724,-0.115703523724,"[ 1.04542298  0.00477624  0.12124536  1.79222834  1.09321251  0.22243614
 -0.17128506  2.41892226 -0.87876422  0.53048695  0.        ]","[[  0.07186372   2.08868962   0.12857981   0.02590624]
 [ -7.3817104   19.97539602   0.           0.        ]]",[-0.10284839 -0.09623215]
12,[-0.48277181  0.29330853],[-0.74872743 -0.97445835],-0.118535256852,-0.118535256852,"[ 1.04365764 -0.41945288 -0.12101658  0.95446014  1.09320803  0.2224357
 -0.26522976  2.91289209 -1.04227359  0.23598084  0.        ]","[[ -0.08753805   2.52395589   0.12857981   0.02590624]
 [ -8.55454483  23.53934254   0.           0.        ]]",[-0.10284839 -0.09623215]
13,[-0.27772117  0.31403002],[-0.87146171  0.8836967 ],-0.130439962459,-0.130439962459,"[ 0.99146121 -0.64032425 -0.41821308 -0.17318762  1.09320355  0.22243527
 -0.48911273  2.31339638 -1.16942902 -0.09364909  0.        ]","[[ -0.28667094   2.95135148   0.12857981   0.02590624]
 [-11.34956221  19.21462567   0.           0.        ]]",[-0.10284839 -0.09623215]
14,[ 0.00398809  0.44268766],[-0.84998332  0.41669505],-0.138572371623,-0.138572371623,"[ 0.84382904 -0.66415419 -0.77810741 -0.68993103  1.09319907  0.22243483
 -0.74756104 -0.22591816 -1.21730141 -0.23156351  0.        ]","[[ -0.5460362    3.13122072   0.12857981   0.02590624]
 [-14.57610927   0.89521135   0.           0.        ]]",[-0.10284839 -0.09623215]
15,[ 0.21638696  0.58087814],[-0.50442918  2.34963608],-0.132907108936,-0.132907108936,"[ 0.54946791 -0.66325884 -1.14936329 -0.60959535  1.09319459  0.22243439
 -0.99402353 -0.6788639  -1.18079997 -0.19233253  0.        ]","[[ -0.86843085   3.10342693   0.12857981   0.02590624]
 [-17.65303926  -2.37248881   0.           0.        ]]",[-0.10284839 -0.09623215]
