timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.0505864   1.3786506   0.09404213 -1.31518396 -0.5506768   1.6758875
  0.2336798  -0.30361151  2.42525614 -2.43105016  0.        ]",[ 5.01513408  3.07141215],-0.324159401722,-0.324159401722,[ 4.94542837  2.4638772 ],"[[ 0.09504391 -0.0039193  -0.06441875  0.19348566]
 [-0.00322003  0.00495901  0.          0.        ]]",[-0.82741785 -0.58241147]
1,"[ 1.04391531  1.37781569  0.15223274 -1.21351017 -0.55067654  1.6758852
  0.68137662  0.35779338  2.40896877 -2.27008373  0.        ]",[ 3.52318248  2.07395909],-0.316209685446,-0.316209685446,[ 3.64309192  1.51193202],"[[ 0.13465521  0.03589129 -0.06441875  0.19348566]
 [ 3.95118962  3.9629141   0.          0.        ]]",[-0.82741785 -0.58241147]
2,"[ 1.01059365  1.36314194  0.32325812 -0.91315605 -0.55067629  1.6758829
  1.12022771  1.00610655  2.31040004 -1.80462541  0.        ]",[ 1.53182602  0.83108313],-0.290538758773,-0.290538758773,[ 2.18201327  0.62431228],"[[ 0.2525706   0.15407501 -0.06441875  0.19348566]
 [ 7.82747098  7.84252848  0.          0.        ]]",[-0.82741785 -0.58241147]
3,"[ 0.91267421  1.30263883  0.59328955 -0.44760563 -0.55067603  1.67588061
  1.55046556  1.52980837  2.001246   -1.12875001  0.        ]",[-0.36775581 -0.78077464],-0.242991563164,-0.242991563164,[ 0.19273339 -0.47806609],"[[  0.44724774   0.34236944  -0.06441875   0.19348566]
 [ 11.62768262  10.97645525   0.           0.        ]]",[-0.82741785 -0.58241147]
4,"[ 0.74597106  1.19981904  0.86382255 -0.01669093 -0.55067577  1.67587831
  1.35991042  0.97693973  1.50964477 -0.58694279  0.        ]",[-0.1501885 -0.0647361],-0.186344734323,-0.186344734323,[ 0.1011049  -0.14395435],"[[ 0.66291454  0.52870386 -0.06441875  0.19348566]
 [ 9.94456309  7.66800309  0.          0.        ]]",[-0.82741785 -0.58241147]
5,"[ 0.55326093  1.08899213  1.06852382  0.29698579 -0.55067551  1.67587602
  1.27044059  0.90874473  1.00311115 -0.31114622  0.        ]",[-0.61853336 -0.41397899],-0.13465692757,-0.13465692757,[-0.39880055 -0.72822267],"[[ 0.85387691  0.67796951 -0.06441875  0.19348566]
 [ 9.15430599  7.25991663  0.          0.        ]]",[-0.82741785 -0.58241147]
6,"[ 0.36851573  0.97642446  1.20653129  0.53663    -0.55067525  1.67587372
  0.97300135  0.61092005  0.55789265 -0.23279666  0.        ]",[-0.61488442 -1.53859496],-0.0908828690581,-0.0908828690581,[-0.24326603 -0.98294318],"[[ 1.01060399  0.8052861  -0.06441875  0.19348566]
 [ 6.5270949   5.47768703  0.          0.        ]]",[-0.82741785 -0.58241147]
7,"[ 0.23393243  0.90940894  1.28189224  0.65385948 -0.55067499  1.67587142
  0.68312172 -0.06876057  0.279914   -0.24710637  0.        ]",[ 0.40954739 -0.92621175],-0.0637487432896,-0.0637487432896,[ 0.21328531 -0.30282795],"[[ 1.11545689  0.87403104 -0.06441875  0.19348566]
 [ 3.96665336  1.41036829  0.          0.        ]]",[-0.82741785 -0.58241147]
8,"[ 0.10607926  0.91828976  1.33749707  0.63923425 -0.55067474  1.67586913
  0.85781506 -0.68637284  0.10449904 -0.25285393  0.        ]",[-1.19275106  0.53951698],-0.0466527624133,-0.0466527624133,[-0.52411264  0.17127718],"[[ 1.21027189  0.86515638 -0.06441875  0.19348566]
 [ 5.50968668 -2.28552417  0.          0.        ]]",[-0.82741785 -0.58241147]
9,"[ 0.00948329  0.94178524  1.3703398   0.59924249 -0.55067448  1.67586683
  0.39746563 -0.32161843 -0.00701932 -0.25671511  0.        ]",[ 0.75380356  0.32043273],-0.0358196870868,-0.0358196870868,[ 0.407884   -0.06986164],"[[ 1.2796684   0.84134597 -0.06441875  0.19348566]
 [ 1.44352144 -0.10277682  0.          0.        ]]",[-0.82741785 -0.58241147]
10,"[-0.0735464   0.93130068  1.39273438  0.61732406 -0.55067422  1.67586453
  0.73183856 -0.10941548 -0.1295954  -0.29105032  0.        ]",[-1.05680858 -1.26953488],-0.0245227513584,-0.0245227513584,[-0.86110723 -0.93831235],"[[ 1.33817154  0.85203137 -0.06441875  0.19348566]
 [ 4.39696772  1.16707858  0.          0.        ]]",[-0.82741785 -0.58241147]
