timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.04621337  1.63043037  0.14512965 -0.42341227 -1.37513665 -0.58850223
  0.23868159 -0.29191325  2.21590652  0.66792748  0.        ]",[-1.97726595 -0.25705271],-0.380729087615,-0.380729087615,[ 0.19092451  1.08050513],"[[ 0.09499742  0.06205516 -0.16127838 -0.06520004]
 [-0.00289431 -0.00399429  0.          0.        ]]",[-0.00996028 -0.07855583]
1,"[ 1.05034898  1.63112871  0.08421624 -0.44709815 -1.37511933 -0.58849877
 -0.11549809 -0.43138302  2.22271282  0.59662453  0.        ]",[ 1.95529504  2.44285687],-0.379565304401,-0.379565304401,[ 0.22343801  1.10271502],"[[ 0.05525355  0.05177935 -0.16127838 -0.06520004]
 [-3.95832381 -1.02020651  0.          0.        ]]",[-0.00996028 -0.07855583]
2,"[ 1.0522699   1.62961601  0.02476398 -0.40213218 -1.37510201 -0.58849532
  0.24559563  0.11461708  2.22497157  0.55133463  0.        ]",[-0.68902311 -0.54548399],-0.3786490904,-0.3786490904,[ 0.20645751  1.08682609],"[[ 0.01654763  0.07128995 -0.16127838 -0.06520004]
 [ 0.07431017  2.95801498  0.          0.        ]]",[-0.00996028 -0.07855583]
3,"[  1.05239015e+00   1.62549095e+00  -1.49954338e-02  -3.17247519e-01
  -1.37508469e+00  -5.88491869e-01   1.47221940e-03  -1.89715834e-01
   2.22421246e+00   5.40967055e-01   0.00000000e+00]",[-0.36256837  0.44611493],-0.378272630722,-0.378272630722,[ 0.23288374  1.10699105],"[[-0.00931999  0.10820239 -0.16127838 -0.06520004]
 [-2.65199926  0.74061464  0.          0.        ]]",[-0.00996028 -0.07855583]
4,"[ 1.0484049   1.62048499 -0.11773044 -0.24303021 -1.37506737 -0.58848842
 -0.1223223   0.05078412  2.22431429  0.46164932  0.        ]",[ 1.05837122  1.64071792],-0.376356308463,-0.376356308463,[ 0.25270492  1.11757278],"[[-0.07623109  0.14059608 -0.16127838 -0.06520004]
 [-4.03450569  2.49291092  0.          0.        ]]",[-0.00996028 -0.07855583]
5,"[ 1.04302013  1.60014907 -0.17925171 -0.04093494 -1.37505005 -0.58848496
  0.23891734  0.58724361  2.21846168  0.47183399  0.        ]",[-0.1045853 -0.066213 ],-0.375739879822,-0.375739879822,[ 0.23353492  1.10081506],"[[ -1.16444955e-01   2.29671260e-01  -1.61278384e-01  -6.52000430e-02]
 [ -2.93799373e-04   6.40158966e+00   0.00000000e+00   0.00000000e+00]]",[-0.00996028 -0.07855583]
6,"[ 1.04232787  1.55591478 -0.18559277  0.23339987 -1.37503273 -0.58848151
  0.20188638  0.53388376  2.20281224  0.56716398  0.        ]",[-0.62806847  1.83302578],-0.375882131039,-0.375882131039,[ 0.23241968  1.10086524],"[[-0.12059996  0.35380253 -0.16127838 -0.06520004]
 [-0.41383089  6.01283167  0.          0.        ]]",[-0.00996028 -0.07855583]
7,"[ 1.03602172  1.47338069 -0.23604699  0.5658502  -1.37501541 -0.58847806
 -0.01999021  1.06111315  2.1726645   0.64238143  0.        ]",[-1.25346366  2.70633345],-0.373726656315,-0.373726656315,[ 0.22606693  1.09119821],"[[-0.15373739  0.51260182 -0.16127838 -0.06520004]
 [-2.8916525   9.8542834   0.          0.        ]]",[-0.00996028 -0.07855583]
8,"[ 1.00895869  1.30229206 -0.38199804  1.00303672 -1.37499809 -0.58847461
 -0.36923833  1.57794209  2.11732641  0.67492941  0.        ]",[ 0.14448684 -0.67542843],-0.36679468777,-0.36679468777,[ 0.22885631  1.08243918],"[[ -0.25070255   0.74747123  -0.16127838  -0.06520004]
 [ -6.79190599  13.62006291   0.           0.        ]]",[-0.00996028 -0.07855583]
9,"[ 0.95354379  1.07305137 -0.57002088  1.36420281 -1.37498077 -0.58847116
 -0.30593655  1.17381073  2.04621048  0.66308535  0.        ]",[-1.4240912   0.36789993],-0.356159306686,-0.356159306686,[ 0.23981543  1.07935011],"[[ -0.37944784   0.99033007  -0.16127838  -0.06520004]
 [ -6.08500138  10.67563986   0.           0.        ]]",[-0.00996028 -0.07855583]
10,"[ 0.85489773  0.8235638  -0.79047591  1.5988472  -1.37496346 -0.5884677
 -0.64951906  1.34482737  1.96935537  0.59830961  0.        ]",[-2.02026595 -0.50240723],-0.342949841495,-0.342949841495,[ 0.25142497  1.0696609 ],"[[ -0.53964443   1.2163467   -0.16127838  -0.06520004]
 [ -9.92197909  11.92179353   0.           0.        ]]",[-0.00996028 -0.07855583]
11,"[ 0.65471407  0.56436716 -1.07709343  1.72029277 -1.37494614 -0.58846425
 -0.98628942  1.03942595  1.88177601  0.44392727  0.        ]",[ 0.59899233  0.94919543],-0.325804493705,-0.325804493705,[ 0.28361577  1.07168365],"[[ -0.77581736   1.43245835  -0.16127838  -0.06520004]
 [-13.68292291   9.69668795   0.           0.        ]]",[-0.00996028 -0.07855583]
