timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
10,[-0.09675543 -0.68379098],[ 1.29988418 -1.16825399],-0.0931460569642,-0.0931460569642,"[ 0.29980549  1.40157118 -1.28174834  0.59405932  0.58741313 -0.84502511
  0.19254057  1.1490357   0.42929222 -0.42302413  0.        ]","[[ -0.98231712   0.64228533   0.0685803   -0.09836144]
 [ -1.99866692  10.03665086   0.           0.        ]]",[-0.32144502 -0.17627698]
11,[-0.85911536 -0.34298858],[-0.1099144  -1.88525083],-0.0952553467987,-0.0952553467987,"[ 0.29997617  1.26874014 -1.28163484  0.91315089  0.58741258 -0.84502412
  0.55790634  0.53632834  0.46862406 -0.2502275   0.        ]","[[-0.98218336  0.80128326  0.0685803  -0.09836144]
 [ 1.99874512  5.87702496  0.          0.        ]]",[-0.32144502 -0.17627698]
12,[-0.86305404  0.21556693],[-1.2728082   0.23223524],-0.100036804844,-0.100036804844,"[ 0.34445087  1.19654114 -1.25158215  1.05009961  0.58741204 -0.84502312
  0.51467026 -0.06403157  0.50721047 -0.10495033  0.        ]","[[-0.94695414  0.87792992  0.0685803  -0.09836144]
 [ 1.52571141  1.80122345  0.          0.        ]]",[-0.32144502 -0.17627698]
13,[-0.39198798  0.18299416],[ 0.24317397  1.77790136],-0.0998458565775,-0.0998458565775,"[ 0.33257973  1.15200732 -1.25982319  1.12476453  0.5874115  -0.84502212
  0.15025793  0.06634397  0.50222931 -0.07081216  0.        ]","[[-0.95644222  0.9228351   0.0685803  -0.09836144]
 [-2.46125862  2.68633352  0.          0.        ]]",[-0.32144502 -0.17627698]
14,[-0.74674451 -0.49674273],[-0.62702702 -2.30002588],-0.0972429266843,-0.0972429266843,"[ 0.28283732  1.05507477 -1.29261679  1.26544025  0.58741095 -0.84502113
  0.24254566  0.6417061   0.4743545  -0.0327481   0.        ]","[[-0.99553711  1.01575281  0.0685803  -0.09836144]
 [-1.45155349  6.59242542  0.          0.        ]]",[-0.32144502 -0.17627698]
15,[-0.18516582  0.12041838],[-0.15578094  0.64455845],-0.0928262379388,-0.0928262379388,"[ 0.2125473   0.95476572 -1.33446613  1.38397983  0.58741041 -0.84502013
  0.01850748  0.0393335   0.43312448 -0.01947557  0.        ]","[[-1.04916086  1.10657063  0.0685803  -0.09836144]
 [-3.90271245  2.50296765  0.          0.        ]]",[-0.32144502 -0.17627698]
16,[-0.07185607 -0.30073825],[-0.30006947  0.14495994],-0.0847504999961,-0.0847504999961,"[ 0.09883071  0.86816981 -1.39214418  1.46721154  0.58740987 -0.84501913
 -0.03084119  0.407979    0.36906422 -0.06821597  0.        ]","[[-1.13263225  1.18174048  0.0685803  -0.09836144]
 [-4.44262669  5.00567208  0.          0.        ]]",[-0.32144502 -0.17627698]
17,[ 0.20157954 -0.43760186],[-0.42487378 -0.10075898],-0.075111117623,-0.075111117623,"[-0.04314317  0.74292821 -1.44872698  1.55988063  0.58740932 -0.84501814
 -0.13135497  0.47795215  0.28831679 -0.10122541  0.        ]","[[-1.23251828  1.28662033  0.0685803  -0.09836144]
 [-5.54232832  5.48071617  0.          0.        ]]",[-0.32144502 -0.17627698]
18,[ 0.65418661 -0.42200601],[ 0.53588306 -0.13361371],-0.0625080828349,-0.0625080828349,"[-0.23022707  0.61422922 -1.5001594   1.62414599  0.58740878 -0.84501714
 -0.27500997  0.40322785  0.18314929 -0.16114457  0.        ]","[[-1.35913395  1.39114502  0.0685803  -0.09836144]
 [-7.11402927  4.97342219  0.          0.        ]]",[-0.32144502 -0.17627698]
19,[ 0.5066911  -0.49894822],[ 0.86800844  0.66800939],-0.0506147270821,-0.0506147270821,"[-0.41172907  0.49739158 -1.5272267   1.65721284  0.58740824 -0.84501615
 -0.06831277  0.31070524  0.08069653 -0.20934725  0.        ]","[[-1.47872522  1.484311    0.0685803  -0.09836144]
 [-4.8526012   4.34529687  0.          0.        ]]",[-0.32144502 -0.17627698]
20,[-0.17149605 -1.12884641],[-0.51139626 -0.38344971],-0.0445268584573,-0.0445268584573,"[-0.50621357  0.35504398 -1.53287074  1.66630096  0.58740769 -0.84501515
  0.2544003   0.68754592  0.02560272 -0.1559795   0.        ]","[[-1.54035311  1.59688525  0.0685803  -0.09836144]
 [-1.32186884  6.90363427  0.          0.        ]]",[-0.32144502 -0.17627698]
21,[ 0.12053728 -0.9163242 ],[-0.06956554 -1.47217407],-0.040920846579,-0.040920846579,"[-0.57760885  0.20196916 -1.53336845  1.63812237  0.58740715 -0.84501415
  0.07182383  0.44380901 -0.02160845 -0.07235694  0.        ]","[[-1.58683176  1.71835593  0.0685803  -0.09836144]
 [-3.31939472  5.24893247  0.          0.        ]]",[-0.32144502 -0.17627698]
22,[ 0.45795992 -0.31908694],[-0.63798648  0.06585035],-0.0345024521952,-0.0345024521952,"[-0.68266866  0.12202154 -1.52821282  1.60741474  0.58740661 -0.84501316
  0.05270668 -0.15474636 -0.08065749 -0.07360644  0.        ]","[[-1.65531806  1.78256389  0.0685803  -0.09836144]
 [-3.5285504   1.18540458  0.          0.        ]]",[-0.32144502 -0.17627698]
23,[ 0.97842538 -0.29122266],[-0.02972644 -0.71114561],-0.0242099796045,-0.0242099796045,"[-0.82760182  0.08982949 -1.5094383   1.59184444  0.58740606 -0.84501216
 -0.17171823 -0.11976621 -0.15669962 -0.13815872  0.        ]","[[-1.75052455  1.80865485  0.0685803  -0.09836144]
 [-5.98392872  1.42288024  0.          0.        ]]",[-0.32144502 -0.17627698]
24,[ 1.41440094  0.18769033],[ 1.03368342  0.45701519],-0.0123685510793,-0.0123685510793,"[-1.00608665  0.08992639 -1.46694965  1.59189026  0.58740552 -0.84501116
 -0.17161695 -0.53871012 -0.258112   -0.24369681  0.        ]","[[-1.87019225  1.80857603  0.0685803  -0.09836144]
 [-5.98282196 -1.4212837   0.          0.        ]]",[-0.32144502 -0.17627698]
25,[ 0.93248117 -0.22912532],[ 0.92323878  0.85352025],-0.0115231302809,-0.0115231302809,"[-1.1201736   0.10223357 -1.42777025  1.59805617  0.58740498 -0.84501017
  0.20095209 -0.26809641 -0.33181444 -0.31617477  0.        ]","[[-1.94895091  1.79858298  0.0685803  -0.09836144]
 [-1.90664091  0.41587857  0.          0.        ]]",[-0.32144502 -0.17627698]
26,[ 0.21751764 -0.86382598],[ 0.19138036 -0.28581982],-0.00753087041732,-0.00753087041732,"[-1.12173457  0.05054407 -1.42716129  1.57027699  0.58740443 -0.84500917
  0.53836465  0.22843792 -0.32760644 -0.27001388  0.        ]","[[-1.95004569  1.84072192  0.0685803  -0.09836144]
 [ 1.78490366  3.78678882  0.          0.        ]]",[-0.32144502 -0.17627698]
27,[  5.90860844e-04  -7.64508426e-01],[ 0.74997472 -0.3323953 ],-0.00918064959088,-0.00918064959088,"[-1.05993819 -0.02633955 -1.44967278  1.51967398  0.58740389 -0.84500817
  0.60439315  0.05067704 -0.28683742 -0.16578014  0.        ]","[[-1.90709943  1.90434953  0.0685803  -0.09836144]
 [ 2.50730938  2.57999355  0.          0.        ]]",[-0.32144502 -0.17627698]
28,[-0.6020081  -0.73638093],[-0.53828887  0.06989923],-0.0208796321399,-0.0208796321399,"[-0.94326194 -0.07133302 -1.48441718  1.48467299  0.58740334 -0.84500718
  0.87120478 -0.15076652 -0.22696482 -0.05789828  0.        ]","[[-1.82766478  1.94222819  0.0685803  -0.09836144]
 [ 5.42643199  1.21241968  0.          0.        ]]",[-0.32144502 -0.17627698]
29,[-0.47761092 -0.69765091],[-0.30258022 -1.40117031],-0.0327454564616,-0.0327454564616,"[-0.81407927 -0.10275581 -1.51175126  1.45775874  0.5874028  -0.84500618
  0.66664364 -0.11351512 -0.1720921   0.04841862  0.        ]","[[-1.74159103  1.96901385  0.0685803  -0.09836144]
 [ 3.18839367  1.4653137   0.          0.        ]]",[-0.32144502 -0.17627698]
30,[-0.19294479 -0.00650027],[-0.42080052  0.55507656],-0.0380514074246,-0.0380514074246,"[-0.73637693 -0.09023043 -1.52282322  1.46873104  0.58740226 -0.84500519
  0.55143606 -0.70102348 -0.13753086  0.08491602  0.        ]","[[-1.69046953  1.95830201  0.0685803  -0.09836144]
 [ 1.92794608 -2.5232008   0.          0.        ]]",[-0.32144502 -0.17627698]
31,[-0.11473718 -0.30488837],[-1.45391986 -1.93358766],-0.0389978258999,-0.0389978258999,"[-0.70360031 -0.05734196 -1.52631328  1.49598537  0.58740171 -0.84500419
  0.39568832 -0.36989497 -0.11732271  0.07550864  0.        ]","[[-1.66900729  1.93039269  0.0685803  -0.09836144]
 [ 0.22395904 -0.27521981  0.          0.        ]]",[-0.32144502 -0.17627698]
32,[ 0.7952286   0.52375978],[ 0.422144  -1.0543138],-0.0324869104731,-0.0324869104731,"[-0.75742535 -0.00338509 -1.52020569  1.53595699  0.58740117 -0.84500319
  0.03354123 -0.95228512 -0.13093572 -0.00850615  0.        ]","[[-1.70428205  1.88521889  0.0685803  -0.09836144]
 [-3.73818373 -4.22898738  0.          0.        ]]",[-0.32144502 -0.17627698]
33,[ 1.08406973  1.20939052],[ 0.97909877  2.11689006],-0.0224617442115,-0.0224617442115,"[-0.84421128  0.14783561 -1.50637025  1.61851645  0.58740063 -0.8450022
  0.19309176 -1.5232325  -0.16451825 -0.20115698  0.        ]","[[-1.76153199  1.76174897  0.0685803  -0.09836144]
 [-1.99258873 -8.10508667  0.          0.        ]]",[-0.32144502 -0.17627698]
34,[ 0.50029302  0.47616163],[-0.51882533  0.63126654],-0.0252639861684,-0.0252639861684,"[-0.84508404  0.29930396 -1.5062022   1.6605698   0.58740008 -0.8450012
  0.55084675 -0.91643092 -0.1720467  -0.33718714  0.        ]","[[-1.76211127  1.64097948  0.0685803  -0.09836144]
 [ 1.92150172 -3.98560637  0.          0.        ]]",[-0.32144502 -0.17627698]
35,[ 0.6850605   0.15503235],[ 0.64008993  0.00512589],-0.02864070995,-0.02864070995,"[-0.81873212  0.36737654 -1.51094054  1.66679678  0.58739954 -0.8450002
  0.35965487 -0.53657293 -0.16192285 -0.38091326  0.        ]","[[-1.74466864  1.58714122  0.0685803  -0.09836144]
 [-0.17026462 -1.40680895  0.          0.        ]]",[-0.32144502 -0.17627698]
36,[ 0.31743482  0.07828582],[ 0.57739046 -0.14913031],-0.0308805602514,-0.0308805602514,"[-0.78531264  0.40238196 -1.51628804  1.66697869  0.587399   -0.84499921
  0.59150228 -0.52954509 -0.14385025 -0.39080151  0.        ]","[[-1.7226236   1.55948376  0.0685803  -0.09836144]
 [ 2.36630844 -1.35910118  0.          0.        ]]",[-0.32144502 -0.17627698]
37,[-0.08723572  0.11518542],[-0.4559798  -0.21157319],-0.0357196957327,-0.0357196957327,"[-0.67885829  0.44393182 -1.52847116  1.66453719  0.58739845 -0.84499821
  0.79608538 -0.61262752 -0.07838365 -0.35801992  0.        ]","[[-1.6528399   1.52664269  0.0685803  -0.09836144]
 [ 4.60459441 -1.92313911  0.          0.        ]]",[-0.32144502 -0.17627698]
38,[ 0.11229455  0.34976071],[ 2.14186934 -0.00427398],-0.0419085185205,-0.0419085185205,"[-0.56673791  0.50262807 -1.53344329  1.65615558  0.58739791 -0.84499721
  0.62282813 -0.73037515 -0.01192163 -0.33169356  0.        ]","[[-1.5797667   1.48015939  0.0685803  -0.09836144]
 [ 2.70905103 -2.72251472  0.          0.        ]]",[-0.32144502 -0.17627698]
39,[-0.59882915  0.25674915],[-0.99038397  0.0023405 ],-0.0502731049671,-0.0502731049671,"[-0.42348203  0.57060646 -1.52817364  1.63915743  0.58739737 -0.84499622
  0.97963353 -0.72505537  0.07228978 -0.28413471  0.        ]","[[-1.48641833  1.42607171  0.0685803  -0.09836144]
 [ 6.61275279 -2.68640476  0.          0.        ]]",[-0.32144502 -0.17627698]
40,[-0.21316549  0.43941018],[-0.90162395  1.05613825],-0.0589567990337,-0.0589567990337,"[-0.28397035  0.63681818 -1.51036981  1.61493733  0.58739682 -0.84499522
  0.60943821 -0.71574517  0.15294215 -0.22866822  0.        ]","[[-1.39480025  1.37297741  0.0685803  -0.09836144]
 [ 2.56257727 -2.62320433  0.          0.        ]]",[-0.32144502 -0.17627698]
41,[ 0.06692156 -0.0375212 ],[-1.84294831 -0.44117075],-0.0604090848235,-0.0604090848235,"[-0.26140987  0.65194866 -1.50628704  1.60831701  0.58739628 -0.84499423
  0.27860647 -0.12473115  0.16578574 -0.2228371   0.        ]","[[-1.37986449  1.36076999  0.0685803  -0.09836144]
 [-1.05693715  1.38909368  0.          0.        ]]",[-0.32144502 -0.17627698]
42,[ 0.86161876  0.35017332],[-0.272489    0.56713421],-0.0548033436972,-0.0548033436972,"[-0.35334075  0.63957142 -1.52079799  1.6137552   0.58739574 -0.84499323
 -0.08114901 -0.38597675  0.11150704 -0.28959155  0.        ]","[[-1.44049391  1.37075742  0.0685803  -0.09836144]
 [-4.99289667 -0.3844613   0.          0.        ]]",[-0.32144502 -0.17627698]
43,[ 1.20989811  0.0076751 ],[-0.32506258 -0.51787283],-0.0463582146531,-0.0463582146531,"[-0.52129294  0.62103647 -1.53316815  1.62139311  0.58739519 -0.84499223
 -0.170726   -0.05406237  0.00565292 -0.40385406  0.        ]","[[-1.55018465  1.38567648  0.0685803  -0.09836144]
 [-5.9729278   1.8688486   0.          0.        ]]",[-0.32144502 -0.17627698]
44,[ 1.82713068  0.37907836],[ 0.95835921  0.51161246],-0.0408062488465,-0.0408062488465,"[-0.72246729  0.6005615  -1.52434128  1.62912851  0.58739465 -0.84499124
 -0.27746456 -0.3615531  -0.13259549 -0.52358211  0.        ]","[[-1.68136012  1.40210898  0.0685803  -0.09836144]
 [-7.14071772 -0.21865407  0.          0.        ]]",[-0.32144502 -0.17627698]
45,[ 1.33630621 -0.11418965],[ 0.7166521 -0.2755707],-0.0408737733134,-0.0408737733134,"[-0.87908623  0.58058787 -1.49935625  1.63596991  0.58739411 -0.84499024
  0.08205507 -0.06265415 -0.24799114 -0.59967833  0.        ]","[[-1.78470974  1.41809489  0.0685803  -0.09836144]
 [-3.20734634  1.8105171   0.          0.        ]]",[-0.32144502 -0.17627698]
46,[ 1.03991675 -0.03612893],[ 1.02180182 -1.98554039],-0.0400653387193,-0.0400653387193,"[-0.93149834  0.54938483 -1.48731597  1.64528028  0.58739356 -0.84498924
  0.34709665 -0.22874921 -0.28123546 -0.60208125  0.        ]","[[-1.81976295  1.44299164  0.0685803  -0.09836144]
 [-0.30762399  0.68292714  0.          0.        ]]",[-0.32144502 -0.17627698]
47,[ 0.6779809   0.50091207],[ 1.15960612  0.79345739],-0.0410332185438,-0.0410332185438,"[-0.88123228  0.58223332 -1.49889324  1.63542346  0.58739302 -0.84498825
  0.7094363  -0.81411129 -0.25014752 -0.60222156  0.        ]","[[-1.78614096  1.41677865  0.0685803  -0.09836144]
 [ 3.6566025  -3.29099224  0.          0.        ]]",[-0.32144502 -0.17627698]
48,[-0.43065754 -0.25587308],[-0.75626886  0.76336641],-0.0420518872924,-0.0420518872924,"[-0.71127754  0.62420658 -1.52549747  1.62010743  0.58739248 -0.84498725
  1.06446186 -0.34186825 -0.12942453 -0.53700352  0.        ]","[[-1.67403738  1.38312565  0.0685803  -0.09836144]
 [ 7.54081605 -0.08502562  0.          0.        ]]",[-0.32144502 -0.17627698]
49,[-0.38695514 -0.54832047],[ 0.43786808 -0.94692482],-0.045333655253,-0.045333655253,"[-0.52830189  0.58848961 -1.53327284  1.63332728  0.58739193 -0.84498626
  0.77722531  0.10368913  0.00484515 -0.38000901  0.        ]","[[-1.55475131  1.41177377  0.0685803  -0.09836144]
 [ 4.39828186  2.93977761  0.          0.        ]]",[-0.32144502 -0.17627698]
