timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 2.63634753  2.17451286],[ 2.87043793  2.00997718],-0.0974606931403,-0.0974606931403,"[ 1.05601429  1.36242765  0.07966072 -1.19950402  1.30625482  0.9003238
  0.21579244 -0.30387698  0.23323138 -1.25001293  0.        ]","[[ 0.08377759  0.05597947  0.1512238   0.10248988]
 [-0.00217579  0.00261034  0.          0.        ]]",[-0.86578125 -0.65962684]
1,[ 0.14833254  0.91197354],[-0.20072129  0.91144623],-0.0863679715788,-0.0863679715788,"[ 1.05002077  1.35844204  0.13801879 -1.09790941  1.30625366  0.90032326
  0.67921032  0.37062996  0.21270645 -1.08453975  0.        ]","[[ 0.12340964  0.09574356  0.1512238   0.10248988]
 [ 3.95222333  3.96061259  0.          0.        ]]",[-0.86578125 -0.65962684]
2,[-0.42613596  0.10602178],[-0.08102988  0.45032868],-0.0625153594432,-0.0625153594432,"[ 1.03379667  1.33534391  0.24074433 -0.80774642  1.30625249  0.90032272
  0.57684221  0.97234606  0.1361531  -0.73745925  0.        ]","[[ 0.19368968  0.21038219  0.1512238   0.10248988]
 [ 3.0787072   7.4914806   0.          0.        ]]",[-0.86578125 -0.65962684]
3,[-1.1267066  -0.65497732],[-1.2327244  -0.60738169],-0.0369931385376,-0.0369931385376,"[ 1.01516038  1.27183027  0.32411302 -0.40046575  1.30625133  0.90032218
  0.53208486  1.25096411 -0.00371837 -0.38062078  0.        ]","[[ 0.2514317   0.37661565  0.1512238   0.10248988]
 [ 2.69678977  9.12641481  0.          0.        ]]",[-0.86578125 -0.65962684]
4,[ 0.18314019 -0.61936677],[ 0.32513852 -0.24714953],-0.0221870238301,-0.0221870238301,"[ 1.01003503  1.18094622  0.34375139 -0.0403643   1.30625016  0.90032165
  0.06234726  0.81057374 -0.13513649 -0.17612197  0.        ]","[[ 0.26515139  0.53321591  0.1512238   0.10248988]
 [-1.3115307   6.54221047  0.          0.        ]]",[-0.86578125 -0.65962684]
5,[-0.46483248 -0.76989186],[-0.14844225 -0.42981506],-0.0162523870667,-0.0162523870667,"[ 1.01491868  1.0925265   0.32505878  0.2138735   1.306249    0.90032111
  0.21618377  0.62165123 -0.22367927 -0.09082151  0.        ]","[[  2.52091457e-01   6.52937183e-01   1.51223802e-01   1.02489881e-01]
 [  1.17275860e-03   5.43361661e+00   0.00000000e+00   0.00000000e+00]]",[-0.86578125 -0.65962684]
6,[-0.26631963 -0.62792379],[-0.01840474 -1.72828568],-0.0151329909918,-0.0151329909918,"[ 1.01703199  1.01561593  0.31664729  0.39148832  1.30624784  0.90032057
  0.14743455  0.31332278 -0.30103836 -0.02651554  0.        ]","[[ 0.24622911  0.74345656  0.1512238   0.10248988]
 [-0.58547086  3.62434912  0.          0.        ]]",[-0.86578125 -0.65962684]
7,[ 0.03804061  0.29069293],[ 0.98603564 -0.30648787],-0.0145568812143,-0.0145568812143,"[ 1.02131175  0.98644884  0.29894405  0.45102388  1.30624667  0.90032004
  0.14041362 -0.37367978 -0.31703749 -0.0268085   0.        ]","[[ 0.23391872  0.77549596  0.1512238   0.10248988]
 [-0.64538071 -0.40697438  0.          0.        ]]",[-0.86578125 -0.65962684]
8,[-1.55259216  0.39620292],[-1.35098016  0.58159928],-0.0170589576645,-0.0170589576645,"[ 1.0118808   1.00499486  0.33679215  0.41360974  1.30624551  0.9003195
  0.59912901 -0.57933743 -0.32968806  0.01162388  0.        ]","[[ 0.26028418  0.7552483   0.1512238   0.10248988]
 [ 3.26888354 -1.61377215  0.          0.        ]]",[-0.86578125 -0.65962684]
9,[-0.29361707 -0.08088305],[-0.72202959  0.20007195],-0.0200937944503,-0.0200937944503,"[ 1.00202021  1.01296462  0.37247271  0.3970557   1.30624434  0.90031896
  0.127814   -0.18121743 -0.35261718  0.05575116  0.        ]","[[ 0.28531011  0.74641232  0.1512238   0.10248988]
 [-0.75289096  0.72238964  0.          0.        ]]",[-0.86578125 -0.65962684]
