timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
11,[-0.11065117  0.65473366],[-2.67205092 -1.6095703 ],-0.0339410230733,-0.0339410230733,"[-0.86406143 -0.55315523 -1.44518222  0.88044652  0.24326428 -0.49999799
 -0.88520916  1.97411035 -0.05241189  0.10186397  0.        ]","[[ -1.96024622   2.48039791   0.02829092  -0.05515586]
 [-12.62748979  16.57446046   0.           0.        ]]",[-0.02712011 -0.0823171 ]
12,[-0.13440868  0.63327903],[-0.61666968  0.60614375],-0.0322022285589,-0.0322022285589,"[-1.20988367 -0.73029134 -1.21962877  0.28925209  0.24326327 -0.49999554
 -1.21377614  1.38686213 -0.22075919  0.21251998  0.        ]","[[ -2.25001516   2.76886212   0.02829092  -0.05515586]
 [-16.33710361  12.28623404   0.           0.        ]]",[-0.02712011 -0.0823171 ]
13,[-0.16507496  0.60802776],[ 1.37555805  0.04282768],-0.0521022496097,-0.0521022496097,"[-1.52671003 -0.80898017 -0.81953642 -0.32343297  0.24326226 -0.49999309
 -1.40140243  1.30871204 -0.3476918   0.35070668  0.        ]","[[ -2.59801163   3.03622276   0.02829092  -0.05515586]
 [-18.45556926  11.71564757   0.           0.        ]]",[-0.02712011 -0.0823171 ]
14,[-0.18676141  0.60893786],[-1.70768685  0.70722122],-0.0576596429545,-0.0576596429545,"[-1.69437976 -0.8153634  -0.35777452 -0.50350186  0.24326125 -0.49999064
 -1.01839196 -0.38363496 -0.37300772  0.38613485  0.        ]","[[ -2.92373993   3.1125301    0.02829092  -0.05515586]
 [-14.13149541  -0.64269963   0.           0.        ]]",[-0.02712011 -0.0823171 ]
15,[-0.18756723  0.61252439],[ 0.88758732 -0.44735933],-0.0511725529827,-0.0511725529827,"[-1.72005598 -0.81342185  0.1294223  -0.4236235   0.24326024 -0.49998819
 -1.34429553 -0.57101746 -0.3814431   0.33028029  0.        ]","[[ -3.24328883   3.07872896   0.02829092  -0.05515586]
 [-17.81109505  -2.01107416   0.           0.        ]]",[-0.02712011 -0.0823171 ]
16,[-0.19378668  0.61086053],[ 0.19571217  0.75280891],-0.0467510335044,-0.0467510335044,"[-1.60677405 -0.80684481  0.59787997 -0.28796066  0.24325923 -0.49998574
 -1.00179079 -0.80812008 -0.42237581  0.26895755  0.        ]","[[ -3.5607141    3.02113516   0.02829092  -0.05515586]
 [-13.94431264  -3.74253978   0.           0.        ]]",[-0.02712011 -0.0823171 ]
17,[-0.19445375  0.61131907],[-1.43809706  1.56293087],-0.0488078451643,-0.0488078451643,"[-1.41111402 -0.79901065  0.94698239 -0.18446137  0.24325822 -0.49998329
 -0.90868403 -0.38978655 -0.47598894  0.24225467  0.        ]","[[ -3.82905423   2.97693458   0.02829092  -0.05515586]
 [-12.89321271  -0.68770172   0.           0.        ]]",[-0.02712011 -0.0823171 ]
18,[-0.19759741  0.60632843],[-1.08397876  2.78394235],-0.05325989547,-0.05325989547,"[-1.1078661  -0.80392128  1.24958259 -0.24551416  0.24325721 -0.49998084
 -1.23674508  0.03491856 -0.49508059  0.26853941  0.        ]","[[ -4.12408078   3.003042     0.02829092  -0.05515586]
 [-16.59715089   2.41366788   0.           0.        ]]",[-0.02712011 -0.0823171 ]
19,[-0.20170008  0.60809439],[-0.58449171  1.24047931],-0.0583331363252,-0.0583331363252,"[-0.63918614 -0.80680696  1.47047021 -0.28760847  0.2432562  -0.49997839
 -1.55832292 -0.29270648 -0.51628997  0.29902707  0.        ]","[[ -4.49245363   3.02098624   0.02829092  -0.05515586]
 [-20.22799936   0.0212175    0.           0.        ]]",[-0.02712011 -0.0823171 ]
20,[-0.21509489  0.60681951],[ 0.55050809  1.57448369],-0.0655279696257,-0.0655279696257,"[-0.05389687 -0.80613764  1.47564776 -0.27739564  0.24325519 -0.49997594
 -1.72780265 -0.33823099 -0.54655242  0.34204289  0.        ]","[[ -4.91621487   3.01663709   0.02829092  -0.05515586]
 [-22.14173993  -0.31122915   0.           0.        ]]",[-0.02712011 -0.0823171 ]
21,[-0.23697984  0.59940934],[ 0.21753196  0.42956842],-0.0720554282794,-0.0720554282794,"[ 0.47343717 -0.8052376   1.22157446 -0.26417811  0.24325418 -0.49997349
 -1.49590355 -0.32738546 -0.55789124  0.3961971   0.        ]","[[ -5.33278283   3.0110047    0.02829092  -0.05515586]
 [-19.52377974  -0.23204201   0.           0.        ]]",[-0.02712011 -0.0823171 ]
22,[-0.25155675  0.59502733],[-0.26065074  0.68325215],-0.0765180161625,-0.0765180161625,"[ 0.83417112 -0.80454574  0.80445853 -0.25441388  0.24325317 -0.49997104
 -1.38536875 -0.318959   -0.54872067  0.44621997  0.        ]","[[ -5.71073903   3.00684131   0.02829092  -0.05515586]
 [-18.27599868  -0.17051949   0.           0.        ]]",[-0.02712011 -0.0823171 ]
23,[-0.24504147  0.6003871 ],[-0.08147787  0.83418226],-0.0790196407322,-0.0790196407322,"[ 1.02822172 -0.80414532  0.27866179 -0.2489293   0.24325216 -0.49996859
 -1.44471097 -0.30595231 -0.52294892  0.48725704  0.        ]","[[ -6.08298319   3.00450191   0.02829092  -0.05515586]
 [-18.94618395  -0.07555064   0.           0.        ]]",[-0.02712011 -0.0823171 ]
24,[-0.22950612  0.61015075],[-0.26971988 -0.10281634],-0.0794736233431,-0.0794736233431,"[ 1.03397302 -0.80399264 -0.29820515 -0.24690604  0.24325115 -0.49996614
 -1.44004574 -0.29854631 -0.48457808  0.51400554  0.        ]","[[ -6.46138035   3.00363898   0.02829092  -0.05515586]
 [-18.89370797  -0.02147953   0.           0.        ]]",[-0.02712011 -0.0823171 ]
25,[-0.20296994  0.62874055],[-1.37977325 -1.60256928],-0.0780961399238,-0.0780961399238,"[ 0.84119431 -0.80320119 -0.84497407 -0.23633406  0.24325014 -0.4999637
 -1.50148472 -0.35427276 -0.43733289  0.52518596  0.        ]","[[ -6.84621648   2.99912649   0.02829092  -0.05515586]
 [-19.58759097  -0.42841785   0.           0.        ]]",[-0.02712011 -0.0823171 ]
26,[-0.1338366   0.68390995],[-0.45726492  1.79971184],-0.0748488847415,-0.0748488847415,"[ 0.42722868 -0.79322961 -1.3090895  -0.12385352  0.24324913 -0.49996125
 -1.8177944  -0.89541555 -0.35428024  0.52650367  0.        ]","[[ -7.27380371   2.95091099   0.02829092  -0.05515586]
 [-23.15919755  -4.37999492   0.           0.        ]]",[-0.02712011 -0.0823171 ]
27,[-0.09666619  0.69229227],[ 0.1624073   0.68404499],-0.0647813885766,-0.0647813885766,"[-0.1919399  -0.78076819 -1.55184427 -0.01519187  0.24324812 -0.4999588
 -1.93747803 -0.34137389 -0.27271588  0.46139668  0.        ]","[[ -7.75054936   2.90390328   0.02829092  -0.05515586]
 [-24.51089238  -0.33428799   0.           0.        ]]",[-0.02712011 -0.0823171 ]
28,[-0.09814106  0.67414713],[ 0.57691538  1.369869  ],-0.0534813103486,-0.0534813103486,"[-0.84593585 -0.78654006 -1.45317985 -0.06255912  0.24324711 -0.49995635
 -1.83751404  0.03038249 -0.27463451  0.37538     0.        ]","[[ -8.22944642   2.92445409   0.02829092  -0.05515586]
 [-23.38259328   2.38033944   0.           0.        ]]",[-0.02712011 -0.0823171 ]
29,[-0.13674231  0.63428009],[-0.72717017  1.22762374],-0.0523340965929,-0.0523340965929,"[-1.34885822 -0.80524671 -1.07760557 -0.26489729  0.2432461  -0.4999539
 -1.59419186  0.37407863 -0.33149595  0.35716549  0.        ]","[[ -8.6695358    3.01131276   0.02829092  -0.05515586]
 [-20.63556026   4.89006793   0.           0.        ]]",[-0.02712011 -0.0823171 ]
30,[-0.14868577  0.63455373],[ 1.46306946 -1.09809087],-0.050888251489,-0.050888251489,"[-1.65755078 -0.81002127 -0.50545758 -0.34458344  0.24324509 -0.49995145
 -1.81299678 -0.31292921 -0.35955708  0.33694114  0.        ]","[[ -9.10703835   3.04521403   0.02829092  -0.05515586]
 [-23.10638441  -0.12655026   0.           0.        ]]",[-0.02712011 -0.0823171 ]
31,[-0.1787066   0.62153709],[-1.02541932  1.11682477],-0.0443759755302,-0.0443759755302,"[-1.72022021 -0.80384368  0.12693891 -0.24535863  0.24324408 -0.499949
 -1.42181577 -0.85483626 -0.39275699  0.26743915  0.        ]","[[ -9.5248531    3.0029802    0.02829092  -0.05515586]
 [-18.68979251  -4.08364467   0.           0.        ]]",[-0.02712011 -0.0823171 ]
32,[-0.18382664  0.61928129],[-0.51853784 -0.48444764],-0.0457960661433,-0.0457960661433,"[-1.55015315 -0.79570884  0.72227446 -0.14926705  0.24324307 -0.49994655
 -1.73965921 -0.30157072 -0.45934091  0.22822576  0.        ]","[[ -9.93465898   2.96184202   0.02829092  -0.05515586]
 [-22.27885234  -0.0436656    0.           0.        ]]",[-0.02712011 -0.0823171 ]
33,[-0.18241459  0.62538004],[-0.58355959  0.66904056],-0.0555117350655,-0.0555117350655,"[-1.1203468  -0.79097192  1.24025507 -0.10253098  0.24324206 -0.4999441
 -1.88239697 -0.56421243 -0.53551137  0.24655999  0.        ]","[[-10.39641023   2.94172652   0.02829092  -0.05515586]
 [-23.89088644  -1.96151043   0.           0.        ]]",[-0.02712011 -0.0823171 ]
34,[-0.19079019  0.61957353],[-0.17536695  1.59380076],-0.0678700783297,-0.0678700783297,"[-0.47850738 -0.78783838  1.49928557 -0.07412146  0.24324105 -0.49994165
 -2.0450831  -0.19618735 -0.59417994  0.31403667  0.        ]","[[-10.8926628    2.92945931   0.02829092  -0.05515586]
 [-25.72826695   0.72581507   0.           0.        ]]",[-0.02712011 -0.0823171 ]
35,[-0.21467422  0.602916  ],[-2.01584101  0.94463452],-0.0721515733722,-0.0721515733722,"[ 0.22363285 -0.80024394  1.37811689 -0.19990146  0.24324004 -0.4999392
 -2.06141979  0.34402714 -0.57418205  0.38179423  0.        ]","[[-11.40908351   2.98355344   0.02829092  -0.05515586]
 [-25.91320792   4.67047527   0.           0.        ]]",[-0.02712011 -0.0823171 ]
36,[-0.20804994  0.62470549],[-1.24268858  0.46274476],-0.0733889316649,-0.0733889316649,"[ 0.80948684 -0.80814839  0.84527843 -0.31093627  0.24323903 -0.49993675
 -2.36659555 -0.24767493 -0.54119898  0.42303177  0.        ]","[[ -1.19619285e+01   3.03091612e+00   2.82909176e-02  -5.51558554e-02]
 [ -2.93597676e+01   3.49870849e-01   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
37,[-0.16857393  0.66030025],[-0.58358461 -0.68675088],-0.0775477039433,-0.0775477039433,"[ 1.05585198 -0.80741846 -0.05186789 -0.29884404  0.24323802 -0.49993431
 -2.66567999 -0.36845219 -0.50444043  0.48612965  0.        ]","[[ -1.25830177e+01   3.02577272e+00   2.82909176e-02  -5.51558554e-02]
 [ -3.27378734e+01  -5.32051032e-01   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
38,[-0.10611425  0.71053421],[-1.22892548  1.78952172],-0.0775978992794,-0.0775978992794,"[ 0.73939779 -0.80107867 -1.00033415 -0.21016747  0.24323701 -0.49993186
 -2.81281375 -0.7395038  -0.41594417  0.52957808  0.        ]","[[ -1.32544561e+01   2.98794756e+00   2.82909176e-02  -5.51558554e-02]
 [ -3.44004019e+01  -3.24147626e+00   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
39,[-0.04409128  0.73521054],[-1.50807644  0.16380503],-0.0672544851542,-0.0672544851542,"[-0.11137142 -0.79603621 -1.53999591 -0.15307191  0.243236   -0.49992941
 -3.10297713 -0.18859919 -0.3212322   0.47464167  0.        ]","[[ -1.39753534e+01   2.96347915e+00   2.82909176e-02  -5.51558554e-02]
 [ -3.76784449e+01   7.81177255e-01   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
40,[-0.02941754  0.72963524],[ 0.49732868  1.07620276],-0.0530204286482,-0.0530204286482,"[-1.14866168 -0.80058658 -1.27098946 -0.2043106   0.24323499 -0.49992696
 -3.3873716  -0.10206226 -0.31417356  0.3664432   0.        ]","[[ -1.47611635e+01   2.98544261e+00   2.82909176e-02  -5.51558554e-02]
 [ -4.08918634e+01   1.41305728e+00   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
41,[-0.09636345  0.67481792],[-1.91307131 -0.78964792],-0.047306828124,-0.047306828124,"[-1.71007275 -0.80712656 -0.2658685  -0.29445227  0.24323399 -0.49992451
 -3.14120502 -0.20374963 -0.36724411  0.30494032  0.        ]","[[ -1.55511230e+01   3.02390476e+00   2.82909176e-02  -5.51558554e-02]
 [ -3.81134032e+01   6.70544339e-01   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
42,[-0.12704137  0.66649044],[-2.21271885  0.19693366],-0.0482483561765,-0.0482483561765,"[-1.45373601 -0.80426842  0.88664173 -0.25196496  0.24323298 -0.49992206
 -3.4248165  -0.63390213 -0.45403772  0.25755415  0.        ]","[[ -1.63455469e+01   3.00580212e+00   2.82909176e-02  -5.51558554e-02]
 [ -4.13182818e+01  -2.47038264e+00   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
43,[-0.12576395  0.6794405 ],[ 0.28624601  0.40328216],-0.0653520937107,-0.0653520937107,"[-0.44026346 -0.79628338  1.50303647 -0.15590046  0.24323197 -0.49991961
 -3.70273274 -0.52059994 -0.56980314  0.31520744  0.        ]","[[ -1.72034290e+01   2.96469581e+00   2.82909176e-02  -5.51558554e-02]
 [ -4.44594550e+01  -1.64308989e+00   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
44,[-0.14343341  0.67531985],[ 0.03128142  0.55694801],-0.0809971271675,-0.0809971271675,"[ 0.65656875 -0.79248427  1.0491726  -0.11746288  0.24323096 -0.49991716
 -3.52426654 -0.29765108 -0.58213354  0.46104623  0.        ]","[[ -1.80724149e+01   2.94816743e+00   2.82909176e-02  -5.51558554e-02]
 [ -4.24458660e+01  -1.51723492e-02   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
45,[-0.12260611  0.69210565],[-2.14998696  0.92210253],-0.0824557982413,-0.0824557982413,"[ 1.05337838 -0.79741533 -0.12151726 -0.16821062  0.24322995 -0.49991471
 -3.43873303  0.00422265 -0.4918123   0.53517839  0.        ]","[[ -1.89116584e+01   2.96997919e+00   2.82909176e-02  -5.51558554e-02]
 [ -4.14817185e+01   2.18903983e+00   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
46,[-0.04367132  0.74663025],[ 1.15791727  0.12472893],-0.0742011382801,-0.0742011382801,"[ 0.5039416  -0.8064582  -1.2495336  -0.28432176  0.24322894 -0.49991227
 -3.71635304 -0.16287962 -0.40955972  0.50476758  0.        ]","[[ -1.97727796e+01   3.01959306e+00   2.82909176e-02  -5.51558554e-02]
 [ -4.46200014e+01   9.68897740e-01   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
47,[-0.0331035   0.73867089],[-0.80951277  0.36700399],-0.0631383676991,-0.0631383676991,"[-0.60688916 -0.80675962 -1.53057554 -0.28910666  0.24322793 -0.49990982
 -3.28750606 -0.34328778 -0.34341953  0.43817677  0.        ]","[[ -2.06165930e+01   3.02163082e+00   2.82909176e-02  -5.51558554e-02]
 [ -3.97774518e+01  -3.48401666e-01   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
48,[-0.04502659  0.71721995],[ 0.3815334   0.34862715],-0.0498124113369,-0.0498124113369,"[-1.51844489 -0.80553689 -0.83415202 -0.27055583  0.24322692 -0.49990737
 -3.50134055 -0.34624469 -0.34013912  0.33493019  0.        ]","[[ -2.14363989e+01   3.01373021e+00   2.82909176e-02  -5.51558554e-02]
 [ -4.21950804e+01  -3.70003191e-01   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
49,[-0.12051169  0.66345102],[ 0.16711039 -0.96008483],-0.0451835530637,-0.0451835530637,"[-1.6783142  -0.80455827  0.3762968  -0.25651906  0.24322591 -0.49990492
 -3.29352694 -0.32660542 -0.40993905  0.26348714  0.        ]","[[ -2.22567630e+01   3.00774689e+00   2.82909176e-02  -5.51558554e-02]
 [ -3.98491454e+01  -2.26614261e-01   0.00000000e+00   0.00000000e+00]]",[-0.02712011 -0.0823171 ]
