timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.78593528  2.80818892],[-1.07517905  3.08968671],-0.1291735476,-0.1291735476,"[ 1.04029905  1.40399722 -0.08707388 -1.12039098  0.69705238 -0.03623685
  0.24663153 -0.30663966  0.92587536 -0.13432468  0.        ]","[[ -2.71649651e-02   6.19023589e-02   8.08756859e-02  -5.17051733e-03]
 [ -2.04067834e-03   7.29107868e-05   0.00000000e+00   0.00000000e+00]]",[-0.76511323 -0.54802716]
1,[-0.01399694  2.30132174],[-0.28088275  1.79103406],-0.128854936462,-0.128854936462,"[ 1.03753046  1.39977305 -0.14594428 -1.01902215  0.69705197 -0.03623683
 -0.19082653  0.34385702  0.92399964 -0.18377624  0.        ]","[[-0.06691135  0.10164706  0.08087569 -0.00517052]
 [-3.95941756  3.96118922  0.          0.        ]]",[-0.76511323 -0.54802716]
2,[ 0.34189457  1.86585128],[ 0.47054088  2.11198715],-0.12772877826,-0.12772877826,"[ 1.02274902  1.37518664 -0.27788929 -0.72067629  0.69705157 -0.03623682
 -0.30516424  0.98128664  0.91243141 -0.25552619  0.        ]","[[ -1.56477524e-01   2.19815740e-01   8.08756859e-02  -5.17051733e-03]
 [ -4.99375137e+00   7.84273773e+00   0.00000000e+00   0.00000000e+00]]",[-0.76511323 -0.54802716]
3,[-0.11031309  1.46777582],[-0.42976911  1.75515775],-0.124601556717,-0.124601556717,"[ 0.99954758  1.29616057 -0.39452711 -0.24725747  0.69705116 -0.03623681
 -0.08863175  1.60590712  0.88144352 -0.19745109  0.        ]","[[ -2.36699602e-01   4.14832757e-01   8.08756859e-02  -5.17051733e-03]
 [ -3.03493563e+00   1.16462956e+01   0.00000000e+00   0.00000000e+00]]",[-0.76511323 -0.54802716]
4,[-0.14861751  0.68762958],[ 0.04216056 -0.0468041 ],-0.117604768709,-0.117604768709,"[ 0.96848908  1.11291499 -0.50462143  0.34078144  0.69705075 -0.03623679
 -0.27006937  2.21837301  0.80260625 -0.0354595   0.        ]","[[ -3.13866651e-01   6.85178785e-01   8.08756859e-02  -5.17051733e-03]
 [ -4.67627361e+00   1.53758598e+01   0.00000000e+00   0.00000000e+00]]",[-0.76511323 -0.54802716]
5,[-0.42879784  0.30115956],[-0.9066093  1.6003957],-0.106192945652,-0.106192945652,"[ 0.9211542   0.82185942 -0.63079054  0.85772614  0.69705035 -0.03623678
 -0.24135467  2.13791955  0.66334877  0.11578691  0.        ]","[[ -4.04785988e-01   9.87780816e-01   8.08756859e-02  -5.17051733e-03]
 [ -4.41651320e+00   1.48859765e+01   0.00000000e+00   0.00000000e+00]]",[-0.76511323 -0.54802716]
6,[ 0.09455943 -0.7241267 ],[-0.32710585  1.10454328],-0.0890317253119,-0.0890317253119,"[ 0.83897004  0.42568519 -0.79419132  1.20186593  0.69704994 -0.03623676
 -0.62832505  2.73988001  0.45982626  0.20145951  0.        ]","[[ -5.28238770e-01   1.32227953e+00   8.08756859e-02  -5.17051733e-03]
 [ -7.91715926e+00   1.85516042e+01   0.00000000e+00   0.00000000e+00]]",[-0.76511323 -0.54802716]
7,[-0.03305689 -1.38769722],[-0.15629899 -1.81762267],-0.0630384647824,-0.0630384647824,"[ 0.69446693 -0.09963002 -0.99983177  1.24838529  0.69704953 -0.03623675
 -0.7541463   3.32977415  0.15501288  0.22712005  0.        ]","[[ -6.98002559e-01   1.72935367e+00   8.08756859e-02  -5.17051733e-03]
 [ -9.05537767e+00   2.21438050e+01   0.00000000e+00   0.00000000e+00]]",[-0.76511323 -0.54802716]
8,[ 0.39095944 -1.75145531],[-0.99171492 -2.48673602],-0.036689357756,-0.036689357756,"[ 0.49943295 -0.58221058 -1.19302684  0.89323945  0.69704913 -0.03623673
 -0.80266399  2.60748292 -0.19060521  0.18715044  0.        ]","[[ -8.83512317e-01   2.12810028e+00   8.08756859e-02  -5.17051733e-03]
 [ -9.49428688e+00   1.77455119e+01   0.00000000e+00   0.00000000e+00]]",[-0.76511323 -0.54802716]
9,[ 1.68293142 -1.46752834],[ 1.97267341 -2.77966162],-0.0245491983573,-0.0245491983573,"[ 0.21716555 -0.88756694 -1.37561065  0.37356251  0.69704872 -0.03623672
 -1.21589426  1.89949675 -0.47125797  0.06609223  0.        ]","[[ -1.11090298e+00   2.43975522e+00   8.08756859e-02  -5.17051733e-03]
 [ -1.32324928e+01   1.34342910e+01   0.00000000e+00   0.00000000e+00]]",[-0.76511323 -0.54802716]
10,[ 1.52847517 -1.31039643],[ 2.18197911 -1.58995249],-0.0347578463846,-0.0347578463846,"[-0.09161886 -1.0506565  -1.48802427 -0.10703801  0.69704832 -0.03623671
 -0.74933545  1.20553773 -0.68484759 -0.02710003  0.        ]","[[ -1.33320677e+00   2.66604125e+00   8.08756859e-02  -5.17051733e-03]
 [ -9.01187619e+00   9.20846934e+00   0.00000000e+00   0.00000000e+00]]",[-0.76511323 -0.54802716]
11,[ 1.20739138 -1.11302149],[ 0.53584192 -1.12740295],-0.0472217210169,-0.0472217210169,"[-0.29401488 -1.12355587 -1.52243855 -0.44231043  0.69704791 -0.03623669
 -0.2919797   0.5253671  -0.82622265 -0.05477211  0.        ]","[[-1.47193307  2.80865366  0.08087569 -0.00517052]
 [-4.87451065  5.06660528  0.          0.        ]]",[-0.76511323 -0.54802716]
12,[ 1.09372699 -0.73938102],[ 0.75514718 -1.96867483],-0.0527768700307,-0.0527768700307,"[-0.40520967 -1.14704358 -1.52926366 -0.590323    0.6970475  -0.03623668
 -0.04681192 -0.14133264 -0.88590185 -0.06530162  0.        ]","[[-1.54717088  2.86925207  0.08087569 -0.00517052]
 [-2.65665598  1.00677074  0.          0.        ]]",[-0.76511323 -0.54802716]
13,[ 0.47076303 -0.03229779],[-0.199977   0.0427173],-0.0503201615351,-0.0503201615351,"[-0.43869132 -1.13987307 -1.52967472 -0.54167753  0.6970471  -0.03623666
  0.28948747 -0.79482471 -0.86347011 -0.08114575  0.        ]","[[-1.56978008  2.84946077  0.08087569 -0.00517052]
 [ 0.3856002  -2.97263757  0.          0.        ]]",[-0.76511323 -0.54802716]
14,[ 0.67076755  0.01921384],[ 0.70713841  0.06714195],-0.0440701186532,-0.0440701186532,"[-0.43914775 -1.11643457 -1.52967311 -0.40285778  0.69704669 -0.03623665
  0.20112312 -0.75738776 -0.80351574 -0.10591363  0.        ]","[[-1.5700884   2.79229529  0.08087569 -0.00517052]
 [-0.41376652 -2.74467014  0.          0.        ]]",[-0.76511323 -0.54802716]
