timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.38786525  3.11911631],[-0.92486046  2.52614525],-0.132626216991,-0.132626216991,"[ 1.0416781   1.39743781  0.05415338 -1.28361886  0.66300391  0.13493412
  0.24118616 -0.30541957  0.97152231 -0.21192628  0.        ]","[[ 0.06796044  0.00190139  0.07687461  0.01446657]
 [ 0.00014221  0.00325828  0.          0.        ]]",[-0.79012632 -0.56245291]
1,[ 0.30514306  2.61635447],[-0.10051732  3.33106183],-0.132825626014,-0.132825626014,"[  1.04436669e+00   1.39630480e+00  -2.03000380e-04  -1.18181674e+00
   6.63003548e-01   1.34934064e-01  -1.67375547e-01   3.49261849e-01
   9.73116242e-01  -2.53791676e-01   0.00000000e+00]","[[ 0.03123964  0.04170803  0.07687461  0.01446657]
 [-3.66003112  3.96420004  0.          0.        ]]",[-0.79012632 -0.56245291]
2,[ 0.53663111  2.2580657 ],[ 0.03790121  2.98835649],-0.132455340138,-0.132455340138,"[ 1.0435752   1.38079864 -0.11352728 -0.88108656  0.66300318  0.13493401
 -0.2038479   0.9907669   0.96822973 -0.29250828  0.        ]","[[-0.04523938  0.15993365  0.07687461  0.01446657]
 [-3.98677581  7.84542467  0.          0.        ]]",[-0.79012632 -0.56245291]
3,[ 0.33479005  1.78073657],[ 0.43341489  2.07720769],-0.129426349706,-0.129426349706,"[ 1.03398034  1.31613864 -0.22789471 -0.39926224  0.66300282  0.13493396
 -0.17846786  1.61953313  0.93910848 -0.22934332  0.        ]","[[ -0.12269386   0.35501055   0.07687461   0.01446657]
 [ -3.759405    11.64958619   0.           0.        ]]",[-0.79012632 -0.56245291]
4,[-0.37890863  1.06890762],[-0.78986767  1.54391147],-0.121708400277,-0.121708400277,"[ 1.021232    1.15066902 -0.31176902  0.20914337  0.66300246  0.13493391
  0.0211002   2.23575501  0.85177255 -0.02285999  0.        ]","[[ -1.79944790e-01   6.25409260e-01   7.68746128e-02   1.44665697e-02]
 [ -1.97154088e+00   1.53778718e+01   0.00000000e+00   0.00000000e+00]]",[-0.79012632 -0.56245291]
5,[-0.17955917  0.01606908],[-0.07956571 -0.44479563],-0.107998718029,-0.107998718029,"[ 0.99903249  0.83107788 -0.41368746  0.82120634  0.66300209  0.13493385
 -0.32344552  2.84003861  0.6696733   0.2062103   0.        ]","[[ -2.50345191e-01   9.69649898e-01   7.68746128e-02   1.44665697e-02]
 [ -5.05821166e+00   1.90339626e+01   0.00000000e+00   0.00000000e+00]]",[-0.79012632 -0.56245291]
6,[-0.40143186 -0.40916336],[ 0.08746286  0.07634921],-0.0891388017222,-0.0891388017222,"[ 0.95365961  0.40603271 -0.55981178  1.19518938  0.66300173  0.1349338
 -0.34729591  2.48664059  0.4259854   0.31601495  0.        ]","[[ -3.53652641e-01   1.32887706e+00   7.68746128e-02   1.44665697e-02]
 [ -5.27188062e+00   1.68958723e+01   0.00000000e+00   0.00000000e+00]]",[-0.79012632 -0.56245291]
7,[-0.72074634 -1.00404143],[-1.00025381 -2.08706825],-0.0682200796479,-0.0682200796479,"[ 0.89506604 -0.03083968 -0.69727632  1.25798306  0.66300137  0.13493375
 -0.29695939  2.48128099  0.15275307  0.34941964  0.        ]","[[ -4.54565997e-01   1.66646948e+00   7.68746128e-02   1.44665697e-02]
 [ -4.82093395e+00   1.68634865e+01   0.00000000e+00   0.00000000e+00]]",[-0.79012632 -0.56245291]
8,[ 0.43252635 -1.25659013],[ 0.9383293  -1.26117646],-0.047028286554,-0.047028286554,"[ 0.79555299 -0.40180312 -0.8707859   1.07771376  0.663001    0.1349337
 -0.72805117  1.77168721 -0.08510091  0.26278714  0.        ]","[[ -0.58973085   1.96066499   0.07687461   0.01446657]
 [ -8.68294058  12.57029663   0.           0.        ]]",[-0.79012632 -0.56245291]
9,[ 0.12483524 -1.23689139],[ 0.12846768 -0.90473282],-0.0307417559561,-0.0307417559561,"[ 0.67413113 -0.64141179 -1.02870612  0.82423894  0.66300064  0.13493365
 -0.29424633  1.07602875 -0.24986274  0.14537836  0.        ]","[[-0.72439768  2.16984108  0.07687461  0.01446657]
 [-4.79663419  8.36140378  0.          0.        ]]",[-0.79012632 -0.56245291]
