timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05607063  1.36480369 -0.19296771 -1.2886779  -1.6119634  -0.05195815
  0.2243368  -0.3034524   3.72970637 -0.36724154  0.        ]",[ 2.64561038  2.37578565],-0.396465749326,-0.396465749326,[ 2.99378014  2.31590414],"[[-0.09875055  0.01487768 -0.18714347 -0.00660465]
 [-0.00069845  0.00137882  0.          0.        ]]",[-0.84736186 -0.62179238]
1,"[ 1.06064934  1.36298468 -0.13453003 -1.18709241 -1.61196142 -0.05195813
  0.68016419  0.36577271  3.73690936 -0.2023414   0.        ]",[ 2.15987152  1.71284529],-0.396967783374,-0.396967783374,[ 2.19093132  1.69185185],"[[-0.05908931  0.05461738 -0.18714347 -0.00660465]
 [ 3.95366349  3.95940469  0.          0.        ]]",[-0.84736186 -0.62179238]
2,"[ 1.06066706  1.34535297  0.03973416 -0.88708487 -1.61195945 -0.05195812
  1.12698651  1.0217511   3.70654162  0.2860701   0.        ]",[ 1.92455542  0.75449565],-0.395836566055,-0.395836566055,[ 2.14847946  1.30981255],"[[  5.88751736e-02   1.72731595e-01  -1.87143472e-01  -6.60464751e-03]
 [  7.82990918e+00   7.83908717e+00   0.00000000e+00   0.00000000e+00]]",[-0.84736186 -0.62179238]
3,"[ 1.01635637  1.28150555  0.32360824 -0.4306209  -1.61195747 -0.0519581
  1.56505349  1.50037211  3.49940912  1.029251    0.        ]",[ 2.33344478  1.28301708],-0.385850352875,-0.385850352875,[ 2.50374985  1.09310019],"[[  2.53601995e-01   3.57915197e-01  -1.87143472e-01  -6.60464751e-03]
 [  1.16302100e+01   1.06698238e+01   0.00000000e+00   0.00000000e+00]]",[-0.84736186 -0.62179238]
4,"[ 0.86698418  1.12830269  0.69180038  0.13634029 -1.61195549 -0.05195808
  1.99451702  2.13384881  2.94515544  1.82775932  0.        ]",[ 1.3732109  0.0623282],-0.356480169351,-0.356480169351,[ 2.54259419  0.29775739],"[[  5.23584753e-01   6.08903184e-01  -1.87143472e-01  -6.60464751e-03]
 [  1.53558901e+01   1.44164450e+01   0.00000000e+00   0.00000000e+00]]",[-0.84736186 -0.62179238]
5,"[ 0.54593072  0.86999082  1.08001521  0.67192816 -1.61195351 -0.05195806
  2.41579278  2.12696161  2.01674176  2.27819868  0.        ]",[ 1.48936377 -0.88659263],-0.299379364005,-0.299379364005,[ 1.28739107 -0.66937232],"[[  8.67368887e-01   8.96824407e-01  -1.87143472e-01  -6.60464751e-03]
 [  1.90105634e+01   1.43757354e+01   0.00000000e+00   0.00000000e+00]]",[-0.84736186 -0.62179238]
6,"[ 0.0134986   0.59062195  1.37030963  1.00413218 -1.61195153 -0.05195804
  2.82893745  1.484831    0.997774    2.0640396   0.        ]",[-1.00276795 -1.81883034],-0.218803187298,-0.218803187298,[-0.6954627  -1.73639643],"[[  1.28354135e+00   1.14623578e+00  -1.87143472e-01  -6.60464751e-03]
 [  2.25947308e+01   1.05779563e+01   0.00000000e+00   0.00000000e+00]]",[-0.84736186 -0.62179238]
7,"[-0.5775166   0.38017148  1.42015852  1.14861623 -1.61194956 -0.05195803
  2.32158266  0.77982649  0.31425513  1.36457498  0.        ]",[-0.77158928 -1.46241702],-0.13754205958,-0.13754205958,[-1.33355296 -2.07171702],"[[  1.69127870e+00   1.31595870e+00  -1.87143472e-01  -6.60464751e-03]
 [  1.81933852e+01   6.40830985e+00   0.00000000e+00   0.00000000e+00]]",[-0.84736186 -0.62179238]
8,"[-1.03871859  0.26799431  1.28364419  1.19535141 -1.61194758 -0.05195801
  1.92830105  0.08881654  0.02337013  0.65368608  0.        ]",[-1.76715689 -2.12559951],-0.0761400019543,-0.0761400019543,[-2.03888369 -2.18540907],"[[  2.02091691e+00   1.40311927e+00  -1.87143472e-01  -6.60464751e-03]
 [  1.47816218e+01   2.32143050e+00   0.00000000e+00   0.00000000e+00]]",[-0.84736186 -0.62179238]
9,"[-1.34853961  0.25988808  1.08030168  1.19796548 -1.6119456  -0.05195799
  1.43852054 -0.58841089 -0.0776247   0.13557088  0.        ]",[-1.74486032 -0.85715016],-0.038494402088,-0.038494402088,[-1.83903921 -1.33923459],"[[  2.27391937e+00   1.40936000e+00  -1.87143472e-01  -6.60464751e-03]
 [  1.05326949e+01  -1.68393462e+00   0.00000000e+00   0.00000000e+00]]",[-0.84736186 -0.62179238]
