timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05668526  1.9284571   0.05040867 -0.95504286 -1.49791247  0.62128877
  0.40759479 -0.34516672  2.48595838 -0.67116196  0.        ]",[ 2.34349797  3.39297311],-0.389216826113,-0.389216826113,[ 1.17765272  2.07561493],"[[ 0.02565358 -0.0897595  -0.17207977  0.07103332]
 [ 0.00206904 -0.00057921  0.          0.        ]]",[-0.08012308 -0.11728405]
1,"[ 1.05414976  1.93206942  0.11090681 -0.8440213  -1.49790189  0.62128689
  0.72390499  0.20376207  2.48615074 -0.56878576  0.        ]",[ 1.23691351  1.52242402],-0.386986670308,-0.386986670308,[ 0.96420538  1.92928815],"[[ 0.06536967 -0.05005853 -0.17207977  0.07103332]
 [ 3.95637555  3.95748999  0.          0.        ]]",[-0.08012308 -0.11728405]
2,"[ 1.03365036  1.93066156  0.28938378 -0.51321029 -1.4978913   0.62128502
  1.03395966  0.74182565  2.45123943 -0.26726414  0.        ]",[ 0.39977002  1.44151753],-0.377803495415,-0.377803495415,[ 0.62759173  1.7249372 ],"[[ 0.18338737  0.06801787 -0.17207977  0.07103332]
 [ 7.83250411  7.83722194  0.          0.        ]]",[-0.08012308 -0.11728405]
3,"[ 0.97012111  1.88865668  0.54040126  0.02488339 -1.49788072  0.62128314
  1.14796314  1.26935792  2.29930153  0.15833467  0.        ]",[ 1.26061576  1.3796768 ],-0.356618947004,-0.356618947004,[ 0.2855469  1.4972136],"[[  0.3543368    0.26292744  -0.17207977   0.07103332]
 [  9.25776262  11.64104803   0.           0.        ]]",[-0.08012308 -0.11728405]
4,"[ 0.83011311  1.75186627  0.84360224  0.72107514 -1.49787014  0.62128127
  1.4497104   1.78629566  1.93806612  0.60003672  0.        ]",[-0.7608338   2.91953246],-0.315604311152,-0.315604311152,[-0.0803504   1.17964387],"[[  0.57733893   0.53314795  -0.17207977   0.07103332]
 [ 13.03010562  15.3685527    0.           0.        ]]",[-0.08012308 -0.11728405]
5,"[ 0.62713003  1.46119844  1.11068585  1.45193169 -1.49785956  0.62127939
  1.18835965  2.29330829  1.40076052  0.82815754  0.        ]",[ 0.92388644  0.97106106],-0.254331892628,-0.254331892628,[-0.21016258  0.93739146],"[[  0.80515925   0.87720171  -0.17207977   0.07103332]
 [  9.76296247  19.02461752   0.           0.        ]]",[-0.08012308 -0.11728405]
6,"[ 0.37133997  0.98367664  1.32266668  1.99175095 -1.49784897  0.62127752
  1.46552175  2.7740602   0.82129443  0.70358294  0.        ]",[ 0.40762043 -0.04243053],-0.17548496737,-0.17548496737,[-0.44120407  0.61834633],"[[  1.03517897   1.29247877  -0.17207977   0.07103332]
 [ 13.22797471  22.49151365   0.           0.        ]]",[-0.08012308 -0.11728405]
7,"[ 0.01311976  0.40822599  1.48596172  2.06136914 -1.49783839  0.62127564
  1.57400048  2.68880933  0.39788913  0.22654602  0.        ]",[ 0.11386977  0.90349237],-0.0950064044249,-0.0950064044249,[-0.52043676  0.48077726],"[[  1.31334577   1.73614492  -0.17207977   0.07103332]
 [ 14.58425231  21.87714099   0.           0.        ]]",[-0.08012308 -0.11728405]
8,"[-0.39378439 -0.15253896  1.53522657  1.55408351 -1.49782781  0.62127376
  1.58732274  3.12467377  0.357265   -0.3801621   0.        ]",[-1.48919823  0.93404551],-0.0912522118936,-0.0912522118936,[-0.495736    0.43880618],"[[  1.6067028    2.2052269   -0.17207977   0.07103332]
 [ 14.75095095  25.02060873   0.           0.        ]]",[-0.08012308 -0.11728405]
9,"[-0.74175593 -0.58065057  1.4732555   0.39776812 -1.49781723  0.62127189
  1.24757582  3.5687037   0.70316871 -0.74306576  0.        ]",[-0.43466338  1.37643572],-0.155822470772,-0.155822470772,[-0.4665941   0.42653206],"[[  1.85911268   2.73777186  -0.17207977   0.07103332]
 [ 10.50372125  28.2232591    0.           0.        ]]",[-0.08012308 -0.11728405]
10,"[-0.98909517 -0.68528717  1.36453614 -0.79640983 -1.49780665  0.62127001
  1.093268    0.64040621  1.0651644  -0.68326571  0.        ]",[-1.4283696   0.39693229],-0.197539259856,-0.197539259856,[-0.36393917  0.47005016],"[[ 2.04984121  3.17464539 -0.17207977  0.07103332]
 [ 8.57471846  7.10690786  0.          0.        ]]",[-0.08012308 -0.11728405]
11,"[-1.14484298 -0.68499159  1.2619384  -0.81376875 -1.49779607  0.62126814
  0.76294182 -0.78336852  1.06412394 -0.67780751  0.        ]",[-1.02020934  2.28168335],-0.19714215446,-0.19714215446,[-0.2694467   0.55712956],"[[ 2.17990122  3.18084267 -0.17207977  0.07103332]
 [ 4.44520065 -3.16013881  0.          0.        ]]",[-0.08012308 -0.11728405]
12,"[-1.19936035 -0.6853767   1.21835327 -0.61741408 -1.49778549  0.62126626
  0.43919289 -0.79515688  1.02010215 -0.71469498  0.        ]",[-0.58478934 -1.39244658],-0.193315567557,-0.193315567557,[-0.23637286  0.58370924],"[[ 2.22819701  3.11078597 -0.17207977  0.07103332]
 [ 0.39789292 -3.24516653  0.          0.        ]]",[-0.08012308 -0.11728405]
13,"[-1.18223112 -0.67411457  1.23251062 -0.32702698 -1.4977749   0.62126439
  0.25334173 -1.3353484   0.94949864 -0.76455879  0.        ]",[-1.57727195  2.54410858],-0.187135972604,-0.187135972604,[-0.16487981  0.66674888],"[[ 2.21284341  3.00679836 -0.17207977  0.07103332]
 [-1.92549938 -7.14061063  0.          0.        ]]",[-0.08012308 -0.11728405]
14,"[-1.09244705 -0.64954516  1.29982386 -0.0470309  -1.49776432  0.62126251
 -0.06029837 -0.76667223  0.86692017 -0.79345604  0.        ]",[ 1.87556287  0.81288583],-0.178724846083,-0.178724846083,[-0.16454245  0.64922357],"[[ 2.1349934   2.90513064 -0.17207977  0.07103332]
 [-5.84643338 -3.03983083  0.          0.        ]]",[-0.08012308 -0.11728405]
15,"[-1.00036526 -0.64048861  1.35803917  0.02873401 -1.49775374  0.62126064
  0.26567626 -0.31195547  0.83548807 -0.7877478   0.        ]",[-2.68693406  2.11868684],-0.174562428559,-0.174562428559,[-0.2599315   0.56272769],"[[ 2.05895195  2.87723341 -0.17207977  0.07103332]
 [-1.77130357  0.2391834   0.          0.        ]]",[-0.08012308 -0.11728405]
16,"[-0.90608404 -0.65444921  1.40770865 -0.09226523 -1.49774316  0.62125876
 -0.04821426  0.23645932  0.86012238 -0.76704909  0.        ]",[-1.95587488  0.121613  ],-0.176256020534,-0.176256020534,[-0.22017536  0.57275832],"[[ 1.9841547   2.92169577 -0.17207977  0.07103332]
 [-5.69535137  4.19386745  0.          0.        ]]",[-0.08012308 -0.11728405]
17,"[-0.70470149 -0.67458932  1.48454269 -0.33472731 -1.49773258  0.62125688
 -0.35590844  0.17569947  0.91244755 -0.73559688  0.        ]",[ 0.11724055  0.37632378],-0.180853896512,-0.180853896512,[-0.09999152  0.64613599],"[[ 1.83165405  3.00956947 -0.17207977  0.07103332]
 [-9.54193795  3.75572512  0.          0.        ]]",[-0.08012308 -0.11728405]
18,"[-0.45060384 -0.67854588  1.53165303 -0.40539178 -1.497722    0.62125501
 -0.30368063 -0.36482343  0.91877201 -0.71766544  0.        ]",[-0.50159007  1.97784662],-0.180633135697,-0.180633135697,[-0.00218655  0.72810543],"[[ 1.64736557  3.03495776 -0.17207977  0.07103332]
 [-8.88903292 -0.14203591  0.          0.        ]]",[-0.08012308 -0.11728405]
19,"[-0.17666235 -0.6771984   1.52525813 -0.37961816 -1.49771142  0.62125313
 -0.44846388 -0.4238208   0.89797889 -0.69703183  0.        ]",[ 0.46153545  0.23906167],-0.176872185009,-0.176872185009,[ 0.10576285  0.80392337],"[[  1.45142463   3.02570718  -0.17207977   0.07103332]
 [-10.69901875  -0.56747778   0.           0.        ]]",[-0.08012308 -0.11728405]
20,"[ 0.08767169 -0.67549752  1.46206108 -0.3497781  -1.49770085  0.62125126
 -0.28534579 -0.40813653  0.88148741 -0.67053077  0.        ]",[-0.60138458 -0.19197453],-0.17334270657,-0.17334270657,[ 0.14115401  0.82833892],"[[ 1.25790386  3.01498452 -0.17207977  0.07103332]
 [-8.65985127 -0.45438513  0.          0.        ]]",[-0.08012308 -0.11728405]
21,"[ 0.33817022 -0.67256615  1.3433318  -0.30359286 -1.49769027  0.62124938
 -0.46209917 -0.51232199  0.86711723 -0.63588961  0.        ]",[ 0.87941985 -0.11632381],-0.169679769939,-0.169679769939,[ 0.27376968  0.92530501],"[[  1.06253673   2.99835887  -0.17207977   0.07103332]
 [-10.86949575  -1.20568095   0.           0.        ]]",[-0.08012308 -0.11728405]
22,"[ 0.54653627 -0.6667108   1.18865663 -0.2247016  -1.49767969  0.62124751
 -0.16636262 -0.5728694   0.85428415 -0.59085742  0.        ]",[ 0.3284438  1.7145869],-0.165755957217,-0.165755957217,[ 0.28392011  0.93927211],"[[ 0.88224053  2.96986444 -0.17207977  0.07103332]
 [-7.17244516 -1.6423021   0.          0.        ]]",[-0.08012308 -0.11728405]
23,"[ 0.6782464  -0.66828861  1.05424617 -0.24462399 -1.49766911  0.62124563
 -0.05096866 -0.01925404  0.86355706 -0.57595902  0.        ]",[-0.43860322  1.61392371],-0.166239063973,-0.166239063973,[ 0.25807631  0.90278459],"[[ 0.75326532  2.97707273 -0.17207977  0.07103332]
 [-5.72988916  2.34982873  0.          0.        ]]",[-0.08012308 -0.11728405]
