timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
18,[ 0.36061245  0.42536938],[-0.47413488  0.46642987],-0.0220021699862,-0.0220021699862,"[-1.64869071  0.80113908  0.9669369   1.24333703 -1.6165785   0.06996724
  0.35745675 -0.73725156 -0.26372915 -0.00869648  0.        ]","[[ 2.39780793  1.13711408 -0.18726619  0.00716036]
 [ 0.33379965 -2.74844907  0.          0.        ]]",[-0.45939824 -0.25689611]
19,[ 0.62468725  0.40823022],[ 1.160421   -1.08741928],-0.0265963495118,-0.0265963495118,"[-1.63597494  0.84204586  0.98023861  1.20266354 -1.61657523  0.0699672
  0.17293144 -0.44704493 -0.27364102  0.05539982  0.        ]","[[ 2.38558953  1.10122632 -0.18726619  0.00716036]
 [-1.54936575 -0.84666665  0.          0.        ]]",[-0.45939824 -0.25689611]
20,[ 0.16546659  0.69487476],[ 0.93678718  0.93139063],-0.0298194880486,-0.0298194880486,"[-1.64538367  0.90493597  0.9704197   1.13260326 -1.61657196  0.06996716
  0.56375409 -1.0488746  -0.29447869  0.10268505  0.        ]","[[ 2.39462047  1.04472239 -0.18726619  0.00716036]
 [ 2.4391628  -4.79058796  0.          0.        ]]",[-0.45939824 -0.25689611]
21,[-0.74298257 -0.25547689],[-1.30406868 -0.02558322],-0.0195535654382,-0.0195535654382,"[ -1.72983653e+00   9.67238909e-01   8.73525108e-01   1.05342263e+00
  -1.61656869e+00   6.99671187e-02   9.22108726e-01  -4.71805904e-01
  -3.36829178e-01  -7.76246277e-04   0.00000000e+00]","[[ 2.48009756  0.98685336 -0.18726619  0.00716036]
 [ 6.09634443 -1.00894041  0.          0.        ]]",[-0.45939824 -0.25689611]
22,[-0.27570385  0.01600243],[ 0.60591853  0.01669013],-0.0065552082981,-0.0065552082981,"[-1.80177342  0.98926257  0.77551194  1.02290398 -1.61656541  0.06996708
  0.5225926  -0.48404314 -0.35905191 -0.14150424  0.        ]","[[ 2.56111617  0.96586974 -0.18726619  0.00716036]
 [ 2.0191049  -1.08913567  0.          0.        ]]",[-0.45939824 -0.25689611]
23,[-0.83978975 -0.25101522],[-1.16584622 -0.02247683],-0.00349625939701,-0.00349625939701,"[-1.85272516  1.01089398  0.69422487  0.99155596 -1.61656214  0.06996704
  0.75358509 -0.47078025 -0.37248792 -0.24952723  0.        ]","[[ 2.62515072  0.94495912 -0.18726619  0.00716036]
 [ 4.37649384 -1.00222341  0.          0.        ]]",[-0.45939824 -0.25689611]
24,[-0.21881098  0.15548551],[ 0.93339267  0.23960806],-0.0102643764456,-0.0102643764456,"[-1.88664445  1.03201468  0.63267432  0.9595758  -1.61655887  0.069967
  0.35740961 -0.48115171 -0.38158459 -0.32383494  0.        ]","[[ 2.6721144   0.92423261 -0.18726619  0.00716036]
 [ 0.33334834 -1.07019182  0.          0.        ]]",[-0.45939824 -0.25689611]
25,[-1.00617182 -0.40468687],[-0.04632091  1.11316962],-0.0173306397074,-0.0173306397074,"[-1.91548014  1.04377589  0.5741315   0.94115493 -1.6165556   0.06996696
  0.71860065 -0.33331529 -0.38429797 -0.40156536  0.        ]","[[ 2.71576535  0.91254912 -0.18726619  0.00716036]
 [ 4.01946872 -0.10139243  0.          0.        ]]",[-0.45939824 -0.25689611]
26,[-1.35998619 -1.22253823],[-0.86841983 -0.67277293],-0.0354541647148,-0.0354541647148,"[-1.96024806  1.00542707  0.4670425   0.99960132 -1.61655233  0.06996692
  0.69273992  0.27121785 -0.35079671 -0.60032631  0.        ]","[[ 2.79350645  0.95026952 -0.18726619  0.00716036]
 [ 3.75555454  3.86022959  0.          0.        ]]",[-0.45939824 -0.25689611]
27,[-0.79506654 -0.53299797],[-0.94658836  0.05586735],-0.0475615337829,-0.0475615337829,"[-1.97987098  0.95328692  0.41084763  1.07203592 -1.61654906  0.06996688
  0.34885886 -0.14679561 -0.30794787 -0.72850151  0.        ]","[[ 2.83340655  0.99998961 -0.18726619  0.00716036]
 [ 0.24610055  1.12090856  0.          0.        ]]",[-0.45939824 -0.25689611]
28,[-0.08846085 -0.23906794],[-0.34309548 -1.58125893],-0.0438850805825,-0.0438850805825,"[-1.96394628  0.92704387  0.45696649  1.10565204 -1.61654578  0.06996684
 -0.01862048 -0.11626403 -0.3036798  -0.68662674  0.        ]","[[ 2.80070093  1.02441538 -0.18726619  0.00716036]
 [-3.5041847   1.32098717  0.          0.        ]]",[-0.45939824 -0.25689611]
29,[ 0.49678254  0.71593016],[-0.50309438  0.38990539],-0.0273312975389,-0.0273312975389,"[-1.91667893  0.94166866  0.5715027   1.08713989 -1.61654251  0.0699668
 -0.14473372 -0.72443213 -0.33315668 -0.50781859  0.        ]","[[ 2.71770373  1.01084798 -0.18726619  0.00716036]
 [-4.7912248  -2.66445203  0.          0.        ]]",[-0.45939824 -0.25689611]
30,[ 1.03589463  0.84237862],[ 2.19205261  0.2412362 ],-0.00275679178515,-0.00275679178515,"[-1.83555551  0.98119451  0.7228846   1.03422198 -1.61653924  0.06996676
 -0.33053249 -0.48072642 -0.35948265 -0.23530812  0.        ]","[[ 2.60285459  0.97358273 -0.18726619  0.00716036]
 [-6.6873814  -1.06740722  0.          0.        ]]",[-0.45939824 -0.25689611]
31,[ 0.60263902  0.44617984],[ 1.18451378  0.35651748],-0.0163662886169,-0.0163662886169,"[-1.7574055   0.99326217  0.83785548  1.01718798 -1.61653597  0.06996672
  0.07010285 -0.33193678 -0.35177367 -0.0331223   0.        ]","[[ 2.51012974  0.96201726 -0.18726619  0.00716036]
 [-2.59873119 -0.09236394  0.          0.        ]]",[-0.45939824 -0.25689611]
32,[-0.10118861 -0.20235458],[-0.86872978 -0.27817303],-0.0173631992245,-0.0173631992245,"[-1.74671443  0.98039874  0.85192285  1.0353249  -1.6165327   0.06996669
  0.46279769 -0.11642204 -0.34514918 -0.02335222  0.        ]","[[ 2.49836465  0.97434002 -0.18726619  0.00716036]
 [ 1.40888359  1.31994091  0.          0.        ]]",[-0.45939824 -0.25689611]
33,[ 0.51197767  0.3215262 ],[ 0.49520487  0.9743857 ],-0.0171521034256,-0.0171521034256,"[-1.74065444  0.96449406  0.85974296  1.05709822 -1.61652943  0.06996665
  0.1232918  -0.28833527 -0.33866751 -0.02737127  0.        ]","[[ 2.49177907  0.98943558 -0.18726619  0.00716036]
 [-2.05591068  0.19336331  0.          0.        ]]",[-0.45939824 -0.25689611]
34,[ 0.0757374  -0.44735748],[-0.73882422  0.14608771],-0.0172372164102,-0.0172372164102,"[-1.72092907  0.9188423   0.88449188  1.11577327 -1.61652615  0.06996661
  0.31916229  0.29974024 -0.31932434 -0.03340855  0.        ]","[[ 2.47071657  1.03196878 -0.18726619  0.00716036]
 [-0.05697223  4.04712055  0.          0.        ]]",[-0.45939824 -0.25689611]
35,[ 0.45143807 -0.36412308],[ 0.2916199  -0.26450058],-0.016454204119,-0.016454204119,"[-1.69146885  0.82309     0.91955479  1.22193573 -1.61652288  0.06996657
  0.03280863  0.37590363 -0.28027983 -0.06968765  0.        ]","[[ 2.44025657  1.11791912 -0.18726619  0.00716036]
 [-2.97932388  4.54623314  0.          0.        ]]",[-0.45939824 -0.25689611]
36,[ 0.39434314 -0.33934551],[ 0.52081891 -1.11875776],-0.0199043372828,-0.0199043372828,"[-1.64347019  0.7308519   0.97235095  1.30480776 -1.61651961  0.06996653
  0.15168082  0.20229951 -0.23772643 -0.06588146  0.        ]","[[ 2.39284181  1.19742924 -0.18726619  0.00716036]
 [-1.76618614  3.40857855  0.          0.        ]]",[-0.45939824 -0.25689611]
37,[ 0.22432999 -0.02735611],[ 0.82840173 -0.01326924],-0.0209730595248,-0.0209730595248,"[-1.62850845  0.69792798  0.98781627  1.33016698 -1.61651634  0.06996649
  0.35714216 -0.41230333 -0.22270534 -0.06909866  0.        ]","[[ 2.37855609  1.22519063 -0.18726619  0.00716036]
 [ 0.33062768 -0.61901106  0.          0.        ]]",[-0.45939824 -0.25689611]
38,[-0.37654766 -0.36612064],[-0.42477134 -1.56212086],-0.016909446381,-0.016909446381,"[-1.66924149  0.71314128  0.94461961  1.3187111  -1.61651307  0.06996645
  0.67770259 -0.41857629 -0.23492253 -0.12970637  0.        ]","[[ 2.41799212  1.21239802 -0.18726619  0.00716036]
 [ 3.6020736  -0.66012051  0.          0.        ]]",[-0.45939824 -0.25689611]
39,[-0.05013269  0.39510995],[ 0.67414239 -1.47840838],-0.0121870504463,-0.0121870504463,"[-1.72256766  0.7751317   0.88244886  1.2672506  -1.6165098   0.06996641
  0.50611635 -1.02074504 -0.26626304 -0.17754801  0.        ]","[[ 2.47246413  1.15960292 -0.18726619  0.00716036]
 [ 1.8509754  -4.60622985  0.          0.        ]]",[-0.45939824 -0.25689611]
40,[-0.40298957  1.01570737],[-0.80125353  1.75873829],-0.006628820019,-0.006628820019,"[-1.78017383  0.92243488  0.80662203  1.11133879 -1.61650653  0.06996637
  0.76400752 -1.61116677 -0.33111673 -0.16024996  0.        ]","[[  2.53589025e+00   1.02865813e+00  -1.87266190e-01   7.16035592e-03]
 [  4.48285721e+00  -8.47537286e+00   0.00000000e+00   0.00000000e+00]]",[-0.45939824 -0.25689611]
41,[-0.01669054  0.75640845],[-0.19728982  0.0940714 ],-0.00721582933414,-0.00721582933414,"[-1.82760111  1.0557105   0.73562955  0.92195729 -1.61650325  0.06996633
  0.44455415 -0.98119217 -0.38691529 -0.13304687  0.        ]","[[ 2.59283726  0.9005712  -0.18726619  0.00716036]
 [ 1.22272107 -4.34705862  0.          0.        ]]",[-0.45939824 -0.25689611]
42,[ 0.15833093  0.88892508],[ 0.14934421  0.26486163],-0.0133370910353,-0.0133370910353,"[-1.84046325  1.13470372  0.71473429  0.78239264 -1.61649998  0.06996629
  0.36568656 -0.91117977 -0.41558574 -0.07267783  0.        ]","[[ 2.60921613  0.81823326 -0.18726619  0.00716036]
 [ 0.41785104 -3.8882626   0.          0.        ]]",[-0.45939824 -0.25689611]
43,[ 0.04197802  0.73061043],[ 0.54500971 -0.51105135],-0.0181585547879,-0.0181585547879,"[-1.85132749  1.19421859  0.69645578  0.66030315 -1.61649671  0.06996625
  0.42273975 -0.73942495 -0.43572124 -0.02502232  0.        ]","[[ 2.62341513  0.75176084 -0.18726619  0.00716036]
 [ 1.00010209 -2.76273097  0.          0.        ]]",[-0.45939824 -0.25689611]
44,[-0.30301136  0.94567472],[-0.0813856   1.27921446],-0.0193105151381,-0.0193105151381,"[-1.88150991  1.25646024  0.64226931  0.51314261 -1.61649344  0.06996621
  0.63214813 -1.0399789  -0.4612204  -0.02541502  0.        ]","[[ 2.66485936  0.6767448  -0.18726619  0.00716036]
 [ 3.13719371 -4.73231483  0.          0.        ]]",[-0.45939824 -0.25689611]
45,[-0.48473668  0.30232203],[-1.15341638  0.6891556 ],-0.0161795219183,-0.0161795219183,"[-1.92037276  1.29782713  0.563298    0.40154493 -1.61649017  0.06996617
  0.59437813 -0.42143857 -0.48365792 -0.08964019  0.        ]","[[ 2.72373586  0.62276745 -0.18726619  0.00716036]
 [ 2.75174228 -0.67892718  0.          0.        ]]",[-0.45939824 -0.25689611]
46,[ 0.06143527  0.20363283],[ 0.61509757 -0.28508534],-0.0134579002944,-0.0134579002944,"[-1.92937375  1.28741715  0.54312638  0.43081995 -1.6164869   0.06996613
  0.20129149 -0.0027697  -0.48276118 -0.13855886  0.        ]","[[ 2.73852126  0.63671638 -0.18726619  0.00716036]
 [-1.25984189  2.06467273  0.          0.        ]]",[-0.45939824 -0.25689611]
47,[-0.35368285  0.11190054],[-1.39008038  0.48170449],-0.0114888802974,-0.0114888802974,"[-1.92905289  1.26471505  0.54384723  0.49183634 -1.61648363  0.06996609
  0.44222338 -0.18139246 -0.4753491  -0.17204672  0.        ]","[[ 2.73799422  0.66626536 -0.18726619  0.00716036]
 [ 1.19895321  0.89413095  0.          0.        ]]",[-0.45939824 -0.25689611]
48,[ 0.2746681   0.12684858],[-0.55376163  0.14409478],-0.0100647775546,-0.0100647775546,"[-1.91930168  1.2351835   0.56560939  0.56597062 -1.61648035  0.06996606
  0.05217052  0.10717051 -0.46377588 -0.18035278  0.        ]","[[ 2.72203461  0.70312106 -0.18726619  0.00716036]
 [-2.78166712  2.78512573  0.          0.        ]]",[-0.45939824 -0.25689611]
49,[ 0.69323862  0.27534384],[ 0.52986302 -0.57878304],-0.0132645352202,-0.0132645352202,"[-1.86728572  1.18354744  0.66842389  0.68338895 -1.61647708  0.06996602
 -0.15713611  0.1859237  -0.43687937 -0.08542481  0.        ]","[[ 2.64496981  0.76400173 -0.18726619  0.00716036]
 [-4.91771143  3.30120702  0.          0.        ]]",[-0.45939824 -0.25689611]
