timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05571805  1.8284697   0.08615478 -0.6060368   1.63526736 -0.52274622
  0.3467159  -0.32904568 -0.11903645  0.52472779  0.        ]",[-0.51282113  0.9307984 ],-0.076421870277,-0.076421870277,[-0.94995409  0.62658423],"[[ 0.05312214  0.01966399  0.19261671 -0.06120911]
 [ 0.00312731  0.00432709  0.          0.        ]]",[-0.05595264 -0.08405024]
1,"[ 1.05692854  1.82663362  0.05512904 -0.50886232  1.63525052 -0.52274435
  0.17843448  0.1808954  -0.11946978  0.52322118  0.        ]",[-0.96701305 -0.18562126],-0.0762222755244,-0.0762222755244,[-0.92933255  0.60965347],"[[ 0.03281556  0.0567362   0.19261671 -0.06120911]
 [-2.02702085  3.69060586  0.          0.        ]]",[-0.05595264 -0.08405024]
2,"[ 1.05621683  1.81907906 -0.06491253 -0.33718576  1.63523368 -0.52274249
 -0.13530772  0.06931484 -0.11900823  0.45017817  0.        ]",[-0.54821632  0.60474639],-0.0672514123973,-0.0672514123973,[-0.85389107  0.64832318],"[[-0.04570077  0.12245559  0.19261671 -0.06120911]
 [-5.81201475  2.8840131   0.          0.        ]]",[-0.05595264 -0.08405024]
3,"[ 1.03448729  1.80218944 -0.27268132 -0.12721393  1.63521683 -0.52274062
 -0.30562023  0.3927713  -0.12776713  0.29452144  0.        ]",[-0.4306889  -0.77194295],-0.0480084898541,-0.0480084898541,[-0.7460503  0.6765008],"[[-0.18255601  0.20359594  0.19261671 -0.06120911]
 [-7.86667238  5.22221965  0.          0.        ]]",[-0.05595264 -0.08405024]
4,"[ 0.97048277  1.78002243 -0.52720556  0.05810486  1.63519999 -0.52273875
 -0.43385387 -0.04429533 -0.16194632  0.07620017  0.        ]",[ 0.40855161 -0.52114512],-0.0207515862254,-0.0207515862254,[-0.56130815  0.78061378],"[[-0.35541112  0.27634061  0.19261671 -0.06120911]
 [-9.41369359  2.0627653   0.          0.        ]]",[-0.05595264 -0.08405024]
5,"[ 0.86937698  1.77271462 -0.76233445  0.10876838  1.63518315 -0.52273689
 -0.28438361 -0.33551081 -0.2300635  -0.17393782  0.        ]",[-0.22195098  0.19420327],-0.0139837476317,-0.0139837476317,[-0.44024795  0.83920443],"[[-0.52559313  0.29647437  0.19261671 -0.06120911]
 [-7.61050686 -0.04236563  0.          0.        ]]",[-0.05595264 -0.08405024]
6,"[ 0.74288811  1.77009059 -0.9627129   0.12600636  1.63516631 -0.52273502
 -0.34471065 -0.22899106 -0.32835081 -0.40375085  0.        ]",[-0.89162746  1.90257965],-0.0449955073754,-0.0449955073754,[-0.32675761  0.86766356],"[[-0.6851054   0.30335273  0.19261671 -0.06120911]
 [-8.33829854  0.72763203  0.          0.        ]]",[-0.05595264 -0.08405024]
7,"[ 0.54543908  1.74756584 -1.17918564  0.26034909  1.63514947 -0.52273316
 -0.62354695  0.31692923 -0.47617101 -0.62966053  0.        ]",[-1.0161597   2.18654709],-0.0794475746683,-0.0794475746683,[-0.19262353  0.87018633],"[[ -0.88562192   0.35750022   0.19261671  -0.06120911]
 [-11.70216954   4.67393912   0.           0.        ]]",[-0.05595264 -0.08405024]
8,"[ 0.2235299   1.67792591 -1.39528564  0.5764699   1.63513263 -0.52273129
 -0.93241782  0.85202855 -0.69685053 -0.84110162  0.        ]",[-0.59078812  0.68360469],-0.118507140363,-0.118507140363,[-0.03692165  0.86957467],"[[ -1.1570512    0.48978949   0.19261671  -0.06120911]
 [-15.42839655   8.54203747   0.           0.        ]]",[-0.05595264 -0.08405024]
9,"[-0.21918327  1.53864301 -1.5188201   1.00426742  1.63511579 -0.52272942
 -1.10097311  1.20308577 -0.9859221  -0.9904483   0.        ]",[-0.39289379  0.72922629],-0.159138375069,-0.159138375069,[ 0.08319239  0.84900522],"[[ -1.4860213    0.68609293   0.19261671  -0.06120911]
 [-17.46190186  11.07977996   0.           0.        ]]",[-0.05595264 -0.08405024]
10,"[-0.71825499  1.30870604 -1.46616525  1.4521943   1.63509895 -0.52272756
 -1.20133035  1.57207825 -1.30051631 -1.02755379  0.        ]",[-1.02886667  1.34694631],-0.195450661094,-0.195450661094,[ 0.13029064  0.79651189],"[[ -1.84740695   0.93445261   0.19261671  -0.06120911]
 [-18.67269489  13.74722514   0.           0.        ]]",[-0.05595264 -0.08405024]
11,"[-1.22100903  0.95572733 -1.17826375  1.82878631  1.63508211 -0.52272569
 -1.49889122  2.08206578 -1.61280617 -0.92733388  0.        ]",[-1.22287193 -0.00880502],-0.225755618162,-0.225755618162,[ 0.04414241  0.72089601],"[[ -2.25687769   1.24638962   0.19261671  -0.06120911]
 [-22.2625909   17.43401039   0.           0.        ]]",[-0.05595264 -0.08405024]
12,"[-1.61984467  0.52117083 -0.59637955  1.96504075  1.63506527 -0.52272383
 -1.79056847  2.02922362 -1.90348552 -0.68252633  0.        ]",[-0.10944236  0.7662678 ],-0.25174473706,-0.25174473706,[-0.0792961   0.65470952],"[[ -2.73743496   1.59124125   0.19261671  -0.06120911]
 [-25.78161015  17.05223577   0.           0.        ]]",[-0.05595264 -0.08405024]
13,"[-1.723668    0.06204006  0.17400354  1.77006404  1.63504843 -0.52272196
 -1.78440266  2.4018092  -2.06086048 -0.32851762  0.        ]",[ 1.18371473  0.65037029],-0.263977945846,-0.263977945846,[-0.23638108  0.5702036 ],"[[ -3.25232382   1.95931231   0.19261671  -0.06120911]
 [-25.70747844  19.74593298   0.           0.        ]]",[-0.05595264 -0.08405024]
14,"[-1.50400903 -0.37642376  0.84320377  1.15990564  1.6350316  -0.52272009
 -1.41425727  2.70359574 -1.9901485   0.00572626  0.        ]",[ 0.62249233 -0.35234306],-0.251846336263,-0.251846336263,[-0.35967839  0.50644064],"[[ -3.72167489   2.3761215    0.19261671  -0.06120911]
 [-21.24217086  21.92798914   0.           0.        ]]",[-0.05595264 -0.08405024]
15,"[-1.11890098 -0.65818266  1.2716517   0.2301788   1.63501476 -0.52271823
 -1.17518871  2.45038588 -1.77973365  0.23195084  0.        ]",[-0.53839983  0.34698915],-0.22462907224,-0.22462907224,[-0.43597868  0.4821251 ],"[[ -4.1175835    2.79631734   0.19261671  -0.06120911]
 [-18.35812327  20.09786227   0.           0.        ]]",[-0.05595264 -0.08405024]
16,"[-0.62789497 -0.73376147  1.50071983 -0.67545351  1.63499792 -0.52271636
 -1.32181745  0.66212634 -1.60391624  0.33403604  0.        ]",[ 1.60560831 -0.32124653],-0.202607419736,-0.202607419736,[-0.49342629  0.49290478],"[[ -4.50249278   3.14837331   0.19261671  -0.06120911]
 [-20.12718876   7.17022655   0.           0.        ]]",[-0.05595264 -0.08405024]
17,"[-0.1302644  -0.73354049  1.5173411  -0.70919952  1.63498109 -0.5227145
 -0.96063334 -0.70752976 -1.57018679  0.33862536  0.        ]",[-0.16449538 -0.25688286],-0.198071382395,-0.198071382395,[-0.5560106   0.51012856],"[[ -4.86131969   3.16123993   0.19261671  -0.06120911]
 [-15.76988343  -2.73127359   0.           0.        ]]",[-0.05595264 -0.08405024]
18,"[ 0.29168    -0.73229175  1.37000302 -0.531062    1.63496425 -0.52271263
 -0.9887396  -0.86767094 -1.64260232  0.36896196  0.        ]",[-0.51836748  0.98780843],-0.209111341482,-0.209111341482,[-0.57604808  0.51383901],"[[ -5.18012023   3.09331319   0.19261671  -0.06120911]
 [-16.10902678  -3.88899083   0.           0.        ]]",[-0.05595264 -0.08405024]
19,"[ 0.67049298 -0.72731942  1.06238975 -0.39451975  1.63494742 -0.52271077
 -1.13240962 -0.5570322  -1.67946658  0.43134197  0.        ]",[-0.5510334  0.0650865],-0.216381016851,-0.216381016851,[-0.57562244  0.51112998],"[[ -5.51969178   3.04111254   0.19261671  -0.06120911]
 [-17.84236576  -1.64334967   0.           0.        ]]",[-0.05595264 -0.08405024]
20,"[ 0.95384274 -0.72289498  0.58397596 -0.31645946  1.63493058 -0.5227089
 -1.28396065 -0.51691596 -1.6747377   0.49712625  0.        ]",[-1.52233698  1.28155044],-0.218299778645,-0.218299778645,[-0.56219327  0.51335859],"[[ -5.89488449   3.01115527   0.19261671  -0.06120911]
 [-19.67081129  -1.3533569    0.           0.        ]]",[-0.05595264 -0.08405024]
21,"[ 1.05651696 -0.72108341 -0.0576175  -0.28932945  1.63491375 -0.52270703
 -1.57984634 -0.2956407  -1.63703016  0.53891878  0.        ]",[ 0.46461281 -0.81296718],-0.215010821403,-0.215010821403,[-0.50285524  0.51505148],"[[ -6.32411756   3.00071755   0.19261671  -0.06120911]
 [-23.24060636   0.2462636    0.           0.        ]]",[-0.05595264 -0.08405024]
22,"[ 0.89831822 -0.71567091 -0.7048535  -0.21825049  1.63489692 -0.52270517
 -1.38922803 -0.7416267  -1.57107701  0.57949267  0.        ]",[ 0.4743079  -0.92332286],-0.208143745474,-0.208143745474,[-0.46580186  0.53583401],"[[ -6.76585804   2.97329432   0.19261671  -0.06120911]
 [-20.94108711  -2.97784103   0.           0.        ]]",[-0.05595264 -0.08405024]
23,"[ 0.55314125 -0.68939924 -1.17224401  0.02673306  1.63488009 -0.5227033
 -1.19919362 -1.23922904 -1.4521847   0.60194681  0.        ]",[-0.48789058  0.43696905],-0.193772405078,-0.193772405078,[-0.38496226  0.58827329],"[[ -7.16167857   2.87764495   0.19261671  -0.06120911]
 [-18.64856749  -6.57512168   0.           0.        ]]",[-0.05595264 -0.08405024]
24,"[ 0.07983556 -0.64389315 -1.45434156  0.30753735  1.63486325 -0.52270144
 -1.32866428 -0.98195619 -1.31426237  0.53243125  0.        ]",[-1.42902734  1.64757161],-0.172115906982,-0.172115906982,[-0.24282733  0.63049912],"[[ -7.55032291   2.76480306   0.19261671  -0.06120911]
 [-20.21065727  -4.71530687   0.           0.        ]]",[-0.05595264 -0.08405024]
25,"[-0.52676344 -0.61689826 -1.51011933  0.43695202  1.63484642 -0.52269957
 -1.62363076 -0.42144297 -1.26179253  0.37012675  0.        ]",[-0.05412243  0.20918764],-0.157067384006,-0.157067384006,[-0.13371241  0.64635575],"[[ -7.99024173   2.71115258   0.19261671  -0.06120911]
 [-23.76941193  -0.66330528   0.           0.        ]]",[-0.05595264 -0.08405024]
26,"[-1.13533804 -0.61429806 -1.24928433  0.44846182  1.63482959 -0.52269771
 -1.60237057 -0.30518729 -1.31455226  0.20839199  0.        ]",[ 0.61090415 -0.39682478],-0.158513260719,-0.158513260719,[-0.12236348  0.64721417],"[[ -8.46305834   2.70631863   0.19261671  -0.06120911]
 [-23.51311542   0.17711113   0.           0.        ]]",[-0.05595264 -0.08405024]
27,"[-1.54755162 -0.60758181 -0.75539319  0.47755456  1.63481276 -0.52269584
 -1.36329827 -0.52313775 -1.41866381  0.09017649  0.        ]",[-0.48443522  0.46708565],-0.170787574084,-0.170787574084,[-0.15706261  0.64546478],"[[ -8.90438348   2.69405206   0.19261671  -0.06120911]
 [-20.62898867  -1.39848254   0.           0.        ]]",[-0.05595264 -0.08405024]
28,"[-1.72620669 -0.60246131 -0.13651427  0.49913112  1.63479593 -0.52269397
 -1.48840477 -0.26359477 -1.55602574  0.03723823  0.        ]",[-0.56589168  2.27096549],-0.189826871379,-0.189826871379,[-0.19801137  0.62790096],"[[ -9.33210827   2.68490763   0.19261671  -0.06120911]
 [-22.13848619   0.47776352   0.           0.        ]]",[-0.05595264 -0.08405024]
29,"[-1.63869004 -0.62884172  0.55542131  0.38198973  1.6347791  -0.52269211
 -1.63777684  0.28268806 -1.68128807  0.09556775  0.        ]",[-0.56407805  0.39027652],-0.208361970551,-0.208361970551,[-0.28971812  0.57480466],"[[ -9.79296051   2.73408568   0.19261671  -0.06120911]
 [-23.94078174   4.42687088   0.           0.        ]]",[-0.05595264 -0.08405024]
30,"[-1.24240776 -0.67487089  1.16858264  0.12846018  1.63476227 -0.52269024
 -1.78361064  0.48419388 -1.73077221  0.2209793   0.        ]",[-0.58941804 -1.68042714],-0.217499723955,-0.217499723955,[-0.37817663  0.52914733],"[[-10.28943138   2.83723848   0.19261671  -0.06120911]
 [-25.7004464    5.88357313   0.           0.        ]]",[-0.05595264 -0.08405024]
31,"[-0.57847438 -0.70071318  1.51122249 -0.06579323  1.63474545 -0.52268838
 -1.93487468 -0.07977319 -1.74002017  0.33001123  0.        ]",[ 0.75543598  1.14817593],-0.221505765929,-0.221505765929,[-0.44291103  0.52171952],"[[-10.82175398   2.91400464   0.19261671  -0.06120911]
 [-27.52569368   1.80664954   0.           0.        ]]",[-0.05595264 -0.08405024]
32,"[ 0.12956947 -0.71895822  1.44608846 -0.26024193  1.63472862 -0.52268651
 -1.64177868  0.46295681 -1.70812739  0.39871715  0.        ]",[-0.38552711 -0.42725969],-0.219211198804,-0.219211198804,[-0.50898957  0.49683481],"[[-11.33679094   2.98950176   0.19261671  -0.06120911]
 [-23.98979202   5.73004905   0.           0.        ]]",[-0.05595264 -0.08405024]
33,"[ 0.69361745 -0.72710982  1.03527369 -0.3910572   1.63471179 -0.52268465
 -1.72893971 -0.30915267 -1.67816253  0.43286868  0.        ]",[ 0.20663801  1.01775398],-0.216288198137,-0.216288198137,[-0.5288735   0.51260155],"[[-11.82714054   3.03977809   0.19261671  -0.06120911]
 [-25.04159946   0.14848508   0.           0.        ]]",[-0.05595264 -0.08405024]
34,"[ 1.01379762 -0.72596798  0.38565878 -0.36914494  1.63469496 -0.52268278
 -1.62002372 -0.42034929 -1.66222435  0.49336909  0.        ]",[-1.05760798  0.04171142],-0.216475909088,-0.216475909088,[-0.5286724   0.51362312],"[[-12.31479041   3.03137856   0.19261671  -0.06120911]
 [-23.7277488   -0.65536009   0.           0.        ]]",[-0.05595264 -0.08405024]
35,"[ 1.01153955 -0.72400769 -0.3852037  -0.33498046  1.63467814 -0.52268092
 -1.90923147 -0.41078901 -1.61602454  0.54139734  0.        ]",[ 0.69295934  0.69534199],-0.212335947077,-0.212335947077,[-0.44201732  0.53218496],"[[-12.8243572    3.01826634   0.19261671  -0.06120911]
 [-27.21729706  -0.58625914   0.           0.        ]]",[-0.05595264 -0.08405024]
36,"[ 0.66478618 -0.72263532 -1.05895332 -0.31311365  1.63466131 -0.52267905
 -1.63714863 -0.36906411 -1.55355037  0.55133593  0.        ]",[-1.73329759  0.53644346],-0.204473985401,-0.204473985401,[-0.38343996  0.54408795],"[[-13.33576913   3.009863     0.19261671  -0.06120911]
 [-23.93483761  -0.28464174   0.           0.        ]]",[-0.05595264 -0.08405024]
37,"[ 0.05860753 -0.72192589 -1.46142864 -0.30236753  1.63464449 -0.52267719
 -1.92601289 -0.34931095 -1.49655811  0.52108272  0.        ]",[-0.5557986   1.70817595],-0.195451107921,-0.195451107921,[-0.23856159  0.58928961],"[[-13.84943655   3.0057301    0.19261671  -0.06120911]
 [-27.42029083  -0.14185601   0.           0.        ]]",[-0.05595264 -0.08405024]
38,"[-0.71913693 -0.72166129 -1.46585902 -0.2984713   1.63462766 -0.52267532
 -2.0633819  -0.33410485 -1.46028411  0.45513947  0.        ]",[ 1.66673128 -1.68399425],-0.187557720525,-0.187557720525,[-0.17019653  0.61611873],"[[-14.41447496   3.00423128   0.19261671  -0.06120911]
 [-29.07802691  -0.03194041   0.           0.        ]]",[-0.05595264 -0.08405024]
39,"[-1.35081554 -0.71354539 -1.04569704 -0.19390171  1.63461084 -0.52267346
 -1.68750312 -0.88179712 -1.44340026  0.35289431  0.        ]",[ 1.0802209   1.58483053],-0.181105159049,-0.181105159049,[-0.18016505  0.63289064],"[[-14.95053631   2.96386822   0.19261671  -0.06120911]
 [-24.5431944   -3.99116618   0.           0.        ]]",[-0.05595264 -0.08405024]
40,"[-1.66517969 -0.70366789 -0.46321617 -0.09279698  1.63459401 -0.52267159
 -1.31904826 -0.32315346 -1.47857209  0.25945566  0.        ]",[-0.58435073  0.46267993],-0.182939159585,-0.182939159585,[-0.22540939  0.60546237],"[[-15.39679791   2.92456286   0.19261671  -0.06120911]
 [-20.09781246   0.0471842    0.           0.        ]]",[-0.05595264 -0.08405024]
41,"[-1.72371663 -0.70875884  0.17289905 -0.14237026  1.63457719 -0.52266972
 -1.47781285 -0.06991657 -1.54038886  0.24317609  0.        ]",[-0.46374879  0.67041295],-0.191172731009,-0.191172731009,[-0.27491492  0.58239782],"[[-15.81797488   2.9438737    0.19261671  -0.06120911]
 [-22.01351184   1.87779259   0.           0.        ]]",[-0.05595264 -0.08405024]
42,"[-1.51584525 -0.72224783  0.82293397 -0.30745044  1.63456037 -0.52266786
 -1.59386124  0.15566964 -1.57989674  0.28352708  0.        ]",[-1.43157774  0.88422789],-0.197805342251,-0.197805342251,[-0.35568833  0.53858966],"[[-16.27229479   3.00768607   0.19261671  -0.06120911]
 [-23.41386427   3.50851865   0.           0.        ]]",[-0.05595264 -0.08405024]
