timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.0033262   1.54080637  0.04526271 -1.05441296 -1.24974741 -1.46465917
  0.33182071 -0.31779986  2.87266844  1.81153886  0.        ]",[-0.82013165  0.70867114],-0.400472532769,-0.400472532769,[-0.29023156  1.35911834],"[[ 0.05974535  0.01784632 -0.14557849 -0.17071636]
 [ 0.00027128 -0.00036196  0.          0.        ]]",[-0.441872   -0.23856938]
1,"[ 1.00548136  1.5396661  -0.00305384 -0.98132011 -1.24974559 -1.46465655
  0.01700364  0.10836889  2.87428057  1.77078796  0.        ]",[ 0.88869791  0.90841305],-0.398918042218,-0.398918042218,[-0.09766959  1.18033469],"[[ 0.02718833  0.04600579 -0.14557849 -0.17071636]
 [-3.24516343  2.80694841  0.          0.        ]]",[-0.441872   -0.23856938]
2,"[ 1.00604105  1.52903148 -0.04612937 -0.74436873 -1.24974377 -1.46465393
  0.36412042  0.64576223  2.86802833  1.81386847  0.        ]",[ 0.35360986  2.08895915],-0.400125129306,-0.400125129306,[ 0.0169792   1.13842261],"[[ -1.81179510e-03   1.37662515e-01  -1.45578492e-01  -1.70716363e-01]
 [  3.33247974e-01   6.34693184e+00   0.00000000e+00   0.00000000e+00]]",[-0.441872   -0.23856938]
3,"[ 1.00577281  1.48333508 -0.01549984 -0.32568109 -1.24974195 -1.46465131
  0.49903991  1.22769683  2.82544268  2.05358354  0.        ]",[ 0.80983468  1.91169863],-0.406755639714,-0.406755639714,[ 0.22882472  1.20394456],"[[  0.0188079    0.30306286  -0.14557849  -0.17071636]
 [  1.724129    10.18032948   0.           0.        ]]",[-0.441872   -0.23856938]
4,"[ 1.0005276   1.35810564  0.08280039  0.24418495 -1.24974013 -1.46464869
  0.80640912  1.79800775  2.68109563  2.45276939  0.        ]",[ 1.68281589 -0.64678712],-0.413724411761,-0.413724411761,[ 0.439852    1.51975262],"[[  0.08508122   0.54436305  -0.14557849  -0.17071636]
 [  4.89278723  13.93717635   0.           0.        ]]",[-0.441872   -0.23856938]
5,"[ 0.9687409   1.16209843  0.28318105  0.75250443 -1.24973831 -1.46464607
  1.18096739  1.36711989  2.37832899  2.91391854  0.        ]",[ 0.14233344  1.08087438],-0.415393644098,-0.415393644098,[ 0.38090611  1.60063624],"[[  0.22167804   0.79462819  -0.14557849  -0.17071636]
 [  8.75410131  11.09879285   0.           0.        ]]",[-0.441872   -0.23856938]
6,"[ 0.88531411  0.90073503  0.53597622  1.15729037 -1.24973649 -1.46464345
  1.2188192   1.93478956  1.914833    3.27145909  0.        ]",[ 1.41058843  2.26094257],-0.405517693263,-0.405517693263,[ 0.83240139  1.93097162],"[[  0.40067351   1.05412338  -0.14557849  -0.17071636]
 [  9.14433108  14.83825345   0.           0.        ]]",[-0.441872   -0.23856938]
7,"[ 0.72104305  0.50612173  0.82147144  1.45285507 -1.24973467 -1.46464083
  1.58527606  2.4910569   1.27259877  3.37577065  0.        ]",[ 0.6553405   2.45940004],-0.374713867203,-0.374713867203,[ 0.95056796  1.96517384],"[[  0.62146002   1.38765467  -0.14557849  -0.17071636]
 [ 12.92214626  18.50264171   0.           0.        ]]",[-0.441872   -0.23856938]
8,"[ 0.42521003 -0.0040874   1.12334285  1.43200548 -1.24973285 -1.46463821
  1.81240671  3.03632953  0.6134842   3.02668587  0.        ]",[ 0.17248474  3.12850921],-0.315666462516,-0.315666462516,[ 0.43022966  1.33273792],"[[  0.90339253   1.79374754  -0.14557849  -0.17071636]
 [ 15.26367051  22.09466375   0.           0.        ]]",[-0.441872   -0.23856938]
9,"[ 0.01624569 -0.53961954  1.34776867  0.88527748 -1.24973102 -1.46463559
  1.84978767  3.5708396   0.32845442  2.27283485  0.        ]",[-0.42655728 -0.0089327 ],-0.240168625983,-0.240168625983,[-0.45871317  0.09892065],"[[  1.21253229   2.27096991  -0.14557849  -0.17071636]
 [ 15.64907743  25.61587307   0.           0.        ]]",[-0.441872   -0.23856938]
