timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.04420145  1.39419773  0.09496967 -1.4873573   0.45456952 -1.64837582
  0.2464894  -0.30494178  1.21697581  2.3272275   0.        ]",[-2.92336116 -0.11138738],-0.25690014874,-0.25690014874,[-3.63164949 -0.68169135],"[[ 0.09487098 -0.08019382  0.05169076 -0.19159913]
 [-0.00180977  0.00473926  0.          0.        ]]",[-0.78097534 -0.5568977 ]
1,"[ 1.04859522  1.39373392  0.03638819 -1.4983526   0.45456931 -1.64837347
 -0.19155462 -0.37729947  1.21961503  2.21713811  0.        ]",[-3.04618142 -1.39301948],-0.250180216719,-0.250180216719,[-3.50971293 -0.7141515 ],"[[ 0.0551463  -0.08450973  0.05169076 -0.19159913]
 [-3.95748802 -0.43486939  0.          0.        ]]",[-0.78097534 -0.5568977 ]
2,"[ 1.04791974  1.38690913 -0.13808312 -1.62115949  0.4545691  -1.64837111
 -0.6207865  -1.02736476  1.19847894  1.8424193   0.        ]",[-3.12078314 -0.50784378],-0.226299813453,-0.226299813453,[-3.31002331 -0.16640402],"[[-0.0628934  -0.13283336  0.05169076 -0.19159913]
 [-7.83359079 -4.38433154  0.          0.        ]]",[-0.78097534 -0.5568977 ]
3,"[ 1.00208934  1.36111845 -0.4220404  -1.88980144  0.45456889 -1.64836876
 -1.04162756 -1.34380138  1.05402237  1.21322748  0.        ]",[-1.04045115 -0.44197319],-0.181608323671,-0.181608323671,[-1.68824446  0.9062714 ],"[[ -0.25769477  -0.23980928   0.05169076  -0.19159913]
 [-11.63392539  -6.30684406   0.           0.        ]]",[-0.78097534 -0.5568977 ]
4,"[ 0.84996887  1.30441457 -0.78991332 -2.23617593  0.45456868 -1.6483664
 -1.45418708 -1.61102354  0.65650311  0.47247217  0.        ]",[ 0.55106435  1.9222814 ],-0.115792531015,-0.115792531015,[ 0.97803599  1.88572466],"[[ -0.52775223  -0.38223574   0.05169076  -0.19159913]
 [-15.35948347  -7.9303604    0.           0.        ]]",[-0.78097534 -0.5568977 ]
5,"[ 0.59238944  1.23927091 -1.11634826 -2.50725848  0.45456846 -1.64836405
 -1.17933724 -0.93353695  0.08665828 -0.04660401  0.        ]",[ 2.36496517  0.66262656],-0.0474466899174,-0.0474466899174,[ 2.00940204  1.5642674 ],"[[ -0.8100402   -0.49954523   0.05169076  -0.19159913]
 [-12.87751164  -3.81430591   0.           0.        ]]",[-0.78097534 -0.5568977 ]
6,"[ 0.34041936  1.20720252 -1.30947137 -2.61617759  0.45456825 -1.64836169
 -0.71315867 -0.4894585  -0.37519773 -0.25658937  0.        ]",[ 2.02580662  1.55502004],-0.00389511627029,-0.00389511627029,[ 2.11198688  1.26999962],"[[-1.02535333 -0.54876133  0.05169076 -0.19159913]
 [-8.66777371 -1.11631617  0.          0.        ]]",[-0.78097534 -0.5568977 ]
7,"[ 0.16769917  1.21898838 -1.39943087 -2.57755313  0.45456804 -1.64835933
 -0.25623337  0.16568611 -0.61950268 -0.32315715  0.        ]",[ 0.71206662 -0.46489569],-0.026108471715,-0.026108471715,[ 1.46029747  0.65928739],"[[-1.15730976 -0.53115163  0.05169076 -0.19159913]
 [-4.54159376  2.86400316  0.          0.        ]]",[-0.78097534 -0.5568977 ]
8,"[ 0.08326591  1.24337436 -1.43347327 -2.49234097  0.45456783 -1.64835698
  0.06574212 -0.14680319 -0.70283338 -0.3477914   0.        ]",[ 0.10676858  1.65678523],-0.0345590517249,-0.0345590517249,[ 1.24466741  0.77964979],"[[-1.21896932 -0.49292001  0.05169076 -0.19159913]
 [-1.63405349  0.9654806   0.          0.        ]]",[-0.78097534 -0.5568977 ]
9,"[ 0.04407971  1.27762115 -1.44725876 -2.35778143  0.45456762 -1.64835462
  0.11593609  0.50175663 -0.69581543 -0.36474355  0.        ]",[ 0.71854738 -0.63001672],-0.0343716591535,-0.0343716591535,[ 0.86767167  0.31044298],"[[-1.24710257 -0.43407596  0.05169076 -0.19159913]
 [-1.18078592  4.90579221  0.          0.        ]]",[-0.78097534 -0.5568977 ]
10,"[ 0.05127968  1.31399817 -1.44481656 -2.18788286  0.45456741 -1.64835227
  0.43340836  0.07499264 -0.60551944 -0.37030447  0.        ]",[ 0.9992739   0.22450698],-0.026446950543,-0.026446950543,[ 0.24300323  0.40122551],"[[-1.24195403 -0.36197448  0.05169076 -0.19159913]
 [ 1.68608835  2.31299838  0.          0.        ]]",[-0.78097534 -0.5568977 ]
11,"[ 0.15198014  1.33738529 -1.40622497 -2.05578947  0.4545672  -1.64834991
  0.86743468  0.2135349  -0.39540049 -0.33227462  0.        ]",[-1.31875915 -0.49933529],-0.0101795879009,-0.0101795879009,[-1.27785993  0.19498433],"[[-1.16890769 -0.30726944  0.05169076 -0.19159913]
 [ 5.60548373  3.15470864  0.          0.        ]]",[-0.78097534 -0.5568977 ]
12,"[ 0.24732444  1.35304426 -1.36154418 -1.95118955  0.45456699 -1.64834756
  0.41716449 -0.12192203 -0.20547072 -0.27079511  0.        ]",[-1.08406896 -0.34141121],-0.0174066282059,-0.0174066282059,[-0.68287748  0.43962497],"[[-1.09759426 -0.26462368  0.05169076 -0.19159913]
 [ 1.53940857  1.11664964  0.          0.        ]]",[-0.78097534 -0.5568977 ]
13,"[ 0.23520205  1.35591263 -1.36768986 -1.93003121  0.45456678 -1.6483452
 -0.02422304 -0.34781983 -0.21444131 -0.27617722  0.        ]",[ 0.33955055  0.78912613],-0.0166918774871,-0.0166918774871,[ 0.46015221  0.75195026],"[[-1.10679743 -0.25606075  0.05169076 -0.19159913]
 [-2.44645406 -0.25578619  0.          0.        ]]",[-0.78097534 -0.5568977 ]
14,"[ 0.18862708  1.36414131 -1.39002564 -1.86481306  0.45456657 -1.64834285
  0.12975167  0.16722721 -0.25573234 -0.29751185  0.        ]",[-0.44429862 -0.10151205],-0.0136982825337,-0.0136982825337,[-0.02021122  0.24146362],"[[-1.14177586 -0.22978068  0.05169076 -0.19159913]
 [-1.05601602  2.87336511  0.          0.        ]]",[-0.78097534 -0.5568977 ]
15,"[ 0.1364372   1.37803962 -1.41273164 -1.73243867  0.45456636 -1.64834049
 -0.06255003  0.09181509 -0.27576547 -0.31266212  0.        ]",[ 0.34925417 -0.0031747 ],-0.012805559523,-0.012805559523,[ 0.54247892  0.33298862],"[[-1.18031943 -0.17691027  0.05169076 -0.19159913]
 [-2.79255725  2.41520171  0.          0.        ]]",[-0.78097534 -0.5568977 ]
