timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-3.05315733  0.82733655],[-3.96050822  0.31814511],-0.154793384149,-0.154793384149,"[ 1.01794327  1.44108138 -0.19297908 -1.45896793  0.61936068 -0.90664007
  0.27335144 -0.30933492  0.94905264  0.67609203  0.        ]","[[-0.09922056 -0.09188537  0.07184511 -0.10534651]
 [ 0.00102222  0.00183287  0.          0.        ]]",[-0.65395671 -0.45282373]
1,[-2.47034121  0.87877858],[-3.422679    1.56284458],-0.15065669273,-0.15065669273,"[ 1.010886    1.4424738  -0.25146279 -1.42654243  0.61936029 -0.90663933
 -0.14559942 -0.10800743  0.93859064  0.59440303  0.        ]","[[-0.13889578 -0.07919444  0.07184511 -0.10534651]
 [-3.95536915  1.26305305  0.          0.        ]]",[-0.65395671 -0.45282373]
2,[-1.60419536  0.55374396],[-1.53866943  0.68726774],-0.140237329864,-0.140237329864,"[ 0.97615395  1.44636852 -0.42317544 -1.2607083   0.61935991 -0.90663859
 -0.55637243  0.52030736  0.90216152  0.38844441  0.        ]","[[-0.25692402 -0.01444123  0.07184511 -0.10534651]
 [-7.83453319  5.19914497  0.          0.        ]]",[-0.65395671 -0.45282373]
3,[-0.25466606  0.44225061],[-1.21748708  0.28075576],-0.12459815234,-0.12459815234,"[ 0.87507972  1.43788346 -0.69404385 -0.92733111  0.61935953 -0.90663786
 -0.95896903  0.93850553  0.81572142  0.08974513  0.        ]","[[ -0.45176073   0.1158273    0.07184511  -0.10534651]
 [-11.63648627   7.81895949   0.           0.        ]]",[-0.65395671 -0.45282373]
4,[ 1.90121078  0.40758514],[ 1.99769455  0.37591767],-0.103013157734,-0.103013157734,"[ 0.6517876   1.39576501 -1.02697199 -0.51054716  0.61935915 -0.90663712
 -1.35354859  1.09145232  0.62825824 -0.30447299  0.        ]","[[ -0.72187669   0.28182032   0.07184511  -0.10534651]
 [-15.36273823   8.77710387   0.           0.        ]]",[-0.65395671 -0.45282373]
5,[ 1.8874507   0.13335998],[ 1.14997521  0.03605489],-0.0853633201181,-0.0853633201181,"[ 0.35398643  1.30673684 -1.28419006 -0.06114101  0.61935877 -0.90663638
 -0.90253831  1.30102026  0.3971093  -0.59974279  0.        ]","[[ -0.98639851   0.47053444   0.07184511  -0.10534651]
 [-11.10360081  10.08995563   0.           0.        ]]",[-0.65395671 -0.45282373]
6,[ 1.26011872 -0.05301109],[-0.29753551  0.09828053],-0.0751067171801,-0.0751067171801,"[ 0.11679493  1.16708442 -1.41092686  0.37219156  0.61935838 -0.90663565
 -0.46037138  1.29165474  0.25370813 -0.67747497  0.        ]","[[ -1.16657576   0.67174458   0.07184511  -0.10534651]
 [ -6.92797199  10.03129477   0.           0.        ]]",[-0.65395671 -0.45282373]
7,[ 1.66979992 -0.35779816],[ 1.44882119  0.01331633],-0.0653359438344,-0.0653359438344,"[-0.0941094   0.98550445 -1.48248244  0.74332093  0.619358   -0.90663491
 -0.57053298  1.32209787  0.1424091  -0.6722381   0.        ]","[[ -1.3155728    0.87428425   0.07184511  -0.10534651]
 [ -7.96829274  10.22201656   0.           0.        ]]",[-0.65395671 -0.45282373]
8,[ 0.5169434  -0.59638143],[ 0.14213861 -0.71751401],-0.0552021797243,-0.0552021797243,"[-0.26744864  0.76975807 -1.51663455  1.03450272  0.61935762 -0.90663418
 -0.13486466  1.29799579  0.0649071  -0.59709639  0.        ]","[[ -1.43366003   1.07720921   0.07184511  -0.10534651]
 [ -3.85403488  10.07103825   0.           0.        ]]",[-0.65395671 -0.45282373]
9,[ 0.31439257 -0.40213042],[-0.20358046 -0.68764402],-0.0468570009765,-0.0468570009765,"[-0.37269597  0.56825402 -1.52729219  1.20823427  0.61935724 -0.90663344
 -0.06714529  0.81261783  0.02884029 -0.4801657   0.        ]","[[-1.50432407  1.24812199  0.07184511 -0.10534651]
 [-3.21452372  7.03037962  0.          0.        ]]",[-0.65395671 -0.45282373]
10,[ 0.71408778 -0.04711929],[ 1.48451721  0.81774738],-0.0395278194582,-0.0395278194582,"[-0.48003391  0.4295135  -1.53054824  1.2838196   0.61935686 -0.9066327
 -0.14565164  0.35578181 -0.03091833 -0.43150055  0.        ]","[[-1.57605269  1.36001569  0.07184511 -0.10534651]
 [-3.95590282  4.16852045  0.          0.        ]]",[-0.65395671 -0.45282373]
11,[-0.83009732 -0.97267002],[-1.57212255 -1.2135381 ],-0.0341521265367,-0.0341521265367,"[-0.53786672  0.28340501 -1.52913666  1.3288223   0.61935647 -0.90663197
  0.28162499  0.85934134 -0.05409308 -0.33171933  0.        ]","[[-1.61468728  1.47503656  0.07184511 -0.10534651]
 [ 0.07910422  7.32308423  0.          0.        ]]",[-0.65395671 -0.45282373]
12,[ 0.47194821 -0.26535225],[ 0.43390484 -0.94094698],-0.0297623369407,-0.0297623369407,"[-0.59485119  0.14818928 -1.52557278  1.34045231  0.61935609 -0.90663123
 -0.1375302   0.20424215 -0.08350959 -0.24109896  0.        ]","[[-1.65281915  1.58032294  0.07184511 -0.10534651]
 [-3.8792054   3.21920218  0.          0.        ]]",[-0.65395671 -0.45282373]
13,[ 0.57041794  0.39996225],[ 0.38816724  0.17450327],-0.0240102432407,-0.0240102432407,"[-0.68349756  0.11429941 -1.51570238  1.33891605  0.61935571 -0.90663049
  0.05250459 -0.40072526 -0.1443753  -0.27664258  0.        ]","[[-1.71239758  1.60668226  0.07184511 -0.10534651]
 [-2.08460475 -0.57062859  0.          0.        ]]",[-0.65395671 -0.45282373]
14,[ 0.20092876  0.23751561],[ 0.36080918  0.76555896],-0.0220384901741,-0.0220384901741,"[-0.72176783  0.11991533 -1.50978949  1.3392919   0.61935533 -0.90662976
  0.21953605 -0.2886668  -0.17318099 -0.31132708  0.        ]","[[-1.73826342  1.60231296  0.07184511 -0.10534651]
 [-0.5072368   0.13136258  0.          0.        ]]",[-0.65395671 -0.45282373]
15,[-0.6110239  -0.48208845],[ 0.43864153 -0.28905999],-0.0217740648435,-0.0217740648435,"[-0.71544814  0.07750987 -1.51083263  1.3352267   0.61935495 -0.90662902
  0.37175974  0.19476462 -0.16439274 -0.26354794  0.        ]","[[-1.73398517  1.63532576  0.07184511 -0.10534651]
 [ 0.9302937   3.15982576  0.          0.        ]]",[-0.65395671 -0.45282373]
16,[-1.24020278 -0.47820777],[ 0.74091908  0.38990745],-0.0259072330298,-0.0259072330298,"[-0.66234374  0.01208847 -1.51853296  1.32344414  0.61935456 -0.90662829
  0.55366956  0.00202951 -0.12470512 -0.15577977  0.        ]","[[-1.69814337  1.68640812  0.07184511 -0.10534651]
 [ 2.64816652  1.9524346   0.          0.        ]]",[-0.65395671 -0.45282373]
17,[-2.21134162 -0.80586541],[-2.29009451 -1.31353408],-0.0379111092257,-0.0379111092257,"[-0.54025428 -0.05683068 -1.52901723  1.30370109  0.61935418 -0.90662755
  0.85863413  0.24222984 -0.05346723  0.01394955  0.        ]","[[-1.61628505  1.74055444  0.07184511 -0.10534651]
 [ 5.52811229  3.45717219  0.          0.        ]]",[-0.65395671 -0.45282373]
18,[-1.37001848 -0.14542049],[-0.86679278  0.54298738],-0.0481114998025,-0.0481114998025,"[-0.43581723 -0.09315766 -1.53011345  1.29021028  0.6193538  -0.90662681
  0.42799758 -0.40068753 -0.00371943  0.14048261  0.        ]","[[-1.546525    1.76928791  0.07184511 -0.10534651]
 [ 1.46138934 -0.57038838  0.          0.        ]]",[-0.65395671 -0.45282373]
19,[-0.67915595 -0.4508242 ],[-0.02763847  0.30006939],-0.0479022285434,-0.0479022285434,"[-0.44403101 -0.1061072  -1.53028652  1.28487708  0.61935342 -0.90662608
  0.0616184  -0.05561028 -0.01020645  0.14644311  0.        ]","[[-1.55201152  1.7795696   0.07184511 -0.10534651]
 [-1.99851835  1.59134891  0.          0.        ]]",[-0.65395671 -0.45282373]
20,[-0.70005423 -0.73572832],[-0.32218293 -1.21529618],-0.0449688840567,-0.0449688840567,"[-0.50493285 -0.16048169 -1.53019056  1.2594347   0.61935304 -0.90662534
  0.05420586  0.12902317 -0.05051149  0.15003415  0.        ]","[[-1.59268424  1.82300149  0.07184511 -0.10534651]
 [-2.06851853  2.74798555  0.          0.        ]]",[-0.65395671 -0.45282373]
21,[ 0.17438067  0.07343689],[-0.08955553 -0.45834381],-0.0390149526849,-0.0390149526849,"[-0.58531611 -0.17873737 -1.52629903  1.24976773  0.61935265 -0.9066246
 -0.07644725 -0.51171136 -0.09405123  0.10303613  0.        ]","[[-1.64643401  1.83768867  0.07184511 -0.10534651]
 [-3.30234261 -1.26589608  0.          0.        ]]",[-0.65395671 -0.45282373]
22,[ 0.78342408  0.55941051],[ 2.26099644  0.72898799],-0.0278388669586,-0.0278388669586,"[-0.68791327 -0.12475194 -1.51505098  1.27670785  0.61935227 -0.90662387
 -0.10703047 -0.79741713 -0.1446057  -0.033887    0.        ]","[[-1.7153788   1.79441305  0.07184511 -0.10534651]
 [-3.59115585 -3.05570219  0.          0.        ]]",[-0.65395671 -0.45282373]
23,[-0.40026277 -0.08092408],[-1.23204182  0.18449094],-0.0223739681729,-0.0223739681729,"[-0.73433166 -0.08504991 -1.50760847  1.29340026  0.61935189 -0.90662313
  0.31957724 -0.32707441 -0.17161493 -0.11051427  0.        ]","[[-1.74678065  1.76286173  0.07184511 -0.10534651]
 [ 0.43751564 -0.10924387  0.          0.        ]]",[-0.65395671 -0.45282373]
24,[ 0.67451566 -0.07946149],[ 1.15939925  0.18411096],-0.0187252414274,-0.0187252414274,"[-0.7799738  -0.09157495 -1.49883264  1.2908338   0.61935151 -0.9066224
 -0.10046616 -0.21003867 -0.20119095 -0.13739198  0.        ]","[[-1.77782923  1.76803309  0.07184511 -0.10534651]
 [-3.5291632   0.62392493  0.          0.        ]]",[-0.65395671 -0.45282373]
25,[-0.3977074  -0.35964346],[-0.36495585 -0.82165397],-0.0157808734262,-0.0157808734262,"[-0.8240439  -0.11632272 -1.48896255  1.28046612  0.61935113 -0.90662166
  0.3260375  -0.09572373 -0.2300649  -0.14329073  0.        ]","[[-1.80800158  1.78769656  0.07184511 -0.10534651]
 [ 0.49852235  1.34004942  0.          0.        ]]",[-0.65395671 -0.45282373]
26,[ 0.40391099  0.36684334],[-0.35619533  0.52735561],-0.0149617588603,-0.0149617588603,"[-0.83076026 -0.10864895 -1.48733417  1.28378736  0.61935074 -0.90662092
  0.172076   -0.61927168 -0.23470696 -0.15601468  0.        ]","[[-1.81261893  1.78159064  0.07184511 -0.10534651]
 [-0.95541053 -1.93971205  0.          0.        ]]",[-0.65395671 -0.45282373]
27,[ 0.70701915  0.06454967],[ 0.39799672 -0.1132417 ],-0.0106467956423,-0.0106467956423,"[-0.87862959 -0.08665576 -1.4747902   1.29276932  0.61935036 -0.90662019
  0.02476311 -0.27978963 -0.26889791 -0.21219469  0.        ]","[[-1.84568491  1.7641341   0.07184511 -0.10534651]
 [-2.34655738  0.18696724  0.          0.        ]]",[-0.65395671 -0.45282373]
28,[ 0.46375191  0.14662062],[ 0.30841143 -0.71249965],-0.00776007473111,-0.00776007473111,"[-0.92261944 -0.08564735 -1.46176284  1.29316058  0.61934998 -0.90661945
  0.19649374 -0.35199221 -0.30080432 -0.24283385  0.        ]","[[-1.87634468  1.7633352   0.07184511 -0.10534651]
 [-0.7248217  -0.26534561  0.          0.        ]]",[-0.65395671 -0.45282373]
29,[ 0.52279443  0.70297313],[ 1.02832072 -0.71389236],-0.00913353144256,-0.00913353144256,"[-0.92561873 -0.04315152 -1.46081917  1.3082064   0.6193496  -0.90661872
  0.32731315 -0.80152861 -0.30773902 -0.28849316  0.        ]","[[-1.87844608  1.72977328  0.07184511 -0.10534651]
 [ 0.51056973 -3.08146098  0.          0.        ]]",[-0.65395671 -0.45282373]
30,[-0.29435456  1.14452159],[-0.46902828  1.08073518],-0.0160350598138,-0.0160350598138,"[-0.85397746  0.07101458 -1.48145189  1.33433347  0.61934922 -0.90661798
  0.74538743 -1.24311535 -0.26825016 -0.3563105   0.        ]","[[-1.82862203  1.64038893  0.07184511 -0.10534651]
 [ 4.45864758 -5.84778053  0.          0.        ]]",[-0.65395671 -0.45282373]
31,[-0.26813257  0.538773  ],[-0.74949106  0.71278107],-0.0224152333268,-0.0224152333268,"[-0.75227186  0.16876497 -1.50431572  1.34048508  0.61934884 -0.90661724
  0.53940376 -0.59252149 -0.20336504 -0.38296998  0.        ]","[[-1.75896596  1.56432531  0.07184511 -0.10534651]
 [ 2.51344982 -1.77215041  0.          0.        ]]",[-0.65395671 -0.45282373]
32,[ 0.22476573  0.14832167],[ 0.66502731  0.03040168],-0.0235797371246,-0.0235797371246,"[-0.72278982  0.17746927 -1.50957698  1.34031236  0.61934845 -0.90661651
  0.21998711 -0.13631071 -0.18152673 -0.37011545  0.        ]","[[-1.73896151  1.55755673  0.07184511 -0.10534651]
 [-0.50295005  1.0857718   0.          0.        ]]",[-0.65395671 -0.45282373]
33,[-0.65366673 -0.06589092],[ 0.02174043 -0.16168237],-0.023742485061,-0.023742485061,"[-0.6984743   0.1482724  -1.51346364  1.3404206   0.61934807 -0.90661577
  0.49974152 -0.12059935 -0.15897218 -0.32251548  0.        ]","[[-1.72251407  1.58025967  0.07184511 -0.10534651]
 [ 2.13890316  1.18419492  0.          0.        ]]",[-0.65395671 -0.45282373]
34,[-0.81641704 -0.00919916],[-1.03234412  0.22961208],-0.0271314538784,-0.0271314538784,"[-0.63430784  0.12638073 -1.52178545  1.33963422  0.61934769 -0.90661503
  0.50438419 -0.22654074 -0.10999025 -0.25058866  0.        ]","[[-1.67929605  1.59728478  0.07184511 -0.10534651]
 [ 2.18274873  0.52052727  0.          0.        ]]",[-0.65395671 -0.45282373]
35,[ 0.13315041 -0.02586839],[-0.16411161  0.30145945],-0.0274917595941,-0.0274917595941,"[-0.62907837  0.10140186 -1.5223387   1.33782855  0.61934731 -0.9066143
  0.08070592 -0.08295111 -0.10483797 -0.22096402  0.        ]","[[-1.67578414  1.61672047  0.07184511 -0.10534651]
 [-1.81823859  1.42004     0.          0.        ]]",[-0.65395671 -0.45282373]
36,[ 0.24487717 -0.28845036],[ 0.48410682 -0.25856994],-0.0232519527638,-0.0232519527638,"[-0.69224291  0.04995147 -1.51438802  1.33104934  0.61934693 -0.90661356
  0.0157162   0.10311702 -0.14610426 -0.21777166  0.        ]","[[-1.71830661  1.65681633  0.07184511 -0.10534651]
 [-2.43196585  2.58565804  0.          0.        ]]",[-0.65395671 -0.45282373]
37,[-0.15874355 -0.21325062],[-0.24089956 -0.66974434],-0.0205183292363,-0.0205183292363,"[-0.73499793 -0.00237788 -1.50745913  1.31989553  0.61934654 -0.90661283
  0.22371878 -0.06853714 -0.17321835 -0.19647652  0.        ]","[[-1.74723795  1.69774036  0.07184511 -0.10534651]
 [-0.46770314  1.51033641  0.          0.        ]]",[-0.65395671 -0.45282373]
38,[ 0.44678265  0.35069191],[ 0.2337954  -0.66026769],-0.0185205647875,-0.0185205647875,"[-0.76269935 -0.00658756 -1.50229298  1.31880857  0.61934616 -0.90661209
  0.12377678 -0.49661552 -0.1921802  -0.21265334  0.        ]","[[-1.76606143  1.7010409   0.07184511 -0.10534651]
 [-1.41149941 -1.17134603  0.          0.        ]]",[-0.65395671 -0.45282373]
39,[ 0.68358463  0.94723862],[-0.07942397  1.39986193],-0.0174087258989,-0.0174087258989,"[-0.79006091  0.05661852 -1.49666186  1.33215594  0.61934578 -0.90661135
  0.22476438 -0.91027247 -0.21720494 -0.2970956   0.        ]","[[-1.78472303  1.6516142   0.07184511 -0.10534651]
 [-0.45782803 -3.76268806  0.          0.        ]]",[-0.65395671 -0.45282373]
40,[ 0.46740776  0.25494027],[-0.6216966  -0.18702359],-0.0182823770378,-0.0182823770378,"[-0.80792623  0.10125327 -1.49269807  1.33780671  0.6193454  -0.90661062
  0.19237255 -0.26630173 -0.23668335 -0.35490548  0.        ]","[[-1.79694852  1.61683616  0.07184511 -0.10534651]
 [-0.76371737  0.2714397   0.          0.        ]]",[-0.65395671 -0.45282373]
41,[ 1.34780324  0.50727928],[ 2.37147882  0.85501715],-0.0178852217919,-0.0178852217919,"[-0.86573824  0.1038887  -1.47830106  1.33804175  0.61934502 -0.90660988
 -0.06656229 -0.38531192 -0.28323897 -0.39715545  0.        ]","[[-1.83675669  1.61478484  0.07184511 -0.10534651]
 [-3.20895141 -0.47409575  0.          0.        ]]",[-0.65395671 -0.45282373]
42,[-0.07405543 -0.33959407],[ 0.41820394  0.07656385],-0.0161686202122,-0.0161686202122,"[-0.90006555  0.07233619 -1.46859054  1.33449603  0.61934463 -0.90660915
  0.35919837  0.15651412 -0.30543529 -0.38845508  0.        ]","[[-1.86059556  1.63935837  0.07184511 -0.10534651]
 [ 0.81169069  2.92014928  0.          0.        ]]",[-0.65395671 -0.45282373]
43,[-0.84270227 -0.61663634],[-1.06410028 -1.13126225],-0.0129929100767,-0.0129929100767,"[-0.85294829 -0.00554154 -1.48169066  1.31907275  0.61934425 -0.90660841
  0.53277225  0.19563799 -0.25737087 -0.2780324   0.        ]","[[-1.82791596  1.70022042  0.07184511 -0.10534651]
 [ 2.45082544  3.16523942  0.          0.        ]]",[-0.65395671 -0.45282373]
