timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[-0.22786114  2.18032265],[-0.82878118  1.51356079],-0.373590159725,-0.373590159725,"[ 0.97809626  1.8343302  -0.05725831 -1.08315518 -1.2718219  -1.05967444
  0.42098059 -0.33973447  2.58332406  0.87451316  0.        ]","[[-0.02739949 -0.06413941 -0.14740706 -0.12318318]
 [ 0.00433611  0.00352536  0.          0.        ]]",[-0.27479318 -0.1424173 ]
1,[-0.14564849  2.03109717],[-1.24531642  1.52059407],-0.372782597885,-0.372782597885,"[ 0.97593249  1.83660281 -0.10693187 -0.97113365 -1.27181894 -1.05967244
  0.14258163  0.22100324  2.58268814  0.85085426  0.        ]","[[-0.06022382 -0.02432897 -0.14740706 -0.12318318]
 [-3.27584174  3.96431477  0.          0.        ]]",[-0.27479318 -0.1424173 ]
2,[ 0.05168411  1.97636533],[ 0.19741825  1.91038763],-0.369290649896,-0.369290649896,"[ 0.95828121  1.831272   -0.2642689  -0.63846796 -1.27181597 -1.05967043
 -0.18779499  0.77067188  2.57408969  0.76717874  0.        ]","[[-0.16479622  0.09391287 -0.14740706 -0.12318318]
 [-7.16843604  7.84692045  0.          0.        ]]",[-0.27479318 -0.1424173 ]
3,[ 0.09161788  1.87629414],[ 0.15375322  2.74217533],-0.364922258564,-0.364922258564,"[ 0.91196131  1.78325752 -0.46186221 -0.09980274 -1.271813   -1.05966843
 -0.10960334  1.30918842  2.55125716  0.70741758  0.        ]","[[ -0.29892165   0.28901653  -0.14740706  -0.12318318]
 [ -6.24716146  11.6507663    0.           0.        ]]",[-0.27479318 -0.1424173 ]
4,[ 0.16841608  1.76796556],[-0.29593205  1.75422002],-0.361386360998,-0.361386360998,"[ 0.8500581   1.63953076 -0.62865371  0.59228896 -1.27181003 -1.05966642
 -0.04760328  1.83704746  2.50875397  0.76151382  0.        ]","[[ -0.41653608   0.55944209  -0.14740706  -0.12318318]
 [ -5.51666078  15.37936325   0.           0.        ]]",[-0.27479318 -0.1424173 ]
5,[ 0.33440793  1.71240902],[-0.42353412  2.3101461 ],-0.353987086434,-0.353987086434,"[ 0.76655489  1.34314735 -0.79138023  1.31031381 -1.27180707 -1.05966442
 -0.1377921   2.35452976  2.41353417  0.88370996  0.        ]","[[ -0.53753152   0.90370496  -0.14740706  -0.12318318]
 [ -6.57928999  19.03471795   0.           0.        ]]",[-0.27479318 -0.1424173 ]
6,[ 0.53901589  1.83799362],[ 1.83091232  2.1251736 ],-0.33748943469,-0.33748943469,"[ 0.63973436  0.86283932 -0.97372018  1.82627528 -1.2718041  -1.05966242
 -0.26901905  2.86174875  2.22974985  1.01450656  0.        ]","[[ -0.68463081   1.3203486   -0.14740706  -0.12318318]
 [ -8.12544122  22.61766038   0.           0.        ]]",[-0.27479318 -0.1424173 ]
7,[ 0.37832439  1.78212571],[ 1.01614387  0.91910228],-0.311091219479,-0.311091219479,"[ 0.51621152  0.23762853 -1.10855316  1.83532258 -1.27180113 -1.05966041
  0.08057867  3.35875561  1.92531065  1.18841377  0.        ]","[[ -0.80581645   1.80792696  -0.14740706  -0.12318318]
 [ -4.00639741  26.12858539   0.           0.        ]]",[-0.27479318 -0.1424173 ]
8,[ 0.01159078  1.51242733],[ 0.28929094  0.55096425],-0.270753420158,-0.270753420158,"[ 0.47244421 -0.3790419  -1.14922319  1.07790016 -1.27179817 -1.05965841
  0.42346175  3.80063751  1.46915538  1.32462765  0.        ]","[[ -0.84541354   2.36181869  -0.14740706  -0.12318318]
 [  0.03353361  29.25026726   0.           0.        ]]",[-0.27479318 -0.1424173 ]
9,[-0.24796043  1.15919614],[ 1.04720042  0.92884702],-0.211488847233,-0.211488847233,"[ 0.48607246 -0.73260899 -1.13689975 -0.401965   -1.2717952  -1.0596564
  0.52077036  4.02743999  0.95426345  1.17625077  0.        ]","[[ -0.83323679   2.96290249  -0.14740706  -0.12318318]
 [  1.18005172  30.85278321   0.           0.        ]]",[-0.27479318 -0.1424173 ]
10,[-0.46404791  1.03513348],[-0.4519494   0.67981016],-0.178906414513,-0.178906414513,"[ 0.55422686 -0.74690703 -1.07045279 -1.18060191 -1.27179223 -1.0596544
  0.85471819 -0.24830367  0.75711609  0.97159834  0.        ]","[[-0.77015901  3.24044313 -0.14740706 -0.12318318]
 [ 5.1147106   0.64952464  0.          0.        ]]",[-0.27479318 -0.1424173 ]
11,[-0.26782677  1.37281299],[-0.29889173  3.11845022],-0.185704774282,-0.185704774282,"[ 0.63763001 -0.75216255 -0.97629684 -1.01686405 -1.27178927 -1.05965239
  0.69423164 -0.95675551  0.794716    1.01876782  0.        ]","[[-0.6868375   3.18216424 -0.14740706 -0.12318318]
 [ 3.22383566 -4.35488775  0.          0.        ]]",[-0.27479318 -0.1424173 ]
12,[-0.17156117  1.39646435],[-0.74806197  2.3927683 ],-0.194101879861,-0.194101879861,"[ 0.68559292 -0.75226294 -0.91415846 -0.79393546 -1.2717863  -1.05965039
  0.58837848 -0.80334161  0.8370764   1.08208896  0.        ]","[[-0.63487423  3.10300046 -0.14740706 -0.12318318]
 [ 1.9766608  -3.27120267  0.          0.        ]]",[-0.27479318 -0.1424173 ]
13,[-0.07014032  1.39432669],[-1.13098936  2.13551425],-0.199546799206,-0.199546799206,"[ 0.69394461 -0.74812096 -0.90262242 -0.65275423 -1.27178333 -1.05964838
  0.333683   -0.59776067  0.86523126  1.12222903  0.        ]","[[-0.62544967  3.05277184 -0.14740706 -0.12318318]
 [-1.02420694 -1.81901447  0.          0.        ]]",[-0.27479318 -0.1424173 ]
14,[ 0.01979414  1.40359735],[ 0.03011502  0.81800569],-0.203101391532,-0.203101391532,"[  6.38944863e-01  -7.44657927e-01  -9.74671664e-01  -5.79155857e-01
  -1.27178037e+00  -1.05964638e+00  -6.33249424e-04  -4.67156358e-01
   8.88502678e-01   1.14238387e+00   0.00000000e+00]","[[-0.68545481  3.02650627 -0.14740706 -0.12318318]
 [-4.96318288 -0.89644904  0.          0.        ]]",[-0.27479318 -0.1424173 ]
