timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.97865673  1.86582947  0.079586   -1.05262362  0.49938537  1.19492714
  0.43106294 -0.3422635   0.90959901 -1.37434348  0.        ]",[ 3.3961396   1.87850224],-0.200251545081,-0.200251545081,[ 1.94616246  1.66630137],"[[ 0.06011507 -0.05791362  0.0587392   0.13768652]
 [ 0.00404993  0.00429084  0.          0.        ]]",[-0.26774731 -0.13367476]
1,"[ 0.97390503  1.8677923   0.13969669 -0.93994819  0.49938478  1.19492443
  0.76147718  0.21513013  0.90410242 -1.25646896  0.        ]",[ 0.48564823  2.07374579],-0.191618472889,-0.191618472889,[ 1.07132828  0.90501821],"[[ 0.09987034 -0.01811624  0.0587392   0.13768652]
 [ 3.95831452  3.96226126  0.          0.        ]]",[-0.26774731 -0.13367476]
2,"[ 0.95228221  1.86148076  0.28612313 -0.60557293  0.4993842   1.19492172
  0.91534077  0.76160269  0.85662427 -0.95084731  0.        ]",[ 0.09276526  0.14137812],-0.16804612518,-0.16804612518,[ 0.30121854  0.29242688],"[[ 0.19751166  0.10006256  0.0587392   0.13768652]
 [ 5.79970375  7.84268589  0.          0.        ]]",[-0.26774731 -0.13367476]
3,"[ 0.90729688  1.82387125  0.45992469 -0.15753544  0.49938362  1.19491901
  0.93641487  0.81855322  0.72827437 -0.58682692  0.        ]",[ 0.26103059 -0.35398767],-0.136687802305,-0.136687802305,[-0.18066448  0.07486853],"[[ 0.31603616  0.26097385  0.0587392   0.13768652]
 [ 6.0519288   8.2470916   0.          0.        ]]",[-0.26774731 -0.13367476]
4,"[ 0.83492257  1.75988589  0.64314032  0.24135564  0.49938304  1.1949163
  1.01276354  0.59811019  0.52778659 -0.26027937  0.        ]",[-1.48898407  0.32602642],-0.104159699384,-0.104159699384,[-0.70248175 -0.06533892],"[[ 0.44624239  0.4102103   0.0587392   0.13768652]
 [ 6.9656581   6.68176646  0.          0.        ]]",[-0.26774731 -0.13367476]
5,"[ 0.76512298  1.67207009  0.77419625  0.60560148  0.49938245  1.19491359
  0.67066818  0.76148173  0.31231076 -0.04153339  0.        ]",[-1.39493483 -0.45448009],-0.0776529557884,-0.0776529557884,[-0.58782345 -0.15717378],"[[ 0.54447906  0.55548516  0.0587392   0.13768652]
 [ 2.871626    7.8418488   0.          0.        ]]",[-0.26774731 -0.13367476]
6,"[ 0.75162908  1.56765226  0.79636814  0.92090189  0.49938187  1.19491088
  0.33541248  0.48638371  0.17921568  0.03244983  0.        ]",[ 0.06450912  0.18127848],-0.0633979424446,-0.0633979424446,[-0.18021643  0.10178956],"[[ 0.56165678  0.69272296  0.0587392   0.13768652]
 [-1.14055677  5.88842785  0.          0.        ]]",[-0.26774731 -0.13367476]
7,"[ 0.76732117  1.45722143  0.77049553  1.1762882   0.49938129  1.19490817
  0.35861337  0.57103721  0.09923968  0.04428806  0.        ]",[ 0.13690152 -1.10461633],-0.0545326840256,-0.0545326840256,[-0.26954371 -0.09355152],"[[ 0.5416314   0.81652269  0.0587392   0.13768652]
 [-0.8628948   6.48954275  0.          0.        ]]",[-0.26774731 -0.13367476]
8,"[ 0.77620509  1.3695209   0.75531337  1.34016486  0.4993807   1.19490546
  0.40540965 -0.00470485  0.0369102   0.04863805  0.        ]",[ 0.15442197 -1.21860549],-0.0477031221351,-0.0477031221351,[-0.223708    0.18394861],"[[ 0.52999282  0.90529484  0.0587392   0.13768652]
 [-0.30285402  2.40130037  0.          0.        ]]",[-0.26774731 -0.13367476]
9,"[ 0.77609398  1.36147863  0.75550261  1.35377292  0.49938012  1.19490275
  0.45706454 -0.56904993  0.02987729  0.04982071  0.        ]",[-0.66003149  0.72184217],-0.0469858378834,-0.0469858378834,[-0.16050871  0.53261054],"[[ 0.53013825  0.91311413  0.0587392   0.13768652]
 [ 0.31533274 -1.60601527  0.          0.        ]]",[-0.26774731 -0.13367476]
10,"[ 0.7909313   1.36468431  0.72921967  1.3483614   0.49937954  1.19490004
  0.23825872 -0.16194344  0.05804467  0.03047972  0.        ]",[ 0.57521525  1.30498449],-0.0492343627344,-0.0492343627344,[ 0.111195    0.43726295],"[[ 0.51017214  0.90999808  0.0587392   0.13768652]
 [-2.30322417  1.28477018  0.          0.        ]]",[-0.26774731 -0.13367476]
11,"[ 0.80722748  1.29600111  0.69886645  1.4568447   0.49937896  1.19489733
  0.43214098  0.3920004   0.02971151  0.01747183  0.        ]",[ 0.27701985 -2.08831866],-0.0454408368521,-0.0454408368521,[-0.31277031 -0.14942962],"[[ 0.48738744  0.97515898  0.0587392   0.13768652]
 [ 0.01706643  5.21822045  0.          0.        ]]",[-0.26774731 -0.13367476]
12,"[ 0.79919474  1.22597262  0.71402908  1.5531268   0.49937837  1.19489462
  0.52380164 -0.18021841 -0.04065408  0.03216872  0.        ]",[-0.56981727  0.97479377],-0.0384103036717,-0.0384103036717,[-0.37052056  0.0924212 ],"[[ 0.49873507  1.03875582  0.0587392   0.13768652]
 [ 1.11402157  1.15500812  0.          0.        ]]",[-0.26774731 -0.13367476]
13,"[ 0.79960274  1.15558827  0.71326534  1.63698056  0.49937779  1.19489191
  0.3334776   0.36021976 -0.09432293  0.0318871   0.        ]",[ 0.19339791 -1.05457051],-0.0328807614308,-0.0328807614308,[-0.25922638 -0.22219172],"[[ 0.49816261  1.10035937  0.0587392   0.13768652]
 [-1.163673    4.99255054  0.          0.        ]]",[-0.26774731 -0.13367476]
14,"[ 0.81041603  1.08592016  0.69271959  1.70845698  0.49937721  1.19488921
  0.39943569 -0.21135595 -0.12714472  0.01708699  0.        ]",[ 0.68143403 -0.32545535],-0.0286954719702,-0.0286954719702,[-0.21656354  0.07379616],"[[ 0.48280918  1.1594887   0.0587392   0.13768652]
 [-0.37431653  0.93391145  0.          0.        ]]",[-0.26774731 -0.13367476]
15,"[ 0.79652198  1.07927444  0.71897557  1.71470456  0.49937663  1.1948865
  0.62539078 -0.39554078 -0.15676549  0.03098769  0.        ]",[-0.95716819 -1.13350313],-0.0270642778362,-0.0270642778362,[-0.55055094  0.00646529],"[[ 0.5024541   1.16504475  0.0587392   0.13768652]
 [ 2.32980124 -0.37394776  0.          0.        ]]",[-0.26774731 -0.13367476]
16,"[ 0.79061308  1.13509371  0.72977697  1.65912786  0.49937604  1.19488379
  0.30515143 -0.95198432 -0.12565704  0.04068759  0.        ]",[-0.04596766  1.20528907],-0.0305274990695,-0.0305274990695,[ 0.10809919  0.71076888],"[[ 0.51059767  1.11792214  0.0587392   0.13768652]
 [-1.50264377 -4.32514047  0.          0.        ]]",[-0.26774731 -0.13367476]
17,"[ 0.81304177  1.18826628  0.68760413  1.59953329  0.49937546  1.19488108
  0.29234957 -0.38229282 -0.04513177  0.01637166  0.        ]",[-0.11493355  0.34978667],-0.0370632226727,-0.0370632226727,[ 0.05097497  0.38859192],"[[ 0.47900789  1.07200663  0.0587392   0.13768652]
 [-1.65584569 -0.27989223  0.          0.        ]]",[-0.26774731 -0.13367476]
18,"[ 0.8378535   1.17868209  0.63683811  1.61076527  0.49937488  1.19487837
  0.25705406 -0.18644699 -0.00621858 -0.01570646  0.        ]",[ 0.57525493  3.21039442],-0.0399247648105,-0.0399247648105,[ 0.13049063  0.31165567],"[[ 0.44165299  1.0803617   0.0587392   0.13768652]
 [-2.07823927  1.11076249  0.          0.        ]]",[-0.26774731 -0.13367476]
19,"[ 0.84933725  1.10662167  0.61159795  1.68831174  0.4993743   1.19487566
  0.45060125  0.36799581 -0.03833765 -0.02996069  0.        ]",[ 0.84836033 -0.86128339],-0.0356409185359,-0.0356409185359,[-0.29026511 -0.2769548 ],"[[ 0.4233276   1.14207776  0.0587392   0.13768652]
 [ 0.23802746  5.04773206  0.          0.        ]]",[-0.26774731 -0.13367476]
20,"[ 0.82474582  1.02761823  0.66424035  1.76010106  0.49937371  1.19487295
  0.73079287 -0.12647676 -0.14340133 -0.00270925  0.        ]",[-0.39232879  0.42082026],-0.0257757230835,-0.0257757230835,[-0.69904363 -0.25457349],"[[ 0.46173169  1.20780406  0.0587392   0.13768652]
 [ 3.59120832  1.53660164  0.          0.        ]]",[-0.26774731 -0.13367476]
21,"[ 0.78570653  0.96969406  0.73857824  1.804567    0.49937313  1.19487024
  0.59510463  0.10395186 -0.25401098  0.02712801  0.        ]",[-1.03605172 -0.23517775],-0.0204919643676,-0.0204919643676,[-0.68812501 -0.43840483],"[[ 0.51726345  1.25495277  0.0587392   0.13768652]
 [ 1.96738111  3.17281845  0.          0.        ]]",[-0.26774731 -0.13367476]
22,"[ 0.78625423  0.90289472  0.73759758  1.84776313  0.49937255  1.19486753
  0.26121658 -0.03590643 -0.29912266  0.01436871  0.        ]",[-2.5797823  -1.74899349],-0.0181745192888,-0.0181745192888,[-0.20906268 -0.17605731],"[[ 0.51652066  1.30844517  0.0587392   0.13768652]
 [-2.0283874   2.1797203   0.          0.        ]]",[-0.26774731 -0.13367476]
23,"[ 0.84102085  0.89855991  0.62997943  1.85026857  0.49937196  1.19486482
 -0.06601547 -0.59949927 -0.20380567 -0.03476829  0.        ]",[-0.10197729  0.59159873],-0.01788995236,-0.01788995236,[ 0.5876441   0.55884427],"[[ 0.43666118  1.31188716  0.0587392   0.13768652]
 [-5.94450118 -1.82220985  0.          0.        ]]",[-0.26774731 -0.13367476]
24,"[ 0.9077998   0.91437659  0.45825982  1.84091871  0.49937138  1.19486212
 -0.08994969 -0.26453733 -0.05004895 -0.12472642  0.        ]",[ 1.34616657 -1.24207111],-0.0317310782826,-0.0317310782826,[ 0.81699634  0.50048381],"[[ 0.31489752  1.29930699  0.0587392   0.13768652]
 [-6.23093209  0.55626363  0.          0.        ]]",[-0.26774731 -0.13367476]
25,"[ 0.94152904  0.95028048  0.33607243  1.81796404  0.4993708   1.19485941
  0.25109176 -0.82386203  0.06727759 -0.20097902  0.        ]",[ 0.31891586  1.14398733],-0.0464554585365,-0.0464554585365,[ 0.65250063  0.7837919 ],"[[ 0.23122837  1.27058345  0.0587392   0.13768652]
 [-2.1495611  -3.41535754  0.          0.        ]]",[-0.26774731 -0.13367476]
26,"[ 0.95112523  0.98485584  0.29175471  1.79352582  0.49937022  1.1948567
  0.36001821 -0.25675315  0.12326634 -0.23385932  0.        ]",[ 0.7987589  0.1388899],-0.0538416361955,-0.0538416361955,[ 0.435702    0.35246307],"[[ 0.20131644  1.24267931  0.0587392   0.13768652]
 [-0.84599501  0.61152482  0.          0.        ]]",[-0.26774731 -0.13367476]
27,"[ 0.94648687  0.96305788  0.31395451  1.80918903  0.49936963  1.19485399
  0.62551903 -0.18111649  0.09217182 -0.21661134  0.        ]",[ 0.91131079 -0.14771149],-0.0497378129108,-0.0497378129108,[-0.03600058  0.05922908],"[[ 0.21627577  1.26029843  0.0587392   0.13768652]
 [ 2.33135497  1.14859816  0.          0.        ]]",[-0.26774731 -0.13367476]
28,"[ 0.91514174  0.94207512  0.43472345  1.82339821  0.49936905  1.19485128
  0.9230087  -0.266816   -0.01217493 -0.13819261  0.        ]",[-1.40618661 -1.08531954],-0.036329009967,-0.036329009967,[-0.66699195 -0.21680433],"[[ 0.2986232   1.27716497  0.0587392   0.13768652]
 [ 5.89153401  0.54006875  0.          0.        ]]",[-0.26774731 -0.13367476]
29,"[ 0.87708202  0.97810904  0.54488344  1.79845017  0.49936847  1.19484857
  0.58268707 -0.82582772 -0.07498808 -0.07217415  0.        ]",[ 1.89744423 -1.43983718],-0.0298074450925,-0.0298074450925,[-0.1613251   0.39142439],"[[ 0.37559084  1.24813995  0.0587392   0.13768652]
 [ 1.81879879 -3.42931841  0.          0.        ]]",[-0.26774731 -0.13367476]
30,"[ 0.83159644  1.1084753   0.65005396  1.68637033  0.49936789  1.19484586
  0.91040315 -1.37404224 -0.07120063 -0.00663915  0.        ]",[-0.96947722 -0.79321736],-0.0330190494374,-0.0330190494374,[-0.57268846  0.6122306 ],"[[ 0.45131686  1.14049681  0.0587392   0.13768652]
 [ 5.74070397 -7.32205368  0.          0.        ]]",[-0.26774731 -0.13367476]
31,"[ 0.77879785  1.30794073  0.7507352   1.43885462  0.4993673   1.19484315
  0.5804482  -1.79579792 -0.0101946   0.05193727  0.        ]",[-1.40476222  1.76514799],-0.0427571301285,-0.0427571301285,[ 0.05714723  1.35778904],"[[  0.52651153   0.96400739   0.0587392    0.13768652]
 [  1.79203346 -10.31686871   0.           0.        ]]",[-0.26774731 -0.13367476]
32,"[ 0.78195805  1.47323148  0.74518938  1.14275969  0.49936672  1.19484044
  0.2467891  -1.20922498  0.13841534  0.02032634  0.        ]",[-0.9671857   2.02542211],-0.0581655614955,-0.0581655614955,[ 0.50003207  1.37012315],"[[ 0.52228906  0.79945942  0.0587392   0.13768652]
 [-2.20096924 -6.15179555  0.          0.        ]]",[-0.26774731 -0.13367476]
33,"[ 0.83869482  1.54675581  0.63497458  0.97399845  0.49936614  1.19483774
 -0.06942005 -0.63427263  0.30577923 -0.10151209  0.        ]",[ 1.24047888  0.43881585],-0.0760954770428,-0.0760954770428,[ 1.04864872  1.36020064],"[[ 0.44030201  0.71738543  0.0587392   0.13768652]
 [-5.98514308 -2.06922144  0.          0.        ]]",[-0.26774731 -0.13367476]
34,"[ 0.88467905  1.56665298  0.52490449  0.92319622  0.49936556  1.19483503
  0.27101695 -0.38400513  0.4113267  -0.21569939  0.        ]",[ 1.34358046  1.26753216],-0.0892726596767,-0.0892726596767,[ 0.64258647  0.99821103],"[[ 0.36147613  0.69383082  0.0587392   0.13768652]
 [-1.91102835 -0.29214393  0.          0.        ]]",[-0.26774731 -0.13367476]
35,"[ 0.88370222  1.53780642  0.52751368  0.99604434  0.49936497  1.19483232
  0.60465704  0.17425157  0.38304727 -0.19667205  0.        ]",[ 0.44228313  0.56009482],-0.0856273460449,-0.0856273460449,[-0.0253572   0.31019789],"[[ 0.36331601  0.72776023  0.0587392   0.13768652]
 [ 2.0817483   3.67188068  0.          0.        ]]",[-0.26774731 -0.13367476]
36,"[ 0.85007349  1.45124512  0.60987218  1.18812815  0.49936439  1.19482961
  0.74738756  0.47625794  0.24017859 -0.08477495  0.        ]",[ 0.21050324  1.02749778],-0.0681263408237,-0.0681263408237,[-0.52328891 -0.17619878],"[[ 0.42208851  0.82271394  0.0587392   0.13768652]
 [ 3.78985764  5.8163447   0.          0.        ]]",[-0.26774731 -0.13367476]
37,"[ 0.79430556  1.29328717  0.722982    1.46060155  0.49936381  1.1948269
  0.81065369  1.01763092  0.00472272  0.03430223  0.        ]",[-1.21792287 -1.0502661 ],-0.0434349311965,-0.0434349311965,[-0.99862409 -0.85112822],"[[ 0.50548131  0.9776104   0.0587392   0.13768652]
 [ 4.54699602  9.66048903  0.          0.        ]]",[-0.26774731 -0.13367476]
38,"[ 0.75620042  1.12180645  0.78885683  1.67281047  0.49936322  1.19482419
  0.47263204  0.43321633 -0.19384301  0.07189744  0.        ]",[ 0.53381159  0.19320484],-0.027933554295,-0.027933554295,[-0.61448902 -0.47619358],"[[ 0.55583609  1.12918446  0.0587392   0.13768652]
 [ 0.50180505  5.51073587  0.          0.        ]]",[-0.26774731 -0.13367476]
39,"[ 0.73102615  0.98075116  0.82857577  1.79645933  0.49936264  1.19482148
  0.64830904  0.52551198 -0.33554664  0.06795937  0.        ]",[-1.00715982  0.38579708],-0.0242676830661,-0.0242676830661,[-0.95595849 -0.81903702],"[[ 0.5869656   1.24597465  0.0587392   0.13768652]
 [ 2.6041885   6.16610414  0.          0.        ]]",[-0.26774731 -0.13367476]
