timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.98028373  1.89947852 -0.12798577 -0.71871622 -1.61624673 -1.62051448
  0.43690185 -0.34450844  2.84834525  1.47563162  0.        ]",[-0.20777215  2.48597946],-0.433271075917,-0.433271075917,[-0.4800649   2.25718856],"[[ -8.10047569e-02   5.45597848e-02  -1.86004063e-01  -1.87620276e-01]
 [  4.14133988e-03  -1.79722836e-04   0.00000000e+00   0.00000000e+00]]",[-0.25765914 -0.13234045]
1,"[ 0.97924832  1.89559631 -0.14036173 -0.60552515 -1.616241   -1.62050872
  0.36882012  0.21042994  2.84806225  1.49995524  0.        ]",[-0.84738349  2.08693389],-0.434330053467,-0.434330053467,[-0.55306941  2.04618263],"[[-0.08918476  0.09428727 -0.18600406 -0.18762028]
 [-0.81939401  3.95973007  0.          0.        ]]",[-0.25765914 -0.13234045]
2,"[ 0.97080454  1.87193212 -0.21559245 -0.27209845 -1.61623528 -1.62050296
  0.0929144   0.75451607  2.84119446  1.52333567  0.        ]",[ 0.01349213  1.38796126],-0.434605824298,-0.434605824298,[-0.49497247  1.91946054],"[[-0.13905826  0.2124361  -0.18600406 -0.18762028]
 [-4.1568415   7.84220387  0.          0.        ]]",[-0.25765914 -0.13234045]
3,"[ 0.94904625  1.79404383 -0.33774934  0.25771624 -1.61622955 -1.6204972
  0.10400736  1.28763878  2.816753    1.56270602  0.        ]",[-1.35235119  1.84725483],-0.433639081545,-0.433639081545,[-0.45464805  1.81137276],"[[ -0.22084903   0.40744953  -0.18600406  -0.18762028]
 [ -4.02265626  11.6464595    0.           0.        ]]",[-0.25765914 -0.13234045]
4,"[ 0.89994692  1.61150629 -0.5118056   0.91722146 -1.61622383 -1.62049144
 -0.2165729   1.8103942   2.7564042   1.60457706  0.        ]",[ 0.71701855  0.85445154],-0.428797033855,-0.428797033855,[-0.27361149  1.76420939],"[[ -0.3402094    0.67780662  -0.18600406  -0.18762028]
 [ -7.9004984   15.37676928   0.           0.        ]]",[-0.25765914 -0.13234045]
5,"[ 0.82516751  1.28053779 -0.69036775  1.55449809 -1.61621811 -1.62048567
  0.03081007  2.24169712  2.63791283  1.68810068  0.        ]",[-0.57819984  0.59874777],-0.419737898781,-0.419737898781,[-0.21501902  1.66853917],"[[ -0.4681974    1.01622188  -0.18600406  -0.18762028]
 [ -4.90807879  18.45454353   0.           0.        ]]",[-0.25765914 -0.13234045]
6,"[ 0.73519838  0.80582802 -0.84783449  1.94374852 -1.61621238 -1.62047991
 -0.15029815  2.52277229  2.44216326  1.80297958  0.        ]",[-0.49686172  1.0868665 ],-0.404651490773,-0.404651490773,[-0.04895355  1.65494978],"[[ -0.58833897   1.40543838  -0.18600406  -0.18762028]
 [ -7.09881831  20.46037003   0.           0.        ]]",[-0.25765914 -0.13234045]
7,"[ 0.58765992  0.22814847 -1.03864332  1.87182363 -1.61620666 -1.62047415
 -0.30124681  3.02086595  2.16069079  1.85194077  0.        ]",[ 0.2033152   2.49473836],-0.377970197319,-0.377970197319,[  6.14076853e-04   1.59198976e+00],"[[ -0.7486355    1.85031005  -0.18600406  -0.18762028]
 [ -8.92473931  24.01489998   0.           0.        ]]",[-0.25765914 -0.13234045]
8,"[ 0.40237756 -0.34601304 -1.2106988   1.12682783 -1.61620093 -1.62046839
 -0.22005852  3.50903022  1.77382914  1.8494355   0.        ]",[ 0.37842542 -0.58102465],-0.339103673725,-0.339103673725,[-0.19656117  1.34701431],"[[ -0.91727833   2.36556192  -0.18600406  -0.18762028]
 [ -7.94266673  27.49871602   0.           0.        ]]",[-0.25765914 -0.13234045]
9,"[ 0.22593586 -0.67920133 -1.32939186 -0.15490956 -1.61619521 -1.62046263
 -0.08315289  3.11029674  1.35135602  1.75228913  0.        ]",[-0.50626866  0.8863063 ],-0.292608616081,-0.292608616081,[-0.38775641  1.01809037],"[[ -1.05951499   2.88698982  -0.18600406  -0.18762028]
 [ -6.28662193  24.65359635   0.           0.        ]]",[-0.25765914 -0.13234045]
