timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.61236656  1.77190351],[ 1.59189191  1.47301068],-0.394996953826,-0.394996953826,"[ 1.01518153  1.46815477 -0.10835856 -1.03948516 -1.51581346 -0.77356229
  0.28806442 -0.31145722  3.31406595  0.80514704  0.        ]","[[-0.04270797  0.05848139 -0.17529175 -0.09001971]
 [-0.00445508  0.00034086  0.          0.        ]]",[-0.60029966 -0.39254758]
1,[ 1.68784225  1.45023572],[ 1.91068951  2.18621435],-0.397613001281,-0.397613001281,"[ 1.01654685  1.46417939 -0.04953977 -0.93768287 -1.51581107 -0.7735617
  0.69695303  0.31083328  3.31029247  0.9525972   0.        ]","[[ -3.12104907e-03   9.82005425e-02  -1.75291745e-01  -9.00197131e-02]
 [  3.94998971e+00   3.95838811e+00   0.00000000e+00   0.00000000e+00]]",[-0.60029966 -0.39254758]
2,[ 1.91749907  1.16826701],[ 2.71790261  1.22082671],-0.402758876845,-0.402758876845,"[ 1.00664241  1.44055124  0.12530896 -0.63797282 -1.51580868 -0.77356111
  1.09776636  0.92080561  3.25155024  1.38442669  0.        ]","[[ 0.11477096  0.21629462 -0.17529175 -0.09001971]
 [ 7.82634237  7.83808867  0.          0.        ]]",[-0.60029966 -0.39254758]
3,[ 2.21738625  0.9082824 ],[ 2.3744474   0.90730462],-0.402514166,-0.402514166,"[ 0.94501007  1.36377373  0.40769301 -0.1620433  -1.51580629 -0.77356052
  1.49069568  1.51869295  3.00771516  2.03465961  0.        ]","[[  0.30942432   0.41121174  -0.17529175  -0.09001971]
 [ 11.62645875  11.64093317   0.           0.        ]]",[-0.60029966 -0.39254758]
4,[ 2.28097129  0.81221771],[ 2.62680316  0.16695927],-0.384710765577,-0.384710765577,"[ 0.77073986  1.18781974  0.76880254  0.42241264 -1.5158039  -0.77355993
  1.87597708  2.04700618  2.4305727   2.69088293  0.        ]","[[  0.57933676   0.67774626  -0.17529175  -0.09001971]
 [ 15.35262968  15.00127454   0.           0.        ]]",[-0.60029966 -0.39254758]
5,[ 1.28528953  0.08328453],[ 0.99272922 -0.24702329],-0.338752709447,-0.338752709447,"[ 0.41907293  0.90259624  1.14035015  0.94753061 -1.51580151 -0.77355934
  2.25389847  2.10391219  1.53705648  2.97391118  0.        ]","[[  0.92305879   0.98140443  -0.17529175  -0.09001971]
 [ 19.00764916  15.36325757   0.           0.        ]]",[-0.60029966 -0.39254758]
6,[-0.43535769 -1.33662033],[ 0.0055956  -0.66541626],-0.26369270103,-0.26369270103,"[-0.14365128  0.56372856  1.4016073   1.27024738 -1.51579912 -0.77355874
  2.62153717  1.90189341  0.61393649  2.61241201  0.        ]","[[  1.33888492   1.27577867  -0.17529175  -0.09001971]
 [ 22.56326167  14.07835014   0.           0.        ]]",[-0.60029966 -0.39254758]
7,[-1.73374784 -2.54672742],[-2.25238609 -2.7612327 ],-0.174882224611,-0.174882224611,"[-0.81148288  0.24663286  1.40713236  1.37898026 -1.51579673 -0.77355815
  2.57803561  1.4435075   0.06218887  1.75263423  0.        ]","[[  1.78593158   1.52809317  -0.17529175  -0.09001971]
 [ 22.14263826  11.16281091   0.           0.        ]]",[-0.60029966 -0.39254758]
8,[-1.71235132 -2.48926854],[-1.96915146 -2.98215172],-0.103558791591,-0.103558791591,"[-1.35770217  0.0154663   1.16999603  1.35666781 -1.51579434 -0.77355756
  2.12377234  0.78607034 -0.0161984   0.91097616  0.        ]","[[  2.18470872   1.70939292  -0.17529175  -0.09001971]
 [ 17.74938536   6.98119898   0.           0.        ]]",[-0.60029966 -0.39254758]
9,[-1.49407434 -2.25258136],[-1.23894283 -2.59089891],-0.0713845196556,-0.0713845196556,"[-1.69357498 -0.10818291  0.84879236  1.30938973 -1.51579195 -0.77355697
  1.67834057  0.14173469  0.12126033  0.35894208  0.        ]","[[  2.49647619   1.80789666  -0.17529175  -0.09001971]
 [ 13.44151267   2.88291625   0.           0.        ]]",[-0.60029966 -0.39254758]
