timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.9929355   1.60966534 -0.01266325 -0.99811455 -0.99625556 -1.13029082
  0.36245328 -0.32586157  2.51848836  1.23177177  0.        ]",[ 0.48863435  0.93623152],-0.353566329428,-0.353566329428,[-0.24690266  1.6272403 ],"[[ 0.01910831  0.01655014 -0.11575886 -0.13181856]
 [-0.00406573 -0.00249028  0.          0.        ]]",[-0.35903645 -0.19702427]
1,"[ 0.9920827   1.60801436  0.0160901  -0.89997112 -0.99625429 -1.13028916
  0.54227901  0.22579526  2.51447367  1.31658251  0.        ]",[ 0.04546881  0.68457879],-0.356394116197,-0.356394116197,[-0.23436615  1.41572416],"[[ 0.0384075   0.05368774 -0.11575886 -0.13181856]
 [ 1.92755873  3.70390032  0.          0.        ]]",[-0.35903645 -0.19702427]
2,"[ 0.98850304  1.59483594  0.07555036 -0.63564792 -0.99625301 -1.13028751
  0.5553814   0.61832374  2.49026342  1.51743716  0.        ]",[ 0.54990686  0.12196016],-0.362250527204,-0.362250527204,[-0.19272479  1.26929843],"[[ 0.07837071  0.15422628 -0.11575886 -0.13181856]
 [ 2.0683046   6.34116408  0.          0.        ]]",[-0.35903645 -0.19702427]
3,"[ 0.97795048  1.55899872  0.16854822 -0.29931634 -0.99625174 -1.13028586
  0.75408653  0.67139085  2.42334357  1.79229688  0.        ]",[-1.39189417  1.00013851],-0.368500078805,-0.368500078805,[-0.26222187  1.26983678],"[[ 0.1411519   0.28462685 -0.11575886 -0.13181856]
 [ 4.20272586  6.69770729  0.          0.        ]]",[-0.35903645 -0.19702427]
4,"[ 0.96711968  1.48018399  0.23254567  0.1249938  -0.99625046 -1.1302842
  0.37794336  1.2412193   2.31015827  2.05029233  0.        ]",[ 0.39034855  1.78987481],-0.37145284255,-0.37145284255,[-0.05379432  1.16931427],"[[  0.18466798   0.45699356  -0.11575886  -0.13181856]
 [  0.16234664  10.52619403   0.           0.        ]]",[-0.35903645 -0.19702427]
5,"[ 0.96158636  1.30853363  0.25989308  0.67211784 -0.99624918 -1.13028255
  0.52132748  1.7994587   2.12538532  2.287772    0.        ]",[-0.2788113   1.07775174],-0.368996327835,-0.368996327835,[ 0.03316396  1.28934467],"[[  0.20336679   0.70514881  -0.11575886  -0.13181856]
 [  1.7025263   14.27683868   0.           0.        ]]",[-0.35903645 -0.19702427]
6,"[ 0.95418329  0.99948814  0.29286567  1.22190913 -0.99624791 -1.13028089
  0.41548078  2.34677369  1.8255697   2.49645732  0.        ]",[ 0.67466086  0.88887624],-0.358072601355,-0.358072601355,[ 0.30056325  1.50988364],"[[  0.22600875   1.0275811   -0.11575886  -0.13181856]
 [  0.56556705  17.95412435   0.           0.        ]]",[-0.35903645 -0.19702427]
7,"[ 0.94004183  0.53825717  0.34779884  1.57192438 -0.99624663 -1.13027924
  0.6630722   2.81760312  1.40457238  2.58509885  0.        ]",[ 0.32710206  1.13112224],-0.333809907976,-0.333809907976,[ 0.5927366   1.79674995],"[[  0.26400076   1.41840329  -0.11575886  -0.13181856]
 [  3.22509931  21.11758206   0.           0.        ]]",[-0.35903645 -0.19702427]
8,"[ 0.90491462 -0.03348608  0.45715125  1.48013071 -0.99624536 -1.13027758
  0.77787823  3.34464987  0.90547415  2.43712463  0.        ]",[ 0.76827409  1.11816723],-0.291042339378,-0.291042339378,[ 0.72240317  1.92205882],"[[  0.3408733    1.87628527  -0.11575886  -0.13181856]
 [  4.45830688  24.65882863   0.           0.        ]]",[-0.35903645 -0.19702427]
9,"[ 0.83389996 -0.58875585  0.62016782  0.73596782 -0.99624408 -1.13027593
  1.05310637  3.86123925  0.51388103  1.94907915  0.        ]",[-0.21894907  2.04766042],-0.229111138268,-0.229111138268,[ 0.52608299  1.6448164 ],"[[  0.45970023   2.40428816  -0.11575886  -0.13181856]
 [  7.41470836  28.12992718   0.           0.        ]]",[-0.35903645 -0.19702427]
10,"[ 0.72703593 -0.90440579  0.79782193 -0.67138343 -0.99624281 -1.13027428
  0.95894395  3.5451167   0.51498584  1.25145517  0.        ]",[ 0.36557836  0.23012041],-0.171506592215,-0.171506592215,[ 0.40975019  1.19114602],"[[  0.59785309   3.00102558  -0.11575886  -0.13181856]
 [  6.40326751  26.00616845   0.           0.        ]]",[-0.35903645 -0.19702427]
11,"[ 0.59275191 -0.91528586  0.96296325 -1.17408051 -0.99624153 -1.13027262
  1.08179107 -0.31988774  0.63319654  1.05002232  0.        ]",[-0.43011092  1.14133721],-0.165047617025,-0.165047617025,[ 0.35868075  0.48302665],"[[ 0.73915589  3.19160446 -0.11575886 -0.13181856]
 [ 7.72285641  0.03775509  0.          0.        ]]",[-0.35903645 -0.19702427]
12,"[ 0.44231722 -0.91686419  1.10288177 -1.0433074  -0.99624025 -1.13027097
  0.90900551 -0.83712253  0.60271339  1.0883754   0.        ]",[-0.28125014  0.04121708],-0.165444643498,-0.165444643498,[ 0.53512192  0.59655946],"[[ 0.87499068  3.14213228 -0.11575886 -0.13181856]
 [ 5.86687699 -3.43747563  0.          0.        ]]",[-0.35903645 -0.19702427]
13,"[ 0.31345801 -0.91405927  1.19671488 -0.86578737 -0.99623898 -1.13026931
  0.79452499 -0.80822476  0.55511848  1.12879486  0.        ]",[ 0.57845836  0.05132856],-0.164918778656,-0.164918778656,[ 0.65137267  0.62739855],"[[ 0.9799903   3.07495412 -0.11575886 -0.13181856]
 [ 4.63718382 -3.24332152  0.          0.        ]]",[-0.35903645 -0.19702427]
14,"[ 0.16184804 -0.90639426  1.28367131 -0.70215999 -0.9962377  -1.13026766
  0.99919461 -0.76840559  0.50894652  1.15406174  0.        ]",[ 0.35353489  1.40656068],-0.163596725978,-0.163596725978,[ 0.40478191  0.3813678 ],"[[ 1.09479216  3.01277198 -0.11575886 -0.13181856]
 [ 6.83567303 -2.97578775  0.          0.        ]]",[-0.35903645 -0.19702427]
15,"[-0.04900163 -0.90302262  1.37057319 -0.65153863 -0.99623643 -1.130266
  1.11692154 -0.17159765  0.49585173  1.13821227  0.        ]",[-0.63590938  1.0828019 ],-0.161495180425,-0.161495180425,[ 0.13208559  0.03207914],"[[ 1.24419363  2.99344441 -0.11575886 -0.13181856]
 [ 8.10026372  1.03407361  0.          0.        ]]",[-0.35903645 -0.19702427]
16,"[-0.24929885 -0.90685981  1.42212494 -0.70980323 -0.99623515 -1.13026435
  0.86759755 -0.2653964   0.52282205  1.10417038  0.        ]",[ 0.36599715  0.35955239],-0.160795434731,-0.160795434731,[ 0.36789075  0.097419  ],"[[ 1.3793288   3.01568636 -0.11575886 -0.13181856]
 [ 5.42213991  0.40385316  0.          0.        ]]",[-0.35903645 -0.19702427]
17,"[-0.43465842 -0.90672849  1.44575493 -0.70765556 -0.99623388 -1.1302627
  0.99250538 -0.36426928  0.52899829  1.08580669  0.        ]",[ 0.90670641 -0.93586717],-0.159868199849,-0.159868199849,[ 0.17227533 -0.13030554],"[[ 1.50123343  3.01486796 -0.11575886 -0.13181856]
 [ 6.76386114 -0.2604597   0.          0.        ]]",[-0.35903645 -0.19702427]
18,"[-0.69510694 -0.89884673  1.44185272 -0.59692896 -0.9962326  -1.13026104
  1.31422767 -0.91501646  0.50146577  1.06380139  0.        ]",[ 1.58982181 -0.2015457 ],-0.156274465464,-0.156274465464,[-0.2784577  -0.47334671],"[[  1.6711842    2.97253166  -0.11575886  -0.13181856]
 [ 10.21969201  -3.96084724   0.           0.        ]]",[-0.35903645 -0.19702427]
19,"[-1.05664076 -0.87584579  1.36279446 -0.37355083 -0.99623133 -1.13025939
  1.66397139 -1.02211787  0.44420607  1.01004168  0.        ]",[-0.45239691 -0.44120636],-0.14822342317,-0.14822342317,[-0.8895489  -0.86077356],"[[  1.91327186   2.88609493  -0.11575886  -0.13181856]
 [ 13.97653774  -4.68045308   0.           0.        ]]",[-0.35903645 -0.19702427]
20,"[-1.4093638  -0.83331194  1.18795345 -0.09619007 -0.99623005 -1.13025773
  1.47144336 -1.26838201  0.38330014  0.91490334  0.        ]",[-1.34300954 -1.35397605],-0.136817527011,-0.136817527011,[-0.77966523 -0.70147932],"[[  2.17205345   2.77588448  -0.11575886  -0.13181856]
 [ 11.90851111  -6.33507573   0.           0.        ]]",[-0.35903645 -0.19702427]
21,"[-1.63925914 -0.74296926  1.00013266  0.29699759 -0.99622877 -1.13025608
  1.08089199 -1.8390773   0.27967183  0.79210926  0.        ]",[-0.31547918 -1.48075815],-0.120360782271,-0.120360782271,[-0.36537167  0.00628692],"[[  2.36813214   2.61071047  -0.11575886  -0.13181856]
 [  7.71337798 -10.16952009   0.           0.        ]]",[-0.35903645 -0.19702427]
22,"[-1.7782926  -0.55873349  0.84088247  0.80278263 -0.9962275  -1.13025442
  0.95039733 -2.39844555  0.10325286  0.65568675  0.        ]",[-0.53026601  1.43186961],-0.0982081927678,-0.0982081927678,[-0.12764689  0.85617155],"[[  2.50833526   2.36961091  -0.11575886  -0.13181856]
 [  6.31166802 -13.92790077   0.           0.        ]]",[-0.35903645 -0.19702427]
23,"[-1.86581091 -0.32752163  0.71149001  1.1947806  -0.99622622 -1.13025277
  0.74333552 -1.76807876 -0.0755036   0.54994265  0.        ]",[ 0.24893289 -0.52371516],-0.0795927472559,-0.0795927472559,[ 0.03824669  0.72029114],"[[ 2.61225281  2.13354701 -0.11575886 -0.13181856]
 [ 4.08749933 -9.69258014  0.          0.        ]]",[-0.35903645 -0.19702427]
24,"[-1.93062836 -0.08672608  0.59169671  1.44223622 -0.99622495 -1.13025112
  0.82755581 -2.04817097 -0.231721    0.46986712  0.        ]",[-0.13631917  0.88219733],-0.0665389982074,-0.0665389982074,[ 0.00233392  1.15931988],"[[  2.7030796    1.9208133   -0.11575886  -0.13181856]
 [  4.99216999 -11.57453166   0.           0.        ]]",[-0.35903645 -0.19702427]
25,"[-1.98535051  0.15036806  0.46302998  1.57051412 -0.99622367 -1.13024946
  0.76808803 -1.49416685 -0.36059947  0.39571137  0.        ]",[-1.30869302  0.11146593],-0.057616732895,-0.057616732895,[-0.04505306  0.85708904],"[[ 2.79651434  1.72666938 -0.11575886 -0.13181856]
 [ 4.35339916 -7.85225837  0.          0.        ]]",[-0.35903645 -0.19702427]
