timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.06011177  1.18466134 -0.12545542 -0.01322397  1.13195675  0.51062644
  0.23680589 -0.06468376  0.20051962 -0.45898618  0.        ]",[-0.09249539  0.12824547],-0.109587539021,-0.109587539021,[-0.06848327  0.06679342],"[[-0.08434033  0.0521679   0.12308573  0.05531948]
 [-0.00348884  0.00081062  0.          0.        ]]",[ 0.03023704  0.04422692]
1,"[  1.05957991e+00   1.18419728e+00  -1.31202354e-01  -4.73583312e-03
   1.13185510e+00   5.10601098e-01   2.03360764e-01   8.19669750e-04
   2.00346980e-01  -4.60517706e-01   0.00000000e+00]",[-1.2089497  -0.14349766],-0.109702391296,-0.109702391296,[-0.06852762  0.06698281],"[[-0.08808258  0.0572803   0.12308573  0.05531948]
 [-0.36951721  0.50873556  0.          0.        ]]",[ 0.03023704  0.04422692]
2,"[ 1.05229224  1.183757   -0.20325994  0.00254796  1.13175347  0.51057576
 -0.15732924 -0.07355781  0.19574587 -0.52587932  0.        ]",[-0.71332657 -0.24895415],-0.115117433901,-0.115117433901,[-0.06838743  0.06713011],"[[-0.13508787  0.06166849  0.12308573  0.05531948]
 [-4.31786635 -0.06799991  0.          0.        ]]",[ 0.03023704  0.04422692]
3,"[ 1.02234956  1.1844368  -0.37552384 -0.01609009  1.13165187  0.51055042
 -0.40726825 -0.20037617  0.17159259 -0.69920216  0.        ]",[-0.31226991  0.29938563],-0.130387165721,-0.130387165721,[-0.06792905  0.06800278],"[[-0.24889677  0.05044219  0.12308573  0.05531948]
 [-7.05391396 -1.05135729  0.          0.        ]]",[ 0.03023704  0.04422692]
4,"[ 0.95554878  1.18484088 -0.59765252 -0.03090704  1.1315503   0.51052509
 -0.5073964  -0.04474038  0.11337781 -0.91882598  0.        ]",[ 0.43823567  0.53253255],-0.151254619707,-0.151254619707,[-0.06756306  0.0695966 ],"[[-0.40097402  0.041522    0.12308573  0.05531948]
 [-8.15015989  0.15531495  0.          0.        ]]",[ 0.03023704  0.04422692]
5,"[ 0.86532128  1.18309432 -0.79523399  0.00931923  1.13144876  0.51049976
 -0.33434095  0.22673214  0.04202163 -1.09246789  0.        ]",[ 1.29424502  0.44361538],-0.168911032233,-0.168911032233,[-0.06750083  0.07108708],"[[-0.54497422  0.06574631  0.12308573  0.05531948]
 [-6.25616523  2.26010405  0.          0.        ]]",[ 0.03023704  0.04422692]
6,"[ 0.80112326  1.17538798 -0.90330595  0.11252305  1.13134724  0.51047443
  0.03833637  0.44730633  0.00732476 -1.15621495  0.        ]",[ 0.38791835  0.28540732],-0.175597764501,-0.175597764501,[-0.06777603  0.07215335],"[[-0.62917214  0.12810735  0.12308573  0.05531948]
 [-2.1772027   3.97030753  0.          0.        ]]",[ 0.03023704  0.04422692]
7,"[ 0.77820762  1.15578694 -0.93746567  0.25982765  1.13124576  0.51044911
  0.18244035  0.58283095  0.01593926 -1.12893109  0.        ]",[-1.15652118 -0.15008856],-0.172365211772,-0.172365211772,[-0.06807723  0.07300536],"[[-0.65689141  0.21805732  0.12308573  0.05531948]
 [-0.59996819  5.0211908   0.          0.        ]]",[ 0.03023704  0.04422692]
8,"[ 0.73340868  1.12490042 -0.99912082  0.40981032  1.13114429  0.51042379
 -0.17791095  0.49351525  0.0076785  -1.1273108   0.        ]",[-0.06157787 -0.08959935],-0.171718465963,-0.171718465963,[-0.06803485  0.07370734],"[[-0.70846004  0.31153611  0.12308573  0.05531948]
 [-4.54378022  4.32898235  0.          0.        ]]",[ 0.03023704  0.04422692]
9,"[ 0.6462998   1.08909779 -1.10287559  0.53799364  1.13104286  0.51039848
 -0.19193787  0.43667641 -0.03287529 -1.18155681  0.        ]",[ 0.06030313 -0.77144396],-0.177172327712,-0.177172327712,[-0.06806703  0.07442994],"[[-0.80087666  0.39369654  0.12308573  0.05531948]
 [-4.6973725   3.88852643  0.          0.        ]]",[ 0.03023704  0.04422692]
10,"[ 0.55295765  1.06538631 -1.19540694  0.6084448   1.13094145  0.51037317
 -0.16153803  0.03267044 -0.08562436 -1.25438175  0.        ]",[ 0.37807685  1.74554599],-0.185200964277,-0.185200964277,[-0.06772534  0.07393775],"[[-0.89148698  0.44004525  0.12308573  0.05531948]
 [-4.36476923  0.75678282  0.          0.        ]]",[ 0.03023704  0.04422692]
11,"[ 0.47432419  1.03427697 -1.26141012  0.68963182  1.13084007  0.51034786
 -0.017099    0.54145152 -0.12474181 -1.29578274  0.        ]",[-1.17999994  0.55821924],-0.189796126275,-0.189796126275,[-0.06855062  0.07588252],"[[-0.96292413  0.49475231  0.12308573  0.05531948]
 [-2.78419717  4.7007854   0.          0.        ]]",[ 0.03023704  0.04422692]
12,"[ 0.36382766  0.95810561 -1.33901664  0.85270925  1.13073872  0.51032256
 -0.37366251  0.81472069 -0.16685202 -1.31675133  0.        ]",[ 0.43683272 -1.02183916],-0.191722568753,-0.191722568753,[-0.06872486  0.0778036 ],"[[-1.05775636  0.61002477  0.12308573  0.05531948]
 [-6.68605989  6.81937101  0.          0.        ]]",[ 0.03023704  0.04422692]
13,"[ 0.22174166  0.88474048 -1.41689459  0.97804079  1.1306374   0.51029726
 -0.20350482  0.28635683 -0.23444679 -1.36560758  0.        ]",[-1.25635406 -1.59821477],-0.197559894862,-0.197559894862,[-0.06852479  0.07686761],"[[-1.17279772  0.70532235  0.12308573  0.05531948]
 [-4.82427159  2.72404957  0.          0.        ]]",[ 0.03023704  0.04422692]
14,"[ 0.0458822   0.87297554 -1.48433338  0.99586807  1.1305361   0.51027196
 -0.5562144  -0.23130113 -0.35109292 -1.4764103   0.        ]",[ 1.31072582 -0.65697365],-0.213015746541,-0.213015746541,[-0.06810366  0.07610559],"[[-1.30800725  0.71954631  0.12308573  0.05531948]
 [-8.68381688 -1.28831289  0.          0.        ]]",[ 0.03023704  0.04422692]
15,"[-0.13246157  0.9144599  -1.52397352  0.92978086  1.13043483  0.51024667
 -0.17882902 -0.56381009 -0.50484913 -1.60407067  0.        ]",[ 0.72136231 -0.01567505],-0.233334601612,-0.233334601612,[-0.06795245  0.07496873],"[[-1.44025576  0.66792032  0.12308573  0.05531948]
 [-4.55478212 -3.86566985  0.          0.        ]]",[ 0.03023704  0.04422692]
16,"[-0.21672984  0.97155858 -1.53322828  0.82596623  1.13033358  0.51022138
  0.09025271 -0.56204952 -0.60962376 -1.67914537  0.        ]",[ 0.49462454  0.83631655],-0.246866826141,-0.246866826141,[-0.06779309  0.07462615],"[[-1.50181265  0.5907415   0.12308573  0.05531948]
 [-1.61073144 -3.85225016  0.          0.        ]]",[ 0.03023704  0.04422692]
17,"[-0.23357744  1.0006944  -1.53421508  0.76558662  1.13023237  0.5101961
  0.27190425 -0.12501658 -0.6463437  -1.70456931  0.        ]",[ 1.40131269  0.14464787],-0.251735626929,-0.251735626929,[-0.06818458  0.07539935],"[[-1.51408607  0.54767965  0.12308573  0.05531948]
 [ 0.37675816 -0.46522102  0.          0.        ]]",[ 0.03023704  0.04422692]
18,"[-0.1688934   1.00288974 -1.52818195  0.76059243  1.13013118  0.51017082
  0.63278518 -0.05010556 -0.59484695 -1.6819877   0.        ]",[-0.15887624  1.05253453],-0.246864830273,-0.246864830273,[-0.06817096  0.07527485],"[[-1.46693477  0.54419994  0.12308573  0.05531948]
 [ 4.32522406  0.11531233  0.          0.        ]]",[ 0.03023704  0.04422692]
19,"[-0.0608649   0.9744903  -1.5104903   0.81955394  1.13003002  0.51014554
  0.5673578   0.46055088 -0.48712025 -1.61312512  0.        ]",[-1.00629214 -0.21936201],-0.234383260995,-0.234383260995,[-0.06890397  0.07678032],"[[-1.38760881  0.5862133   0.12308573  0.05531948]
 [ 3.60977945  4.0728345   0.          0.        ]]",[ 0.03023704  0.04422692]
20,"[-0.01797615  0.9216485  -1.50060168  0.9167232   1.12992888  0.51012027
  0.19921724  0.33822452 -0.42185615 -1.55013116  0.        ]",[-2.32758746 -0.57114302],-0.224362065033,-0.224362065033,[-0.06877802  0.07706885],"[[-1.35581917  0.65816017  0.12308573  0.05531948]
 [-0.41743527  3.12500573  0.          0.        ]]",[ 0.03023704  0.04422692]
21,"[-0.08276861  0.89064218 -1.51444466  0.96744693  1.12982778  0.510095
 -0.1616104   0.03856753 -0.45375927 -1.56141809  0.        ]",[-0.05472871  2.44145576],-0.226475686298,-0.226475686298,[-0.06845223  0.07669216],"[[-1.40377139  0.69736267  0.12308573  0.05531948]
 [-4.36466105  0.80296668  0.          0.        ]]",[ 0.03023704  0.04422692]
22,"[-0.20377662  0.84414372 -1.5309671   1.0366074   1.12972669  0.51006973
 -0.17362904  0.54748497 -0.52081552 -1.58782351  0.        ]",[-2.46275944 -0.21007074],-0.231641409718,-0.231641409718,[-0.06920819  0.07839724],"[[-1.49238447  0.75299023  0.12308573  0.05531948]
 [-4.49620685  4.74664488  0.          0.        ]]",[ 0.03023704  0.04422692]
