timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
23,[ 0.60220736 -0.36140472],[ 0.27277205  0.23690681],-0.00825932017015,-0.00825932017015,"[ 0.83841149  0.06438446 -0.820196    1.23571087  1.17078383  0.33692241
 -0.0623481   0.1055254  -0.28917824 -0.16476749  0.        ]","[[-0.54995696  1.56793413  0.13552944  0.03785868]
 [-2.49069532  2.43535042  0.          0.        ]]",[-0.83914411 -0.60427415]
24,[ 0.32343471 -0.64640939],[-0.24072517 -0.39859646],-0.00384844662112,-0.00384844662112,"[ 0.80795396 -0.01141388 -0.86820874  1.23187924  1.17078287  0.33692228
  0.06763354  0.25550413 -0.32917663 -0.19274588  0.        ]","[[-0.58844681  1.62556707  0.13552944  0.03785868]
 [-1.36203588  3.32498501  0.          0.        ]]",[-0.83914411 -0.60427415]
25,[ 0.72462857 -0.42820826],[ 0.96335133 -1.01204745],-0.00094781258818,-0.00094781258818,"[ 0.77737605 -0.07699543 -0.91264756  1.22167214  1.1707819   0.33692215
 -0.03895497 -0.0216456  -0.36390558 -0.22199802  0.        ]","[[-0.62497355  1.67557224  0.13552944  0.03785868]
 [-2.28756722  1.68100689  0.          0.        ]]",[-0.83914411 -0.60427415]
26,[-0.08589499  0.50157887],[-0.73339326  0.81326044],-0.00249464683758,-0.00249464683758,"[ 0.771301   -0.0685555  -0.92107733  1.22334532  1.17078094  0.33692202
  0.40541756 -0.69487947 -0.35494664 -0.2390997   0.        ]","[[-0.63201052  1.66912482  0.13552944  0.03785868]
 [ 1.57101627 -2.31243709  0.          0.        ]]",[-0.83914411 -0.60427415]
27,[ 0.56315917 -0.18958326],[ 0.52907553 -0.69247553],-0.00357237382096,-0.00357237382096,"[ 0.77301651 -0.05089815 -0.91870799  1.22650135  1.17077998  0.33692189
  0.06750492 -0.14421341 -0.34252563 -0.2454265   0.        ]","[[-0.63002963  1.65564895  0.13552944  0.03785868]
 [-1.36315067  0.95396465  0.          0.        ]]",[-0.83914411 -0.60427415]
28,[ 0.16796856  0.46088091],[-0.09263513  1.1462306 ],-0.00523922578356,-0.00523922578356,"[ 0.76782268 -0.03958728 -0.92584661  1.22827751  1.17077901  0.33692176
  0.31180835 -0.6096981  -0.33208205 -0.26264748  0.        ]","[[-0.63600859  1.64702491  0.13552944  0.03785868]
 [ 0.75818812 -1.80716532  0.          0.        ]]",[-0.83914411 -0.60427415]
29,[ 0.03057556 -0.40719968],[ 1.75887147 -0.28269995],-0.00341404088617,-0.00341404088617,"[ 0.77762642 -0.04476111 -0.91229266  1.22748721  1.17077805  0.33692163
  0.26778732  0.06387033 -0.33992802 -0.23932955  0.        ]","[[-0.62468006  1.650969    0.13552944  0.03785868]
 [ 0.3759453   2.18825825  0.          0.        ]]",[-0.83914411 -0.60427415]
30,[-1.44076598 -0.38212243],[-1.7933565  -0.02362521],-0.00632321199637,-0.00632321199637,"[ 0.81678024 -0.08679287 -0.85470093  1.21958889  1.17077709  0.3369215
  0.72274977 -0.13224803 -0.39113734 -0.13413518  0.        ]","[[-0.5775243   1.68306226  0.13552944  0.03785868]
 [ 4.32648018  1.02493794  0.          0.        ]]",[-0.83914411 -0.60427415]
31,[-0.38087255 -0.45100057],[ 0.06600045 -0.21112752],-0.0143331413446,-0.0143331413446,"[ 0.85231096 -0.11208026 -0.79683711  1.21355489  1.17077612  0.33692137
  0.25709463 -0.15134541 -0.43348593 -0.04425864  0.        ]","[[-0.53156304  1.70242435  0.13552944  0.03785868]
 [ 0.28310336  0.91165728  0.          0.        ]]",[-0.83914411 -0.60427415]
32,[-0.46208906 -0.31677505],[-0.45767057 -0.89570554],-0.0162811067863,-0.0162811067863,"[ 0.85839122 -0.1246781  -0.78630704  1.21018639  1.17077516  0.33692124
  0.28654675 -0.29532777 -0.44798309 -0.02531976  0.        ]","[[-0.52333504  1.71208839  0.13552944  0.03785868]
 [ 0.53884285  0.05759358  0.          0.        ]]",[-0.83914411 -0.60427415]
33,[ 0.36349469  0.55698389],[ 0.70170403  0.41493606],-0.0124514583937,-0.0124514583937,"[ 0.85285209 -0.07970993 -0.79590544  1.22110241  1.1707742   0.33692111
  0.07677342 -0.89338423 -0.40810019 -0.05720004  0.        ]","[[-0.53083412  1.67764698  0.13552944  0.03785868]
 [-1.28265992 -3.48991205  0.          0.        ]]",[-0.83914411 -0.60427415]
34,[-0.48336262  0.36722758],[-0.52591941  1.10899453],-0.00965006469742,-0.00965006469742,"[ 0.85467889 -0.01069749 -0.79275638  1.23194467  1.17077323  0.33692098
  0.39950018 -0.60482788 -0.35549332 -0.08558149  0.        ]","[[-0.52837066  1.62502215  0.13552944  0.03785868]
 [ 1.51964039 -1.77827897  0.          0.        ]]",[-0.83914411 -0.60427415]
35,[-0.14595264 -0.52350008],[ 0.5985779   0.32016951],-0.011072116014,-0.011072116014,"[ 0.8614353  -0.01663402 -0.78095586  1.23129013  1.17077227  0.33692085
  0.15625662  0.06869214 -0.36464922 -0.0663815   0.        ]","[[-0.51916957  1.62954102  0.13552944  0.03785868]
 [-0.59248947  2.21685092  0.          0.        ]]",[-0.83914411 -0.60427415]
36,[-0.97672647 -0.93950742],[-0.88610365 -1.65355696],-0.0164183541628,-0.0164183541628,"[ 0.87011001 -0.09083409 -0.76542689  1.21868329  1.17077131  0.33692072
  0.43041881  0.27495326 -0.4294979  -0.0122828   0.        ]","[[-0.50713431  1.6861536   0.13552944  0.03785868]
 [ 1.78811396  3.44033358  0.          0.        ]]",[-0.83914411 -0.60427415]
37,[ 0.13980018 -0.26275688],[ 0.13896785 -0.12172238],-0.0187424908833,-0.0187424908833,"[ 0.87027079 -0.12788962 -0.76513353  1.20928399  1.17077034  0.33692059
  0.02252333 -0.40397383 -0.45962852  0.0030928   0.        ]","[[-0.50690805  1.7145541   0.13552944  0.03785868]
 [-1.75371814 -0.58686762  0.          0.        ]]",[-0.83914411 -0.60427415]
38,[ 0.13792308 -0.04746178],[-0.3753924  0.7404507],-0.0133388476909,-0.0133388476909,"[ 0.84890644 -0.10643327 -0.80263753  1.21497868  1.17076938  0.33692046
  0.08987125 -0.48328359 -0.42659964 -0.05436644  0.        ]","[[-0.53611498  1.69809662  0.13552944  0.03785868]
 [-1.16892353 -1.05731142  0.          0.        ]]",[-0.83914411 -0.60427415]
39,[ 0.55207694 -0.6549803 ],[ 0.44178263 -1.00625313],-0.00888073669606,-0.00888073669606,"[ 0.81945559 -0.11749798 -0.85053336  1.21212786  1.17076842  0.33692033
 -0.07861882  0.0145503  -0.41668343 -0.1137053   0.        ]","[[-0.57417243  1.70657891  0.13552944  0.03785868]
 [-2.63195333  1.89569447  0.          0.        ]]",[-0.83914411 -0.60427415]
40,[ 0.40563935  0.28814161],[ 0.03277743  0.932974  ],-0.00421269445225,-0.00421269445225,"[ 0.79115681 -0.11463816 -0.89302936  1.21288119  1.17076745  0.3369202
  0.12881102 -0.65935073 -0.39914652 -0.17411402  0.        ]","[[-0.60874008  1.70438567  0.13552944  0.03785868]
 [-0.83080303 -2.10169102  0.          0.        ]]",[-0.83914411 -0.60427415]
41,[ 0.24709214 -0.46657023],[-0.10057348 -0.98049607],-0.00219100790635,-0.00219100790635,"[ 0.77829425 -0.10870066 -0.9113436   1.21440669  1.17076649  0.33692007
  0.14558319 -0.02955252 -0.38836698 -0.20329778  0.        ]","[[-0.62389489  1.69983413  0.13552944  0.03785868]
 [-0.68516691  1.6340867   0.          0.        ]]",[-0.83914411 -0.60427415]
42,[ 0.67602777  0.43544999],[ 0.56122817  0.91363851],-0.00233758578168,-0.00233758578168,"[ 0.7630523  -0.10009086 -0.93231034  1.21652427  1.17076553  0.33691994
  0.10136832 -0.68950756 -0.37514506 -0.23839482  0.        ]","[[-0.64145032  1.69323881  0.13552944  0.03785868]
 [-1.06909185 -2.28057328  0.          0.        ]]",[-0.83914411 -0.60427415]
43,[-0.13527843 -0.30886537],[ 0.06346494 -1.08876475],-0.00251942534008,-0.00251942534008,"[ 0.76402756 -0.08850734 -0.9309904   1.21919666  1.17076456  0.33691981
  0.35955142 -0.07207088 -0.36679851 -0.24280954  0.        ]","[[-0.64033895  1.68437391  0.13552944  0.03785868]
 [ 1.17275649  1.38187745  0.          0.        ]]",[-0.83914411 -0.60427415]
44,[-0.11029387  0.52299726],[ 0.02662403  0.99127894],-0.000356655946122,-0.000356655946122,"[ 0.7862223  -0.07233073 -0.90012073  1.22259058  1.1707636   0.33691968
  0.3858731  -0.74421941 -0.36441681 -0.2062153   0.        ]","[[-0.6145906   1.67200872  0.13552944  0.03785868]
 [ 1.40131338 -2.60510886  0.          0.        ]]",[-0.83914411 -0.60427415]
45,[-0.41029975 -0.3001911 ],[-0.21499131 -0.70835574],-0.0035649068594,-0.0035649068594,"[ 0.81010394 -0.05634565 -0.86492381  1.22555808  1.17076264  0.33691955
  0.39474488 -0.07381954 -0.3640849  -0.16391719  0.        ]","[[-0.58579145  1.65980518  0.13552944  0.03785868]
 [ 1.47834982  1.37150178  0.          0.        ]]",[-0.83914411 -0.60427415]
46,[-0.14280798  0.24304363],[-0.63195262 -0.95694151],-0.00634232057514,-0.00634232057514,"[ 0.82667556 -0.0550578  -0.83915309  1.2257795   1.17076167  0.33691942
  0.29343315 -0.55122415 -0.37228954 -0.12809971  0.        ]","[[-0.56505075  1.65882262  0.13552944  0.03785868]
 [ 0.59864482 -1.46031956  0.          0.        ]]",[-0.83914411 -0.60427415]
47,[ 1.13358116  1.37149203],[ 0.95189701  0.97757253],-0.0064329949748,-0.0064329949748,"[ 0.81616224  0.03286251 -0.85563562  1.23512595  1.17076071  0.33691929
  0.00410884 -1.1850704  -0.30060446 -0.19910998  0.        ]","[[-0.57828456  1.59189301  0.13552944  0.03785868]
 [-1.91360363 -5.22010891  0.          0.        ]]",[-0.83914411 -0.60427415]
48,[-0.19040102  0.64709449],[-0.55570872  0.24066622],-0.0126741519439,-0.0126741519439,"[ 0.8160811   0.11775947 -0.85575975  1.23327864  1.17075975  0.33691916
  0.44224695 -0.51520119 -0.23964338 -0.25060208  0.        ]","[[-0.57838507  1.52735792  0.13552944  0.03785868]
 [ 1.89081877 -1.24664895  0.          0.        ]]",[-0.83914411 -0.60427415]
49,[ 0.32136655  0.43035179],[ 0.88800076  0.65183516],-0.013213943599,-0.013213943599,"[ 0.82827492  0.1376289  -0.83659907  1.23130327  1.17075878  0.33691903
  0.18464289 -0.35032003 -0.23132748 -0.23353647  0.        ]","[[-0.5630114   1.51223775  0.13552944  0.03785868]
 [-0.34599586 -0.26862487  0.          0.        ]]",[-0.83914411 -0.60427415]
