timestep,avg_action_dist,actions,rewards,original_rewards,obs,human_obs,logstd_action_dist
0,[ 1.58566487  2.68376875],[ 1.78854702  2.39200904],-0.329688998637,-0.329688998637,"[ 1.03172109  1.42087689 -0.0073897  -1.0115091  -1.00255116 -0.33972093
  0.26166502 -0.30919871  2.8370919   0.46491277  0.        ]","[[ 0.02563265  0.09338089 -0.11575247 -0.04012455]
 [ 0.00023294 -0.00493924  0.          0.        ]]",[-0.72223902 -0.48960435]
1,[ 1.71786547  2.33596468],[ 1.68951073  2.57133317],-0.330521689623,-0.330521689623,"[ 1.0290333   1.41509492  0.05142621 -0.91059382 -1.00255031 -0.33972077
  0.68830636  0.33088957  2.82170515  0.61783318  0.        ]","[[ 0.06531248  0.13299552 -0.11575247 -0.04012455]
 [ 3.95459529  3.95321444  0.          0.        ]]",[-0.72223902 -0.48960435]
2,[ 2.03618383  2.03193474],[ 1.23387456  0.67508848],-0.330848389659,-0.330848389659,"[ 1.00725303  1.38602286  0.2250495  -0.61379603 -1.00254947 -0.33972061
  1.10652407  0.95830699  2.72773535  1.05963943  0.        ]","[[ 0.18329595  0.25098715 -0.11575247 -0.04012455]
 [ 7.83088742  7.83301695  0.          0.        ]]",[-0.72223902 -0.48960435]
3,[ 2.09658098  1.63432062],[ 2.45013785  2.14426687],-0.324804359488,-0.324804359488,"[ 0.92701483  1.30732582  0.50228898 -0.17499384 -1.00254862 -0.33972045
  1.51656609  1.36524642  2.43740209  1.69404611  0.        ]","[[  0.37804451   0.43289577  -0.11575247  -0.04012455]
 [ 11.63141282  10.34944218   0.           0.        ]]",[-0.72223902 -0.48960435]
4,[ 1.49988449  0.94461793],[ 1.08022358  0.86171833],-0.303803468379,-0.303803468379,"[ 0.7301789   1.14113376  0.85030833  0.35671633 -1.00254777 -0.33972029
  1.9185478   1.97214542  1.82248814  2.30749181  0.        ]","[[  0.6480528    0.67753957  -0.11575247  -0.04012455]
 [ 15.35724817  14.10238529   0.           0.        ]]",[-0.72223902 -0.48960435]
5,[ 0.03019315 -0.31308252],[ 0.03734372  0.75485658],-0.257751614209,-0.257751614209,"[ 0.35755828  0.84235565  1.19666096  0.89437314 -1.00254692 -0.33972013
  2.3127953   2.47842123  0.87688724  2.51950187  0.        ]","[[  0.99185738   0.99099978  -0.11575247  -0.04012455]
 [ 19.01142477  17.23312353   0.           0.        ]]",[-0.72223902 -0.48960435]
6,[-1.7076956  -1.88798523],[-2.16363492 -1.7381107 ],-0.185215546166,-0.185215546166,"[-0.16015128  0.40208859  1.40860375  1.25782017 -1.00254608 -0.33971997
  2.28852704  2.90636457 -0.02757102  1.9998997   0.        ]","[[  1.36982696   1.36221459  -0.11575247  -0.04012455]
 [ 18.78654754  19.87950316   0.           0.        ]]",[-0.72223902 -0.48960435]
7,[-2.05807781 -2.38882875],[-1.86551456 -2.67650326],-0.10925419718,-0.10925419718,"[-0.65268563 -0.0525283   1.42568011  1.28636366 -1.00254523 -0.33971981
  1.82193585  2.20232732 -0.40252676  1.11532158  0.        ]","[[  1.70217247   1.7161232   -0.11575247  -0.04012455]
 [ 14.46191926  15.52591067   0.           0.        ]]",[-0.72223902 -0.48960435]
8,[-1.63505006 -2.31022859],[-1.55294756 -2.85059147],-0.054856739863,-0.054856739863,"[-1.00742166 -0.38400188  1.33367684  1.09778116 -1.00254438 -0.33971965
  1.36429667  1.51227507 -0.35643747  0.45380415  0.        ]","[[  1.94885661   1.9838274   -0.11575247  -0.04012455]
 [ 10.22024409  11.25877108   0.           0.        ]]",[-0.72223902 -0.48960435]
9,[-0.96840978 -2.05868888],[-0.02551227 -2.41885654],-0.0316827355856,-0.0316827355856,"[-1.224396   -0.59090461  1.22675948  0.87097894 -1.00254353 -0.33971949
  0.91552061  0.83591634 -0.19316333  0.10351712  0.        ]","[[ 2.11152984  2.16703848 -0.11575247 -0.04012455]
 [ 6.06070786  7.07629811  0.          0.        ]]",[-0.72223902 -0.48960435]
10,[-0.89314371 -1.83824694],[-0.02285293 -1.45043548],-0.0331730988052,-0.0331730988052,"[-1.37060247 -0.69439108  1.12707443  0.71599855 -1.00254269 -0.33971933
  0.89173077  0.17292786 -0.06464417 -0.0715126   0.        ]","[[ 2.23053243  2.26742982 -0.11575247 -0.04012455]
 [ 5.84021466  2.97650159  0.          0.        ]]",[-0.72223902 -0.48960435]
11,[-1.03792048 -1.45232666],[-1.22552795 -1.15044722],-0.0370290933012,-0.0370290933012,"[-1.49936225 -0.71327207  1.0152391   0.68403401 -1.00254184 -0.33971917
  0.86951495 -0.47693293 -0.00618897 -0.18952028  0.        ]","[[ 2.34527115  2.28663973 -0.11575247 -0.04012455]
 [ 5.63431035 -1.04211614  0.          0.        ]]",[-0.72223902 -0.48960435]
