timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.113798265032,"[[ 0.05455347 -0.00768558  0.12204752  0.08314415]
 [ 0.00103556  0.00361242  0.          0.        ]]",[ 1.36730874 -0.64591801],-2.03751,"[ 0.82564677  1.34530529  0.2515261   0.9079112   1.06145647  0.7308166
  0.31158573  0.30491025  0.24805372 -0.51578082  0.        ]",[-0.45034814 -0.22293262],[ 1.98770259 -0.81793098]
1,-0.110559818307,"[[ 0.09427711 -0.04012412  0.12204752  0.08314415]
 [ 3.95814939 -3.23666218  0.          0.        ]]",[ 0.45744002 -0.2909255 ],-2.11581,"[ 0.82046752  1.34442125  0.31528141  0.80781544  1.06145583  0.73081628
  0.55279185 -0.1730849   0.24468575 -0.46755179  0.        ]",[-0.45034814 -0.22293262],[ 1.82138776  0.44255197]
2,-0.0976171038741,"[[ 0.2123381  -0.08664785  0.12204752  0.08314415]
 [ 7.83504507 -1.4217503   0.          0.        ]]",[-1.08975649 -0.96480453],-1.90849,"[ 0.78886853  1.34106441  0.50296668  0.66451122  1.06145519  0.73081596
  0.78910815  0.09464528  0.21951829 -0.27001136  0.        ]",[-0.45034814 -0.22293262],[-0.54823331 -1.42227526]
3,-0.0849004585933,"[[ 0.34573983 -0.15451902  0.12204752  0.08314415]
 [ 5.51285466 -5.35227122  0.          0.        ]]",[-0.49164706 -0.086375  ],-2.15556,"[ 0.72447997  1.33176744  0.70922302  0.45657357  1.06145455  0.73081565
  0.64755847 -0.48517305  0.17124391 -0.06796069  0.        ]",[-0.45034814 -0.22293262],[-1.37521453  0.80563859]
4,-0.0807096772111,"[[ 0.41519948 -0.22847913  0.12204752  0.08314415]
 [ 1.44664811 -2.05474049  0.          0.        ]]",[-0.00844164 -0.32831696],-1.85854,"[  6.79253557e-01   1.31573900e+00   8.13004885e-01   2.32504258e-01
   1.06145391e+00   7.30815328e-01   3.99702135e-01   1.26876807e-03
   1.46297706e-01  -7.56763140e-03   0.00000000e+00]",[-0.45034814 -0.22293262],[-0.1285239  -1.37386541]
5,-0.0819288536605,"[[ 0.43875908 -0.30889156  0.12204752  0.08314415]
 [ 0.91108053 -5.97344293  0.          0.        ]]",[ 0.55462098  0.59762639],-2.106,"[ 0.66214366  1.29143458  0.84751925 -0.00673568  1.06145327  0.73081501
  0.36705641 -0.57680638  0.14640238 -0.04840528  0.        ]",[-0.45034814 -0.22293262],[ 0.02876638  0.9075704 ]
6,-0.0836036182299,"[[ 0.45792745 -0.39111839  0.12204752  0.08314415]
 [ 1.00545643 -2.26161075  0.          0.        ]]",[ 0.14781916  0.09984094],-2.04188,"[ 0.64757225  1.25933273  0.87532132 -0.2450908   1.06145263  0.73081469
  0.37280899 -0.02924779  0.14490217 -0.10087957  0.        ]",[-0.45034814 -0.22293262],[ 0.29055937  0.37259825]
7,-0.0811784003591,"[[ 0.48936425 -0.42110301  0.12204752  0.08314415]
 [ 2.13446848 -0.74191345  0.          0.        ]]",[-0.36212811 -0.21534902],-1.90481,"[ 0.62242618  1.24584287  0.92034727 -0.33011352  1.06145199  0.73081437
  0.44162798  0.1949335   0.13040596 -0.07091546  0.        ]",[-0.45034814 -0.22293262],[ 0.06005633 -1.12146799]
8,-0.0782213868523,"[[ 0.53402844 -0.47552239  0.12204752  0.08314415]
 [ 2.33128682 -4.6868754   0.          0.        ]]",[-0.05272862  0.50787097],-2.07864,"[ 0.58407567  1.218983    0.98302227 -0.48147221  1.06145135  0.73081406
  0.45362493 -0.3870159   0.10913842 -0.04227494  0.        ]",[-0.45034814 -0.22293262],[ 0.96392898  0.75324654]
9,-0.0709950545915,"[[ 0.61844144 -0.53841744  0.12204752  0.08314415]
 [ 6.09749446 -1.61285434  0.          0.        ]]",[-1.52909839 -0.23660514],-2.16816,"[ 0.50343981  1.18421121  1.09691388 -0.65116424  1.06145071  0.73081374
  0.68319464  0.066455    0.0613629   0.05329477  0.        ]",[-0.45034814 -0.22293262],[-1.4612506   0.99285573]
