timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.328463002115,"[[ 0.07881212 -0.03369194 -0.11883041  0.01884258]
 [ 0.00412925 -0.00434014  0.          0.        ]]",[-1.78381467 -3.83932519],-4.52803,"[ 0.83032881  1.30135435  0.30661801  0.84430289 -1.02287896  0.17074801
  0.30511     0.29913696  2.70845489  0.16774624  0.        ]",[-0.52189934 -0.2718159 ],[-2.05905425 -3.14456603]
1,-0.329219676162,"[[ 0.0392188  -0.07349028 -0.11883041  0.01884258]
 [-3.95030367 -3.96230753  0.          0.        ]]",[-1.56575835 -3.71131158],-4.54597,"[ 0.83451545  1.2989371   0.24343114  0.72174952 -1.02287843  0.17074797
  0.06118694 -0.29061397  2.71133295  0.03627768  0.        ]",[-0.52189934 -0.2718159 ],[-1.45454384 -3.08432596]
2,-0.329335701422,"[[-0.07867927 -0.19166197 -0.11883041  0.01884258]
 [-7.8266302  -7.84193145  0.          0.        ]]",[-1.2960726  -3.90661407],-4.42274,"[ 0.83034684  1.28123943  0.05508349  0.36071816 -1.0228779   0.17074792
 -0.17791824 -0.86869127  2.66860321 -0.35144725  0.        ]",[-0.52189934 -0.2718159 ],[-0.75905162 -4.14562481]
3,-0.322790557576,"[[ -0.26377434  -0.38665895  -0.11883041   0.01884258]
 [-10.67350118 -11.64507801   0.           0.        ]]",[-0.87285006 -4.06862879],-4.27945,"[ 0.77387651  1.2183096  -0.23609985 -0.21476992 -1.02287737  0.17074788
 -0.35352304 -1.43537249  2.44674185 -0.92643333  0.        ]",[-0.52189934 -0.2718159 ],[-1.14494524 -3.94469241]
4,-0.300857588289,"[[ -0.51481436  -0.65695859  -0.11883041   0.01884258]
 [-14.41828651 -15.37242541   0.           0.        ]]",[ 0.03195204 -4.00236845],-3.90514,"[ 0.60348388  1.06604925 -0.60645329 -0.93523514 -1.02287684  0.17074784
 -0.58451426 -1.99075783  1.8892986  -1.52702842  0.        ]",[-0.52189934 -0.2718159 ],[ 0.57815793 -3.76749679]
5,-0.258246966757,"[[ -7.77378039e-01  -1.00108434e+00  -1.18830409e-01   1.88425791e-02]
 [ -1.18468323e+01  -1.90279469e+01   0.00000000e+00   0.00000000e+00]]",[ 0.8483609  -3.74360418],-3.43413,"[ 0.32084477  0.77986786 -0.94066229 -1.64869812 -1.02287631  0.17074779
 -0.42589784 -2.53543819  1.05594003 -1.80894664  0.        ]",[-0.52189934 -0.2718159 ],[ 0.61073824 -3.52283192]
6,-0.198938413997,"[[ -9.87740446e-01  -1.41759372e+00  -1.18830409e-01   1.88425791e-02]
 [ -9.19837862e+00  -2.26110349e+01   0.00000000e+00   0.00000000e+00]]",[ 1.2437948  -3.04691768],-3.15248,"[ 0.03004995  0.34142579 -1.15389313 -2.09966938 -1.02287578  0.17074775
 -0.26253185 -3.06932167  0.28557298 -1.59705907  0.        ]",[-0.52189934 -0.2718159 ],[ 1.25619566 -2.92665386]
7,-0.131708808755,"[[ -1.13020840e+00  -1.90505524e+00  -1.18830409e-01   1.88425791e-02]
 [ -5.06209860e+00  -2.61233801e+01   0.00000000e+00   0.00000000e+00]]",[ 0.32594275 -3.17376971],-2.80988,"[-0.19248044 -0.20344291 -1.26535479 -1.96510143 -1.02287525  0.1707477
 -0.00739151 -3.59265857 -0.12792409 -1.02439866  0.        ]",[-0.52189934 -0.2718159 ],[ 0.44940704 -3.56128487]
8,-0.0818633244656,"[[ -1.21263106e+00  -2.46206203e+00  -1.18830409e-01   1.88425791e-02]
 [ -3.18624846e+00  -2.95658084e+01   0.00000000e+00   0.00000000e+00]]",[-0.33338338 -4.07676697],-2.12386,"[-0.32860054 -0.71331349 -1.31657971 -0.98986764 -1.02287473  0.17074766
  0.10831754 -4.10557022 -0.05553597 -0.35684625  0.        ]",[-0.52189934 -0.2718159 ],[-0.29934078 -3.86610279]
9,-0.110895415564,"[[ -1.28763706e+00  -3.08723309e+00  -1.18830409e-01   1.88425791e-02]
 [ -4.30994036e+00  -2.68221693e+01   0.00000000e+00   0.00000000e+00]]",[-0.17277026 -4.48000574],-2.04525,"[-0.45620576 -0.96343746 -1.35436757  0.78062919 -1.0228742   0.17074761
  0.03900422 -3.69674928  0.469963    0.11528517  0.        ]",[-0.52189934 -0.2718159 ],[ 0.52677335 -5.30076684]
