timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.174007200396,"[[-0.06207617  0.05696173  0.04150985  0.03744836]
 [-0.00279782  0.00218595  0.          0.        ]]",[ 0.71818048 -1.9395802 ],-2.85702,"[ 0.82866377  1.28949854  0.0719004   1.13495966  0.35520256  0.31899224
  0.29803695  0.29768736  1.08000324 -0.21806251  0.        ]",[-0.54427671 -0.28118888],[ 0.12207732 -2.00678427]
1,-0.174834071182,"[[-0.05727082  0.01727529  0.04150985  0.03744836]
 [ 0.48171479 -3.95763248  0.          0.        ]]",[ 0.86803108 -1.36850309],-2.78577,"[ 0.82918203  1.29116758  0.07956756  1.01294688  0.35520247  0.31899215
  0.32813938 -0.29349987  1.07940204 -0.2530705   0.        ]",[-0.54427671 -0.28118888],[ 0.94863845 -2.49637793]
2,-0.17528090771,"[[-0.01006504 -0.10083366  0.04150985  0.03744836]
 [ 4.22638993 -7.84031643  0.          0.        ]]",[ 0.30815974 -1.10658765],-2.99375,"[ 0.83205692  1.2855764   0.15497133  0.65008556  0.35520237  0.31899207
  0.56079398 -0.87317102  1.07494569 -0.28501347  0.        ]",[-0.54427671 -0.28118888],[ 0.46234192 -1.12018739]
3,-0.173319342956,"[[  0.09198946  -0.29581704   0.04150985   0.03744836]
 [  5.97323924 -11.64532865   0.           0.        ]]",[-0.1556007  -0.91465664],-3.06487,"[ 0.82449717  1.24208334  0.31788734  0.06286533  0.35520228  0.31899198
  0.66932464 -1.44124538  1.05397295 -0.28394969  0.        ]",[-0.54427671 -0.28118888],[-0.58271709 -0.69664486]
4,-0.169748647892,"[[  0.1871487   -0.55407709   0.04150985   0.03744836]
 [  3.55068121 -14.17227003   0.           0.        ]]",[ 0.30429354 -0.53327316],-3.15444,"[ 0.80055001  1.12168743  0.46845366 -0.65904968  0.35520218  0.3189919
  0.51881212 -1.8185072   0.98781932 -0.36507242  0.        ]",[-0.54427671 -0.28118888],[ 0.66034065  0.0521596 ]
5,-0.162703158865,"[[  0.28366565  -0.8326434    0.04150985   0.03744836]
 [  6.09261284 -13.68594704   0.           0.        ]]",[-0.02066737 -0.3922776 ],-2.91162,"[ 0.75982868  0.92046066  0.6184128  -1.31609703  0.35520209  0.31899182
  0.67674089 -1.74589919  0.87258725 -0.45440781  0.        ]",[-0.54427671 -0.28118888],[ 0.00160032 -1.22053091]
6,-0.150216636995,"[[  0.40438176  -1.14336999   0.04150985   0.03744836]
 [  5.97928365 -17.37441719   0.           0.        ]]",[ 0.22838446 -0.22848856],-3.01649,"[ 0.68619551  0.62746845  0.79994862 -1.84013251  0.35520199  0.31899173
  0.66969957 -2.29657111  0.70017162 -0.51001759  0.        ]",[-0.54427671 -0.28118888],[ 0.01480124  0.52372911]
7,-0.13373972713,"[[  0.52335915  -1.46659886   0.04150985   0.03744836]
 [  5.918714   -14.9565272    0.           0.        ]]",[ 0.37850279 -0.11653826],-2.82121,"[ 0.58992337  0.27536792  0.96992506 -2.1002386   0.35520189  0.31899165
  0.66593618 -1.93558697  0.4712156  -0.55509283  0.        ]",[-0.54427671 -0.28118888],[-0.28586284  0.27050113]
8,-0.116664661362,"[[  0.62920283  -1.75200854   0.04150985   0.03744836]
 [  4.66979622 -13.58902178   0.           0.        ]]",[ 0.66784781 -0.00848252],-2.67833,"[ 0.48560277 -0.04692238  1.11171515 -2.0665446   0.3552018   0.31899156
  0.58834129 -1.731422    0.23534448 -0.56795163  0.        ]",[-0.54427671 -0.28118888],[ 0.86054607 -0.39859689]
9,-0.0971908593869,"[[  0.7558459   -2.0369274    0.04150985   0.03744836]
 [  7.98357491 -14.8984407    0.           0.        ]]",[-0.29035565 -0.11671573],-2.64204,"[ 0.33937722 -0.35218184  1.2674048  -1.78867733  0.3552017   0.31899148
  0.79422459 -1.92691096 -0.01711358 -0.53175988  0.        ]",[-0.54427671 -0.28118888],[ 0.05827366  0.98925218]
10,-0.0775356260307,"[[  0.91624524  -2.29263364   0.04150985   0.03744836]
 [  8.05617174 -10.68622637   0.           0.        ]]",[-0.65377182  0.07426256],-2.4843,"[ 0.12423639 -0.59181089  1.43909861 -1.34956422  0.35520161  0.3189914
  0.79873469 -1.29804339 -0.24632924 -0.44586943  0.        ]",[-0.54427671 -0.28118888],[-0.5238598  0.743622 ]
11,-0.0640260420304,"[[ 1.05496195 -2.47469091  0.04150985  0.03744836]
 [ 5.82291729 -7.53005036  0.          0.        ]]",[-0.57940942  0.28079867],-2.44438,"[-0.08484936 -0.73352244  1.56147089 -0.9433184   0.35520151  0.31899131
  0.65998332 -0.82683869 -0.41513369 -0.37451641  0.        ]",[-0.54427671 -0.28118888],[-0.5202568  0.4530651]
12,-0.0567397884358,"[[ 1.14959897 -2.6057963   0.04150985  0.03744836]
 [ 3.64801527 -5.58698058  0.          0.        ]]",[-0.38200316  0.48822218],-2.44751,"[-0.23759318 -0.81756755  1.62975074 -0.61094444  0.35520142  0.31899123
  0.52485741 -0.53674601 -0.54411491 -0.33548103  0.        ]",[-0.54427671 -0.28118888],[-0.8884644 -0.3611153]
13,-0.0547121753224,"[[ 1.18654194 -2.730773    0.04150985  0.03744836]
 [ 0.05820897 -6.9063045   0.          0.        ]]",[ 0.04321233  0.48825258],-2.48112,"[-0.29909331 -0.88212193  1.65289108 -0.26892053  0.35520132  0.31899114
  0.30182414 -0.73371553 -0.6797159  -0.3274941   0.        ]",[-0.54427671 -0.28118888],[ 0.18281956  1.22440395]
14,-0.0554494009836,"[[ 1.19495764 -2.82779917  0.04150985  0.03744836]
 [ 0.78097231 -2.80996327  0.          0.        ]]",[-0.3043724   0.62075824],-2.54339,"[-0.31323565 -0.92110024  1.65787964  0.01011296  0.35520122  0.31899106
  0.34672904 -0.12214804 -0.78906918 -0.32243852  0.        ]",[-0.54427671 -0.28118888],[ 0.88845076  0.30916603]
15,-0.0547841310401,"[[ 1.24571551 -2.87115645  0.04150985  0.03744836]
 [ 4.28314962 -1.53002547  0.          0.        ]]",[-0.95153725  0.52435285],-2.51258,"[-0.39949474 -0.93525657  1.68572982  0.13785008  0.35520113  0.31899097
  0.5643178   0.06894162 -0.83013266 -0.30475384  0.        ]",[-0.54427671 -0.28118888],[-0.70351732  1.39165055]
16,-0.0528309824478,"[[ 1.30258251 -2.86172616  0.04150985  0.03744836]
 [ 1.41311005  2.45975508  0.          0.        ]]",[-0.82487667  0.09012324],-2.51752,"[-0.49789337 -0.93235094  1.71229492  0.10992717  0.35520103  0.31899089
  0.38600321  0.66460005 -0.81090142 -0.28903744  0.        ]",[-0.54427671 -0.28118888],[-0.30622131  0.43637692]
17,-0.050526096265,"[[ 1.31840004 -2.79568378  0.04150985  0.03744836]
 [ 0.17277487  4.13888699  0.          0.        ]]",[-0.68333626 -0.10973382],-2.48655,"[-0.52555213 -0.90930436  1.71880036 -0.0833665   0.35520094  0.31899081
  0.30894155  0.91528752 -0.73338303 -0.27985366  0.        ]",[-0.54427671 -0.28118888],[-0.8259984   0.16224529]
18,-0.0502050928588,"[[ 1.28900944 -2.70728351  0.04150985  0.03744836]
 [-3.10091234  4.69927976  0.          0.        ]]",[ 0.04586058 -0.0596765 ],-2.46266,"[-0.47425425 -0.87119721  1.7064005  -0.33483306  0.35520084  0.31899072
  0.10554847  0.99895151 -0.63701752 -0.2796326   0.        ]",[-0.54427671 -0.28118888],[-0.69100229  0.30593097]
19,-0.0543018924612,"[[ 1.20015885 -2.60207767  0.04150985  0.03744836]
 [-5.77521721  5.8175916   0.          0.        ]]",[ 0.7322287  -0.09589359],-2.43813,"[-0.32199899 -0.81540541  1.66090324 -0.62077186  0.35520074  0.31899064
 -0.06060519  1.16591047 -0.53116873 -0.30633236  0.        ]",[-0.54427671 -0.28118888],[ 0.56631071  0.06582803]
20,-0.0609709982632,"[[ 1.1082972  -2.4842654   0.04150985  0.03744836]
 [-3.41882121  5.96313706  0.          0.        ]]",[ 0.53157073 -0.20794541],-2.4486,"[-0.17003478 -0.7401935   1.60151138 -0.92008546  0.35520065  0.31899055
  0.08579693  1.18763916 -0.41476767 -0.33973253  0.        ]",[-0.54427671 -0.28118888],[ 1.55795457 -0.5015046 ]
