timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.282384712252,"[[ 0.04999781  0.05715102 -0.01311458 -0.15730082]
 [ 0.00099334  0.00261621  0.          0.        ]]",[-3.758003   -3.96092224],-4.9429,"[ 0.85643826  1.21166059  0.28829326  1.17030754 -0.11784741 -1.36795757
  0.27216797  0.28919388  1.68886112  2.19186505  0.        ]",[-0.5905171  -0.36957562],[-3.61453826 -4.60322485]
1,-0.275334575152,"[[ 0.01034241  0.01749041 -0.01311458 -0.15730082]
 [-3.95337092 -3.95549087  0.          0.        ]]",[-3.15248442 -2.62544346],-4.91529,"[ 0.85871592  1.21333175  0.22601385  1.04861198 -0.11784739 -1.36795683
  0.00854035 -0.31495961  1.69654581  2.0522265   0.        ]",[-0.5905171  -0.36957562],[-2.95789495 -3.92918663]
2,-0.252598268372,"[[-0.10761592 -0.10054636 -0.01311458 -0.15730082]
 [-7.82957569 -7.8352578   0.          0.        ]]",[-2.2303524  -0.77126992],-4.85254,"[ 0.84780057  1.20779811  0.04098862  0.68667269 -0.11784737 -1.36795609
 -0.24987658 -0.90715536  1.66500584  1.63787202  0.        ]",[-0.5905171  -0.36957562],[-1.98376172 -0.86556911]
3,-0.210489330771,"[[ -0.30233344  -0.29006699  -0.01311458  -0.15730082]
 [-11.62960792 -11.10589092   0.           0.        ]]",[-0.17035103  1.28073907],-4.40482,"[ 0.77244218  1.16630748 -0.25809923  0.11661991 -0.11784735 -1.36795535
 -0.50321524 -1.40637427  1.44428102  1.00126431  0.        ]",[-0.5905171  -0.36957562],[ 0.0680267   1.62895084]
4,-0.159443950516,"[[ -0.52993799  -0.47025079  -0.01311458  -0.15730082]
 [-11.13247039  -6.92640352   0.           0.        ]]",[ 0.55177945  1.41865909],-3.61768,"[ 0.59760746  1.09087299 -0.58451396 -0.39648287 -0.11784732 -1.36795461
 -0.47007219 -0.76842964  0.9987516   0.42849619  0.        ]",[-0.5905171  -0.36957562],[ 0.30921107  0.7591634 ]
5,-0.116046239202,"[[-0.73811935 -0.5772459  -0.01311458 -0.15730082]
 [-9.69041962 -3.78358154  0.          0.        ]]",[ 1.11647308  1.41473401],-3.37794,"[ 0.36317064  1.03044643 -0.84758324 -0.68086003 -0.1178473  -1.36795387
 -0.37393411 -0.28871864  0.52163728  0.09101411  0.        ]",[-0.5905171  -0.36957562],[ 0.92206936  2.03749903]
6,-0.0883153539069,"[[-0.8934198  -0.61244994 -0.01311458 -0.15730082]
 [-5.85235585  0.24972032  0.          0.        ]]",[ 0.66020977  0.77684474],-3.0171,"[ 0.14800371  1.00815962 -1.01464972 -0.77038969 -0.11784728 -1.36795313
 -0.11805973  0.32691252  0.17459051 -0.063058    0.        ]",[-0.5905171  -0.36957562],[ 0.44176685  0.1851857 ]
7,-0.0749305740145,"[[-0.99177253 -0.60015396 -0.01311458 -0.15730082]
 [-3.98912023  0.97744541  0.          0.        ]]",[ 0.44162968  0.57777762],-3.07593,"[-0.00347909  1.016075   -1.10543707 -0.73936169 -0.11784726 -1.3679524
  0.00615768  0.43799024 -0.01450601 -0.12905725  0.        ]",[-0.5905171  -0.36957562],[-0.51124259  1.62319635]
8,-0.0667582464531,"[[-1.09106973 -0.54106397 -0.01311458 -0.15730082]
 [-5.93410817  4.91842613  0.          0.        ]]",[ 0.92386526 -0.3031522 ],-2.73182,"[-0.16662946  1.05212801 -1.18419788 -0.58667972 -0.11784723 -1.36795166
 -0.12350996  1.03952963 -0.15551186 -0.18231925  0.        ]",[-0.5905171  -0.36957562],[ 0.06497312 -1.1103785 ]
9,-0.0577621349469,"[[-1.20597994 -0.48340092 -0.01311458 -0.15730082]
 [-5.55817687  0.86139782  0.          0.        ]]",[ 1.53736866  0.63246155],-2.75542,"[-0.36613172  1.08405246 -1.258157   -0.43235823 -0.11784721 -1.36795092
 -0.0984475   0.42027658 -0.33736059 -0.22799979  0.        ]",[-0.5905171  -0.36957562],[ 1.32978766  0.07153295]
10,-0.0524483667848,"[[-1.2763488  -0.46351673 -0.01311458 -0.15730082]
 [-1.49225234  1.12613232  0.          0.        ]]",[ 0.80747527  0.0663839 ],-2.78235,"[-0.4929007   1.09429484 -1.29394084 -0.37801632 -0.11784719 -1.36795018
  0.17261795  0.46068478 -0.46938581 -0.24433767  0.        ]",[-0.5905171  -0.36957562],[ 1.33834115  0.30567777]
11,-0.0556672690808,"[[-1.26620987 -0.42908853 -0.01311458 -0.15730082]
 [ 2.49286719  2.3127377   0.          0.        ]]",[-0.35903355 -0.9651497 ],-2.74855,"[-0.47445176  1.11108216 -1.28923944 -0.28265575 -0.11784717 -1.36794944
  0.43829632  0.64180465 -0.40620673 -0.2489461   0.        ]",[-0.5905171  -0.36957562],[ 0.2200072  -0.28303977]
12,-0.0645120906234,"[[-1.20811066 -0.39454065 -0.01311458 -0.15730082]
 [ 3.31431963  1.14594034  0.          0.        ]]",[-0.79984003 -1.08159518],-2.6993,"[-0.3699236   1.12670386 -1.25934628 -0.18544181 -0.11784714 -1.3679487
  0.49306049  0.46370793 -0.23626068 -0.23673896  0.        ]",[-0.5905171  -0.36957562],[-1.89478906 -1.53964348]
13,-0.0662988734357,"[[-1.182159   -0.4115622  -0.01311458 -0.15730082]
 [-0.70577711 -2.83483762  0.          0.        ]]",[ 0.39688739  0.5190717 ],-2.8204,"[-0.32394904  1.11916085 -1.2443849  -0.23352184 -0.11784712 -1.36794796
  0.22505006 -0.14390671 -0.19932121 -0.22652728  0.        ]",[-0.5905171  -0.36957562],[-0.31566374  0.56164489]
14,-0.0604355826499,"[[-1.20867242 -0.4453783  -0.01311458 -0.15730082]
 [-1.94144507 -0.55437361  0.          0.        ]]",[ 0.70856041  0.3310734 ],-2.75941,"[-0.3709238   1.10328815 -1.25965801 -0.32797136 -0.1178471  -1.36794722
  0.14267095  0.20417688 -0.29812185 -0.23336807  0.        ]",[-0.5905171  -0.36957562],[-0.16441634  0.0045877 ]
15,-0.0549608460277,"[[-1.25364223 -0.45617105 -0.01311458 -0.15730082]
 [-2.55349777 -0.52499899  0.          0.        ]]",[ 1.07199109  0.54522383],-2.8161,"[-0.45166506  1.09797559 -1.28319636 -0.35780251 -0.11784708 -1.36794648
  0.1018668   0.2086605  -0.41035293 -0.24238986  0.        ]",[-0.5905171  -0.36957562],[ 1.41941448  1.58197509]
16,-0.055981449513,"[[-1.26452781 -0.42685362 -0.01311458 -0.15730082]
 [ 1.45159685  3.44351766  0.          0.        ]]",[-0.17418775 -1.14547944],-2.74649,"[-0.47139633  1.11212772 -1.28844155 -0.27641158 -0.11784705 -1.36794574
  0.3688771   0.8144037  -0.39983428 -0.24896735  0.        ]",[-0.5905171  -0.36957562],[ 1.02679601 -0.09716418]
17,-0.0685520428545,"[[-1.19609087 -0.3625419  -0.01311458 -0.15730082]
 [ 5.37900918  2.98917623  0.          0.        ]]",[-1.46158528 -2.0099144 ],-2.64488,"[-0.3485711   1.14006104 -1.25253634 -0.09414128 -0.11784703 -1.367945
  0.63070845  0.74505406 -0.17153929 -0.23249225  0.        ]",[-0.5905171  -0.36957562],[-0.91202212 -2.71051154]
18,-0.0795908201703,"[[-1.12576289 -0.34306571 -0.01311458 -0.15730082]
 [ 1.66615994 -1.02817834  0.          0.        ]]",[-0.68019181 -0.7752316 ],-2.83182,"[-0.22575715  1.14766325 -1.20850835 -0.03801907 -0.11784701 -1.36794426
  0.38318125  0.13185599  0.00565162 -0.19535959  0.        ]",[-0.5905171  -0.36957562],[-0.000919   -0.06738004]
19,-0.0822336076581,"[[-1.09280586 -0.36610172 -0.01311458 -0.15730082]
 [ 1.62966377 -1.27460195  0.          0.        ]]",[-0.78099269 -0.62330103],-2.75944,"[-0.16956264  1.13862704 -1.18544825 -0.10435514 -0.11784699 -1.36794352
  0.38074805  0.09424254  0.04942832 -0.1779008   0.        ]",[-0.5905171  -0.36957562],[-0.65805659 -1.13520496]
