timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.333474001351,"[[ 0.0042563  -0.00273158 -0.11833878  0.05889629]
 [ 0.00076571  0.00165799  0.          0.        ]]",[-1.652161   -2.58678031],-2.73281,"[ 0.86392601  1.73007632  0.01837303  0.7920862  -1.02729183  0.50622362
  0.2609502   0.32889266  2.41888379 -0.36609053  0.        ]",[-0.19715886 -0.1360487 ],[-3.06995453 -4.7559459 ]
1,-0.335537465142,"[[-0.0354036  -0.04241114 -0.11833878  0.05889629]
 [-3.95359601 -3.95642804  0.          0.        ]]",[-1.15325558 -2.50379729],-2.83825,"[  8.62972681e-01   1.72897020e+00  -4.54453721e-02   6.70557884e-01
  -1.02729055e+00   5.06223236e-01   1.26595444e-03  -2.17485344e-01
   2.41549061e+00  -4.77706331e-01   0.00000000e+00]",[-0.19715886 -0.1360487 ],[-0.14741762 -3.82819117]
2,-0.338814159558,"[[-0.11952715 -0.16047962 -0.11833878  0.05889629]
 [-4.45710297 -7.83748406  0.          0.        ]]",[-0.83647925 -2.57386899],-2.90682,"[ 0.85293499  1.71426109 -0.18039157  0.31089871 -1.02728927  0.50622285
 -0.03179952 -0.75322978  2.37598185 -0.74389274  0.        ]",[-0.19715886 -0.1360487 ],[-1.69123829 -2.80026933]
3,-0.338854230524,"[[ -0.24746284  -0.35538508  -0.11833878   0.05889629]
 [ -8.32368545 -11.64038446   0.           0.        ]]",[-0.18792869 -2.72724771],-2.82783,"[ 0.81695819  1.65317547 -0.38270199 -0.2655684  -1.02728799  0.50622247
 -0.28571939 -1.27818435  2.22630388 -1.1359714   0.        ]",[-0.19715886 -0.1360487 ],[-0.52398947 -3.00926953]
4,-0.328459177898,"[[ -0.43307662  -0.62559981  -0.11833878   0.05889629]
 [-10.23152984 -15.36864774   0.           0.        ]]",[ 0.40835431 -2.88652229],-2.69639,"[ 0.72156169  1.49701623 -0.66390457 -0.99360431 -1.02728671  0.50622208
 -0.41100809 -1.79283319  1.85813913 -1.58488658  0.        ]",[-0.19715886 -0.1360487 ],[-0.75172846 -2.00658981]
5,-0.298602154141,"[[ -0.66552314  -0.96963487  -0.11833878   0.05889629]
 [-13.00425536 -19.02265033   0.           0.        ]]",[ 1.17974865 -2.90659714],-2.41365,"[ 0.53482729  1.19551824 -0.9822605  -1.7261209  -1.02728543  0.50622169
 -0.59309383 -2.29722617  1.23082316 -1.88126034  0.        ]",[-0.19715886 -0.1360487 ],[ 1.48805895 -1.63144658]
6,-0.246809350509,"[[ -0.8833511   -1.38604327  -0.11833878   0.05889629]
 [ -8.79264057 -22.60623108   0.           0.        ]]",[ 1.3462379  -2.74211955],-1.9613,"[ 0.30037188  0.72557834 -1.23236496 -2.21110572 -1.02728415  0.50622131
 -0.31651474 -2.79189064  0.55377827 -1.79323176  0.        ]",[-0.19715886 -0.1360487 ],[-0.19368929 -2.71778526]
7,-0.178601450311,"[[ -1.06518577  -1.87340069  -0.11833878   0.05889629]
 [ -9.38909281 -26.11781215   0.           0.        ]]",[ 1.34171903 -2.5977025 ],-1.70056,"[ 0.06870177  0.13281359 -1.39654078 -2.1240342  -1.02728287  0.50622092
 -0.35568384 -3.27660581  0.10731376 -1.33674894  0.        ]",[-0.19715886 -0.1360487 ],[ 0.79899119 -3.09537025]
8,-0.114297097063,"[[ -1.21941375  -2.43029649  -0.11833878   0.05889629]
 [ -6.04456436 -29.56028222   0.           0.        ]]",[ 0.68367267 -2.75565457],-1.19492,"[-0.14742694 -0.43263074 -1.49957258 -1.19956983 -1.02728159  0.50622054
 -0.13604664 -3.75176714  0.08690166 -0.72670978  0.        ]",[-0.19715886 -0.1360487 ],[ 0.38118632 -2.50921217]
9,-0.118753847344,"[[ -1.32398992  -3.05535722  -0.11833878   0.05889629]
 [ -4.41770264 -26.95038929   0.           0.        ]]",[ 0.52743077 -2.48878908],-1.08843,"[-0.30147134 -0.72644355 -1.54914002  0.53658824 -1.02728031  0.50622015
 -0.02920961 -3.39147694  0.51737934 -0.30980402  0.        ]",[-0.19715886 -0.1360487 ],[-1.66697791 -4.07932998]
