timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.307380142331,"[[-0.07721534  0.07283471 -0.07711003  0.10235741]
 [ 0.00490371  0.0029583   0.          0.        ]]",[-0.00283091 -2.05185509],-2.79884,"[ 0.83240687  1.62886055 -0.08151481  1.05782873 -0.66999571  0.87874519
  0.28136092  0.32461607  2.1079025  -0.83071666  0.        ]",[-0.22816822 -0.1541409 ],[ 0.25859799 -3.07334265]
1,-0.308185590439,"[[-0.06683891  0.03316145 -0.07711003  0.10235741]
 [ 1.02932303 -3.95708459  0.          0.        ]]",[-0.19391762 -2.2063787 ],-2.98477,"[ 0.83358927  1.63138098 -0.06469157  0.93545383 -0.66999521  0.8787444
  0.34760259 -0.22924915  2.10801587 -0.85049012  0.        ]",[-0.22816822 -0.1541409 ],[-0.34022625 -0.9465625 ]
2,-0.311549310804,"[[-0.05994618 -0.08279376 -0.07711003  0.10235741]
 [-0.33551412 -7.62621026  0.          0.        ]]",[-0.18862607 -2.3868041 ],-2.97611,"[ 0.83428038  1.62792484 -0.05350984  0.57756864 -0.66999472  0.8787436
  0.25934816 -0.74242547  2.09898466 -0.95229163  0.        ]",[-0.22816822 -0.1541409 ],[-0.36542695 -1.10126555]
3,-0.316957105634,"[[ -0.08107978  -0.27352535  -0.07711003   0.10235741]
 [ -1.77310149 -11.43426069   0.           0.        ]]",[-0.14491805 -2.61758828],-2.86611,"[  8.31920610e-01   1.58739475e+00  -8.77767579e-02  -1.41346927e-03
  -6.69994220e-01   8.78742806e-01   1.66389497e-01  -1.27503130e+00
   2.04661410e+00  -1.17529944e+00   0.00000000e+00]",[-0.22816822 -0.1541409 ],[-0.29233812 -2.12487645]
4,-0.320255837802,"[[ -0.12778261  -0.53966282  -0.07711003   0.10235741]
 [ -2.89356323 -15.1670487    0.           0.        ]]",[-0.03219218 -2.87417316],-2.73498,"[ 0.8242072   1.4613766  -0.16327239 -0.75428366 -0.66999373  0.87874201
  0.0939371  -1.79710831  1.89283587 -1.48771815  0.        ]",[-0.22816822 -0.1541409 ],[-0.17867667 -2.4729762 ]
5,-0.315410715731,"[[ -0.19216915  -0.87971636  -0.07711003   0.10235741]
 [ -3.5431268  -18.82611233   0.           0.        ]]",[ 0.1702386  -3.00874734],-2.51506,"[ 0.80795915  1.19658258 -0.26657935 -1.54728542 -0.66999323  0.87874122
  0.05193437 -2.30886982  1.58267895 -1.80303874  0.        ]",[-0.22816822 -0.1541409 ],[-0.26618806 -3.30177104]
6,-0.295899613731,"[[ -0.27290593  -1.29222345  -0.07711003   0.10235741]
 [ -4.52757086 -22.41265037   0.           0.        ]]",[ 0.68753153 -2.78259969],-2.33515,"[ 0.77848797  0.76142673 -0.3942511  -2.13695752 -0.66999273  0.87874042
 -0.01172273 -2.81048124  1.10241729 -1.99535707  0.        ]",[-0.22816822 -0.1541409 ],[ 1.50333474 -3.17990782]
7,-0.257052278194,"[[ -0.32287609  -1.77575985  -0.07711003   0.10235741]
 [ -0.48284502 -25.92921069   0.           0.        ]]",[ 0.4746457  -2.65186143],-2.12641,"[ 0.75525233  0.18682242 -0.47189266 -2.19137928 -0.66999224  0.87873963
  0.24982138 -3.30229633  0.58980822 -1.90316796  0.        ]",[-0.22816822 -0.1541409 ],[ 0.69691005 -2.8283078 ]
8,-0.200948085535,"[[ -0.30478511  -2.32892385  -0.07711003   0.10235741]
 [  2.28287718 -29.37565061   0.           0.        ]]",[  2.61538848e-03  -2.76186466e+00],-1.95044,"[ 0.76410006 -0.39440584 -0.44392185 -1.41001491 -0.66999174  0.87873883
  0.42866119 -3.78429225  0.231825   -1.51191953  0.        ]",[-0.22816822 -0.1541409 ],[ 1.47617427 -0.9010809 ]
9,-0.137629688091,"[[ -0.21987685  -2.94639923  -0.07711003   0.10235741]
 [  6.19526057 -32.36188949   0.           0.        ]]",[-0.3826589  -2.71797729],-1.53159,"[ 0.79897639 -0.74677882 -0.31066367  0.23389284 -0.66999125  0.87873804
  0.68164749 -4.20191033  0.12795869 -0.92930842  0.        ]",[-0.22816822 -0.1541409 ],[-1.22248685 -2.72390391]
10,-0.112707519558,"[[-0.13691228 -3.24102606 -0.07711003  0.10235741]
 [ 2.11466712 -0.95379829  0.          0.        ]]",[-0.58650869 -1.41343665],-1.31835,"[ 0.82229451 -0.76365004 -0.17798136  1.13968864 -0.66999075  0.87873724
  0.41778338  0.19081643  0.17166102 -0.63230912  0.        ]",[-0.22816822 -0.1541409 ],[-1.10120541 -1.39740654]
11,-0.117565549917,"[[-0.13476053 -3.18516235 -0.07711003  0.10235741]
 [-1.88625832  4.34163631  0.          0.        ]]",[-0.40318096 -1.35896504],-1.40324,"[ 0.82275548 -0.76844114 -0.17451577  0.96758377 -0.66999026  0.87873645
  0.15907091  0.93143391  0.15722786 -0.69807492  0.        ]",[-0.22816822 -0.1541409 ],[ 0.97672228  0.76053053]
12,-0.12762417131,"[[-0.13330942 -3.06897602 -0.07711003  0.10235741]
 [ 2.01835179  7.26724495  0.          0.        ]]",[-0.76499277 -1.44778025],-1.34908,"[ 0.82306202 -0.76641545 -0.17217803  0.6089147  -0.66998976  0.87873565
  0.41155512  1.34060703  0.14302257 -0.81642535  0.        ]",[-0.22816822 -0.1541409 ],[ 0.07343966 -1.71902374]
13,-0.138258472149,"[[-0.090428   -2.96480239 -0.07711003  0.10235741]
 [ 2.26895953  3.16379472  0.          0.        ]]",[-0.85246992 -1.5964514 ],-1.4396,"[ 0.83064536 -0.75086281 -0.10291429  0.28975748 -0.66998927  0.87873486
  0.42775996  0.76669892  0.14914092 -0.92408837  0.        ]",[-0.22816822 -0.1541409 ],[-1.21660242 -1.41289606]
14,-0.140672122128,"[[-0.08522592 -2.94188444 -0.07711003  0.10235741]
 [-1.73540186 -0.8585936   0.          0.        ]]",[-0.49653819 -1.64914238],-1.47218,"[ 0.83136759 -0.74571224 -0.09449074  0.22021428 -0.66998877  0.87873407
  0.16882496  0.2041285   0.15231607 -0.94723881  0.        ]",[-0.22816822 -0.1541409 ],[-0.11757144 -1.44915215]
15,-0.134344792388,"[[-0.12426152 -2.99861375 -0.07711003  0.10235741]
 [-2.16672585 -4.80119776  0.          0.        ]]",[-0.29250219 -1.67612767],-1.48279,"[ 0.82490097 -0.75732516 -0.15759218  0.39286611 -0.66998828  0.87873327
  0.14093407 -0.34728329  0.14242517 -0.88731166  0.        ]",[-0.22816822 -0.1541409 ],[ 0.69272225 -0.69698021]
16,-0.129715458293,"[[-0.13964519 -3.04272456 -0.07711003  0.10235741]
 [ 0.61906071 -0.05581106  0.          0.        ]]",[-0.6162101 -1.5773319],-1.40618,"[ 0.82169342 -0.76371358 -0.18238099  0.52812162 -0.66998778  0.87873248
  0.32107201  0.31640585  0.14136147 -0.83951255  0.        ]",[-0.22816822 -0.1541409 ],[-1.02182319 -1.39714574]
17,-0.130395512527,"[[-0.16711136 -3.03286456 -0.07711003  0.10235741]
 [-3.35245679  0.70948327  0.          0.        ]]",[-0.27967933 -1.56029689],-1.41459,"[ 0.81504447 -0.76248621 -0.2265023   0.49782699 -0.66998729  0.87873168
  0.06426048  0.42343964  0.1384109  -0.84841924  0.        ]",[-0.22816822 -0.1541409 ],[ 0.57592794 -1.15551114]
