timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.06426186  1.17454055 -0.16567028  0.08168626  1.52333839  1.44623693
 -0.15495838  0.04649948 -0.09126998 -1.27398352  0.        ]",[ 0.31944384  1.24140722],-0.159154577576,-0.159154577576,[ 0.02700434 -0.07175656],"[[-0.0746234  -0.00392097  0.19267488  0.14218876]
 [ 0.00495591  0.00276848  0.          0.        ]]",[ 0.01225231 -0.03288947]
1,"[ 1.06535277  1.17357204 -0.14634927  0.14709346  1.52304334  1.44597612
 -0.03267247  0.56639626 -0.08880358 -1.22353612  0.        ]",[-0.12715589 -0.34378046],-0.152197453043,-0.152197453043,[ 0.02757525 -0.07053318],"[[-0.06186182  0.03585676  0.19267488  0.14218876]
 [ 1.26700556  3.9618115   0.          0.        ]]",[ 0.01225231 -0.03288947]
2,"[ 1.06668032  1.16780594 -0.11597293  0.25339327  1.52274846  1.44571545
 -0.08378289  0.37731953 -0.08910988 -1.14246223  0.        ]",[ 1.47300322  0.30805871],-0.140934444867,-0.140934444867,[ 0.02705627 -0.07034825],"[[-0.04181438  0.10065042  0.19267488  0.14218876]
 [ 0.73949303  2.52235104  0.          0.        ]]",[ 0.01225231 -0.03288947]
3,"[ 1.067666    1.15729006 -0.03357074  0.35473819  1.52245375  1.44545493
  0.29808226  0.53072907 -0.09806781 -1.01279231  0.        ]",[ 0.99442382 -0.06761159],-0.122752444871,-0.122752444871,[ 0.02726386 -0.06960844],"[[ 0.01251492  0.16281955  0.19267488  0.14218876]
 [ 4.68032459  3.69067257  0.          0.        ]]",[ 0.01225231 -0.03288947]
4,"[ 1.05295905  1.1395777   0.16614071  0.46820143  1.52215921  1.44519454
  0.67029994  0.48573463 -0.14306553 -0.76599271  0.        ]",[-0.14122014 -0.19390846],-0.0876084815431,-0.0876084815431,[ 0.02688188 -0.06921227],"[[ 0.14466383  0.23319868  0.19267488  0.14218876]
 [ 8.52178473  3.34837779  0.          0.        ]]",[ 0.01225231 -0.03288947]
5,"[ 1.00144354  1.12014273  0.40705986  0.5612526   1.52186485  1.44493429
  0.59981273  0.37617605 -0.2385506  -0.49911031  0.        ]",[ 0.26990359  1.32335206],-0.0502465803123,-0.0502465803123,[ 0.02567201 -0.06875075],"[[ 0.307807    0.29179959  0.19267488  0.14218876]
 [ 7.79494867  2.51449075  0.          0.        ]]",[ 0.01225231 -0.03288947]
6,"[ 0.91314167  1.08251911  0.63833662  0.70015677  1.52157065  1.44467419
  0.6881623   0.88961566 -0.39571585 -0.24127225  0.        ]",[ 0.80232596  0.07172464],-0.0342541057403,-0.0342541057403,[ 0.02579088 -0.06726747],"[[ 0.47285809  0.38131341  0.19267488  0.14218876]
 [ 8.70716551  6.42385704  0.          0.        ]]",[ 0.01225231 -0.03288947]
7,"[ 0.75714777  1.01124527  0.89788743  0.8929204   1.52127663  1.44441422
  0.97901011  0.90994814 -0.66349098  0.01738984  0.        ]",[-1.27995699  0.363784  ],-0.0770612418429,-0.0770612418429,[ 0.02542053 -0.06530295],"[[  0.67712176   0.51135114   0.19267488   0.14218876]
 [ 11.70924675   6.57937847   0.           0.        ]]",[ 0.01225231 -0.03288947]
8,"[ 0.56866714  0.91004131  1.10610357  1.09132748  1.52098277  1.4441544
  0.57308727  1.08208405 -0.97647492  0.17134904  0.        ]",[ 0.36900825 -0.19806558],-0.13080065946,-0.13080065946,[ 0.02520257 -0.06482924],"[[ 0.86928946  0.65609666  0.19267488  0.14218876]
 [ 7.52145888  7.89081003  0.          0.        ]]",[ 0.01225231 -0.03288947]
9,"[ 0.38158485  0.78452662  1.24992409  1.27283322  1.52068909  1.44389472
  0.70018492  0.95835151 -1.27555233  0.21216757  0.        ]",[-0.59401771 -0.02528016],-0.177543362304,-0.177543362304,[ 0.02499247 -0.06336214],"[[ 1.03288167  0.80447049  0.19267488  0.14218876]
 [ 8.83340793  6.94969946  0.          0.        ]]",[ 0.01225231 -0.03288947]
