timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.11423843083,[-1.18952615 -2.8904731 ],-0.11423843083,[-1.59060097 -3.0793786 ],"[[-0.04489179  0.06283538  0.11357124 -0.06395293]
 [ 0.0002088  -0.00110614  0.          0.        ]]","[ 1.06307895  1.51366402 -0.07425254  1.43734731  0.98457793 -0.55287045
 -0.02303464  0.32628286  0.54578007  0.89486246  0.        ]",[-0.70381236 -0.6039536 ]
1,-0.107550088969,[ 0.09645245 -1.76272205],-0.107550088969,[-0.08389726 -2.02927327],"[[-0.08456273  0.02310107  0.11357124 -0.06395293]
 [-3.95414027 -3.95913989  0.          0.        ]]","[ 1.05925974  1.51587574 -0.1321578   1.33283452  0.98457683 -0.55287004
 -0.54371049 -0.31474206  0.54139409  0.74168212  0.        ]",[-0.70381236 -0.6039536 ]
2,-0.0938963753888,[ 1.08612003 -2.04433672],-0.0938963753888,[ 0.75832212 -1.1419698 ],"[[-0.15901749 -0.09502492  0.11357124 -0.06395293]
 [-3.49288558 -7.84052158  0.          0.        ]]","[ 1.04580204  1.51036511 -0.24023843  1.02220835  0.98457573 -0.55286963
 -0.48297589 -0.94335226  0.49984722  0.40012762  0.        ]",[-0.70381236 -0.6039536 ]
3,-0.082482264652,[ 0.51205628  0.32472572],-0.082482264652,[ 0.55899429 -0.38562617],"[[ -0.18847738  -0.29002134   0.11357124  -0.06395293]
 [  0.53347296 -11.64642594   0.           0.        ]]","[ 1.03822295  1.46202643 -0.28268187  0.51909692  0.98457462 -0.55286922
  0.04718239 -1.5597365   0.40810888  0.08722461  0.        ]",[-0.70381236 -0.6039536 ]
4,-0.0743689731201,[ 0.96627216 -0.01200295],-0.0743689731201,[ 0.40827549 -0.32946846],"[[ -0.1575966   -0.50774331   0.11357124  -0.06395293]
 [  2.54792446 -10.13081162   0.           0.        ]]","[ 1.04613288  1.35251606 -0.2381856  -0.00808674  0.98457352 -0.55286881
  0.31242901 -1.31427253  0.30415343 -0.08445502  0.        ]",[-0.70381236 -0.6039536 ]
5,-0.0676301772351,[-0.57422759 -0.62626955],-0.0676301772351,[-0.53407508 -0.18547696],"[[-0.06879037 -0.70883704  0.11357124 -0.06395293]
 [ 6.32020082 -9.97903057  0.          0.        ]]","[ 1.06105249  1.20364957 -0.10915325 -0.44183367  0.98457242 -0.5528684
  0.80913161 -1.28968882  0.23386538 -0.08987645  0.        ]",[-0.70381236 -0.6039536 ]
6,-0.0580407872662,[-0.72273475  0.97925807],-0.0580407872662,[ 0.10959447  0.71001703],"[[  0.03357249  -0.93130699   0.11357124  -0.06395293]
 [  3.92397614 -12.26038765   0.           0.        ]]","[ 1.06373199  0.99300681  0.04049495 -0.8405749   0.98457131 -0.55286799
  0.49361538 -1.6591631   0.13923131 -0.07297389  0.        ]",[-0.70381236 -0.6039536 ]
7,-0.0468151437744,[ 1.34032871  0.99106689],-0.0468151437744,[ 0.89479959  0.58567584],"[[ 0.08256775 -1.13516672  0.11357124 -0.06395293]
 [ 0.98532818 -8.13935022  0.          0.        ]]","[ 1.05949994  0.76618254  0.11203743 -1.11492609  0.98457021 -0.55286758
  0.10667728 -0.99173888 -0.00204405 -0.12923214  0.        ]",[-0.70381236 -0.6039536 ]
8,-0.0396539971358,[-0.02066829 -1.19710466],-0.0396539971358,[-0.55590403 -0.28674138],"[[ 0.14176885 -1.25697377  0.11357124 -0.06395293]
 [ 4.92177315 -4.0549313   0.          0.        ]]","[ 1.04963985  0.61918575  0.19808022 -1.2322332   0.98456911 -0.55286716
  0.62499718 -0.33024613 -0.06839057 -0.09715229  0.        ]",[-0.70381236 -0.6039536 ]
9,-0.0321325078903,[-0.08496478  0.52279493],-0.0321325078903,[-0.58481914  0.71494949],"[[ 0.23841663 -1.37699336  0.11357124 -0.06395293]
 [ 4.74357039 -7.93410122  0.          0.        ]]","[ 1.02247614  0.46852968  0.33685632 -1.31152817  0.984568   -0.55286675
  0.60153236 -0.95849682 -0.10910402  0.00413862  0.        ]",[-0.70381236 -0.6039536 ]
10,-0.0232161973335,[-0.74527751  0.22887653],-0.0232161973335,[-0.81941295  0.53404635],"[[ 0.32896884 -1.51332807  0.11357124 -0.06395293]
 [ 4.3130964  -5.70679706  0.          0.        ]]","[ 0.98477359  0.29315375  0.46397833 -1.35646921  0.9845669  -0.55286634
  0.54485045 -0.59777286 -0.17943539  0.08487644  0.        ]",[-0.70381236 -0.6039536 ]
11,-0.0157936195937,[ 0.68328584  0.95898959],-0.0157936195937,[-0.06653377  0.71240985],"[[ 0.38477994 -1.61723178  0.11357124 -0.06395293]
 [ 1.27808539 -4.68699859  0.          0.        ]]","[ 0.95576428  0.15839229  0.54046499 -1.3579754   0.9845658  -0.55286593
  0.14522333 -0.43261083 -0.2471971   0.12539717  0.        ]",[-0.70381236 -0.6039536 ]
12,-0.0135181846278,[-2.01279381  0.01874533],-0.0135181846278,[-1.42614889 -0.37221119],"[[ 0.43721442 -1.67194613  0.11357124 -0.06395293]
 [ 3.95647238 -0.79738233  0.          0.        ]]","[ 0.92459522  0.08759764  0.61077057 -1.34735409  0.98456469 -0.55286552
  0.49789269  0.19733318 -0.27013744  0.18239876  0.        ]",[-0.70381236 -0.6039536 ]
13,-0.0155969906632,[ 0.77137686  0.58453064],-0.0155969906632,[-0.25445962 -0.08987579],"[[ 0.47584877 -1.68698432  0.11357124 -0.06395293]
 [-0.07960215 -0.70675421  0.          0.        ]]","[ 0.8992532   0.06819952  0.66149369 -1.34305791  0.98456359 -0.55286511
 -0.03354724  0.21201077 -0.26286109  0.23501269  0.        ]",[-0.70381236 -0.6039536 ]
14,-0.0198486325244,[-2.21807505 -0.59748695],-0.0198486325244,[-1.59635413 -0.98176444],"[[ 0.50490024 -1.6777613   0.11357124 -0.06395293]
 [ 2.97456549  1.62130403  0.          0.        ]]","[ 0.87889436  0.08009269  0.69898059 -1.34575951  0.98456249 -0.5528647
  0.36860258  0.58905219 -0.237889    0.28471428  0.        ]",[-0.70381236 -0.6039536 ]
15,-0.0230155245081,[-0.10255633  0.11612944],-0.0230155245081,[-0.1378502  -0.09892476],"[[ 0.5240949  -1.66938794  0.11357124 -0.06395293]
 [-1.04171183 -0.7759847   0.          0.        ]]","[ 0.86483868  0.09090046  0.72342272 -1.34801917  0.98456138 -0.55286429
 -0.16023109  0.20079779 -0.21982451  0.31960777  0.        ]",[-0.70381236 -0.6039536 ]
16,-0.0189590145786,[ 0.07565332 -0.50655525],-0.0189590145786,[ 0.0602163  -0.13085428],"[[ 0.49939424 -1.68013928  0.11357124 -0.06395293]
 [-1.42706942 -0.30073328  0.          0.        ]]","[ 0.88283592  0.07702497  0.69191943 -1.34507938  0.98456028 -0.55286388
 -0.21097203  0.27776728 -0.24313948  0.27489105  0.        ]",[-0.70381236 -0.6039536 ]
17,-0.0133087935904,[ 1.18006827  0.46596587],-0.0133087935904,[ 0.23792195  0.43220949],"[[ 0.47414315 -1.70621896  0.11357124 -0.06395293]
 [-1.09914056 -2.30056995  0.          0.        ]]","[ 0.90041033  0.04343826  0.65927254 -1.33669524  0.98455918 -0.55286347
 -0.16779264 -0.04611774 -0.28336794  0.22363808  0.        ]",[-0.70381236 -0.6039536 ]
18,-0.0124111584892,[-2.06785529 -0.67688112],-0.0124111584892,[-1.28638124 -0.29574907],"[[ 0.49208607 -1.7332671   0.11357124 -0.06395293]
 [ 2.88019598 -0.41053235  0.          0.        ]]","[ 0.88800688  0.00873047  0.68251484 -1.32612568  0.98455808 -0.55286306
  0.35617767  0.25998473 -0.30088454  0.23883047  0.        ]",[-0.70381236 -0.6039536 ]
19,-0.0109822655938,[-0.01084979  1.55587232],-0.0109822655938,[ 0.23509037  0.75613976],"[[ 0.50941111 -1.76828165  0.11357124 -0.06395293]
 [-1.13434617 -3.08203025  0.          0.        ]]","[ 0.87562986 -0.03596795  0.70474567 -1.30962223  0.98455697 -0.55286265
 -0.17242865 -0.17268009 -0.32717016  0.24983276  0.        ]",[-0.70381236 -0.6039536 ]
