timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.0958855   2.1623398  -0.08251743  0.66057019 -0.2930809  -0.67024472
 -0.02222964  0.36884167  1.60582408  0.70098322  0.        ]",[-1.70640218 -0.43176389],-0.254529358667,-0.254529358667,[-1.64000106 -2.08511043],"[[-0.00066262 -0.04774779 -0.03344409 -0.08010819]
 [ 0.0009631  -0.00387723  0.          0.        ]]",[-0.16596553 -0.1781081 ]
1,"[ 1.09474338  2.16097599 -0.14231131  0.60592797 -0.29308038 -0.67024313
 -0.3837151   0.12937417  1.60151314  0.61389138  0.        ]",[-0.8058117  -1.01624195],-0.251181925916,-0.251181925916,[-1.20212257 -1.87605   ],"[[-0.04032741 -0.06496217 -0.03344409 -0.08010819]
 [-3.95427647 -1.71187319  0.          0.        ]]",[-0.16596553 -0.1781081 ]
2,"[ 1.08002933  2.15059391 -0.30774459  0.37315786 -0.29307986 -0.67024154
 -0.66776686 -0.42085232  1.5631224   0.35106263  0.        ]",[ 0.76910482 -2.94382557],-0.240128769956,-0.240128769956,[-0.54880321 -1.53104496],"[[-0.15059621 -0.13857522 -0.03344409 -0.08010819]
 [-7.06227208 -5.63635294  0.          0.        ]]",[-0.16596553 -0.1781081 ]
3,"[ 1.04884681  2.10602155 -0.46902357 -0.09656083 -0.29307933 -0.67023995
 -0.37680742 -0.96052181  1.45678605  0.03670081  0.        ]",[ 0.32709611 -1.85017707],-0.223894432713,-0.223894432713,[-0.27645361 -1.31369019],"[[-0.25989991 -0.28992255 -0.03344409 -0.08010819]
 [-3.8787233  -9.48554579  0.          0.        ]]",[-0.16596553 -0.1781081 ]
4,"[ 1.02314257  1.982386   -0.56115945 -0.76043338 -0.29307881 -0.67023837
 -0.2514346  -1.48940372  1.28586717 -0.22485054  0.        ]",[-2.13358763 -1.20512692],-0.204371472632,-0.204371472632,[ 0.12485898 -0.96287441],"[[ -0.32371039  -0.51748208  -0.03344409  -0.08010819]
 [ -2.50695314 -13.25783054   0.           0.        ]]",[-0.16596553 -0.1781081 ]
5,"[ 0.97811012  1.72371182 -0.68678153 -1.51155487 -0.29307829 -0.67023678
 -0.60845687 -2.00754074  0.97885666 -0.48193392  0.        ]",[ 1.2923955  -0.23827482],-0.17366370701,-0.17366370701,[ 0.89692998 -0.36741278],"[[ -0.41304081  -0.81971891  -0.03344409  -0.08010819]
 [ -6.41334481 -16.95354712   0.           0.        ]]",[-0.16596553 -0.1781081 ]
6,"[ 0.92420955  1.3251483  -0.80490579 -2.1085798  -0.29307777 -0.67023519
 -0.23537339 -2.09289681  0.59018933 -0.59783626  0.        ]",[ 1.56665639  0.93077428],-0.135150286681,-0.135150286681,[ 0.87142169 -0.1714758 ],"[[ -0.5003516   -1.16489978  -0.03344409  -0.08010819]
 [ -2.33124215 -17.56248143   0.           0.        ]]",[-0.16596553 -0.1781081 ]
7,"[ 0.91982721  0.90954491 -0.81346324 -2.35250326 -0.29307725 -0.6702336
  0.13032911 -1.52755123  0.32989205 -0.52835678  0.        ]",[-0.6755529   0.80359962],-0.103439325394,-0.103439325394,[ 0.56886685 -0.19430274],"[[ -0.50683271  -1.47569252  -0.03344409  -0.08010819]
 [  1.67010174 -13.53018599   0.           0.        ]]",[-0.16596553 -0.1781081 ]
8,"[ 0.92403798  0.58333898 -0.80522822 -2.33534739 -0.29307673 -0.67023201
 -0.11714854 -1.04381665  0.16513978 -0.41545149  0.        ]",[ 0.85887162 -0.17067464],-0.0787523581713,-0.0787523581713,[ 0.65724212 -0.09294176],"[[ -0.50059864  -1.71167856  -0.03344409  -0.08010819]
 [ -1.0376779  -10.0799435    0.           0.        ]]",[-0.16596553 -0.1781081 ]
9,"[ 0.93303231  0.30628752 -0.78722762 -2.17705183 -0.29307621 -0.67023042
  0.19538833 -1.11063853  0.04995221 -0.2836063   0.        ]",[-0.36606382 -0.87137545],-0.0572072013747,-0.0572072013747,[ 0.42722189 -0.08408445],"[[ -0.48704299  -1.91806002  -0.03344409  -0.08010819]
 [  2.38194348 -10.55658391   0.           0.        ]]",[-0.16596553 -0.1781081 ]
