timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.11177959  2.03422084  0.00756724  0.99224255  1.01343696 -1.55061933
 -0.00689374  0.35582454  0.43032491  1.62007888  0.        ]",[-0.51845335 -1.75589088],-0.215073387298,-0.215073387298,[-0.65763491 -1.32215166],"[[ 0.01107295  0.09655311  0.11849709 -0.18201507]
 [ 0.00085145 -0.00137614  0.          0.        ]]",[-0.10591374 -0.20789279]
1,"[ 1.11179531  2.03827153 -0.02350432  0.87460279  1.01343119 -1.55060452
 -0.17755345 -0.19677269  0.43407507  1.54984475  0.        ]",[-0.87308536 -1.25470006],-0.20748067664,-0.20748067664,[-0.51611668 -1.20061946],"[[-0.00947247  0.056806    0.11849709 -0.18201507]
 [-2.0485724  -3.96014338  0.          0.        ]]",[-0.10591374 -0.20789279]
2,"[ 1.10690508  2.03788458 -0.13708584  0.52413254  1.01342542 -1.5505897
 -0.46166116 -0.73835436  0.42386975  1.31704419  0.        ]",[ 0.11274004 -0.91046991],-0.181439909966,-0.181439909966,[-0.20091164 -0.99728644],"[[-0.0846754  -0.06132475  0.11849709 -0.18201507]
 [-5.46037351 -7.84000439  0.          0.        ]]",[-0.10591374 -0.20789279]
3,"[ 1.08744283  1.99780148 -0.29229511 -0.03624146  1.01341966 -1.55057488
 -0.41542781 -1.21993676  0.3454093   0.98288106  0.        ]",[ 1.32910281 -0.16426778],-0.140742839809,-0.140742839809,[ 0.07222743 -0.79978192],"[[ -0.18831207  -0.25274052   0.11849709  -0.18201507]
 [ -4.90518581 -11.29007019   0.           0.        ]]",[-0.10591374 -0.20789279]
4,"[ 1.07036666  1.88715086 -0.37711547 -0.67221214  1.01341389 -1.55056007
 -0.07793264 -1.27972864  0.20956814  0.72432865  0.        ]",[-1.33207316 -1.57526925],-0.103919720531,-0.103919720531,[ 0.18528521 -0.68952256],"[[ -0.24575218  -0.48284044   0.11849709  -0.18201507]
 [ -0.85230722 -11.71848126   0.           0.        ]]",[-0.10591374 -0.20789279]
5,"[ 1.04923603  1.67656318 -0.45945494 -1.32735064  1.01340813 -1.55054525
 -0.40592056 -1.79984041 -0.00560623  0.49742385  0.        ]",[ 1.03972814 -1.20801024],-0.0644252896598,-0.0644252896598,[ 0.58609664 -0.43940425],"[[ -0.30231455  -0.75459599   0.11849709  -0.18201507]
 [ -4.79102352 -15.44467153   0.           0.        ]]",[-0.10591374 -0.20789279]
6,"[ 1.02456281  1.30790201 -0.53838809 -1.93969161  1.01340236 -1.55053044
 -0.06857234 -2.30999301 -0.32221428  0.34560361  0.        ]",[-0.58283418 -0.42658301],-0.0397103501274,-0.0397103501274,[ 0.52184403 -0.41523409],"[[ -0.35748895  -1.10016164   0.11849709  -0.18201507]
 [ -0.73993011 -19.09967893   0.           0.        ]]",[-0.10591374 -0.20789279]
7,"[ 1.0053777   0.80130838 -0.59155773 -2.25393203  1.0133966  -1.55051563
 -0.25954647 -2.49285793 -0.6748512   0.35662795  0.        ]",[ 0.87562849 -1.18335909],-0.0722692749675,-0.0722692749675,[ 0.49911821 -0.41308266],"[[ -0.39529517  -1.49530277   0.11849709  -0.18201507]
 [ -3.03327408 -20.41009359   0.           0.        ]]",[-0.10591374 -0.20789279]
8,"[ 0.99151254  0.21765862 -0.62669297 -2.06319978  1.01339083 -1.55050081
  0.03389242 -2.98913412 -0.99904832  0.55601347  0.        ]",[ 0.88297798  0.48270484],-0.123036307811,-0.123036307811,[ 0.35429093 -0.40217498],"[[ -0.42060612  -1.93918362   0.11849709  -0.18201507]
 [  0.49051217 -23.9660891    0.           0.        ]]",[-0.10591374 -0.20789279]
9,"[ 1.01546353 -0.28300054 -0.56429486 -1.31083101  1.01338507 -1.550486
  0.32401653 -2.65608508 -1.16457045  0.89430176  0.        ]",[ 0.45201803 -0.22092688],-0.165808747939,-0.165808747939,[ 0.25720191 -0.41037029],"[[ -0.37584356  -2.39457009   0.11849709  -0.18201507]
 [  3.97449363 -21.58045195   0.           0.        ]]",[-0.10591374 -0.20789279]
