timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
30,-0.0342051396728,[-0.07942729 -0.57789761],-0.0342051396728,[ 0.20262945 -0.47042221],"[[ 0.09472412 -0.84959372  0.15027422 -0.08339802]
 [-4.44660106  4.74165683  0.          0.        ]]","[ 1.03169732  1.55516047  0.08749186 -1.38440367  1.30411909 -0.71393676
 -0.44266024  1.04039289 -0.07897746  0.2644662   0.        ]",[-0.24485497 -0.19779721]
31,-0.0291014658871,[-0.00712953 -0.15379149],-0.0291014658871,[ 0.49266765 -0.2495648 ],"[[  3.52997954e-03  -7.78659714e-01   1.50274218e-01  -8.33980197e-02]
 [ -4.67206199e+00   2.35968323e+00   0.00000000e+00   0.00000000e+00]]","[ 1.03812323  1.62432943 -0.05025858 -1.23727766  1.3041147  -0.71393542
 -0.46515719  0.70054549 -0.08785632  0.16717704  0.        ]",[-0.24485497 -0.19779721]
32,-0.0246516840928,[ 1.99376411  0.91862308],-0.0246516840928,[ 0.71478158 -0.15226518],"[[-0.08926435 -0.73804414  0.15027422 -0.08339802]
 [-4.60758843  1.70405843  0.          0.        ]]","[ 1.03241221  1.66178972 -0.19046482 -1.14817941  1.30411031 -0.71393407
 -0.45872299  0.60700368 -0.12449602  0.04674453  0.        ]",[-0.24485497 -0.19779721]
33,-0.0267143220725,[-0.10070953 -0.95537659],-0.0267143220725,[ 0.08298237 -0.69732028],"[[-0.14081872 -0.66781983  0.15027422 -0.08339802]
 [-0.56135382  5.30635482  0.          0.        ]]","[ 1.02391256  1.72266762 -0.26793548 -0.98630729  1.30410591 -0.71393273
 -0.05496787  1.12095588 -0.11716795  0.01295367  0.        ]",[-0.24485497 -0.19779721]
34,-0.0295081335005,[ 0.04274277 -0.97281548],-0.0295081335005,[ 0.25060454 -0.39878136],"[[-0.15591875 -0.60070047  0.15027422 -0.08339802]
 [-0.94735114  1.41853813  0.          0.        ]]","[ 1.02070462  1.77600367 -0.29052832 -0.82295955  1.30410152 -0.71393139
 -0.09348469  0.56626334 -0.0862389   0.036285    0.        ]",[-0.24485497 -0.19779721]
35,-0.0285289914562,[ 0.57009916 -0.29003528],-0.0285289914562,[ 0.43866587 -0.02406323],"[[-0.17296749 -0.61125999  0.15027422 -0.08339802]
 [-0.75816235 -2.46155832  0.          0.        ]]","[  1.01669432e+00   1.76792654e+00  -3.15972243e-01  -8.49185160e-01
   1.30409713e+00  -7.13930042e-01  -7.46062735e-02   1.26727360e-02
  -1.05647130e-01   1.21709570e-03   0.00000000e+00]",[-0.24485497 -0.19779721]
36,-0.0265148400001,[ 1.07175794  0.05738138],-0.0265148400001,[ 0.23028815  0.04520017],"[[-0.16534722 -0.67153258  0.15027422 -0.08339802]
 [ 1.5126335  -3.56202647  0.          0.        ]]","[ 1.01853395  1.71954955 -0.30460788 -0.9950976   1.30409274 -0.7139287
  0.1519866  -0.14433596 -0.13864016 -0.02822323  0.        ]",[-0.24485497 -0.19779721]
37,-0.0243198780185,[-0.82022929 -0.07885947],-0.0243198780185,[-0.40454328 -0.12128517],"[[-0.09570107 -0.73979901  0.15027422 -0.08339802]
 [ 5.43893376 -3.26558002  0.          0.        ]]","[ 1.03154557  1.66016208 -0.20015883 -1.15208776  1.30408835 -0.71392735
  0.54377501 -0.10204039 -0.13038877  0.03538236  0.        ]",[-0.24485497 -0.19779721]
38,-0.0240948336614,[ 1.54766308 -0.39939603],-0.0240948336614,[-0.07365521  0.04617137],"[[-0.02055978 -0.80758321  0.15027422 -0.08339802]
 [ 2.08633678 -3.51204059  0.          0.        ]]","[ 1.03781031  1.59662734 -0.08669763 -1.29857981  1.30408396 -0.71392601
  0.20923263 -0.13720397 -0.12197853  0.108488    0.        ]",[-0.24485497 -0.19779721]
39,-0.0249164280384,[-1.02483218 -0.30516307],-0.0249164280384,[-0.65170342  0.05323988],"[[ 0.06045421 -0.89300562  0.15027422 -0.08339802]
 [ 6.00205405 -5.02512613  0.          0.        ]]","[ 1.03548784  1.51053563  0.03580906 -1.46882828  1.30407957 -0.71392467
  0.59996568 -0.35308317 -0.12620547  0.17900871  0.        ]",[-0.24485497 -0.19779721]
40,-0.0242696576948,[-0.33493481  0.30522672],-0.0242696576948,[-0.15451321  0.38231039],"[[ 0.13961061 -1.0046203   0.15027422 -0.08339802]
 [ 1.92709578 -6.13268676  0.          0.        ]]","[ 1.02413663  1.38890787  0.15493356 -1.66523455  1.30407518 -0.71392332
  0.19334101 -0.51110391 -0.15431318  0.22913723  0.        ]",[-0.24485497 -0.19779721]
41,-0.016147037828,[ 0.50818831 -0.25285737],-0.016147037828,[ 0.03423297  0.44321781],"[[ 0.16446907 -1.11392591  0.15027422 -0.08339802]
 [ 0.56328621 -4.80231653  0.          0.        ]]","[ 1.01872774  1.26110772  0.19210655 -1.82682926  1.30407079 -0.71392198
  0.05725146 -0.32129233 -0.21668318  0.19948378  0.        ]",[-0.24485497 -0.19779721]
42,-0.0102751847421,[-1.08014173  0.43425308],-0.0102751847421,[-0.1664446   0.54286432],"[[ 0.19580024 -1.21906896  0.15027422 -0.08339802]
 [ 2.56318916 -5.70895354  0.          0.        ]]","[ 1.01066477  1.13149127  0.2387379  -1.95174406  1.3040664  -0.71392064
  0.25681423 -0.45064662 -0.27611584  0.18678811  0.        ]",[-0.24485497 -0.19779721]
43,-0.00641944894668,[ 1.26547735  2.07218092],-0.00641944894668,[ 0.37174881  0.66846293],"[[ 0.20684789 -1.31485235  0.15027422 -0.08339802]
 [-1.4451089  -3.87551494  0.          0.        ]]","[ 1.0074899   1.00893229  0.25511379 -2.03829285  1.30406201 -0.71391929
 -0.14315969 -0.18905918 -0.3440012   0.15569458  0.        ]",[-0.24485497 -0.19779721]
44,-0.00811300215098,[-1.09647268 -1.01123805],-0.00811300215098,[-0.31032604  0.18330324],"[[ 0.21792687 -1.35187385  0.15027422 -0.08339802]
 [ 2.53977049  0.1599269   0.          0.        ]]","[ 1.0041338   0.96066355  0.27149801 -2.06459092  1.30405762 -0.71391795
  0.25447769  0.38670057 -0.36675364  0.15421395  0.        ]",[-0.24485497 -0.19779721]
45,-0.0103425646364,[ 2.0339724  1.0498547],-0.0103425646364,[ 0.38819897  0.73231894],"[[ 0.22852259 -1.38842606  0.15027422 -0.08339802]
 [-1.46688897 -3.80195529  0.          0.        ]]","[ 1.00076299  0.91261488  0.28713002 -2.08658932  1.30405323 -0.71391661
 -0.14533366 -0.17856492 -0.38970279  0.15299012  0.        ]",[-0.24485497 -0.19779721]
46,-0.0128059051893,[-0.65132942  0.79949887],-0.0128059051893,[-0.29656869  0.24653298],"[[ 0.23917217 -1.42399036  0.15027422 -0.08339802]
 [ 2.5186075   0.23209177  0.          0.        ]]","[ 0.99721686  0.86555247  0.3028027  -2.10418221  1.30404884 -0.71391526
  0.25236624  0.39699713 -0.41222702  0.15268664  0.        ]",[-0.24485497 -0.19779721]
47,-0.0119460612055,[ 0.22595919 -0.55005113],-0.0119460612055,[-0.16622964  0.00440532],"[[ 0.26317648 -1.38762673  0.15027422 -0.08339802]
 [-0.10942549  3.3937315   0.          0.        ]]","[ 0.98864738  0.91366533  0.33797787 -2.08612224  1.30404445 -0.71391392
 -0.00987725  0.84808661 -0.36781409  0.19821148  0.        ]",[-0.24485497 -0.19779721]
48,-0.013519763266,[-0.52081492  1.00205076],-0.013519763266,[-0.25665116  0.10664672],"[[ 0.26998575 -1.3422805   0.15027422 -0.08339802]
 [ 0.78736982  1.14837397  0.          0.        ]]","[ 0.98606907  0.97320342  0.3479152  -2.05810443  1.30404006 -0.71391258
  0.07961127  0.52772618 -0.32784982  0.22787275  0.        ]",[-0.24485497 -0.19779721]
49,-0.0166990256306,[ 0.45317861 -1.30924003],-0.0166990256306,[-0.18997955 -0.23507163],"[[ 0.26488949 -1.27980862  0.15027422 -0.08339802]
 [-1.290079    5.08569603  0.          0.        ]]","[ 0.98800055  1.05417917  0.3404787  -2.00961505  1.30403567 -0.71391123
 -0.12769146  1.08948676 -0.28256115  0.25224473  0.        ]",[-0.24485497 -0.19779721]
