timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.227365480584,[-1.37235376 -0.22488066],-0.227365480584,[ -5.20344824e-04  -7.71854401e-01],"[[ 0.09301924  0.0236599   0.03398953  0.16745386]
 [-0.00063635 -0.00143266  0.          0.        ]]","[ 1.06263434  1.56231658  0.17178166  0.59000902  0.27863641  1.46974146
  0.12044748  0.29145628  0.94516813 -1.03748712  0.        ]",[ 0.00603341 -0.13779016]
1,-0.233996856075,[-0.47763714  0.17725053],-0.233996856075,[ 0.00133827 -0.76769263],"[[ 0.05331961  0.01471295  0.03398953  0.16745386]
 [-3.95615748 -0.89030539  0.          0.        ]]","[ 1.06666831  1.56248691  0.11149492  0.56980342  0.27863421  1.4697074
 -0.23886956  0.16731242  0.95050269 -1.10673476  0.        ]",[ 0.00603341 -0.13779016]
2,-0.248942426746,[ 0.16541623  0.60616643],-0.248942426746,[ 0.00547902 -0.76624256],"[[ -4.39788888e-02   4.13253585e-03   3.39895322e-02   1.67453856e-01]
 [ -5.76766019e+00  -1.70138432e-01   0.00000000e+00   0.00000000e+00]]","[ 1.06728561  1.56256931 -0.03660468  0.54590677  0.27863201  1.46967335
 -0.40342387  0.26789168  0.95194248 -1.26779257  0.        ]",[ 0.00603341 -0.13779016]
3,-0.262430048476,[ 0.03643018 -0.15191516],-0.262430048476,[ 0.00901063 -0.76905   ],"[[-0.15163141  0.02484224  0.03398953  0.16745386]
 [-5.00014471  2.23309996  0.          0.        ]]","[ 1.0526033   1.56216328 -0.19966853  0.59266192  0.27862981  1.4696393
 -0.33369926  0.60353371  0.93932376 -1.41877632  0.        ]",[ 0.00603341 -0.13779016]
4,-0.272753422303,[ 0.80811825 -1.31182783],-0.272753422303,[ 0.0190998  -0.75594908],"[[-0.24919359  0.06302441  0.03398953  0.16745386]
 [-4.75688419  1.58726894  0.          0.        ]]","[ 1.02548898  1.56007492 -0.34519797  0.67878982  0.2786276   1.46960525
 -0.31159858  0.5133286   0.91911259 -1.53816918  0.        ]",[ 0.00603341 -0.13779016]
5,-0.281365498558,[-0.84816609 -1.62856887],-0.281365498558,[ 0.03802641 -0.72566265],"[[-0.31129707  0.05471378  0.03398953  0.16745386]
 [-1.46443014 -2.40502151  0.          0.        ]]","[ 1.00150176  1.5606331  -0.43605936  0.66004816  0.2786254   1.4695712
 -0.01250467 -0.04425955  0.89576742 -1.63902644  0.        ]",[ 0.00603341 -0.13779016]
6,-0.294769436528,[-0.09573472 -0.24180661],-0.294769436528,[ 0.05277982 -0.69755572],"[[-0.37394391 -0.03262379  0.03398953  0.16745386]
 [-4.78919093 -6.31570536  0.          0.        ]]","[ 0.97211548  1.56177209 -0.52589218  0.46289002  0.2786232   1.46953716
 -0.31453298 -0.5904485   0.84477901 -1.79923374  0.        ]",[ 0.00603341 -0.13779016]
7,-0.313334230456,[ 0.13326766 -0.26830579],-0.313334230456,[ 0.06779502 -0.67650491],"[[-0.47257419 -0.16728862  0.03398953  0.16745386]
 [-5.0729066  -7.14800161  0.          0.        ]]","[ 0.91558033  1.54532516 -0.66276865  0.16052879  0.278621    1.46950311
 -0.34030392 -0.70668589  0.72978469 -2.0317352   0.        ]",[ 0.00603341 -0.13779016]
8,-0.329089966363,[-0.84181496 -0.6023298 ],-0.329089966363,[ 0.07490888 -0.66172677],"[[-0.56773372 -0.31949019  0.03398953  0.16745386]
 [-4.44515378 -8.06908233  0.          0.        ]]","[ 0.84957839  1.50051204 -0.78845476 -0.17272901  0.2786188   1.46946907
 -0.28327405 -0.83532146  0.56939198 -2.23950673  0.        ]",[ 0.00603341 -0.13779016]
9,-0.343640203003,[ 1.59785087 -1.26550375],-0.343640203003,[ 0.07575277 -0.64216363],"[[ -0.68916223  -0.50318559   0.03398953   0.16745386]
 [ -7.6869905  -10.29304243   0.           0.        ]]","[ 0.74998798  1.41085829 -0.93793184 -0.55242217  0.2786166   1.46943504
 -0.57777203 -1.14591992  0.32390851 -2.43892596  0.        ]",[ 0.00603341 -0.13779016]
10,-0.351343083397,[-0.62264969  1.77934427],-0.351343083397,[ 0.08315806 -0.59758258],"[[ -0.80167641  -0.7467433    0.03398953   0.16745386]
 [ -3.57814586 -14.05019614   0.           0.        ]]","[ 0.64351339  1.237143   -1.06374727 -0.99736675  0.27861439  1.469401
 -0.20450196 -1.67062951  0.01116556 -2.55832095  0.        ]",[ 0.00603341 -0.13779016]
11,-0.350356142177,[-0.62395299 -0.36588173],-0.350356142177,[ 0.07639476 -0.60550088],"[[-0.89726807 -0.9852202   0.03398953  0.16745386]
 [-5.97302594 -9.81162268  0.          0.        ]]","[ 0.54334953  1.01568428 -1.15981988 -1.34543558  0.27861219  1.46936697
 -0.42206302 -1.07862497 -0.28488921 -2.56590325  0.        ]",[ 0.00603341 -0.13779016]
12,-0.344190893423,[-0.76708656 -0.78615062],-0.344190893423,[ 0.07138754 -0.58324027],"[[ -1.0403191   -1.19403104   0.03398953   0.16745386]
 [ -8.32436542 -11.06527551   0.           0.        ]]","[ 0.37891275  0.789906   -1.2830496  -1.56324268  0.27860999  1.46933294
 -0.635667   -1.25369464 -0.59750801 -2.49157948  0.        ]",[ 0.00603341 -0.13779016]
