timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 0.96874952 -0.98094088],[ 1.34585408 -0.54865871],-0.0785451584847,-0.0785451584847,"[[-2.39355188 -0.82815401 -0.19534332 -0.13677373]
 [-3.95281107  9.41730321  0.          0.        ]]","[-1.54272786  1.16431802 -1.02099027 -0.72459215 -1.68471173 -1.18469652
 -0.53612728  1.81596671 -0.29112867  1.03040033  0.        ]",[-0.58876622 -0.50768834]
11,[ 0.13884981 -0.98508841],[-0.04894655 -0.48471632],-0.0672630352593,-0.0672630352593,"[[-2.4321213  -0.66348865 -0.19534332 -0.13677373]
 [ 0.08239091  7.05707884  0.          0.        ]]","[-1.58118838  1.30914907 -0.97882398 -0.40712207 -1.68470759 -1.1846947
 -0.02133713  1.44342659 -0.31801489  0.90415723  0.        ]",[-0.58876622 -0.50768834]
12,[ 0.23655701 -0.74838185],[ 1.41686934 -1.13001054],-0.0545723366101,-0.0545723366101,"[[-2.43242655 -0.54300494 -0.19534332 -0.13677373]
 [-0.11225032  4.99815475  0.          0.        ]]","[-1.58148258  1.39779094 -0.9784833  -0.14656104 -1.68470345 -1.18469287
 -0.04616844  1.1184451  -0.30478539  0.75340985  0.        ]",[-0.58876622 -0.50768834]
13,[-0.46371484 -0.23777525],[ 0.46199769 -0.35757741],-0.0432331726214,-0.0432331726214,"[[-2.39494231 -0.48377679 -0.19534332 -0.13677373]
 [ 3.84748686  0.93819629  0.          0.        ]]","[-1.54413285  1.43552995 -1.01949182 -0.01100896 -1.68469931 -1.18469105
  0.45899458  0.47762236 -0.25919878  0.60186865  0.        ]",[-0.58876622 -0.50768834]
14,[-0.98407269 -0.02041948],[-0.9860902 -0.2719103],-0.0347666086749,-0.0347666086749,"[[-2.30041317 -0.47941101 -0.19534332 -0.13677373]
 [ 5.59959521 -0.49682869  0.          0.        ]]","[ -1.44321456e+00   1.43815123e+00  -1.11657569e+00  -8.41728377e-04
  -1.68469516e+00  -1.18468923e+00   6.82519228e-01   2.51118253e-01
  -1.62582999e-01   4.06811794e-01   0.00000000e+00]",[-0.58876622 -0.50768834]
15,[-0.04082862  0.51823395],[-0.56574455  0.30222005],-0.0360687288244,-0.0360687288244,"[[-2.22866893 -0.50003627 -0.19534332 -0.13677373]
 [ 1.58818056 -1.56216212  0.          0.        ]]","[-1.36061964  1.4255592  -1.18379044 -0.04866835 -1.68469102 -1.1846874
  0.17076256  0.08296617 -0.08934122  0.29423194  0.        ]",[-0.58876622 -0.50768834]
16,[ 0.39801002  0.45114881],[ 0.37468919  1.18241635],-0.0365005223347,-0.0365005223347,"[[-2.21968087 -0.5189544  -0.19534332 -0.13677373]
 [-0.68181622 -0.3337491   0.          0.        ]]","[-1.34992899  1.41358316 -1.19179565 -0.09206568 -1.68468688 -1.18468558
 -0.11883257  0.27685858 -0.08666662  0.29950049  0.        ]",[-0.58876622 -0.50768834]
17,[-0.51046348 -0.52483058],[-0.66840329 -0.8978857 ],-0.0368803026237,-0.0368803026237,"[[-2.21832384 -0.48584066 -0.19534332 -0.13677373]
 [ 0.81253768  3.63190765  0.          0.        ]]","[-1.34830647  1.43427068 -1.19299453 -0.01580714 -1.68468274 -1.18468375
  0.07180995  0.9027968  -0.0708287   0.25881783  0.        ]",[-0.58876622 -0.50768834]
18,[ 0.52402925  0.32942575],[ 0.80408456  1.13300562],-0.0367826782541,-0.0367826782541,"[[-2.22875168 -0.44958523 -0.19534332 -0.13677373]
 [-1.84646143  0.00571911  0.          0.        ]]","[-1.36071033  1.45547747 -1.18371077  0.06922625 -1.6846786  -1.18468193
 -0.26741254  0.33043889 -0.06688046  0.23663461  0.        ]",[-0.58876622 -0.50768834]
19,[-0.7844891  -0.75959873],[-1.45746588 -0.71303917],-0.0375886721213,-0.0375886721213,"[[-2.23341326 -0.40975601 -0.19534332 -0.13677373]
 [ 1.36958634  3.96401286  0.          0.        ]]","[-1.36622171  1.47700324 -1.1795188   0.16436749 -1.68467446 -1.18468011
  0.14287594  0.95521525 -0.05330684  0.20058711  0.        ]",[-0.58876622 -0.50768834]
20,[ 0.4135372  0.007213 ],[ 0.7883422   0.12384079],-0.0383550493274,-0.0383550493274,"[[-2.24597446 -0.35957575 -0.19534332 -0.13677373]
 [-2.6124349   1.06367826  0.          0.        ]]","[-1.38097703  1.50143238 -1.1681014   0.28657954 -1.68467032 -1.18467828
 -0.36513206  0.49742569 -0.04308745  0.16812008  0.        ]",[-0.58876622 -0.50768834]
21,[-0.32706571 -0.32379374],[-0.2543583  -1.19083316],-0.0371438670283,-0.0371438670283,"[[-2.2664159  -0.33360545 -0.19534332 -0.13677373]
 [ 0.55773073  1.53179235  0.          0.        ]]","[-1.40467379  1.51287661 -1.14913742  0.35076285 -1.68466618 -1.18467646
  0.03930354  0.57131242 -0.05531015  0.17706004  0.        ]",[-0.58876622 -0.50768834]
22,[ 0.37286961  0.5355534 ],[ 1.45431204  0.41994115],-0.0368211054693,-0.0368211054693,"[[-2.26545275 -0.34299787 -0.19534332 -0.13677373]
 [-0.4580395  -2.45773922  0.          0.        ]]","[-1.40356338  1.50882843 -1.15003978  0.32748071 -1.68466204 -1.18467464
 -0.09028393 -0.05839625 -0.05911783  0.18545274  0.        ]",[-0.58876622 -0.50768834]
23,[-0.79260093  0.02567744],[-0.62718232 -1.01585578],-0.038964501568,-0.038964501568,"[[-2.23483751 -0.37499601 -0.19534332 -0.13677373]
 [ 3.50637242 -0.74776355  0.          0.        ]]","[-1.36789201  1.49423776 -1.17822657  0.24876112 -1.68465789 -1.18467281
  0.41547843  0.21150679 -0.0370692   0.16491781  0.        ]",[-0.58876622 -0.50768834]
24,[ 0.07252944  0.86129731],[ 0.69163269  1.84762579],-0.0419247629274,-0.0419247629274,"[[-2.19028508 -0.42952092 -0.19534332 -0.13677373]
 [ 0.95734106 -4.69159185  0.          0.        ]]","[-1.31444699  1.46653828 -1.21730641  0.11693601 -1.68465375 -1.18467099
  0.09028371 -0.41098858 -0.00810371  0.14509425  0.        ]",[-0.58876622 -0.50768834]
25,[-1.0033735   0.08367679],[-2.02487267  0.13969834],-0.0454074618263,-0.0454074618263,"[[-2.14389072 -0.48270291 -0.19534332 -0.13677373]
 [ 3.6730706  -0.64010014  0.          0.        ]]","[-1.25696015  1.43614234 -1.25548388 -0.00851207 -1.68464961 -1.18466917
  0.43674491  0.22850092  0.0250947   0.12268326  0.        ]",[-0.58876622 -0.50768834]
26,[-0.19118853  0.23875454],[-0.64462298 -0.01887056],-0.0499509406647,-0.0499509406647,"[[-2.11085279 -0.48981301 -0.19534332 -0.13677373]
 [-0.35586407 -0.07281045  0.          0.        ]]","[-1.21494999  1.43182788 -1.28105891 -0.02502996 -1.68464547 -1.18466734
 -0.07725012  0.31804207  0.06579686  0.07424997  0.        ]",[-0.58876622 -0.50768834]
27,[ 0.52815515  0.45740223],[ 0.12050437  0.40961426],-0.0449493569248,-0.0449493569248,"[[-2.14348591 -0.49199513 -0.19534332 -0.13677373]
 [-2.8989797  -0.14516072  0.          0.        ]]","[-1.25644668  1.4304902  -1.25580124 -0.03008686 -1.68464133 -1.18466552
 -0.40169036  0.30662203  0.02087978  0.13217623  0.        ]",[-0.58876622 -0.50768834]
28,[ 0.42043054  0.11893815],[ 0.8830294  -0.58829463],-0.0390726200429,-0.0390726200429,"[[-2.19611292 -0.47859822 -0.19534332 -0.13677373]
 [-2.36549506  1.47943728  0.          0.        ]]","[ -1.32152968e+00   1.43859661e+00  -1.21231901e+00   1.05200004e-03
  -1.68463719e+00  -1.18466370e+00  -3.33630246e-01   5.63049446e-01
  -4.01322148e-02   2.10138141e-01   0.00000000e+00]",[-0.58876622 -0.50768834]
29,[-0.12035261  0.36922073],[-0.10140414  0.46351017],-0.0380765705088,-0.0380765705088,"[[-2.20789514 -0.47268795 -0.19534332 -0.13677373]
 [ 1.17547792 -0.88054332  0.          0.        ]]","[-1.33577241  1.44210565 -1.20212748  0.01485878 -1.68463305 -1.18466187
  0.11811338  0.19054788 -0.05202726  0.22477075  0.        ]",[-0.58876622 -0.50768834]
30,[-0.28741878  0.02028829],[-0.70163294 -0.40568599],-0.0401436450868,-0.0401436450868,"[[-2.18865062 -0.47170808 -0.19534332 -0.13677373]
 [ 0.75039088  0.97235513  0.          0.        ]]","[-1.31243978  1.44268115 -1.21868359  0.01715189 -1.68462891 -1.18466005
  0.06388234  0.48301082 -0.02740519  0.18899516  0.        ]",[-0.58876622 -0.50768834]
31,[ 0.57640076  0.50600833],[-0.36912606 -0.63953388],-0.0388363638419,-0.0388363638419,"[[-2.20163524 -0.4685609  -0.19534332 -0.13677373]
 [-2.03956499 -0.65222525  0.          0.        ]]","[-1.3282146   1.44452832 -1.20755786  0.02452467 -1.68462477 -1.18465822
 -0.29204974  0.22658517 -0.04223894  0.20873545  0.        ]",[-0.58876622 -0.50768834]
32,[ 1.39204252  1.13314772],[ 1.40242189  1.62927567],-0.0352063622812,-0.0352063622812,"[[-2.25666427 -0.50687782 -0.19534332 -0.13677373]
 [-3.45862956 -3.17107194  0.          0.        ]]","[-1.39339149  1.42122694 -1.1582216  -0.0644179  -1.68462063 -1.1846564
 -0.4730885  -0.17099241 -0.12450187  0.3549066   0.        ]",[-0.58876622 -0.50768834]
33,[ 0.15515919  0.12488902],[ 0.30849664 -1.15748726],-0.0364916473045,-0.0364916473045,"[[-2.28547248 -0.52995595 -0.19534332 -0.13677373]
 [ 0.56443337  0.84986049  0.          0.        ]]","[-1.42637781  1.40638569 -1.13101377 -0.11709228 -1.68461649 -1.18465458
  0.04015956  0.46367627 -0.16451411  0.43787801  0.        ]",[-0.58876622 -0.50768834]
34,[ 0.25903672  0.8690781 ],[ 0.54648999  0.59575122],-0.0367162130418,-0.0367162130418,"[[-2.26203639 -0.55285973 -0.19534332 -0.13677373]
 [ 1.77514015 -3.12698194  0.          0.        ]]","[-1.39959838  1.39106705 -1.15321558 -0.16866934 -1.68461235 -1.18465275
  0.1946172  -0.16403376 -0.14717282  0.41976583  0.        ]",[-0.58876622 -0.50768834]
35,[-0.67098486  0.3171168 ],[-0.91175576  1.05655051],-0.0377034918566,-0.0377034918566,"[[-2.20520243 -0.59111774 -0.19534332 -0.13677373]
 [ 3.90118593 -0.70687525  0.          0.        ]]","[-1.33251273  1.36419318 -1.20445983 -0.253195   -1.68460821 -1.18465093
  0.46585055  0.21795921 -0.0977951   0.35744911  0.        ]",[-0.58876622 -0.50768834]
36,[-0.3416115  -0.25567362],[-0.95212708 -0.0730152 ],-0.0398630599998,-0.0398630599998,"[[-2.16415777 -0.56537377 -0.19534332 -0.13677373]
 [ 0.21555209  3.2680163   0.          0.        ]]","[-1.28226867  1.38244844 -1.23910571 -0.19654539 -1.68460406 -1.18464911
 -0.00435035  0.84536127 -0.03958678  0.25180689  0.        ]",[-0.58876622 -0.50768834]
37,[ 0.56485385 -0.05954278],[ 0.46199874 -0.26808644],-0.0382267047135,-0.0382267047135,"[[-2.19768109 -0.50354976 -0.19534332 -0.13677373]
 [-3.55531046  2.91556359  0.          0.        ]]","[-1.32341092  1.4233039  -1.21095561 -0.05676426 -1.68459992 -1.18464728
 -0.48542438  0.78972876 -0.05357612  0.24128327  0.        ]",[-0.58876622 -0.50768834]
38,[ 0.34441054 -0.04065746],[ 0.82226218  0.10191228],-0.0351286400929,-0.0351286400929,"[[-2.24973956 -0.45647488 -0.19534332 -0.13677373]
 [-1.65686502  1.79565386  0.          0.        ]]","[-1.38532847  1.45150722 -1.16461085  0.05294809 -1.68459578 -1.18464546
 -0.24322659  0.61295988 -0.09546134  0.28336963  0.        ]",[-0.58876622 -0.50768834]
39,[-0.56066543 -0.39375359],[-0.96375497  0.04394792],-0.0357667874164,-0.0357667874164,"[[-2.24991206 -0.41688186 -0.19534332 -0.13677373]
 [ 1.62866748  2.16242857  0.          0.        ]]","[-1.38552691  1.47323182 -1.16445033  0.14722036 -1.68459164 -1.18464364
  0.17593133  0.67085159 -0.07733287  0.23875294  0.        ]",[-0.58876622 -0.50768834]
40,[ 0.25104618 -0.24473952],[ 0.43303973 -0.86448783],-0.0366361056354,-0.0366361056354,"[[-2.25591577 -0.37230251 -0.19534332 -0.13677373]
 [-2.21622706  2.29506183  0.          0.        ]]","[-1.39250356  1.49546526 -1.15890164  0.2553537  -1.6845875  -1.18464181
 -0.31458846  0.69178599 -0.06247558  0.20011613  0.        ]",[-0.58876622 -0.50768834]
41,[ 0.34882843  0.32230175],[ 0.6419478  -0.53206505],-0.0344458927573,-0.0344458927573,"[[-2.28259936 -0.36120797 -0.19534332 -0.13677373]
 [-0.45799243 -1.17404497  0.          0.        ]]","[-1.42310354  1.50062456 -1.13375438  0.28256852 -1.68458336 -1.18463999
 -0.09027801  0.14421593 -0.09004379  0.23710225  0.        ]",[-0.58876622 -0.50768834]
42,[-0.01843274  0.64255381],[ 0.29438361  0.96440228],-0.0347227643652,-0.0347227643652,"[[-2.26618054 -0.40560301 -0.19534332 -0.13677373]
 [ 2.09138667 -3.25850664  0.          0.        ]]","[-1.4043516   1.47907319 -1.1493198   0.17438682 -1.68457922 -1.18463817
  0.23496429 -0.18479928 -0.09177051  0.25621354  0.        ]",[-0.58876622 -0.50768834]
43,[-0.85730529 -0.13951088],[-1.06403985  0.55301449],-0.0389658575345,-0.0389658575345,"[[-2.21309752 -0.43181632 -0.19534332 -0.13677373]
 [ 3.21318531  0.6242395   0.          0.        ]]","[-1.34198805  1.46524073 -1.19755087  0.11145616 -1.68457508 -1.18463634
  0.37807995  0.42806069 -0.03870019  0.18832964  0.        ]",[-0.58876622 -0.50768834]
44,[-0.29460233 -0.38079244],[ 0.33785044 -0.17396686],-0.0439631055009,-0.0439631055009,"[[-2.18917171 -0.39747046 -0.19534332 -0.13677373]
 [-0.80721172  2.80307915  0.          0.        ]]","[-1.31304103  1.48319164 -1.21821568  0.19405742 -1.68457094 -1.18463452
 -0.13483126  0.77197243  0.0106892   0.10837271  0.        ]",[-0.58876622 -0.50768834]
45,[-0.59620798 -0.38499296],[-0.66105543 -1.58306539],-0.046924399135,-0.046924399135,"[[-2.19174317 -0.34888207 -0.19534332 -0.13677373]
 [ 0.54555914  2.05824268  0.          0.        ]]","[-1.31617373  1.50617247 -1.21602514  0.31293772 -1.6845668  -1.1846327
  0.03775165  0.65440528  0.03516297  0.061395    0.        ]",[-0.58876622 -0.50768834]
46,[ 0.46565628  0.55275553],[-0.14456193  1.02867208],-0.044538471308,-0.044538471308,"[[-2.20716346 -0.34784398 -0.19534332 -0.13677373]
 [-2.07885672 -1.9411069   0.          0.        ]]","[-1.33484947  1.50662914 -1.20273398  0.31550152 -1.68456266 -1.18463087
 -0.2970644   0.02313932  0.0147551   0.08684222  0.        ]",[-0.58876622 -0.50768834]
47,[ 0.30461392 -0.21152851],[ 0.10552287  0.78952491],-0.038002348145,-0.038002348145,"[[-2.25408103 -0.34655062 -0.19534332 -0.13677373]
 [-2.61111841  2.05711794  0.          0.        ]]","[-1.39035679  1.50719704 -1.16058846  0.31869718 -1.68455852 -1.18462905
 -0.36496876  0.65422754 -0.04650676  0.16868749  0.        ]",[-0.58876622 -0.50768834]
48,[-0.19554876 -1.00672078],[-0.36176795 -1.47541529],-0.0358797344393,-0.0358797344393,"[[-2.30160846 -0.27445246 -0.19534332 -0.13677373]
 [-2.1431844   5.14241529  0.          0.        ]]","[-1.44446321  1.53577231 -1.11534543  0.49905677 -1.68455438 -1.18462723
 -0.30527065  1.14121632 -0.06752956  0.17774118  0.        ]",[-0.58876622 -0.50768834]
49,[ 0.65322548 -0.19402087],[ 0.48885096  0.61483624],-0.0326324969101,-0.0326324969101,"[[-2.35839015 -0.21234808 -0.19534332 -0.13677373]
 [-3.5303658   1.08155652  0.          0.        ]]","[-1.50613539  1.55518778 -1.05807139  0.65741773 -1.68455024 -1.1846254
 -0.48224363  0.50024071 -0.10395672  0.21693538  0.        ]",[-0.58876622 -0.50768834]
