timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.215525696076,[-1.42709657 -4.12154476],-0.215525696076,[-1.68111598 -3.78509903],"[[-0.09932154 -0.08707651 -0.00761626 -0.04181321]
 [ 0.00116544  0.00066822  0.          0.        ]]","[ 1.04083642  1.59864431 -0.15756592  0.9590112  -0.06466537 -0.35994153
 -0.02021598  0.33267929  1.63483133  0.28504678  0.        ]",[-0.5497123  -0.45627677]
1,-0.21279387667,[-0.43858483 -5.07281436],-0.21279387667,[-1.30450618 -3.23992109],"[[-0.13897366 -0.12677571 -0.00761626 -0.04181321]
 [-3.95322253 -3.95740049  0.          0.        ]]","[ 1.03374413  1.59315391 -0.21522565  0.85495435 -0.06466533 -0.35994126
 -0.51412968 -0.28646773  1.61183939  0.14406602  0.        ]",[-0.5497123  -0.45627677]
2,-0.205013310929,[-1.08551904 -2.61103429],-0.205013310929,[-0.73456043 -2.47547865],"[[ -2.34646859e-01  -2.44858895e-01  -7.61626100e-03  -4.18132126e-02]
 [ -5.60861728e+00  -7.83798482e+00   0.00000000e+00   0.00000000e+00]]","[ 1.00701885  1.56491342 -0.35286011  0.54918348 -0.06466529 -0.35994099
 -0.7208925  -0.89349364  1.51405204 -0.2102837   0.        ]",[-0.5497123  -0.45627677]
3,-0.190945374981,[ 1.06852885 -1.97901903],-0.190945374981,[ 0.56236172 -1.22936606],"[[ -3.85385812e-01  -4.39774227e-01  -7.61626100e-03  -4.18132126e-02]
 [ -9.45259381e+00  -1.16408663e+01   0.00000000e+00   0.00000000e+00]]","[ 0.93789453  1.48031076 -0.56291182  0.0659011  -0.06466524 -0.35994072
 -1.20101437 -1.48836272  1.25292864 -0.71368658  0.        ]",[-0.5497123  -0.45627677]
4,-0.171711407677,[ 0.32910536 -1.52723983],-0.171711407677,[ 0.41525441 -1.18190694],"[[ -5.32863522e-01  -7.10020615e-01  -7.61626100e-03  -4.18132126e-02]
 [ -5.30903467e+00  -1.53713273e+01   0.00000000e+00   0.00000000e+00]]","[ 0.83965079  1.29058013 -0.75636636 -0.5302124  -0.0646652  -0.35994045
 -0.68347129 -2.07189871  0.8195845  -1.12792787  0.        ]",[-0.5497123  -0.45627677]
5,-0.147618237998,[ 0.37165548 -0.97553219],-0.147618237998,[ 0.68643475 -0.45040396],"[[ -6.24928449e-01  -1.05412543e+00  -7.61626100e-03  -4.18132126e-02]
 [ -3.90228884e+00  -1.90269594e+01   0.00000000e+00   0.00000000e+00]]","[ 0.76389493  0.94821169 -0.86919613 -1.10392905 -0.06466516 -0.35994018
 -0.50776422 -2.64372146  0.32360198 -1.27439304  0.        ]",[-0.5497123  -0.45627677]
6,-0.115797291451,[ 1.06305197  0.02979518],-0.115797291451,[ 0.89285272  0.87121731],"[[ -6.87457424e-01  -1.46964436e+00  -7.61626100e-03  -4.18132126e-02]
 [ -2.35588965e+00  -2.25132972e+01   0.00000000e+00   0.00000000e+00]]","[ 0.70650649  0.43923388 -0.94174506 -1.43457592 -0.06466511 -0.35993991
 -0.31461413 -3.18905029 -0.17659997 -1.12958781  0.        ]",[-0.5497123  -0.45627677]
7,-0.0787402629938,[-0.51561001  1.97403473],-0.0787402629938,[ 0.33345884  1.46407366],"[[ -6.94423318e-01  -1.91426099e+00  -7.61626100e-03  -4.18132126e-02]
 [  1.64627048e+00  -2.19501780e+01   0.00000000e+00   0.00000000e+00]]","[ 0.69982699 -0.12766259 -0.94960632 -1.29407016 -0.06466507 -0.35993964
  0.18526774 -3.10094264 -0.5018931  -0.73043795  0.        ]",[-0.5497123  -0.45627677]
8,-0.0444376728956,[ 1.16728778  2.19090532],-0.0444376728956,[ 0.78327698  2.10056782],"[[ -6.82320406e-01  -2.30917501e+00  -7.61626100e-03  -4.18132126e-02]
 [ -4.28953605e-01  -1.75558971e+01   0.00000000e+00   0.00000000e+00]]","[ 0.71139425 -0.56324736 -0.93591559 -0.76144272 -0.06466503 -0.35993937
 -0.07393419 -2.41356168 -0.62739253 -0.27276478  0.        ]",[-0.5497123  -0.45627677]
9,-0.0225030782761,[-0.69035483  0.33624499],-0.0225030782761,[-0.12657124  1.41826129],"[[ -6.51100875e-01  -2.61707815e+00  -7.61626100e-03  -4.18132126e-02]
 [  3.53791767e+00  -1.32487391e+01   0.00000000e+00   0.00000000e+00]]","[ 0.74043945 -0.8125204  -0.89998257 -0.13196938 -0.06466499 -0.3599391
  0.42154044 -1.73981728 -0.61248752  0.09896126  0.        ]",[-0.5497123  -0.45627677]
10,-0.0250737909508,[ 0.75022965  2.03495091],-0.0250737909508,[ 0.46032748  1.65336943],"[[ -6.08469749e-01  -2.86606348e+00  -7.61626100e-03  -4.18132126e-02]
 [  7.34529102e-01  -1.16551190e+01   0.00000000e+00   0.00000000e+00]]","[ 0.77821259 -0.93777199 -0.84952537  0.47105787 -0.06466494 -0.35993883
  0.07138796 -1.49053515 -0.53979272  0.38811297  0.        ]",[-0.5497123  -0.45627677]
11,-0.036371799448,[-0.68235184  0.4931146 ],-0.036371799448,[-0.23518857  0.61449152],"[[-0.56412068 -3.03979235 -0.00761626 -0.04181321]
 [ 3.69065876 -3.55499249  0.          0.        ]]","[ 0.81512625 -0.97991455 -0.79542183  0.92037273 -0.0646649  -0.35993856
  0.44061815 -0.22348949 -0.47246689  0.55875131  0.        ]",[-0.5497123  -0.45627677]
12,-0.038850830529,[-0.44548319  0.76312799],-0.038850830529,[ 0.28478783  0.64714164],"[[-0.51814441 -3.05477291 -0.00761626 -0.04181321]
 [ 0.91615764  0.82905909  0.          0.        ]]","[ 0.85075379 -0.98174025 -0.73770896  0.95968951 -0.06466486 -0.35993828
  0.09407338  0.46227676 -0.45497953  0.59080023  0.        ]",[-0.5497123  -0.45627677]
13,-0.0343721995005,[ 1.10961016 -0.03898525],-0.0343721995005,[ 0.51284003  0.31093162],"[[-0.51769869 -3.00803979 -0.00761626 -0.04181321]
 [-0.86564859  3.83423869  0.          0.        ]]","[ 0.85108482 -0.97508424 -0.737141    0.83724235 -0.06466481 -0.35993801
 -0.12848039  0.93235514 -0.47517051  0.53489272  0.        ]",[-0.5497123  -0.45627677]
