timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.414462903713,[-4.26063256 -2.31255052],-0.414462903713,[-4.42166758 -1.70297217],"[[ 0.06194331 -0.08023331 -0.15737947 -0.18808742]
 [ 0.0046169  -0.00400321  0.          0.        ]]","[ 1.07616487  1.44853631  0.08644095  1.12361241 -1.36176077 -1.62614259
 -0.02472854  0.32193118  3.33369599  2.60571785  0.        ]",[-0.86679822 -0.72548974]
1,-0.408438096868,[-4.06425116 -0.57027901],-0.408438096868,[-3.68046331 -1.06998372],"[[ 0.02235955 -0.120025   -0.15737947 -0.18808742]
 [-3.94983724 -3.961979    0.          0.        ]]","[ 1.07862549  1.44334228  0.02867155  1.01925209 -1.36175886 -1.62613967
 -0.57029077 -0.34071232  3.33023698  2.4438426   0.        ]",[-0.86679822 -0.72548974]
2,-0.389194750599,[-3.65081938 -1.79788514],-0.389194750599,[-3.00839186 -0.84346175],"[[-0.09553608 -0.22111829 -0.15737947 -0.18808742]
 [-7.82684243 -6.14009024  0.          0.        ]]","[ 1.07226275  1.42094989 -0.14333713  0.75674696 -1.36175694 -1.62613675
 -1.10516736 -0.70537099  3.27563921  1.99260225  0.        ]",[-0.86679822 -0.72548974]
3,-0.351221197448,[-2.68452017 -0.49251353],-0.351221197448,[-2.28340936 -0.08381885],"[[ -0.2901984   -0.38241274  -0.15737947  -0.18808742]
 [-11.62682919  -9.97655389   0.           0.        ]]","[ 1.01727799  1.35844082 -0.42198965  0.35122401 -1.36175503 -1.62613383
 -1.62941659 -1.3476697   3.05007062  1.31061091  0.        ]",[-0.86679822 -0.72548974]
4,-0.288094755546,[-1.62055325  1.49125214],-0.288094755546,[-1.22635722  1.11790907],"[[ -0.56012066  -0.59951166  -0.15737947  -0.18808742]
 [-15.35314072 -11.7274602    0.           0.        ]]","[ 0.85345105  1.22509159 -0.78010239 -0.15246454 -1.36175311 -1.62613091
 -2.14349807 -1.64080325  2.51010513  0.58440004  0.        ]",[-0.86679822 -0.72548974]
5,-0.205520157656,[ 0.42497822  1.68379207],-0.205520157656,[ 0.51879817  1.86584055],"[[ -0.90385696  -0.79198347  -0.15737947  -0.18808742]
 [-19.00829989  -7.53362763   0.           0.        ]]","[ 0.5160352   1.06430387 -1.15177682 -0.54129967 -1.3617512  -1.62612799
 -2.64775783 -0.93867199  1.69223246  0.15296734  0.        ]",[-0.86679822 -0.72548974]
6,-0.126076547295,[ 2.11014779  2.25995221],-0.126076547295,[ 1.67506409  2.30542517],"[[ -1.26340175  -0.90142745  -0.15737947  -0.18808742]
 [-16.95288899  -3.42448066   0.           0.        ]]","[ 0.04961907  0.95733868 -1.39632496 -0.73231966 -1.36174928 -1.62612507
 -2.36418401 -0.25071946  0.88545744  0.16887963  0.        ]",[-0.86679822 -0.72548974]
7,-0.0742414393626,[ 2.40816947  2.12999866],-0.0742414393626,[ 2.06395626  1.92195165],"[[ -1.55941208  -0.92951374  -0.15737947  -0.18808742]
 [-12.6623362    0.60236848   0.           0.        ]]","[-0.38017047  0.92827128 -1.46470355 -0.77743642 -1.36174737 -1.62612215
 -1.77225359  0.42345471  0.32755735  0.42033626  0.        ]",[-0.86679822 -0.72548974]
8,-0.0556438357576,[ 1.05860877  0.13610534],-0.0556438357576,[ 1.62864065  0.71554726],"[[-1.77045897 -0.87786658 -0.15737947 -0.18808742]
 [-8.45635094  4.54913758  0.          0.        ]]","[-0.68971345  0.98122825 -1.43577483 -0.69321154 -1.36174545 -1.62611923
 -1.19199296  1.08422126  0.01819205  0.63378099  0.        ]",[-0.86679822 -0.72548974]
9,-0.0518699865416,[ 1.3657565   0.16024884],-0.0518699865416,[ 0.72605139  0.03689185],"[[-1.89821122 -0.78239169 -0.15737947 -0.18808742]
 [-4.33264974  4.99682289  0.          0.        ]]","[-0.87163677  1.07316917 -1.38719102 -0.52345105 -1.36174354 -1.62611631
 -0.62308538  1.15917134 -0.12351012  0.71658583  0.        ]",[-0.86679822 -0.72548974]
10,-0.0476654598477,[-0.30455919  0.08235393],-0.0476654598477,[-0.65026456 -0.51605093],"[[-1.94431084 -0.67709459 -0.15737947 -0.18808742]
 [-0.29081489  5.5310913   0.          0.        ]]","[-0.93553571  1.16475923 -1.36407001 -0.31666412 -1.36174162 -1.62611339
 -0.06547234  1.24861691 -0.13632329  0.66340928  0.        ]",[-0.86679822 -0.72548974]
11,-0.04357994368,[-0.26508128 -0.49583179],-0.04357994368,[-0.43550789 -0.66927338],"[[-1.96215993 -0.56429554 -0.15737947 -0.18808742]
 [-1.49008915  5.74809344  0.          0.        ]]","[-0.95997592  1.2503476  -1.35433777 -0.07491295 -1.36173971 -1.62611047
 -0.23092461  1.28494569 -0.09610391  0.55936371  0.        ]",[-0.86679822 -0.72548974]
12,-0.0412248391085,[ 0.59336621 -0.89851216],-0.0412248391085,[ 0.05866021 -0.26231557],"[[-2.00218051 -0.47017004 -0.15737947 -0.18808742]
 [-2.50856491  3.67137883  0.          0.        ]]","[-1.01411233  1.31107754 -1.33096016  0.14066858 -1.3617378  -1.62610756
 -0.37143383  0.93726176 -0.09715116  0.51889728  0.        ]",[-0.86679822 -0.72548974]
13,-0.0402327900527,[-0.19762101  0.6868895 ],-0.0402327900527,[-0.30127054  0.34597778],"[[-2.02828851 -0.43317647 -0.15737947 -0.18808742]
 [-0.11022769  0.04008047  0.          0.        ]]","[-1.04890124  1.33215132 -1.31456103  0.22840042 -1.36173588 -1.62610464
 -0.04055787  0.32931044 -0.11350882  0.52130921  0.        ]",[-0.86679822 -0.72548974]
14,-0.0397099856989,[-0.45198066 -0.3136039 ],-0.0397099856989,[-0.33448398 -0.25315437],"[[-2.03832525 -0.40509129 -0.15737947 -0.18808742]
 [-0.89084503  2.75937424  0.          0.        ]]","[-1.06215754  1.3470687  -1.30801728  0.29602317 -1.36173397 -1.62610172
 -0.14825225  0.78457356 -0.10980801  0.50745504  0.        ]",[-0.86679822 -0.72548974]
15,-0.0386926186315,[ 0.72930838 -0.60061264],-0.0386926186315,[ 0.38218534  0.08149594],"[[-2.07390041 -0.36290407 -0.15737947 -0.18808742]
 [-2.66077436  1.46366656  0.          0.        ]]","[-1.1085984   1.36769553 -1.28377415  0.39912335 -1.36173205 -1.6260988
 -0.3924327   0.56764597 -0.13697339  0.52153904  0.        ]",[-0.86679822 -0.72548974]
16,-0.0387917829791,[-0.73732711  0.29639499],-0.0387917829791,[-0.19036858  0.44997501],"[[-2.09763134 -0.35779354 -0.15737947 -0.18808742]
 [ 0.27789128 -0.94458577  0.          0.        ]]","[-1.13907984  1.37004577 -1.26669944  0.41172939 -1.36173014 -1.62609588
  0.0129878   0.16445644 -0.17129864  0.55660597  0.        ]",[-0.86679822 -0.72548974]
17,-0.04002081719,[ 0.92073179  0.60442327],-0.04002081719,[ 0.66631901  0.37366289],"[[-2.12139887 -0.36471147 -0.15737947 -0.18808742]
 [-2.64491016  0.24881251  0.          0.        ]]","[-1.16918932  1.36685215 -1.24888574  0.39467033 -1.36172822 -1.62609296
 -0.39024405  0.36425499 -0.21329078  0.60595855  0.        ]",[-0.86679822 -0.72548974]
18,-0.0395540778372,[-0.97213705 -0.65352311],-0.0395540778372,[-0.638587  -0.4006159],"[[-2.13723583 -0.33578609 -0.15737947 -0.18808742]
 [ 1.04891113  2.63577302  0.          0.        ]]","[-1.18901046  1.37980544 -1.23662446  0.46628659 -1.36172631 -1.62609004
  0.1193587   0.76387953 -0.21798765  0.60222535  0.        ]",[-0.86679822 -0.72548974]
19,-0.0393775278454,[ 0.97813988  0.97278381],-0.0393775278454,[ 0.77786255  0.36764288],"[[ -2.15504129e+00  -3.09542582e-01  -1.57379471e-01  -1.88087416e-01]
 [ -2.81658400e+00  -2.63181840e-03   0.00000000e+00   0.00000000e+00]]","[-1.21105798  1.39066567 -1.22247033  0.53189309 -1.36172439 -1.62608712
 -0.4139284   0.3221573  -0.22721953  0.60524983  0.        ]",[-0.86679822 -0.72548974]
20,-0.0386187589165,[-1.56414742 -1.36841085],-0.0386187589165,[-0.75269639 -0.75394881],"[[-2.17200502 -0.27096299 -0.15737947 -0.18808742]
 [ 1.10714207  3.84776072  0.          0.        ]]","[-1.23182313  1.40507523 -1.20862589  0.62932992 -1.36172248 -1.6260842
  0.1273927   0.96678984 -0.22624851  0.5939684   0.        ]",[-0.86679822 -0.72548974]
21,-0.0380713095723,[ 0.28657487  0.35933211],-0.0380713095723,[ 0.81192076  0.31794316],"[[-2.18975756 -0.23448467 -0.15737947 -0.18808742]
 [-2.86915415 -0.18648596  0.          0.        ]]","[-1.2532965   1.41697856 -1.19376665  0.72242789 -1.36172056 -1.62608128
 -0.42118112  0.29137531 -0.22734543  0.5868728   0.        ]",[-0.86679822 -0.72548974]
22,-0.0413008688166,[ 0.19940263 -0.13381735],-0.0413008688166,[ 0.45032382 -0.06308901],"[[-2.23520228 -0.22390637 -0.15737947 -0.18808742]
 [-1.67927777  1.23956362  0.          0.        ]]","[-1.30702301  1.42011357 -1.15403373  0.74958276 -1.36171865 -1.62607836
 -0.2570243   0.53012458 -0.28944313  0.65919657  0.        ]",[-0.86679822 -0.72548974]
23,-0.0428365225188,[ 0.48956429  0.14490919],-0.0428365225188,[ 0.32397437 -0.0283528 ],"[[-2.26053796 -0.20468074 -0.15737947 -0.18808742]
 [-0.85702848  0.68484802  0.          0.        ]]","[-1.33616605  1.42544816 -1.13084543  0.7991016  -1.36171673 -1.62607545
 -0.14358575  0.43725366 -0.31377361  0.68615591  0.        ]",[-0.86679822 -0.72548974]
24,-0.0412339163772,[ 0.45810176 -0.74914831],-0.0412339163772,[-0.33865607 -0.31783539],"[[-2.25807939 -0.18537043 -0.15737947 -0.18808742]
 [ 1.09638019  1.24432078  0.          0.        ]]","[-1.33336213  1.43033072 -1.13312614  0.84903782 -1.36171482 -1.62607253
  0.12590889  0.53092047 -0.29643071  0.66051384  0.        ]",[-0.86679822 -0.72548974]
25,-0.0379532791526,[-0.59790323  0.32463471],-0.0379532791526,[-0.68468976  0.1315313 ],"[[-2.2181754  -0.19050014 -0.15737947 -0.18808742]
 [ 2.88805138 -1.74731741  0.          0.        ]]","[-1.28710148  1.42907756 -1.16919885  0.83575315 -1.3617129  -1.62606961
  0.37309     0.03005902 -0.23911515  0.59203105  0.        ]",[-0.86679822 -0.72548974]
26,-0.036983812262,[ 0.28967598  0.3246928 ],-0.036983812262,[-0.20059268  0.10476863],"[[-2.18472386 -0.21219297 -0.15737947 -0.18808742]
 [ 0.4651701  -0.42637299  0.          0.        ]]","[-1.24722588  1.42341261 -1.19801115  0.7797257  -1.36171099 -1.62606669
  0.03882595  0.25121212 -0.20282457  0.55458355  0.        ]",[-0.86679822 -0.72548974]
