timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.11244398  2.10725707  0.02516454  0.76071397 -1.28072295 -0.36822316
 -0.01170551  0.36334289  2.40313552  0.48864253  0.        ]",[-1.30534042 -3.44800749],-0.361298340213,-0.361298340213,[-1.87685728 -2.48357153],"[[ 0.03723755  0.0082459  -0.14742371 -0.04527217]
 [-0.00380364 -0.00073141  0.          0.        ]]",[-0.13748609 -0.20128013]
1,"[ 1.11339558  2.10660146 -0.03467584  0.63814203 -1.28071499 -0.36822217
 -0.34565388 -0.18909929  2.40397993  0.38408679  0.        ]",[-2.46525586 -2.73426791],-0.359737148362,-0.359737148362,[-1.61761367 -2.31940365],"[[ -2.51282732e-03  -3.14809748e-02  -1.47423713e-01  -4.52721726e-02]
 [ -3.95807396e+00  -3.95877032e+00   0.00000000e+00   0.00000000e+00]]",[-0.13748609 -0.20128013]
2,"[ 1.10332235  2.09203912 -0.21199049  0.27541506 -1.28070702 -0.36822119
 -0.6730034  -0.73060593  2.36954362  0.0764532   0.        ]",[-1.32688803 -3.32955256],-0.352730922513,-0.352730922513,[-1.14390612 -2.06020451],"[[-0.12056451 -0.14958265 -0.14742371 -0.04527217]
 [-7.83421606 -7.83846713  0.          0.        ]]",[-0.13748609 -0.20128013]
3,"[ 1.04495982  2.02718803 -0.49792612 -0.30688559 -1.28069906 -0.3682202
 -0.99390674 -1.261382    2.19711124 -0.39303001  0.        ]",[-0.91407733 -1.55858517],-0.333665745757,-0.333665745757,[-0.4758895  -1.67251039],"[[ -0.31537268  -0.34450736  -0.14742371  -0.04527217]
 [-11.63405258 -11.64131582   0.           0.        ]]",[-0.13748609 -0.20128013]
4,"[ 0.88494126  1.85783426 -0.85861279 -1.04439673 -1.28069109 -0.36821922
 -1.27983821 -1.78163385  1.76625779 -0.87774167  0.        ]",[ 1.00621948 -1.52670936],-0.293409735753,-0.293409735753,[ 0.26274934 -1.14938116],"[[ -0.5820218   -0.61473355  -0.14742371  -0.04527217]
 [-15.01982985 -15.36883823   0.           0.        ]]",[-0.13748609 -0.20128013]
5,"[ 0.65225235  1.52761411 -1.15186943 -1.79038324 -1.28068313 -0.36821823
 -0.92070293 -2.29191156  1.16117403 -1.07719642  0.        ]",[ 0.646161  -1.8870283],-0.233326306133,-0.233326306133,[ 0.38142011 -0.83530945],"[[ -0.83975109  -0.9587943   -0.14742371  -0.04527217]
 [-10.76738948 -19.02503502   0.           0.        ]]",[-0.13748609 -0.20128013]
6,"[ 0.44337648  1.00972467 -1.31966766 -2.29159979 -1.28067516 -0.36821725
 -0.68697717 -2.79198502  0.63215106 -0.89682832  0.        ]",[ 0.39210236 -1.71190398],-0.164237237323,-0.164237237323,[ 0.28337097 -0.61516052],"[[ -1.02733034  -1.37524755  -0.14742371  -0.04527217]
 [ -7.99989342 -22.60833059   0.           0.        ]]",[-0.13748609 -0.20128013]
7,"[ 0.26696866  0.35313051 -1.41739307 -2.21988957 -1.2806672  -0.36821626
 -0.54284391 -3.28207296  0.33066366 -0.43889184  0.        ]",[ 0.18470213  0.16352443],-0.0969079750646,-0.0969079750646,[ 0.17041406 -0.44885275],"[[ -1.17020402  -1.8626518   -0.14742371  -0.04527217]
 [ -6.29324706 -26.12037655   0.           0.        ]]",[-0.13748609 -0.20128013]
8,"[ 0.11370255 -0.23451913 -1.47658042 -1.40879401 -1.28065923 -0.36821528
 -0.47087652 -3.11944046  0.35142204  0.07609794  0.        ]",[ 0.29020283 -1.16311366],-0.0799684138627,-0.0799684138627,[ 0.19078039 -0.41483796],"[[ -1.28752217  -2.37337357  -0.14742371  -0.04527217]
 [ -5.44110665 -24.95568144   0.           0.        ]]",[-0.13748609 -0.20128013]
9,"[-0.01610013 -0.57984508 -1.51031825  0.01881286 -1.28065127 -0.36821429
 -0.36492035 -3.60297567  0.65579332  0.43434149  0.        ]",[ 0.25001877  0.95186369],-0.12997453941,-0.12997453941,[ 0.15915361 -0.42001963],"[[ -1.38375917  -2.90725715  -0.14742371  -0.04527217]
 [ -4.18650735 -28.42112745   0.           0.        ]]",[-0.13748609 -0.20128013]
10,"[-0.1161586  -0.61651428 -1.52677942  0.82356934 -1.28064331 -0.36821331
 -0.27423387  0.1455417   0.87599099  0.50209925  0.        ]",[-0.85581949 -1.4496821 ],-0.160729831631,-0.160729831631,[ 0.04234632 -0.65551066],"[[-1.45671532 -3.1702058  -0.14742371 -0.04527217]
 [-3.11271297 -1.56172841  0.          0.        ]]",[-0.13748609 -0.20128013]
11,"[-0.24850322 -0.61705886 -1.53629844  0.72289966 -1.28063534 -0.36821232
 -0.55517797  0.78818696  0.84877481  0.49912035  0.        ]",[ 0.37694087 -0.52949304],-0.15715569964,-0.15715569964,[ 0.06212801 -0.6640076 ],"[[-1.55234584 -3.13757779 -0.14742371 -0.04527217]
 [-6.43933541  3.04305349  0.          0.        ]]",[-0.13748609 -0.20128013]
12,"[-0.40444864 -0.6144304  -1.52988354  0.54336002 -1.28062738 -0.36821134
 -0.41837176  0.71054084  0.80788342  0.50231686  0.        ]",[ 0.76107968 -0.95114313],-0.152135138093,-0.152135138093,[ 0.08222611 -0.64191854],"[[-1.66487966 -3.0793532  -0.14742371 -0.04527217]
 [-4.81945717  2.48671262  0.          0.        ]]",[-0.13748609 -0.20128013]
13,"[-0.49416937 -0.61019276 -1.51747072  0.42569887 -1.28061942 -0.36821035
 -0.15582859  0.55721579  0.78148363  0.50800515  0.        ]",[-1.40874724 -0.20817756],-0.149079566127,-0.149079566127,[ 0.06914237 -0.63955677],"[[-1.73007816 -3.04109327 -0.14742371 -0.04527217]
 [-1.71075215  1.38810381  0.          0.        ]]",[-0.13748609 -0.20128013]
14,"[-0.59430883 -0.60704697 -1.49587321  0.36175785 -1.28061145 -0.36820937
 -0.48734848  0.46673909  0.77084858  0.51573845  0.        ]",[ 0.91103385 -2.07984108],-0.148110897628,-0.148110897628,[ 0.13758713 -0.60080808],"[[-1.80367859 -3.02024322 -0.14742371 -0.04527217]
 [-5.63620585  0.7398211   0.          0.        ]]",[-0.13748609 -0.20128013]
15,"[-0.69511265 -0.60537667 -1.46551734  0.33197234 -1.28060349 -0.36820838
 -0.17329513  0.40518447  0.76995063  0.5237797   0.        ]",[-0.69010735 -0.4626002 ],-0.148380474008,-0.148380474008,[ 0.08194838 -0.62512523],"[[-1.87909272 -3.01051327 -0.14742371 -0.04527217]
 [-1.91759718  0.29877282  0.          0.        ]]",[-0.13748609 -0.20128013]
16,"[-0.78059394 -0.60456226 -1.43258899  0.31824871 -1.28059553 -0.3682074
 -0.40084678  0.38570316  0.77292066  0.53038776  0.        ]",[ 0.68839904  0.51014826],-0.149066728775,-0.149066728775,[ 0.11036086 -0.6115157 ],"[[-1.94447825 -3.00602622 -0.14742371 -0.04527217]
 [-4.61197634  0.15919149  0.          0.        ]]",[-0.13748609 -0.20128013]
17,"[-0.86213927 -0.59987894 -1.39457129  0.2467631  -1.28058756 -0.36820641
 -0.16294058  0.66719171  0.76136234  0.54177358  0.        ]",[ 1.50060281 -0.86691571],-0.148192918004,-0.148192918004,[ 0.03951571 -0.65487713],"[[-2.00845428 -2.98260561 -0.14742371 -0.04527217]
 [-1.79501544  2.17614473  0.          0.        ]]",[-0.13748609 -0.20128013]
18,"[-0.85687813 -0.59796095 -1.39721677  0.22042138 -1.2805796  -0.36820543
  0.1744287   0.18213576  0.75408954  0.54344979  0.        ]",[ 0.19407033 -1.82218253],-0.147379921284,-0.147379921284,[ 0.03020363 -0.63991523],"[[-2.00427478 -2.97395395 -0.14742371 -0.04527217]
 [ 2.19965421 -1.29939673  0.          0.        ]]",[-0.13748609 -0.20128013]
19,"[-0.79158633 -0.6075018  -1.42781875  0.37048651 -1.28057164 -0.36820444
  0.23564465  0.17974963  0.77468035  0.53087035  0.        ]",[-0.13962391 -0.144214  ],-0.149309698233,-0.149309698233,[ 0.00920973 -0.65202767],"[[-1.95301014 -3.02309343 -0.14742371 -0.04527217]
 [ 2.92449481 -1.31649074  0.          0.        ]]",[-0.13748609 -0.20128013]
20,"[-0.72349296 -0.60808298 -1.45528624  0.38175764 -1.28056367 -0.36820346
  0.18407317  0.42078245  0.78573666  0.52248146  0.        ]",[-1.26431744 -0.61032697],-0.150286655532,-0.150286655532,[ 0.00158537 -0.66645885],"[[-1.90064665 -3.02677144 -0.14742371 -0.04527217]
 [ 2.31386414  0.41056892  0.          0.        ]]",[-0.13748609 -0.20128013]
21,"[-0.71548394 -0.60654398 -1.45822049  0.3527709  -1.28055571 -0.36820247
 -0.15417923  0.42578722  0.77704929  0.52390618  0.        ]",[-0.32936672 -1.13780476],-0.149272184011,-0.149272184011,[ 0.06950851 -0.63240731],"[[-1.89455379 -3.01731037 -0.14742371 -0.04527217]
 [-1.69123444  0.44643754  0.          0.        ]]",[-0.13748609 -0.20128013]
22,"[-0.77624357 -0.60536223 -1.43436186  0.33195218 -1.28054775 -0.36820149
 -0.26148689  0.39761439  0.77610686  0.52913458  0.        ]",[ 0.53529396 -0.48510081],-0.1494048068,-0.1494048068,[ 0.08398882 -0.62468135],"[[-1.94112669 -3.0105085  -0.14742371 -0.04527217]
 [-2.96182094  0.24458179  0.          0.        ]]",[-0.13748609 -0.20128013]
23,"[-0.82423224 -0.60462541 -1.41300414  0.31951941 -1.28053979 -0.3682005
 -0.07754048  0.3854426   0.77676457  0.53316159  0.        ]",[-0.25273469  0.05203591],-0.149680562614,-0.149680562614,[ 0.04654852 -0.64237988],"[[-1.97851038 -3.0064437  -0.14742371 -0.04527217]
 [-0.78380642  0.15737633  0.          0.        ]]",[-0.13748609 -0.20128013]
24,"[-0.8566036  -0.60365406 -1.39728474  0.30367634 -1.28053183 -0.36819952
 -0.16073985  0.41375672  0.77541472  0.53660025  0.        ]",[-1.28307856  1.40823209],-0.149680086896,-0.149680086896,[ 0.05439571 -0.63974166],"[[-2.00407058 -3.00126058 -0.14742371 -0.04527217]
 [-1.76893048  0.3602596   0.          0.        ]]",[-0.13748609 -0.20128013]
25,"[-0.94901844 -0.5932467  -1.34625064  0.16102569 -1.28052386 -0.36819853
 -0.49215237  0.96535314  0.74778626  0.55684864  0.        ]",[-0.82689105  0.59874046],-0.147288090658,-0.147288090658,[ 0.06101847 -0.65570211],"[[-2.07882088 -2.95440075 -0.14742371 -0.04527217]
 [-5.69301794  4.31255766  0.          0.        ]]",[-0.13748609 -0.20128013]
26,"[-1.11773016 -0.55765364 -1.22607997 -0.16591623 -1.2805159  -0.36819755
 -0.75911901  1.28429465  0.6857615   0.61155346  0.        ]",[ 0.86660529 -1.59574516],-0.142822934362,-0.142822934362,[ 0.06493907 -0.66554636],"[[-2.22439703 -2.8452204  -0.14742371 -0.04527217]
 [-8.85404832  6.59787587  0.          0.        ]]",[-0.13748609 -0.20128013]
27,"[-1.26405485 -0.51615004 -1.08566094 -0.43015268 -1.28050794 -0.36819656
 -0.45454443  0.71347075  0.64546102  0.67142311  0.        ]",[-1.15318622  0.51809384],-0.141850113361,-0.141850113361,[ 0.02726392 -0.66534519],"[[-2.36529496 -2.75429927 -0.14742371 -0.04527217]
 [-5.24777632  2.50785419  0.          0.        ]]",[-0.13748609 -0.20128013]
