timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
26,[ 0.72246861  0.66071177],[-0.21075862 -0.14462432],-0.0156772372854,-0.0156772372854,"[[ 1.81713153 -0.91198303  0.05372977  0.19541738]
 [-3.92011266 -3.89633495  0.          0.        ]]","[-0.8528484   1.27275532  1.3965657  -1.14516683  0.46902761  1.70544541
 -0.47686048 -0.23454476 -0.48862296  0.01008953  0.        ]",[-0.32823265 -0.28242797]
27,[ 1.2834245   0.78134716],[ 2.35163316 -0.85740665],-0.0257066945324,-0.0257066945324,"[[ 1.73114049 -0.99487849  0.05372977  0.19541738]
 [-4.67648845 -4.39155815  0.          0.        ]]","[-0.72608672  1.18496317  1.42232827 -1.27742642  0.46902711  1.70543955
 -0.56314638 -0.30835991 -0.29380133 -0.10045577  0.        ]",[-0.32823265 -0.28242797]
28,[ 1.01401377  1.33053577],[ 0.38550364 -1.43582367],-0.0470451752039,-0.0470451752039,"[[ 1.6782448  -1.11591131  0.05372977  0.19541738]
 [-0.62656186 -7.70068982  0.          0.        ]]","[-0.64716878  1.04823011  1.43280409 -1.44179075  0.4690266   1.70543369
 -0.10113467 -0.80160144 -0.14503115 -0.24746361  0.        ]",[-0.32823265 -0.28242797]
29,[ 0.92588675  1.78819501],[ 0.97862735  0.97509813],-0.0674516222338,-0.0674516222338,"[[  1.68114929  -1.30812723   0.05372977   0.19541738]
 [  0.91184613 -11.50820069   0.           0.        ]]","[-0.65151503  0.81476985  1.4323317  -1.62757552  0.4690261   1.70542782
  0.07436548 -1.36912676 -0.06458059 -0.43576212  0.        ]",[-0.32823265 -0.28242797]
30,[ 0.35284379  1.60419786],[ 0.38747826  2.98052072],-0.0794426412357,-0.0794426412357,"[[ 1.73804971 -1.49727473  0.05372977  0.19541738]
 [ 4.76553351 -7.42012923  0.          0.        ]]","[-0.73634738  0.57286077  1.42064457 -1.71468507  0.4690256   1.70542196
  0.51399052 -0.75977841 -0.0755703  -0.58413385  0.        ]",[-0.32823265 -0.28242797]
31,[-0.18926245  1.28041172],[ 0.78020003  2.09389424],-0.0771320357197,-0.0771320357197,"[[ 1.84779368 -1.60447693  0.05372977  0.19541738]
 [ 6.20411147 -3.31375775  0.          0.        ]]","[-0.89743515  0.43368169  1.38477441 -1.72056345  0.46902509  1.70541609
  0.67810159 -0.14770305 -0.17093663 -0.60584982  0.        ]",[-0.32823265 -0.28242797]
32,[-1.38740385  0.78717005],[-1.30579554  0.61624797],-0.0650313443158,-0.0650313443158,"[[ 2.00161923 -1.63036853  0.05372977  0.19541738]
 [ 9.1685478   0.7112213   0.          0.        ]]","[-1.11446384  0.40008139  1.30572251 -1.71723048  0.46902459  1.70541023
  1.01628071  0.45224027 -0.33627048 -0.52402618  0.        ]",[-0.32823265 -0.28242797]
33,[-1.18321216  0.48574492],[-2.74189885  0.15851741],-0.055574422852,-0.055574422852,"[[ 2.1434562  -1.59179383  0.05372977  0.19541738]
 [ 5.02892889  3.13812064  0.          0.        ]]","[-1.30153169  0.45015197  1.20455405 -1.72150732  0.46902408  1.70540437
  0.54403512  0.81398115 -0.52450654 -0.41330236  0.        ]",[-0.32823265 -0.28242797]
34,[-0.71108288  0.36148748],[-0.01757571  0.85126363],-0.0531544524511,-0.0531544524511,"[[ 2.20332611 -1.52334959  0.05372977  0.19541738]
 [ 0.97161098  3.70440585  0.          0.        ]]","[-1.37578014  0.53904652  1.154194   -1.71900644  0.46902358  1.7053985
  0.08117863  0.89838752 -0.64034909 -0.33104195  0.        ]",[-0.32823265 -0.28242797]
35,[-1.0721314  -0.22651643],[ 0.68140087 -0.23882148],-0.0528154893391,-0.0528154893391,"[[ 2.22185991 -1.41617825  0.05372977  0.19541738]
 [ 0.88202836  7.00173984  0.          0.        ]]","[-1.39812812  0.6775026   1.13772425 -1.68921399  0.46902308  1.70539264
  0.07095903  1.38986907 -0.73624572 -0.23920185  0.        ]",[-0.32823265 -0.28242797]
36,[-1.86338115 -0.14095342],[-3.47651994  0.49853696],-0.0627465789822,-0.0627465789822,"[[ 2.26637941 -1.28702775  0.05372977  0.19541738]
 [ 3.56096803  5.91692298  0.          0.        ]]","[-1.4505192   0.84116076  1.09652022 -1.61183976  0.46902257  1.70538678
  0.37657103  1.22816878 -0.89864288 -0.14604784  0.        ]",[-0.32823265 -0.28242797]
37,[-1.45596099 -0.53634667],[-1.54893185 -0.21654458],-0.0776514897914,-0.0776514897914,"[[ 2.29718224 -1.15004883  0.05372977  0.19541738]
 [-0.46721931  7.77478399  0.          0.        ]]","[-1.48565388  1.0080594   1.06668412 -1.48164343  0.46902207  1.70538091
 -0.08296326  1.50508816 -1.06203078 -0.07566582  0.        ]",[-0.32823265 -0.28242797]
38,[-0.78814095 -0.55196214],[-1.28059877 -0.39531569],-0.0821441533182,-0.0821441533182,"[[ 2.24823227 -1.00468952  0.05372977  0.19541738]
 [-4.41454665  6.76454129  0.          0.        ]]","[-1.42937893  1.17422988  1.11358815 -1.29199441  0.46902157  1.70537505
 -0.53327294  1.3545031  -1.11628745 -0.00427851  0.        ]",[-0.32823265 -0.28242797]
39,[ 0.1203359  -0.50729364],[-0.41889906  0.39167175],-0.0700382746393,-0.0700382746393,"[[ 2.12112585 -0.88643476  0.05372977  0.19541738]
 [-8.28315739  5.06662977  0.          0.        ]]","[-1.27305266  1.29872346  1.22218735 -1.101287    0.46902106  1.70536919
 -0.97460185  1.10141902 -1.01617593  0.06662459  0.        ]",[-0.32823265 -0.28242797]
40,[ 0.5976491  -0.92148876],[ 0.02329143 -1.03105087],-0.0469472001293,-0.0469472001293,"[[ 1.94047558 -0.77054108  0.05372977  0.19541738]
 [-9.77687882  6.51791409  0.          0.        ]]","[-1.02967079  1.40961051  1.34105867 -0.88541898  0.46902056  1.70536332
 -1.14500306  1.31773676 -0.81413129  0.12176053  0.        ]",[-0.32823265 -0.28242797]
41,[ 1.1895473  -0.52627259],[ 0.46272316  0.36809377],-0.0182133481886,-0.0182133481886,"[[ 1.74781878 -0.68120358  0.05372977  0.19541738]
 [-9.48977852  2.4294544   0.          0.        ]]","[-0.75081032  1.48662261  1.41813031 -0.70126749  0.46902006  1.70535746
 -1.11224852  0.70833161 -0.55960852  0.12405943  0.        ]",[-0.32823265 -0.28242797]
42,[ 1.1958636  -0.81219125],[-0.21081336 -0.4685743 ],-0.0101404305949,-0.0101404305949,"[[ 1.57827034 -0.61847837  0.05372977  0.19541738]
 [-7.47179193  3.83835306  0.          0.        ]]","[-0.49693028  1.53591644  1.44128008 -0.56360595  0.46901955  1.7053516
 -0.88203561  0.91833321 -0.32196241  0.07689402  0.        ]",[-0.32823265 -0.28242797]
43,[ 1.85628641 -0.62192857],[ 1.38162638 -1.23848055],-0.035312043057,-0.035312043057,"[[ 1.42195724 -0.56108533  0.05372977  0.19541738]
 [-8.15724104  1.90738816  0.          0.        ]]","[-0.26241415  1.5773762   1.42490783 -0.43212492  0.46901905  1.70534573
 -0.9602299   0.63051283 -0.10795974 -0.00184484  0.        ]",[-0.32823265 -0.28242797]
44,[ 1.82189822 -0.15289915],[ 2.10089489  0.63396437],-0.0599724196373,-0.0599724196373,"[[ 1.30013892 -0.56305795  0.05372977  0.19541738]
 [-4.03833023 -2.09133711  0.          0.        ]]","[-0.08313682  1.57600559  1.38728095 -0.43672618  0.46901855  1.70533987
 -0.49034467  0.03448327  0.08390216 -0.12366491  0.        ]",[-0.32823265 -0.28242797]
45,[ 1.21683395 -0.54805893],[ 1.26226305 -0.15595528],-0.0696433374073,-0.0696433374073,"[[ 1.25985774 -0.57929739  0.05372977  0.19541738]
 [-0.00320892  0.45889273  0.          0.        ]]","[-0.02504017  1.56459512  1.37013676 -0.47438984  0.46901804  1.70533401
 -0.03001834  0.41460739  0.15393341 -0.18318436  0.        ]",[-0.32823265 -0.28242797]
46,[ 0.32855907 -0.45768851],[ 1.03874016 -1.56139782],-0.0614552086007,-0.0614552086007,"[[ 1.2994897  -0.57642045  0.05372977  0.19541738]
 [ 3.95323044 -0.16909438  0.          0.        ]]","[-0.082195    1.56663195  1.38701598 -0.46774555  0.46901754  1.70532814
  0.42133191  0.32100238  0.09356796 -0.13548388  0.        ]",[-0.32823265 -0.28242797]
47,[-0.76706207  0.15610275],[ 0.13159183  1.53935399],-0.0422877289822,-0.0422877289822,"[[ 1.41747744 -0.61950964  0.05372977  0.19541738]
 [ 7.83264312 -4.12660793  0.          0.        ]]","[-0.25574635  1.53511555  1.42389261 -0.56591934  0.46901704  1.70532228
  0.86389437 -0.26888551 -0.05882136 -0.04985874  0.        ]",[-0.32823265 -0.28242797]
48,[-1.51464534 -0.26857382],[-1.30082469 -0.34256277],-0.0149548557032,-0.0149548557032,"[[ 1.57778604 -0.66149388  0.05372977  0.19541738]
 [ 8.19699377 -0.08527963  0.          0.        ]]","[-0.49620148  1.50251831  1.44126301 -0.65871859  0.46901653  1.70531642
  0.90545809  0.33349583 -0.28736583  0.04823637  0.        ]",[-0.32823265 -0.28242797]
49,[-1.0305146   0.01767883],[ 1.06167213 -0.67101737],-0.00970932967396,-0.00970932967396,"[[ 1.70040972 -0.67677637  0.05372977  0.19541738]
 [ 4.07908467 -1.4384884   0.          0.        ]]","[-0.68027587  1.49019845  1.42884561 -0.6917649   0.46901603  1.70531056
  0.43568597  0.13179253 -0.48192053  0.10736718  0.        ]",[-0.32823265 -0.28242797]
