timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05535835  1.53290503 -0.15060621  1.06881223  1.20250795 -0.05609629
 -0.04968933  0.32659076  0.27665413 -0.07784159  0.        ]",[-0.30805879 -2.55397715],-0.0711643133479,-0.0711643133479,[ 1.06080723 -2.09882021],"[[-0.0821324  -0.06994337  0.13956405 -0.00678798]
 [ 0.00283651 -0.00105738  0.          0.        ]]",[-0.66784227 -0.58405089]
1,"[ 1.05376981  1.5282829  -0.16839304  0.964509    1.20250621 -0.05609626
 -0.20812063 -0.30877005  0.26573857 -0.1589584   0.        ]",[ 1.50572422 -1.6805163 ],-0.0721471463021,-0.0721471463021,[ 1.85636282 -1.3391571 ],"[[-0.09428786 -0.10968739  0.13956405 -0.00678798]
 [-1.21433684 -3.96015244  0.          0.        ]]",[-0.66784227 -0.58405089]
2,"[ 1.05577279  1.50257658 -0.14547467  0.65774317  1.20250448 -0.05609622
  0.31011162 -0.93187282  0.2392589  -0.27006109  0.        ]",[ 2.02371426 -1.6107161 ],-0.0734750674389,-0.0734750674389,[ 1.34795392 -0.70829135],"[[ -7.86280285e-02  -2.27847086e-01   1.39564051e-01  -6.78797760e-03]
 [  2.76705984e+00  -7.84286762e+00   0.00000000e+00   0.00000000e+00]]",[-0.66784227 -0.58405089]
3,"[ 1.06016429  1.42191111 -0.00677653  0.17151734  1.20250275 -0.05609619
  0.81809584 -1.54262207  0.20444148 -0.28096408  0.        ]",[ 0.90736328  0.03855106],-0.07079284905,-0.07079284905,[ 0.46160024  0.03137308],"[[  1.58696582e-02  -4.22889027e-01   1.39564051e-01  -6.78797760e-03]
 [  6.66972702e+00  -1.16486175e+01   0.00000000e+00   0.00000000e+00]]",[-0.66784227 -0.58405089]
4,"[ 1.03534126  1.27022949  0.2386232  -0.34603079  1.20250101 -0.05609616
  1.26816241 -1.48128424  0.1602852  -0.15474199  0.        ]",[ 0.20896746  1.07158395],-0.0619860004859,-0.0619860004859,[-1.0119319   0.19980344],"[[  1.83955774e-01  -6.52027206e-01   1.39564051e-01  -6.78797760e-03]
 [  1.01274417e+01  -1.12664232e+01   0.00000000e+00   0.00000000e+00]]",[-0.66784227 -0.58405089]
5,"[ 0.94747588  1.10958874  0.53218542 -0.70113842  1.20249928 -0.05609612
  1.34955701 -0.81002964  0.11440712  0.1126319   0.        ]",[-1.65519932 -1.20024811],-0.0522603370039,-0.0522603370039,[-2.21516037 -0.41188902],"[[  3.92778464e-01  -8.35388917e-01   1.39564051e-01  -6.78797760e-03]
 [  1.07527847e+01  -7.08366727e+00   0.00000000e+00   0.00000000e+00]]",[-0.66784227 -0.58405089]
6,"[ 0.82918479  0.92353029  0.75770502 -0.98604062  1.20249755 -0.05609609
  0.80705073 -1.42271645  0.03334044  0.28719989  0.        ]",[-0.84283633  1.9364382 ],-0.0457034419132,-0.0457034419132,[-0.90077573  1.0038954 ],"[[  5.66017646e-01  -1.01536713e+00   1.39564051e-01  -6.78797760e-03]
 [  6.58490636e+00  -1.09014922e+01   0.00000000e+00   0.00000000e+00]]",[-0.66784227 -0.58405089]
7,"[ 0.74639371  0.72003893  0.87399078 -1.19487062  1.20249581 -0.05609606
  0.35586213 -0.75247665 -0.06120394  0.28984156  0.        ]",[-0.41261359  0.49704093],-0.0365781394813,-0.0365781394813,[-0.27398324  0.59390831],"[[ 0.66293743 -1.191493    0.13956405 -0.00678798]
 [ 3.11858609 -6.72505735  0.          0.        ]]",[-0.66784227 -0.58405089]
8,"[ 0.70382211  0.58072798  0.92556865 -1.28956653  1.20249408 -0.05609603
  0.13523949 -0.41520159 -0.12824778  0.25633169  0.        ]",[ 0.8904738   0.59893261],-0.0291624705242,-0.0291624705242,[-0.00475977  0.37525272],"[[ 0.70830312 -1.30490751  0.13956405 -0.00678798]
 [ 1.42362201 -4.62341081  0.          0.        ]]",[-0.66784227 -0.58405089]
9,"[ 0.64032275  0.49528699  0.99448029 -1.33061432  1.20249235 -0.05609599
  0.59017544 -0.02004247 -0.17265323  0.3074737   0.        ]",[-1.11800507  0.32472055],-0.0269654911981,-0.0269654911981,[-1.57406855 -0.34040475],"[[ 0.77184267 -1.37267056  0.13956405 -0.00678798]
 [ 4.91873348 -2.16107308  0.          0.        ]]",[-0.66784227 -0.58405089]
