timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.02530829  1.73471079  0.02736959  1.20727721 -1.56718824  0.54914938
 -0.05117239  0.34211779  3.1002969  -0.35535902  0.        ]",[-1.72620436 -2.52652717],-0.391153785154,-0.391153785154,[-1.64828169 -2.79726005],"[[ 0.05060697  0.04907823 -0.17897562  0.06315683]
 [-0.00269701  0.00222757  0.          0.        ]]",[-0.38047636 -0.31352147]
1,"[ 1.0271405   1.73621025 -0.03144791  1.09960677 -1.56718381  0.5491488
 -0.51037506 -0.25248411  3.10608332 -0.48746674  0.        ]",[-1.12848633 -1.26853499],-0.393522088185,-0.393522088185,[-1.31054914 -2.48644614],"[[ 0.0108785   0.00940993 -0.17897562  0.06315683]
 [-3.95698801 -3.95587139  0.          0.        ]]",[-0.38047636 -0.31352147]
2,"[ 1.018614    1.72861192 -0.2059801   0.77962989 -1.56717938  0.54914821
 -0.96050127 -0.83531687  3.07818155 -0.87882876  0.        ]",[-0.7491155  -1.81345431],-0.397955165968,-0.397955165968,[-0.65148127 -2.01308084],"[[-0.10715148 -0.10863437 -0.17897562  0.06315683]
 [-7.83312583 -7.8356298   0.          0.        ]]",[-0.38047636 -0.31352147]
3,"[ 0.96366022  1.67694214 -0.4739476   0.26245744 -1.56717494  0.54914763
 -1.28650407 -1.4066623   2.89766579 -1.46471259  0.        ]",[ 0.37626902 -0.40048052],-0.396765486377,-0.396765486377,[-0.10026694 -1.8933866 ],"[[ -0.29197959  -0.30350689  -0.17897562   0.06315683]
 [-10.64042365 -11.63893442   0.           0.        ]]",[-0.38047636 -0.31352147]
4,"[ 0.85209436  1.54494183 -0.74174077 -0.34507726 -1.56717051  0.54914704
 -1.08922409 -1.61032669  2.51408127 -1.99720625  0.        ]",[-0.55272217 -1.36960809],-0.382618733113,-0.382618733113,[ 0.01780899 -2.07983112],"[[ -0.48774285  -0.54988858  -0.17897562   0.06315683]
 [ -8.94162311 -12.99470218   0.           0.        ]]",[-0.38047636 -0.31352147]
5,"[ 0.68677199  1.29799229 -0.98672445 -0.96056274 -1.56716608  0.54914645
 -1.32264338 -2.16635025  1.94821345 -2.32773882  0.        ]",[ 1.04707668 -2.10981317],-0.351751521812,-0.351751521812,[ 0.26290354 -2.12434363],"[[ -0.68674014  -0.8469198   -0.17897562   0.06315683]
 [-10.95166916 -16.69606576   0.           0.        ]]",[-0.38047636 -0.31352147]
6,"[ 0.5007611   0.8878017  -1.17391439 -1.47355813 -1.56716165  0.54914587
 -0.83816567 -2.71163276  1.3158748  -2.31414401  0.        ]",[-0.88897168 -1.3535042 ],-0.302455121234,-0.302455121234,[ 0.01528092 -2.06536865],"[[ -0.86391462  -1.21726158  -0.17897562   0.06315683]
 [ -6.77974172 -20.32599633   0.           0.        ]]",[-0.38047636 -0.31352147]
7,"[ 0.29404339  0.32358582 -1.32011094 -1.63083037 -1.56715721  0.54914528
 -1.23146626 -3.24582172  0.78325773 -1.91411276  0.        ]",[ 0.64511289 -1.6957147 ],-0.236422464738,-0.236422464738,[ 0.49269313 -1.11207616],"[[ -1.03348574  -1.65946173  -0.17897562   0.06315683]
 [-10.16655521 -23.88217896   0.           0.        ]]",[-0.38047636 -0.31352147]
8,"[ 0.05662611 -0.2956468  -1.43305905 -1.16520063 -1.56715278  0.5491447
 -0.91205044 -3.76955651  0.57113688 -1.22440918  0.        ]",[ 0.88256092  0.4864504 ],-0.169129658105,-0.169129658105,[ 0.36047575 -0.13814038],"[[ -1.20922082  -2.17208885  -0.17897562   0.06315683]
 [ -7.41601099 -27.36890612   0.           0.        ]]",[-0.38047636 -0.31352147]
9,"[-0.10345418 -0.73180309 -1.48287591 -0.09949816 -1.56714835  0.54914411
 -0.4895798  -3.39877013  0.80185248 -0.65256309  0.        ]",[-0.18090471 -0.93374919],-0.153122776907,-0.153122776907,[-0.47565988 -0.08291869],"[[ -1.32104566  -2.69470431  -0.17897562   0.06315683]
 [ -3.7780333  -24.90084906   0.           0.        ]]",[-0.38047636 -0.31352147]
