timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
11,[ 0.33114198  0.30765352],[ 0.17416829  0.29247104],-0.0465925433335,-0.0465925433335,"[[-0.6950807  -1.58780418  0.0142804  -0.10167073]
 [ 1.68495932 -5.82525287  0.          0.        ]]","[ 0.67800346  0.40327146 -0.98035759 -1.61997735  0.13036468 -0.87190728
  0.16793168 -0.53845742 -0.49283267 -0.34185588  0.        ]",[-0.39819959 -0.32482049]
12,[ 0.12935536  0.22444314],[-0.75588166  0.35898124],-0.0396267527517,-0.0396267527517,"[[-0.65480249 -1.69153377  0.0142804  -0.10167073]
 [ 2.34069902 -4.55194477  0.          0.        ]]","[ 0.71604284  0.26917333 -0.93397685 -1.60067963  0.13036458 -0.87190604
  0.24507093 -0.34619916 -0.51656343 -0.25946294  0.        ]",[-0.39819959 -0.32482049]
13,[ 0.625045    0.39908466],[ 0.73853407  1.56158588],-0.03534220721,-0.03534220721,"[[-0.63847188 -1.76740257  0.0142804  -0.10167073]
 [-0.69753908 -3.03998742  0.          0.        ]]","[ 0.73091445  0.17207433 -0.91475176 -1.56826925  0.13036447 -0.8719048
 -0.11233944 -0.1179071  -0.54869956 -0.1963873   0.        ]",[-0.39819959 -0.32482049]
14,[-0.07441401 -0.46198913],[ 0.15796495 -1.04769648],-0.0336131380716,-0.0336131380716,"[[-0.62296126 -1.78787432  0.0142804  -0.10167073]
 [ 2.23883409  0.97942311  0.          0.        ]]","[ 0.7447396   0.1461004  -0.89627482 -1.55689718  0.13036436 -0.87190356
  0.23308797  0.48898776 -0.5437637  -0.17901924  0.        ]",[-0.39819959 -0.32482049]
15,[-0.09983428  0.08038995],[ 1.10264409 -0.77242437],-0.030023998273,-0.030023998273,"[[-0.57235107 -1.80820872  0.0142804  -0.10167073]
 [ 2.82025377 -2.99959955  0.          0.        ]]","[ 0.78778128  0.12041656 -0.83457267 -1.54450602  0.13036426 -0.87190232
  0.30148452 -0.11180965 -0.49750862 -0.1608599   0.        ]",[-0.39819959 -0.32482049]
16,[-0.89444411  0.31238064],[-0.48080775 -1.66753742],-0.0210468922862,-0.0210468922862,"[[-0.47678955 -1.89829539  0.0142804  -0.10167073]
 [ 6.7229357  -5.99903173  0.          0.        ]]","[ 0.86009767  0.00829212 -0.71262229 -1.47663457  0.13036415 -0.87190108
  0.760586   -0.56469735 -0.45046168 -0.07885338  0.        ]",[-0.39819959 -0.32482049]
17,[-0.46028554  1.24292672],[-0.85606712  1.0875278 ],-0.00732060814412,-0.00732060814412,"[[-0.36275572 -2.05680884  0.0142804  -0.10167073]
 [ 4.68715273 -9.83954248  0.          0.        ]]","[ 0.93030782 -0.18024367 -0.55911362 -1.30724037  0.13036404 -0.87189984
  0.5211006  -1.14457942 -0.43839093  0.06777869  0.        ]",[-0.39819959 -0.32482049]
18,[ 0.00296882  1.25194085],[-0.29465628  1.94697775],-0.0108587219285,-0.0108587219285,"[[-0.30394648 -2.21191478  0.0142804  -0.10167073]
 [ 1.20535183 -5.68492771  0.          0.        ]]","[ 0.95938925 -0.35005969 -0.47715951 -1.08342398  0.13036393 -0.87189861
  0.11150914 -0.51726783 -0.48078957  0.21259794  0.        ]",[-0.39819959 -0.32482049]
19,[ 0.0687345   0.86794937],[-0.83981509  1.2575245 ],-0.0180645897029,-0.0180645897029,"[[-0.29178402 -2.28475579  0.0142804  -0.10167073]
 [ 0.01487419 -1.61274807  0.          0.        ]]","[ 0.96478314 -0.42361735 -0.46001013 -0.95998392  0.13036383 -0.87189737
 -0.0285361   0.09759652 -0.51143638  0.28261325  0.        ]",[-0.39819959 -0.32482049]
20,[ 0.56401575  0.54359734],[-0.27054789  0.94064915],-0.0191622159386,-0.0191622159386,"[[-0.32484734 -2.27696154  0.0142804  -0.10167073]
 [-3.31011935  2.37887642  0.          0.        ]]","[ 0.94961655 -0.4159544  -0.50647461 -0.97372059  0.13036372 -0.87189613
 -0.41968123  0.70029745 -0.53370619  0.27440317  0.        ]",[-0.39819959 -0.32482049]
21,[ 0.69910347 -0.03261434],[-0.51879217  0.5894157 ],-0.0169692135654,-0.0169692135654,"[[-0.40113899 -2.19248579  0.0142804  -0.10167073]
 [-4.31569485  6.05644884  0.          0.        ]]","[ 0.90867813 -0.32972688 -0.61164223 -1.11442802  0.13036361 -0.87189489
 -0.53797461  1.25557761 -0.55400516  0.19168965  0.        ]",[-0.39819959 -0.32482049]
22,[ 1.10240865 -0.40325546],[ 0.94365232 -1.77601451],-0.0200833690411,-0.0200833690411,"[[-0.50720119 -2.04914169  0.0142804  -0.10167073]
 [-6.28394562  8.27060499  0.          0.        ]]","[ 0.83837498 -0.17143497 -0.75215305 -1.3168437   0.13036351 -0.87189365
 -0.76951495  1.58989205 -0.57616607  0.05572769  0.        ]",[-0.39819959 -0.32482049]
23,[ 0.65293288 -0.26704746],[-0.33555397 -0.7518658 ],-0.0277900584227,-0.0277900584227,"[[-0.59415095 -1.92510243  0.0142804  -0.10167073]
 [-2.42392823  4.14702779  0.          0.        ]]","[ 0.76962306 -0.02445728 -0.86140536 -1.45238484  0.1303634  -0.87189241
 -0.31542932  0.96726582 -0.59637494 -0.05700038  0.        ]",[-0.39819959 -0.32482049]
24,[ 1.07779145  0.28823587],[ 0.59991645 -0.69678825],-0.0336652734168,-0.0336652734168,"[[-0.65547079 -1.872854    0.0142804  -0.10167073]
 [-3.7037799   1.08801727  0.          0.        ]]","[ 0.71541287  0.03965669 -0.93474895 -1.49791138  0.13036329 -0.87189117
 -0.46598837  0.50538098 -0.63403789 -0.10054182  0.        ]",[-0.39819959 -0.32482049]
25,[ 0.77835506  0.62029946],[ 0.0737995   0.00913358],-0.0380116466066,-0.0380116466066,"[[-0.70498352 -1.87899395  0.0142804  -0.10167073]
 [-1.25565897 -1.69275195  0.          0.        ]]","[ 0.66834373  0.03206434 -0.99151632 -1.4929201   0.13036319 -0.87188993
 -0.17799538  0.08550838 -0.69284234 -0.08742313  0.        ]",[-0.39819959 -0.32482049]
26,[ 0.74794352  0.70234859],[ 0.66247945  0.47456598],-0.0401081340299,-0.0401081340299,"[[-0.7269169  -1.91215016  0.0142804  -0.10167073]
 [-0.93873332 -1.62310111  0.          0.        ]]","[ 0.64658347 -0.00867139 -1.01592175 -1.46431063  0.13036308 -0.87188869
 -0.14071263  0.096025   -0.73358718 -0.05000888  0.        ]",[-0.39819959 -0.32482049]
27,[ 0.17203945  0.20314407],[ 0.75332453  0.16061796],-0.0394302297381,-0.0394302297381,"[[-0.71919764 -1.92543886  0.0142804  -0.10167073]
 [ 1.70186949  0.28786608  0.          0.        ]]","[ 0.6543033  -0.02486646 -1.00738342 -1.45205402  0.13036297 -0.87188746
  0.1699238   0.38456492 -0.73163485 -0.03831026  0.        ]",[-0.39819959 -0.32482049]
28,[-0.51956701 -0.27876207],[ 0.11401171 -1.07511772],-0.0333365627432,-0.0333365627432,"[[-0.65558163 -1.91336026  0.0142804  -0.10167073]
 [ 4.64990114  0.91790613  0.          0.        ]]","[ 0.71530767 -0.01014933 -0.93487224 -1.46320607  0.13036286 -0.87188622
  0.51672559  0.47969535 -0.65671633 -0.06182986  0.        ]",[-0.39819959 -0.32482049]
29,[-0.52388698  0.20564225],[ 0.08078066  0.10856498],-0.0247182744727,-0.0247182744727,"[[-0.55897506 -1.93491173  0.0142804  -0.10167073]
 [ 5.00957515 -3.05979381  0.          0.        ]]","[ 0.79860249 -0.03636279 -0.81790338 -1.44303871  0.13036276 -0.87188498
  0.55903657 -0.1209052  -0.5640233  -0.04964602  0.        ]",[-0.39819959 -0.32482049]
30,[-0.66784489  0.08862546],[-0.76273455 -0.87389379],-0.0156678393927,-0.0156678393927,"[[-0.45656977 -1.99118592  0.0142804  -0.10167073]
 [ 5.2302195  -2.56925824  0.          0.        ]]","[ 0.87383347 -0.1037687  -0.68597461 -1.38487762  0.13036265 -0.87188374
  0.58499226 -0.04683818 -0.49045195  0.00240131  0.        ]",[-0.39819959 -0.32482049]
31,[-0.05586779  1.00211632],[-0.58000758  1.29964764],-0.0085860997308,-0.0085860997308,"[[-0.38329279 -2.07677547  0.0142804  -0.10167073]
 [ 2.10783321 -5.97835967  0.          0.        ]]","[ 0.9189799  -0.20300811 -0.58730641 -1.28150706  0.13036254 -0.8718825
  0.21767831 -0.56158526 -0.47117829  0.08337749  0.        ]",[-0.39819959 -0.32482049]
32,[ 0.21294837  0.72517478],[ 2.61281885  0.40740435],-0.0104649146478,-0.0104649146478,"[[-0.36459343 -2.1554258   0.0142804  -0.10167073]
 [-0.23010425 -1.90027353  0.          0.        ]]","[ 0.92930337 -0.29016257 -0.56163152 -1.17123129  0.13036244 -0.87188126
 -0.05735401  0.05417418 -0.50120334  0.15651708  0.        ]",[-0.39819959 -0.32482049]
33,[-0.62327486  0.11912897],[-1.61811691  0.05572604],-0.00914263469536,-0.00914263469536,"[[-0.32943323 -2.17687042  0.0142804  -0.10167073]
 [ 3.73293002 -0.24967819  0.          0.        ]]","[ 0.94737581 -0.31318025 -0.5128651  -1.13871277  0.13036233 -0.87188002
  0.40885292  0.30340124 -0.48237373  0.17834231  0.        ]",[-0.39819959 -0.32482049]
34,[ 0.05906942  0.38979158],[-1.10328634  0.97420527],-0.00679211448153,-0.00679211448153,"[[-0.29523361 -2.17959835  0.0142804  -0.10167073]
 [-0.29953406 -0.02387635  0.          0.        ]]","[ 0.96325841 -0.31608391 -0.4648646  -1.13450074  0.13036222 -0.87187878
 -0.06552232  0.33749533 -0.45384657  0.18358071  0.        ]",[-0.39819959 -0.32482049]
35,[ 0.68424737  0.09856528],[ 1.52714822 -0.0959226 ],-0.00702947076582,-0.00702947076582,"[[-0.34088409 -2.14136601  0.0142804  -0.10167073]
 [-4.25232712  3.83426677  0.          0.        ]]","[ 0.94167973 -0.27489115 -0.52881376 -1.19198169  0.13036212 -0.87187754
 -0.53052501  0.92004505 -0.47131823  0.14493575  0.        ]",[-0.39819959 -0.32482049]
36,[ 0.03524712 -0.30167443],[-0.59072607 -0.33489892],-0.00875782112449,-0.00875782112449,"[[-0.38536893 -2.06925516  0.0142804  -0.10167073]
 [-0.20966093  3.37831886  0.          0.        ]]","[ 0.9177961  -0.19446092 -0.59014264 -1.2912835   0.13036201 -0.87187631
 -0.05494885  0.8511991  -0.46849161  0.07651214  0.        ]",[-0.39819959 -0.32482049]
37,[ 0.54179162  0.03722164],[ 0.19372203 -0.92489039],-0.0119638075289,-0.0119638075289,"[[-0.41298072 -2.01566293  0.0142804  -0.10167073]
 [-2.54372125  1.98555371  0.          0.        ]]","[ 0.90157381 -0.13257513 -0.62766511 -1.35711307  0.1303619  -0.87187507
 -0.32952582  0.64090105 -0.46151379  0.0269937   0.        ]",[-0.39819959 -0.32482049]
38,[ 0.57058662  0.5975976 ],[-0.16547669  0.04110618],-0.015132451732,-0.015132451732,"[[-0.4556533  -2.0130906   0.0142804  -0.10167073]
 [-1.72627032 -1.71598729  0.          0.        ]]","[ 0.87443253 -0.1295629  -0.68475664 -1.36009494  0.13036179 -0.87187383
 -0.23336118  0.08199519 -0.50326571  0.02198822  0.        ]",[-0.39819959 -0.32482049]
39,[ 0.73401797  0.75970113],[ 0.95501215  0.83224018],-0.0189453624739,-0.0189453624739,"[[-0.49640837 -2.0454358   0.0142804  -0.10167073]
 [-2.34716961 -1.5191878   0.          0.        ]]","[ 0.84620291 -0.16716447 -0.73818082 -1.32138765  0.13036169 -0.87187259
 -0.30640319  0.11171041 -0.56339947  0.05177532  0.        ]",[-0.39819959 -0.32482049]
40,[-0.06525718 -0.07973398],[-0.96590713 -0.07141686],-0.019734516204,-0.019734516204,"[[-0.50495919 -2.04245736  0.0142804  -0.10167073]
 [ 1.47933836  1.80594877  0.          0.        ]]","[ 0.83999735 -0.16372717 -0.74924387 -1.32505452  0.13036158 -0.87187135
  0.14374548  0.61378199 -0.5702573   0.04924263  0.        ]",[-0.39819959 -0.32482049]
41,[ 0.65609348  0.22779116],[ 0.31532214  1.19695916],-0.020255547158,-0.020255547158,"[[-0.51402748 -2.00953141  0.0142804  -0.10167073]
 [-2.3733141   1.48771212  0.          0.        ]]","[ 0.83331068 -0.12538869 -0.76091943 -1.36418938  0.13036147 -0.87187011
 -0.30947902  0.56572987 -0.56068944  0.01835898  0.        ]",[-0.39819959 -0.32482049]
42,[ 0.31273681 -0.61893129],[-0.71245451 -0.08535994],-0.023780231398,-0.023780231398,"[[-0.54850273 -1.94034577  0.0142804  -0.10167073]
 [-1.07855295  5.41774841  0.          0.        ]]","[ 0.80690981 -0.04293542 -0.804757   -1.43773177  0.13036137 -0.87186887
 -0.1571635   1.15913617 -0.55602157 -0.04491058  0.        ]",[-0.39819959 -0.32482049]
43,[ 0.87660396 -0.48021746],[ 1.25920605 -0.33948448],-0.0302343994466,-0.0302343994466,"[[-0.59815343 -1.83645514  0.0142804  -0.10167073]
 [-3.87715083  4.97281665  0.          0.        ]]","[ 0.76620324  0.08495955 -0.86627233 -1.52541225  0.13036126 -0.87186763
 -0.48638965  1.09195262 -0.54641951 -0.13716052  0.        ]",[-0.39819959 -0.32482049]
44,[ 0.23936997 -0.75932467],[-0.2862455  -0.39520121],-0.0358453957262,-0.0358453957262,"[[-0.63521297 -1.75147819  0.0142804  -0.10167073]
 [ 0.15771548  3.52966731  0.          0.        ]]","[ 0.73380706  0.19236331 -0.9108612  -1.57624454  0.13036115 -0.8718664
 -0.01172828  0.87404582 -0.53400514 -0.20989524  0.        ]",[-0.39819959 -0.32482049]
45,[ 0.50694513 -0.52662265],[-0.49600715 -0.48515574],-0.0388456933703,-0.0388456933703,"[[-0.64345501 -1.69728489  0.0142804  -0.10167073]
 [-0.97811944  1.89511213  0.          0.        ]]","[ 0.72637271  0.2617865  -0.92061546 -1.59865368  0.13036104 -0.87186516
 -0.1453478   0.62723857 -0.50632985 -0.25451539  0.        ]",[-0.39819959 -0.32482049]
46,[ 0.97466505 -0.0249522 ],[ 1.41117907  0.6833641 ],-0.0415253607349,-0.0415253607349,"[[-0.68251657 -1.6790303   0.0142804  -0.10167073]
 [-2.92155932 -0.06312108  0.          0.        ]]","[ 0.69003398  0.28528931 -0.96602019 -1.60442834  0.13036094 -0.87186392
 -0.37397394  0.33155843 -0.5427984  -0.26988847  0.        ]",[-0.39819959 -0.32482049]
47,[ 0.14908229 -0.82218242],[ 0.65094812 -1.06056664],-0.043593455029,-0.043593455029,"[[-0.70066219 -1.65313747  0.0142804  -0.10167073]
 [ 1.09360435  2.64337695  0.          0.        ]]","[ 0.6725406   0.31870464 -0.98663291 -1.61108446  0.13036083 -0.87186268
  0.09837061  0.74022052 -0.54787103 -0.29082193  0.        ]",[-0.39819959 -0.32482049]
48,[-0.25601047 -0.51780647],[-0.78089235 -1.08394979],-0.0422838590424,-0.0422838590424,"[[-0.65315274 -1.64052667  0.0142804  -0.10167073]
 [ 3.64884077 -1.36891606  0.          0.        ]]","[ 0.71751877  0.33500631 -0.93201259 -1.61366987  0.13036072 -0.87186144
  0.39896899  0.13439091 -0.47725145 -0.29941153  0.        ]",[-0.39819959 -0.32482049]
49,[ 0.44033426  0.47037622],[ 1.14521288  0.34404881],-0.0370949760974,-0.0370949760974,"[[-0.61190277 -1.70735573  0.0142804  -0.10167073]
 [ 0.4866404  -5.30090449  0.          0.        ]]","[ 0.75437705  0.24884177 -0.8829435  -1.59506412  0.13036062 -0.8718602
  0.02696655 -0.45931316 -0.47403124 -0.24481373  0.        ]",[-0.39819959 -0.32482049]
