timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.237017465908,[-0.31626322 -2.68347158],-0.237017465908,[-0.16734454 -2.18272686],"[[ 0.01700498  0.05426442 -0.02388439  0.0496915 ]
 [-0.00231319 -0.00169489  0.          0.        ]]","[  1.02099213e+00   1.78537471e+00  -1.45060270e-04   1.17989734e+00
  -2.03124782e-01   4.35836263e-01  -1.74483929e-02   3.48963546e-01
   1.66449548e+00  -2.61062123e-01   0.00000000e+00]",[-0.323488   -0.28162858]
1,-0.238572152981,[ 0.47520833 -1.90299306],-0.238572152981,[ 0.07440285 -1.83329248],"[[ 0.00442197  0.01450789 -0.02388439  0.0496915 ]
 [-1.25183222 -3.96076436  0.          0.        ]]","[ 1.02119248  1.78714608 -0.0188319   1.07000866 -0.20312459  0.4358358
 -0.15818971 -0.23986558  1.66689374 -0.33197108  0.        ]",[-0.323488   -0.28162858]
2,-0.241218221981,[-0.54005814 -1.47975416],-0.241218221981,[ 0.26322776 -1.41255844],"[[ -1.48988760e-03  -1.03655906e-01  -2.38843866e-02   4.96914975e-02]
 [  6.54291094e-01  -7.84267545e+00   0.00000000e+00   0.00000000e+00]]","[ 1.02120363  1.78029361 -0.02761204  0.74370389 -0.20312441  0.43583534
  0.0565095  -0.81721851  1.6617208  -0.47590062  0.        ]",[-0.323488   -0.28162858]
3,-0.243655568377,[ 0.22830053  0.12763952],-0.243655568377,[ 0.73279107 -1.03303862],"[[ -9.95515202e-03  -2.98671066e-01  -2.38843866e-02   4.96914975e-02]
 [ -1.49371375e+00  -1.16461698e+01   0.00000000e+00   0.00000000e+00]]","[ 1.02112911  1.72967534 -0.04018423  0.21604286 -0.20312422  0.43583488
 -0.18543452 -1.38290636  1.62126036 -0.70575738  0.        ]",[-0.323488   -0.28162858]
4,-0.2439005867,[ 0.92081485  0.10812648],-0.2439005867,[ 0.83679152 -1.19589138],"[[ -0.03047658  -0.52421371  -0.02388439   0.0496915 ]
 [ -0.56153457 -10.91054224   0.           0.        ]]","[ 1.02050503  1.61257163 -0.07065552 -0.35449393 -0.20312403  0.43583442
 -0.08043676 -1.27349404  1.52140661 -0.97475797  0.        ]",[-0.323488   -0.28162858]
5,-0.239852389024,[ 1.81508427 -0.21529315],-0.239852389024,[ 0.6763047  -1.35475433],"[[ -5.05014857e-03  -7.35974513e-01  -2.38843866e-02   4.96914975e-02]
 [  3.09207590e+00  -1.02676555e+01   0.00000000e+00   0.00000000e+00]]","[ 1.02118061  1.45054744 -0.03289948 -0.82683073 -0.20312384  0.43583396
  0.33109428 -1.17787552  1.41302202 -1.11422179  0.        ]",[-0.323488   -0.28162858]
6,-0.231228046734,[ 1.10043417 -0.49913702],-0.231228046734,[ 0.37845442 -1.36104655],"[[  0.09587504  -0.94785314  -0.02388439   0.0496915 ]
 [  6.98755166 -10.91798941   0.           0.        ]]","[ 1.01430922  1.24532301  0.11677519 -1.21640691 -0.20312365  0.4358335
  0.76986786 -1.27459615  1.33219005 -1.09854419  0.        ]",[-0.323488   -0.28162858]
7,-0.217272323447,[-0.45479157 -0.49852652],-0.217272323447,[-0.12703125 -1.13319325],"[[  0.27394508  -1.18388215  -0.02388439   0.0496915 ]
 [ 10.80683194 -12.67896037   0.           0.        ]]","[ 0.96526334  0.97720379  0.37639071 -1.53146435 -0.20312347  0.43583304
  1.20005767 -1.53649912  1.2600991  -0.96267832  0.        ]",[-0.323488   -0.28162858]
8,-0.198647305563,[-0.13994944 -0.56201607],-0.198647305563,[-0.11252965 -0.80780375],"[[  0.46988787  -1.45473918  -0.02388439   0.0496915 ]
 [  8.7940516  -14.40104693   0.           0.        ]]","[ 0.8586247   0.63696122  0.64707294 -1.71730707 -0.20312328  0.43583258
  0.97334246 -1.79261642  1.13859893 -0.82685756  0.        ]",[-0.323488   -0.28162858]
9,-0.176058178766,[-0.12698157 -1.60324704],-0.176058178766,[-0.08902918 -0.40029928],"[[  0.63847066  -1.76222274  -0.02388439   0.0496915 ]
 [  8.06657521 -16.34086189   0.           0.        ]]","[ 0.72570825  0.23880056  0.85972384 -1.68538648 -0.20312309  0.43583212
  0.89140029 -2.08111251  0.94365768 -0.75825636  0.        ]",[-0.323488   -0.28162858]
10,-0.147261700937,[-0.50015066 -1.1350968 ],-0.147261700937,[-0.06978907  0.0624128 ],"[[  0.79316012  -2.12551862  -0.02388439   0.0496915 ]
 [  7.40445315 -19.97663058   0.           0.        ]]","[ 0.57359186 -0.19889764  1.032904   -1.32116312 -0.2031229   0.43583166
  0.81681963 -2.62183533  0.66438283 -0.71814822  0.        ]",[-0.323488   -0.28162858]
11,-0.110780568753,[-0.70759342  0.38187294],-0.110780568753,[-0.02330893  0.38780054],"[[  0.91990917  -2.5608087   -0.02388439   0.0496915 ]
 [  5.27738926 -23.54054653   0.           0.        ]]","[ 0.4300354  -0.60131114  1.15613181 -0.48764179 -0.20312272  0.4358312
  0.57723274 -3.15185659  0.28346279 -0.66293664  0.        ]",[-0.323488   -0.28162858]
