timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
27,"[ 1.00868187  0.99163557  0.18379431 -1.80820777  0.90141361 -0.31130978
  0.05184392  0.86587764  0.02607905 -0.3012216   0.        ]",[-0.77386138 -0.7358668 ],-0.0625012938349,-0.0625012938349,[ 0.44288817 -0.83886093],"[[ 0.16959934 -1.262853    0.1040495  -0.03751479]
 [ 0.9320849   3.53636327  0.          0.        ]]",[-0.2815136  -0.23382065]
28,"[ 1.01158162  1.04264982  0.16555118 -1.77019162  0.90141186 -0.31130941
 -0.27228259  0.43423666  0.05104191 -0.29861489  0.        ]",[ 0.370125   -0.99910117],-0.0644905767506,-0.0644905767506,[ 0.99589676 -0.38903672],"[[ 0.15733892 -1.22205511  0.1040495  -0.03751479]
 [-2.14784402  0.55337208  0.          0.        ]]",[-0.2815136  -0.23382065]
29,"[ 1.01736387  1.00678459  0.12401939 -1.79743098  0.90141012 -0.31130905
 -0.11358002 -0.13984032  0.00791153 -0.35187312  0.        ]",[ 0.63745027 -0.05301875],-0.0648657792837,-0.0648657792837,[ 0.99341643  0.0772022 ],"[[ 0.1295127  -1.25079331  0.1040495  -0.03751479]
 [-0.63981764 -3.41397068  0.          0.        ]]",[-0.2815136  -0.23382065]
30,"[ 1.01487244  0.91841866  0.14290413 -1.8540682   0.90140837 -0.31130868
  0.15321243 -0.16052187 -0.04173236 -0.36433387  0.        ]",[ 0.40662384  0.50914735],-0.0621725861759,-0.0621725861759,[ 0.58573079  0.00929081],"[[ 0.14215175 -1.32050687  0.1040495  -0.03751479]
 [ 1.89530303 -3.55689816  0.          0.        ]]",[-0.2815136  -0.23382065]
31,"[ 1.00174383  0.85376789  0.22267951 -1.8864451   0.90140662 -0.31130832
  0.31855972  0.14134159 -0.04637019 -0.31279138  0.        ]",[ 0.53093268  0.72514153],-0.0575439422756,-0.0575439422756,[ 0.23204577 -0.23939101],"[[ 0.19582166 -1.37071421  0.1040495  -0.03751479]
 [ 3.46647039 -1.47077796  0.          0.        ]]",[-0.2815136  -0.23382065]
32,"[ 0.97065004  0.85335362  0.35403285 -1.88661876  0.90140487 -0.31130795
  0.53238587  0.56097889  0.01043175 -0.19046768  0.        ]",[-0.91211594 -0.47274095],-0.0535444597518,-0.0535444597518,[-0.36575219 -0.71301979],"[[ 0.28553715 -1.37103292  0.1040495  -0.03751479]
 [ 5.49829522  1.42925556  0.          0.        ]]",[-0.2815136  -0.23382065]
33,"[ 0.93722409  0.86567879  0.45796366 -1.88101796  0.90140312 -0.31130759
  0.14112195  0.28614867  0.05686197 -0.08202769  0.        ]",[ 0.45208695  0.47616873],-0.0527456512105,-0.0527456512105,[ 0.08031204 -0.41421407],"[[ 0.35820045 -1.36150383  0.1040495  -0.03751479]
 [ 1.7804333  -0.47003655  0.          0.        ]]",[-0.2815136  -0.23382065]
34,"[  9.08180945e-01   8.78078450e-01   5.32317970e-01  -1.87511226e+00
   9.01401372e-01  -3.11307221e-01   3.25643430e-01   5.60268533e-01
   8.80319918e-02   1.59492421e-03   0.00000000e+00]",[-0.65485111 -1.13811075],-0.0536547604552,-0.0536547604552,[-0.40730378 -0.78657347],"[[ 0.41140121 -1.35189761  0.1040495  -0.03751479]
 [ 3.53379292  1.42435229  0.          0.        ]]",[-0.2815136  -0.23382065]
35,"[ 0.88131755  0.86320499  0.59250938 -1.88214189  0.90139962 -0.31130686
  0.04566084 -0.01668264  0.0964964   0.05987609  0.        ]",[ 0.67741455  0.18321741],-0.053698255034,-0.053698255034,[ 0.04400688 -0.19820789],"[[ 0.45538404 -1.36341515  0.1040495  -0.03751479]
 [ 0.87335144 -2.56283029  0.          0.        ]]",[-0.2815136  -0.23382065]
36,"[ 0.85178459  0.80675947  0.65169007 -1.9053143   0.90139787 -0.31130649
  0.32594331  0.09555736  0.07991682  0.0974953   0.        ]",[-0.81567947  0.380733  ],-0.0514884155796,-0.0514884155796,[-0.44601747 -0.37479967],"[[ 0.49957252 -1.4068894   0.1040495  -0.03751479]
 [ 3.53664371 -1.78716449  0.          0.        ]]",[-0.2815136  -0.23382065]
37,"[ 0.82465909  0.78031405  0.70099384 -1.91426842  0.90139613 -0.31130612
 -0.02115638  0.3189214   0.07682214  0.13981715  0.        ]",[ 0.69220626  0.38851021],-0.0512066079179,-0.0512066079179,[-0.08774888 -0.44416094],"[[ 0.53721369 -1.42714492  0.1040495  -0.03751479]
 [ 0.23845022 -0.24354553  0.          0.        ]]",[-0.2815136  -0.23382065]
38,"[ 0.80004601  0.79417027  0.74230867 -1.90971127  0.90139438 -0.31130576
  0.26659461  0.54214088  0.0928154   0.19459155  0.        ]",[-0.38942507 -0.74472126],-0.0537647016387,-0.0537647016387,[-0.64986217 -0.78476483],"[[ 0.56941639 -1.41653828  0.1040495  -0.03751479]
 [ 2.97270328  1.29907559  0.          0.        ]]",[-0.2815136  -0.23382065]
39,"[ 0.76486417  0.78912949  0.79665763 -1.91139357  0.90139263 -0.31130539
  0.09828555  0.11177395  0.09942088  0.25671579  0.        ]",[ 0.18579947 -0.82652903],-0.0559940457759,-0.0559940457759,[-0.4042736  -0.37489289],"[[ 0.61282419 -1.42039741  0.1040495  -0.03751479]
 [ 1.37340961 -1.67508321  0.          0.        ]]",[-0.2815136  -0.23382065]
40,"[ 0.73523024  0.70254062  0.83878792 -1.93371555  0.90139088 -0.31130503
  0.17287335 -0.35701407  0.06096     0.26090862  0.        ]",[-0.37080806  0.32864008],-0.0517516812245,-0.0517516812245,[-0.39332387  0.0701198 ],"[[ 0.64740354 -1.48640386  0.1040495  -0.03751479]
 [ 2.08215372 -4.91476098  0.          0.        ]]",[-0.2815136  -0.23382065]
41,"[ 0.71157626  0.59135298  0.87034459 -1.94398764  0.90138913 -0.31130466
  0.01407058 -0.15459547  0.00650536  0.24181476  0.        ]",[-1.51494683  0.00316085],-0.0449720460949,-0.0449720460949,[-0.19085559  0.04072094],"[[ 0.67390681 -1.57066377  0.1040495  -0.03751479]
 [ 0.57319237 -3.51589997  0.          0.        ]]",[-0.2815136  -0.23382065]
42,"[ 0.73685369  0.49962323  0.8365509  -1.93703225  0.90138738 -0.3113043
 -0.40363673 -0.14261578 -0.05224784  0.16089402  0.        ]",[ 0.50495615  0.34286401],-0.0361715055957,-0.0361715055957,[ 0.52869159  0.28002101],"[[ 0.64554782 -1.64015109  0.1040495  -0.03751479]
 [-3.39590911 -3.43311261  0.          0.        ]]",[-0.2815136  -0.23382065]
43,"[ 0.77684094  0.42814614  0.77870777 -1.92188655  0.90138563 -0.31130393
 -0.18627458  0.06362658 -0.11038695  0.07139213  0.        ]",[ 1.67385767  0.81124771],-0.0291234811477,-0.0291234811477,[ 0.34525275  0.14454919],"[[ 0.59835207 -1.69451298  0.1040495  -0.03751479]
 [-1.33051596 -2.00782799  0.          0.        ]]",[-0.2815136  -0.23382065]
44,"[ 0.7657884   0.41827253  0.79527651 -1.91910951  0.90138389 -0.31130357
  0.23296732  0.53411201 -0.1120005   0.08458761  0.        ]",[ 0.83709533 -1.3907796 ],-0.0287741290065,-0.0287741290065,[-0.38272595 -0.40104595],"[[ 0.61171114 -1.70204727  0.1040495  -0.03751479]
 [ 2.6531574   1.24356899  0.          0.        ]]",[-0.2815136  -0.23382065]
45,"[ 0.68984869  0.39850495  0.89786988 -1.91306112  0.90138214 -0.3113032
  0.57617205 -0.04246957 -0.09901915  0.18545506  0.        ]",[-0.86616173 -0.08753787],-0.0312488878443,-0.0312488878443,[-0.89892119 -0.06409459],"[[ 0.69749433 -1.71715482  0.1040495  -0.03751479]
 [ 5.91432133 -2.74102065  0.          0.        ]]",[-0.2815136  -0.23382065]
46,"[ 0.6088523   0.32339013  0.99005822 -1.8839703   0.90138039 -0.31130284
  0.2030836  -0.08469332 -0.12633706  0.25735342  0.        ]",[-0.56538625  0.7402596 ],-0.0311479084412,-0.0311479084412,[-0.46900031  0.11168385],"[[ 0.78021187 -1.77490262  0.1040495  -0.03751479]
 [ 2.36921256 -3.03281719  0.          0.        ]]",[-0.2815136  -0.23382065]
47,"[ 0.58352246  0.28387944  1.01595236 -1.86469262  0.90137864 -0.31130247
 -0.03739379  0.34817938 -0.14580432  0.27012264  0.        ]",[-1.3458855  -0.18372163],-0.0299109653365,-0.0299109653365,[-0.24785772 -0.159715  ],"[[ 0.80466974 -1.80554464  0.1040495  -0.03751479]
 [ 0.08418267 -0.04136197  0.          0.        ]]",[-0.2815136  -0.23382065]
48,"[ 0.62265442  0.27346488  0.97539363 -1.85913956  0.90137689 -0.3113021
 -0.45410165  0.24310335 -0.15963315  0.21961233  0.        ]",[-0.26196967 -0.34149788],-0.0257684605954,-0.0257684605954,[ 0.4385688   0.11440223],"[[ 0.76662573 -1.81365762  0.1040495  -0.03751479]
 [-3.87540004 -0.76750809  0.          0.        ]]",[-0.2815136  -0.23382065]
49,"[ 0.70648721  0.23671633  0.8768893  -1.83799072  0.90137514 -0.31130174
 -0.55514179  0.04966314 -0.2069075   0.10340755  0.        ]",[ 1.91372768  0.46261102],-0.0173831202808,-0.0173831202808,[ 0.81854802  0.409114  ],"[[ 0.67948496 -1.84242042  0.1040495  -0.03751479]
 [-4.83549458 -2.10431185  0.          0.        ]]",[-0.2815136  -0.23382065]
