timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.31488233129,[-0.65254453 -2.71448217],-0.31488233129,[-0.37515688 -2.95499682],"[[ 0.0920487  -0.0443472  -0.1034302   0.04987581]
 [-0.00384058 -0.0020635   0.          0.        ]]","[ 1.06691276  1.47216013  0.13111615  1.19668653 -0.89339684  0.43762177
 -0.0242962   0.32350457  2.74422939 -0.29375008  0.        ]",[-0.81171203 -0.68071306]
1,-0.316445921167,[-1.01346212 -2.73558882],-0.316445921167,[-0.5598864  -2.81053495],"[[ 0.06608823 -0.08410582 -0.1034302   0.04987581]
 [-2.58362425 -3.96060972  0.          0.        ]]","[ 1.06994833  1.46883632  0.09329745  1.09212668 -0.89339601  0.4376215
 -0.37441678 -0.33128499  2.74735225 -0.41662624  0.        ]",[-0.81171203 -0.68071306]
2,-0.320005615148,[ 0.08311688 -2.07772776],-0.320005615148,[-0.53641415 -2.5061245 ],"[[-0.02474746 -0.20224385 -0.1034302   0.04987581]
 [-6.48698149 -7.84026514  0.          0.        ]]","[ 1.07272674  1.44690484 -0.03937457  0.78414508 -0.89339517  0.43762123
 -0.90416856 -0.9730246   2.72108626 -0.81554546  0.        ]",[-0.81171203 -0.68071306]
3,-0.320402462809,[-0.93749355 -2.048825  ],-0.320402462809,[-0.39395249 -1.89468718],"[[ -0.14988844  -0.39722092  -0.1034302    0.04987581]
 [ -6.02870677 -11.64475609   0.           0.        ]]","[ 1.05657357  1.37208423 -0.22143826  0.29398128 -0.89339434  0.43762096
 -0.84197205 -1.60232916  2.5772698  -1.37829279  0.        ]",[-0.81171203 -0.68071306]
4,-0.311704402055,[-1.6675573  -2.59996877],-0.311704402055,[-0.90913206 -2.11656761],"[[ -0.3064712   -0.66751656  -0.1034302    0.04987581]
 [ -9.61783881 -15.37237611   0.           0.        ]]","[ 1.00416894  1.19404196 -0.44410718 -0.31791663 -0.89339351  0.43762069
 -1.32907714 -2.21891401  2.21930246 -1.99193276  0.        ]",[-0.81171203 -0.68071306]
5,-0.285163438878,[-0.67625994 -1.17966404],-0.285163438878,[-0.6695838  -1.53354752],"[[ -0.53662214  -1.01162236  -0.1034302    0.04987581]
 [-13.38511624 -19.02599683   0.           0.        ]]","[ 0.86500677  0.86227657 -0.75032542 -0.92052612 -0.89339267  0.43762042
 -1.84035713 -2.82325096  1.52930027 -2.4921967   0.        ]",[-0.81171203 -0.68071306]
6,-0.232013838426,[ 0.56916206  0.06217803],-0.232013838426,[ 0.51137662  0.06769797],"[[ -0.82854497  -1.42807652  -0.1034302    0.04987581]
 [-15.79959547 -22.60744886   0.           0.        ]]","[ 0.59325276  0.35690073 -1.08017828 -1.29512428 -0.89339184  0.43762015
 -2.16803657 -3.41563895  0.62086633 -2.46376115  0.        ]",[-0.81171203 -0.68071306]
7,-0.160849642781,[ 1.52907951  2.19543172],-0.160849642781,[ 1.17729473  1.31468511],"[[ -1.11885156  -1.87325928  -0.1034302    0.04987581]
 [-13.23935045 -21.9131573    0.           0.        ]]","[ 0.2389455  -0.21597687 -1.31787251 -1.20228382 -0.89339101  0.43761988
 -1.82056442 -3.30077598 -0.01192074 -1.80642166  0.        ]",[-0.81171203 -0.68071306]
8,-0.10163336998,[ 0.82623053  1.99806404],-0.10163336998,[ 0.88032454  1.65891123],"[[ -1.34133356  -2.26743958  -0.1034302    0.04987581]
 [ -9.02234608 -17.519539     0.           0.        ]]","[-0.07097366 -0.66345923 -1.42628952 -0.70785999 -0.89339017  0.43761961
 -1.24824541 -2.57402213 -0.1159609  -1.07366306  0.        ]",[-0.81171203 -0.68071306]
9,-0.0766994437556,[-0.19669191  0.87531888],-0.0766994437556,[ 0.04918112  1.33662391],"[[ -1.48718688  -2.57462109  -0.1034302    0.04987581]
 [ -5.57417209 -13.21297174   0.           0.        ]]","[-0.28415427 -0.9262468  -1.459487   -0.10191769 -0.89338934  0.43761934
 -0.78027056 -1.86167526  0.05668357 -0.62632554  0.        ]",[-0.81171203 -0.68071306]
10,-0.0805648672496,[ 0.55675144  1.17981426],-0.0805648672496,[-0.06031585  1.13472056],"[[-1.60538141 -2.80148084 -0.1034302   0.04987581]
 [-6.24296913 -9.48543169  0.          0.        ]]","[-0.45904751 -1.05535374 -1.46371566  0.43436195 -0.89338851  0.43761907
 -0.8710366  -1.24510782  0.27476986 -0.412355    0.        ]",[-0.81171203 -0.68071306]
11,-0.0924069817988,[-0.95751946  0.32071221],-0.0924069817988,[-0.53557986  0.89035761],"[[-1.70688467 -2.94957623 -0.1034302   0.04987581]
 [-3.91506206 -5.33793365  0.          0.        ]]","[-0.60876372 -1.10599293 -1.45107565  0.81058131 -0.89338767  0.4376188
 -0.55510066 -0.55907734  0.44371693 -0.33987634  0.        ]",[-0.81171203 -0.68071306]
12,-0.100297555366,[ 0.93435168  1.10187175],-0.100297555366,[ 0.16921657  1.17916512],"[[-1.82244497 -3.03205265 -0.1034302   0.04987581]
 [-7.62852836 -1.56902454  0.          0.        ]]","[-0.77661017 -1.12211297 -1.41855611  1.02541542 -0.89338684  0.43761853
 -1.05907858  0.06433124  0.53643026 -0.32175245  0.        ]",[-0.81171203 -0.68071306]
13,-0.101292013825,[ 0.39485318  0.82276024],-0.101292013825,[-0.44194287  0.98689532],"[[-1.93638147 -3.02188791 -0.1034302   0.04987581]
 [-3.77795528  2.49625345  0.          0.        ]]","[-0.93729193 -1.12059839 -1.36800701  0.99880166 -0.89338601  0.43761826
 -0.53649149  0.73676147  0.5515425  -0.30797697  0.        ]",[-0.81171203 -0.68071306]
